season,code,web_name,position,team_name,total_points,now_cost_m,selected_by_percent,minutes,goals_scored,assists,expected_goals,expected_assists,expected_goal_involvements,clean_sheets,goals_conceded,expected_goals_conceded,saves,bonus,bps,yellow_cards,red_cards,influence,creativity,threat,ict_index,points_per_90,goals_per_90,assists_per_90,xg_per_90,xa_per_90,xgi_per_90,coarse_cluster,fine_cluster,viz_x,viz_y
2023-24,432714,McAtee,MID,Sheffield Utd,77,4.4,0.4,1815,3,4,2.98,2.16,5.14,2,65,39.34,0,0,259,2,0,333.8,394.4,333.0,106.0,3.8181818181818175,0.1487603305785124,0.1983471074380165,0.1477685950413223,0.1071074380165289,0.2548760330578512,1,2,5.1355543,3.128139
2023-24,432830,Collins,DEF,Brentford,84,4.5,0.8,2649,1,1,1.59,0.95,2.54,7,51,41.61,0,8,489,3,0,653.8,151.5,180.0,98.7,2.853907134767837,0.0339750849377123,0.0339750849377123,0.0540203850509626,0.0322763306908267,0.0862967157417893,1,4,5.626615,0.54740435
2023-24,433154,McNeil,MID,Everton,124,5.4,0.3,2891,3,8,3.26,7.9,11.16,12,39,45.06,0,8,515,2,0,615.4,1110.8,400.0,212.7,3.860255966793497,0.0933932895191975,0.2490487720511933,0.1014873746108612,0.2459356624005534,0.3474230370114147,2,8,2.9070399,3.28391
2023-24,437730,Semenyo,FWD,Bournemouth,107,4.5,2.0,2099,8,4,4.69,2.19,6.87,8,33,34.41,0,14,363,6,0,506.8,411.2,748.0,166.8,4.587898999523582,0.3430204859456884,0.1715102429728442,0.2010957598856598,0.0939018580276322,0.2945688423058599,0,3,3.941363,4.7487564
2023-24,438464,C.Doucouré,MID,Crystal Palace,21,4.8,0.0,920,0,0,0.28,0.76,1.04,3,12,13.76,0,0,141,2,0,165.8,138.5,36.0,34.2,2.0543478260869565,0.0,0.0,0.027391304347826,0.0743478260869565,0.1017391304347826,0,5,8.405455,1.8340139
2023-24,440854,Kiwior,DEF,Arsenal,67,4.0,0.6,942,1,3,0.74,0.6,1.34,6,8,5.15,0,1,260,1,0,228.8,106.9,90.0,42.7,6.401273885350318,0.0955414012738853,0.286624203821656,0.0707006369426751,0.0573248407643312,0.1280254777070063,0,6,8.067584,2.8598003
2023-24,441164,Pedro Porro,DEF,Spurs,136,5.9,22.4,3090,3,8,2.92,6.18,9.1,7,54,58.42,0,20,720,3,0,839.0,877.4,365.0,208.5,3.961165048543689,0.087378640776699,0.233009708737864,0.0850485436893203,0.18,0.2650485436893204,2,8,2.7453766,3.123054
2023-24,441191,Livramento,DEF,Newcastle,45,4.0,1.1,1302,1,0,0.38,0.83,1.21,2,27,28.63,0,4,253,1,0,292.0,193.9,96.0,58.4,3.1105990783410142,0.0691244239631336,0.0,0.0262672811059907,0.0573732718894009,0.0836405529953917,0,5,8.027377,1.3649728
2023-24,441266,Gravenberch,MID,Liverpool,45,5.0,0.1,1110,1,0,2.08,1.35,3.43,3,17,15.05,0,3,176,0,0,187.0,229.4,198.0,61.5,3.6486486486486487,0.081081081081081,0.0,0.1686486486486486,0.1094594594594594,0.2781081081081081,0,5,8.391017,2.340451
2023-24,444145,Martinelli,MID,Arsenal,118,7.5,4.2,2010,6,5,6.36,5.18,11.53,10,23,14.88,0,6,404,1,0,500.4,717.1,795.0,200.8,5.283582089552239,0.2686567164179104,0.2238805970149253,0.2847761194029851,0.2319402985074626,0.5162686567164179,-1,-1,3.7838016,4.1970654
2023-24,444884,Elliott,MID,Liverpool,96,4.8,0.4,1330,3,9,2.72,4.68,7.4,4,13,19.29,0,8,402,2,0,417.2,570.0,391.0,137.5,6.49624060150376,0.2030075187969925,0.6090225563909775,0.1840601503759398,0.3166917293233082,0.5007518796992482,0,3,5.1330953,4.1979294
2023-24,445044,Kulusevski,MID,Spurs,130,6.7,2.1,2759,8,3,4.95,6.37,11.31,8,46,49.32,0,14,463,7,0,698.8,950.4,953.0,260.1,4.240666908300109,0.2609641174338528,0.0978615440376948,0.1614715476621964,0.2077926785067053,0.3689380210221094,2,8,3.156131,3.4769611
2023-24,446008,Mbeumo,MID,Brentford,127,6.8,6.7,1957,9,7,9.7,5.67,15.37,5,31,28.31,0,12,364,2,0,554.2,572.1,576.0,170.1,5.840572304547777,0.4138988247317322,0.3219213081246806,0.4460909555442003,0.2607562595809913,0.7068472151251917,4,7,3.2496057,4.5248084
2023-24,447203,Darwin,FWD,Liverpool,132,7.5,11.7,2033,11,11,16.23,4.37,20.6,6,25,25.33,0,9,397,9,0,660.8,439.1,1223.0,232.4,5.8435809149040825,0.4869650762420069,0.4869650762420069,0.7184948352188884,0.1934579439252336,0.911952779144122,4,7,2.8860354,4.8885493
2023-24,448047,Enzo,MID,Chelsea,77,4.8,1.9,2208,3,3,5.72,3.78,9.5,5,47,40.13,0,4,369,7,0,527.2,567.7,369.0,146.3,3.1385869565217392,0.1222826086956521,0.1222826086956521,0.2331521739130434,0.1540760869565217,0.3872282608695652,1,2,4.4360533,2.741051
2023-24,448089,João Gomes,MID,Wolves,75,4.9,0.1,2646,2,2,1.82,1.76,3.58,4,51,53.05,0,3,359,11,0,493.2,372.3,196.0,106.1,2.5510204081632653,0.0680272108843537,0.0680272108843537,0.0619047619047619,0.0598639455782312,0.1217687074829932,1,2,5.052277,1.7040049
2023-24,448514,Aït-Nouri,DEF,Wolves,77,4.6,3.9,2327,2,3,3.12,1.81,4.93,3,43,45.79,0,6,365,7,0,448.4,376.9,253.0,107.7,2.9780833691448216,0.0773528147829823,0.1160292221744735,0.1206703910614525,0.070004297378599,0.1906746884400515,1,2,5.0043893,2.0460813
2023-24,449434,Elanga,MID,Nott'm Forest,119,4.9,1.1,2424,5,9,6.2,4.04,10.24,2,47,39.39,0,5,386,1,0,536.4,441.6,618.0,159.2,4.4183168316831685,0.1856435643564356,0.3341584158415841,0.2301980198019802,0.15,0.3801980198019801,-1,-1,4.729771,3.6693923
2023-24,449871,Onana,MID,Everton,66,4.7,0.2,2085,2,0,2.22,1.39,3.61,5,38,36.94,0,5,304,5,0,354.0,282.7,254.0,89.5,2.848920863309353,0.0863309352517985,0.0,0.0958273381294964,0.06,0.1558273381294964,-1,-1,6.30396,2.0200768
2023-24,451340,Mitoma,MID,Brighton,74,6.4,11.8,1485,3,7,3.49,3.56,7.05,1,27,24.64,0,7,252,4,0,327.6,375.1,636.0,134.0,4.484848484848484,0.1818181818181818,0.4242424242424242,0.2115151515151515,0.2157575757575758,0.4272727272727273,0,3,5.2591605,4.339306
2023-24,457569,Petrović,GK,Chelsea,71,4.7,8.4,1986,0,0,0.0,0.0,0.0,5,38,34.93,75,5,414,2,0,567.8,0.0,0.0,56.8,3.2175226586102723,0.0,0.0,0.0,0.0,0.0,3,1,10.843744,1.8874725
2023-24,460028,Colwill,DEF,Chelsea,65,4.6,2.1,1794,1,1,1.29,0.53,1.82,5,26,28.43,0,4,355,2,0,394.6,113.2,163.0,67.2,3.260869565217392,0.0501672240802675,0.0501672240802675,0.0647157190635451,0.0265886287625418,0.0913043478260869,0,5,7.1936116,1.2224029
2023-24,460842,Kudus,MID,West Ham,137,6.7,3.0,2485,8,9,5.06,3.48,8.54,3,61,49.5,0,13,476,6,0,667.2,472.9,566.0,170.8,4.961770623742455,0.289738430583501,0.3259557344064386,0.1832595573440643,0.1260362173038229,0.3092957746478872,-1,-1,3.700009,3.209148
2023-24,462424,Saliba,DEF,Arsenal,164,5.9,39.1,3420,2,1,1.7,0.9,2.6,18,29,28.32,0,13,781,4,0,697.2,152.1,140.0,99.1,4.315789473684211,0.0526315789473684,0.0263157894736842,0.0447368421052631,0.0236842105263157,0.0684210526315789,0,5,5.7897153,1.0706623
2023-24,465920,Mudryk,MID,Chelsea,94,6.3,0.9,1564,5,5,4.77,3.15,7.92,7,28,25.05,0,5,291,5,0,347.2,457.5,420.0,122.4,5.40920716112532,0.2877237851662404,0.2877237851662404,0.2744884910485933,0.1812659846547314,0.4557544757033248,0,3,5.0300097,4.6688523
2023-24,467169,Antony,MID,Man Utd,47,6.8,0.6,1311,1,1,3.38,1.83,5.21,3,26,25.18,0,0,184,5,0,247.8,327.7,347.0,91.8,3.2265446224256293,0.068649885583524,0.068649885583524,0.2320366132723112,0.1256292906178489,0.3576659038901602,0,6,7.2194324,3.398561
2023-24,469142,Van Hecke,DEF,Brighton,61,4.0,2.1,2368,0,0,1.42,0.93,2.35,5,38,37.22,0,3,454,4,0,631.8,176.4,175.0,98.5,2.3184121621621623,0.0,0.0,0.0539695945945945,0.0353462837837837,0.0893158783783783,1,4,5.895879,0.43737367
2023-24,475168,João Pedro,FWD,Brighton,104,5.2,6.1,2037,9,3,12.01,4.64,16.65,5,38,32.63,0,12,406,2,0,622.4,578.8,932.0,213.4,4.594992636229749,0.3976435935198821,0.1325478645066274,0.5306332842415317,0.2050073637702503,0.7356406480117819,4,7,3.1764617,4.6858068
2023-24,477424,Gvardiol,DEF,Man City,123,5.2,18.1,2327,4,2,3.14,2.09,5.23,9,23,23.88,0,12,549,3,0,544.4,362.2,389.0,129.7,4.757198109153417,0.1547056295659647,0.0773528147829823,0.1214439192092823,0.0808336914482165,0.2022776106574989,0,5,6.2276745,1.347191
2023-24,477580,Zabarnyi,DEF,Bournemouth,84,4.4,1.9,3330,1,0,1.13,0.55,1.68,8,67,58.38,0,3,583,5,0,686.0,111.1,117.0,91.5,2.27027027027027,0.027027027027027,0.0,0.0305405405405405,0.0148648648648648,0.0454054054054054,1,4,5.1386714,0.5848224
2023-24,480455,Branthwaite,DEF,Everton,124,4.5,10.8,3116,3,1,1.62,1.29,2.91,12,44,49.43,0,10,621,8,0,789.4,67.2,185.0,104.3,3.5815147625160466,0.0866495507060333,0.0288831835686777,0.046790757381258,0.0372593068035943,0.0840500641848523,1,4,4.8371778,0.9894834
2023-24,482442,Sarr,MID,Spurs,86,4.4,1.6,2063,3,3,3.17,2.09,5.26,9,27,34.83,0,4,397,9,0,406.0,373.3,317.0,110.2,3.75181774115366,0.1308773630634997,0.1308773630634997,0.1382937469704314,0.0911778962675714,0.2294716432380029,1,2,5.1508446,2.4676394
2023-24,482609,Gusto,DEF,Chelsea,74,4.3,8.2,1746,0,6,1.01,3.39,4.4,5,28,26.12,0,10,409,7,1,434.8,494.8,174.0,110.4,3.814432989690722,0.0,0.3092783505154639,0.052061855670103,0.1747422680412371,0.2268041237113402,1,0,3.1978624,0.50211334
2023-24,486385,Beto,FWD,Everton,50,5.7,0.1,943,3,0,6.46,0.3,6.76,2,20,18.11,0,3,105,2,0,158.8,139.6,425.0,71.3,4.7720042417815485,0.2863202545068929,0.0,0.616542948038176,0.0286320254506892,0.6451749734888653,0,3,4.8605895,5.474904
2023-24,486672,Caicedo,MID,Chelsea,84,4.5,1.2,2865,1,3,0.42,2.01,2.43,7,50,46.79,0,6,466,11,0,613.6,403.2,68.0,108.2,2.6387434554973823,0.031413612565445,0.0942408376963351,0.0131937172774869,0.0631413612565445,0.0763350785340314,1,2,4.9476223,1.6173623
2023-24,487053,Udogie,DEF,Spurs,79,4.9,5.2,2391,2,3,2.42,2.36,4.78,5,43,48.7,0,8,402,5,1,534.8,357.9,279.0,117.3,2.973651191969887,0.0752823086574654,0.1129234629861982,0.0910915934755332,0.0888331242158092,0.1799247176913425,1,0,3.196918,0.21507996
2023-24,487117,Ferguson,FWD,Brighton,69,5.7,3.5,1356,6,1,4.49,0.77,5.26,2,28,22.16,0,5,218,1,0,275.0,106.7,393.0,77.3,4.579646017699115,0.3982300884955752,0.0663716814159292,0.2980088495575221,0.0511061946902654,0.3491150442477876,0,3,4.8824105,5.4095755
2023-24,489639,Verbruggen,GK,Brighton,68,4.4,1.2,1890,0,0,0.0,0.0,0.0,4,28,31.6,65,7,417,3,0,541.4,1.0,0.0,54.3,3.238095238095238,0.0,0.0,0.0,0.0,0.0,3,1,10.8729,2.0050235
2023-24,491279,Van de Ven,DEF,Spurs,81,4.4,3.7,2341,3,0,0.61,0.33,0.94,5,38,37.56,0,10,501,5,0,561.6,56.7,85.0,70.5,3.1140538231524992,0.1153353267834259,0.0,0.0234515164459632,0.0126868859461768,0.0361384023921401,1,4,6.2164297,0.5249257
2023-24,493105,Garnacho,MID,Man Utd,131,5.0,9.8,2564,7,7,8.23,2.81,11.04,8,39,51.56,0,7,372,4,0,527.2,616.8,1103.0,224.3,4.598283931357254,0.2457098283931357,0.2457098283931357,0.2888845553822153,0.0986349453978159,0.3875195007800311,-1,-1,3.7397425,4.5312796
2023-24,496221,Wharton,MID,Crystal Palace,50,5.0,0.0,1296,0,3,0.38,1.5,1.87,7,16,18.04,0,4,222,2,0,255.0,287.9,29.0,57.3,3.472222222222222,0.0,0.2083333333333333,0.0263888888888888,0.1041666666666666,0.1298611111111111,0,6,7.3546853,2.7789302
2023-24,497894,Højlund,FWD,Man Utd,112,7.1,5.6,2156,10,2,6.97,0.96,7.93,6,35,40.64,0,14,362,2,0,480.6,345.8,648.0,147.0,4.675324675324676,0.4174397031539889,0.0834879406307977,0.2909554730983302,0.0400742115027829,0.3310296846011131,0,3,4.1419034,4.970525
2023-24,503139,Scott,MID,Bournemouth,41,4.9,0.0,1003,1,1,0.82,1.06,1.88,3,25,17.89,0,3,163,3,0,197.0,294.7,116.0,60.7,3.678963110667996,0.0897308075772681,0.0897308075772681,0.0735792622133599,0.0951146560319042,0.1686939182452642,0,6,7.8450065,2.6591852
2023-24,510362,Toti,DEF,Wolves,82,4.4,0.3,2771,1,4,1.62,0.63,2.25,4,49,53.46,0,6,468,7,0,550.0,117.7,167.0,83.7,2.663298448213641,0.032479249368459,0.1299169974738361,0.0526163839769036,0.0204619271021291,0.0730783110790328,1,4,5.2245226,0.9095435
2023-24,516895,Mainoo,MID,Man Utd,77,4.4,0.9,1927,3,1,0.87,1.35,2.22,7,31,42.97,0,8,327,3,0,413.4,256.7,134.0,80.6,3.59626362221069,0.1401141670991178,0.0467047223663725,0.0406331084587441,0.063051375194603,0.1036844836533471,0,5,6.6406736,1.2104481
2023-24,517052,N.Jackson,FWD,Chelsea,142,7.0,17.9,2801,14,6,18.14,3.0,21.14,9,48,47.46,0,12,479,10,0,783.8,501.7,1098.0,237.7,4.562656194216351,0.4498393430917529,0.1927882898964655,0.5828632631203142,0.0963941449482327,0.679257408068547,4,7,2.8272736,5.2293296
2023-24,533463,O.Dango,MID,Bournemouth,56,4.7,0.0,1214,1,2,2.65,1.1,3.75,5,24,21.13,0,3,207,3,0,298.4,245.4,332.0,87.8,4.151565074135091,0.0741350906095551,0.1482701812191103,0.1964579901153212,0.0815485996705107,0.278006589785832,0,6,7.1659713,3.0578752
2023-24,535301,Baleba,MID,Brighton,34,4.5,0.0,1314,0,0,0.85,0.24,1.08,2,28,23.59,0,0,174,7,0,179.8,134.7,72.0,38.8,2.328767123287671,0.0,0.0,0.0582191780821917,0.0164383561643835,0.073972602739726,0,5,7.9678373,1.621007
2023-24,535818,Adingra,MID,Brighton,97,5.0,0.6,2220,6,1,4.19,3.26,7.45,4,38,36.64,0,8,330,3,0,477.6,507.8,751.0,173.4,3.932432432432433,0.2432432432432432,0.0405405405405405,0.1698648648648648,0.1321621621621621,0.302027027027027,0,3,4.222705,4.22587
2023-24,536916,Buonanotte,MID,Brighton,57,4.7,0.1,1356,3,1,2.34,1.16,3.5,6,19,21.14,0,1,160,7,0,254.8,291.3,238.0,78.4,3.783185840707965,0.1991150442477876,0.0663716814159292,0.1553097345132743,0.0769911504424778,0.2323008849557522,0,6,7.3801203,3.147079
2023-24,544877,Kerkez,DEF,Bournemouth,59,4.4,0.3,1966,0,2,1.32,1.06,2.38,6,37,36.85,0,1,290,4,1,310.0,216.5,150.0,67.7,2.700915564598169,0.0,0.091556459816887,0.0604272634791454,0.0485249237029501,0.1089521871820956,1,0,3.0306773,-0.38233954
2023-24,547719,Miley,MID,Newcastle,44,4.5,0.1,1203,1,3,1.22,1.08,2.3,1,29,30.2,0,1,232,1,0,237.4,192.8,136.0,56.7,3.291770573566085,0.0748129675810473,0.2244389027431421,0.0912718204488778,0.0807980049875311,0.1720698254364089,0,6,7.603537,2.2139258
2023-24,550839,Odobert,MID,Burnley,82,5.0,0.1,2095,3,4,2.75,3.32,6.07,2,48,45.35,0,3,303,3,0,331.0,435.4,445.0,121.1,3.522673031026253,0.1288782816229117,0.1718377088305489,0.1181384248210023,0.1426252983293556,0.260763723150358,1,2,4.9179816,3.3131413
2023-24,575476,Murillo,DEF,Nott'm Forest,58,4.5,0.3,2790,0,2,1.78,0.64,2.42,3,56,42.99,0,1,451,5,0,678.4,115.0,164.0,95.8,1.870967741935484,0.0,0.064516129032258,0.0574193548387096,0.0206451612903225,0.0780645161290322,1,4,5.5275674,0.542115
2024-25,17761,Tarkowski,DEF,Everton,105,4.7,1.6,2922,1,1,1.32,2.33,3.65,10,38,39.3,0,8,468,6,0,859.0,188.8,217.0,126.9,3.2340862422997945,0.0308008213552361,0.0308008213552361,0.0406570841889117,0.0717659137577002,0.1124229979466119,0,4,-0.8169465,-1.5730653
2024-25,37096,Fabianski,GK,West Ham,39,3.9,10.0,1160,0,0,0.0,0.0,0.0,2,21,22.78,50,2,143,2,0,387.8,0.3,0.0,38.7,3.025862068965517,0.0,0.0,0.0,0.0,0.0,1,7,1.7138677,-4.7335973
2024-25,50175,Welbeck,FWD,Brighton,125,5.5,6.9,2109,10,5,9.58,1.36,10.94,7,37,37.4,0,21,484,5,0,550.2,331.3,676.0,155.8,5.334281650071124,0.4267425320056899,0.2133712660028449,0.4088193456614509,0.0580369843527738,0.4668563300142248,3,3,2.6906378,1.6893079
2024-25,54469,Smith,DEF,Bournemouth,57,4.4,0.1,1586,0,0,0.65,0.68,1.33,6,18,19.04,0,0,161,7,0,181.8,147.2,24.0,35.0,3.2345523329129886,0.0,0.0,0.0368852459016393,0.0385876418663303,0.0754728877679697,1,6,1.0181612,-4.0804863
2024-25,58621,Walker,DEF,Man City,13,5.1,2.5,966,0,0,0.12,1.34,1.46,0,21,19.26,0,0,63,3,0,157.4,147.7,29.0,33.5,1.2111801242236024,0.0,0.0,0.0111801242236024,0.1248447204968944,0.1360248447204969,1,6,1.3636777,-4.5106363
2024-25,60689,Wood,FWD,Nott'm Forest,200,7.2,30.8,2958,20,3,13.42,1.59,15.01,15,37,40.64,0,41,744,1,0,838.4,320.0,900.0,205.6,6.085192697768763,0.6085192697768762,0.0912778904665314,0.4083164300202839,0.0483772819472616,0.4566937119675456,3,3,2.3320398,2.5263457
2024-25,61256,Casemiro,MID,Man Utd,48,4.6,0.4,1489,1,0,1.8,1.99,3.79,6,20,24.0,0,3,300,5,0,433.2,348.2,265.0,104.8,2.9012760241773,0.0604432505036937,0.0,0.1087978509066487,0.1202820685023505,0.2290799194089993,-1,-1,1.279398,-3.0956805
2024-25,67089,Dúbravka,GK,Newcastle,44,4.0,1.3,900,0,0,0.0,0.0,0.0,5,12,11.19,29,2,160,0,0,220.2,0.0,0.0,22.0,4.4,0.0,0.0,0.0,0.0,0.0,1,7,2.0828612,-4.38531
2024-25,77794,Trippier,DEF,Newcastle,72,5.6,4.4,1299,0,3,0.12,1.44,1.56,6,18,17.05,0,8,287,1,0,319.4,406.8,33.0,76.1,4.988452655889145,0.0,0.207852193995381,0.0083140877598152,0.0997690531177829,0.1080831408775981,1,7,2.3835104,-3.4527485
2024-25,78916,Burn,DEF,Newcastle,115,4.6,12.6,3330,1,1,1.97,1.09,3.06,13,45,45.22,0,9,476,11,0,736.6,123.6,297.0,115.8,3.108108108108108,0.027027027027027,0.027027027027027,0.0532432432432432,0.0294594594594594,0.0827027027027027,0,4,-0.9345046,-1.6354756
2024-25,80201,Leno,GK,Fulham,115,5.0,2.9,3420,0,2,0.0,0.03,0.03,5,54,47.75,110,5,475,5,0,967.0,20.0,0.0,98.6,3.026315789473684,0.0,0.0526315789473684,0.0,0.0007894736842105,0.0007894736842105,2,0,10.024137,0.9760037
2024-25,80801,Gana,MID,Everton,89,4.8,0.2,3063,0,3,1.15,1.99,3.14,12,39,39.88,0,5,505,9,0,522.0,327.2,117.0,96.6,2.615083251714006,0.0,0.0881488736532811,0.033790401567091,0.0584720861900097,0.0922624877571008,0,4,-0.8916452,-1.4468186
2024-25,83299,Dunk,DEF,Brighton,44,4.2,2.3,2081,0,1,0.81,1.02,1.83,4,42,35.69,0,0,223,5,0,425.4,115.7,128.0,66.9,1.902931283037001,0.0,0.0432484382508409,0.0350312349831811,0.0441134070158577,0.0791446419990389,-1,-1,-0.330789,-3.577928
2024-25,84182,Areola,GK,West Ham,69,4.2,7.2,2259,0,0,0.0,0.0,0.0,4,41,37.78,82,1,261,0,0,619.8,0.0,0.0,62.1,2.749003984063745,0.0,0.0,0.0,0.0,0.0,2,0,9.661923,1.4335879
2024-25,85633,Sels,GK,Nott'm Forest,150,5.2,19.9,3420,0,1,0.0,0.26,0.26,13,46,50.17,120,11,521,4,0,942.2,20.2,0.0,96.7,3.947368421052632,0.0,0.0263157894736842,0.0,0.0068421052631578,0.0068421052631578,2,0,9.903033,1.0335835
2024-25,85971,Son,MID,Spurs,129,9.7,4.1,2106,7,10,7.25,4.97,12.22,4,35,37.99,0,12,543,1,0,629.6,734.9,707.0,207.2,5.512820512820513,0.2991452991452991,0.4273504273504273,0.3098290598290598,0.2123931623931623,0.5222222222222223,4,2,1.4574242,1.4861019
2024-25,87835,Doherty,DEF,Wolves,75,4.3,0.3,2105,2,1,1.12,1.24,2.36,6,38,32.68,0,4,307,6,0,502.2,179.9,135.0,81.8,3.2066508313539197,0.0855106888361045,0.0427553444180522,0.0478859857482185,0.0530166270783847,0.1009026128266033,1,6,0.07435768,-2.8395994
2024-25,88248,Ortega Moreno,GK,Man City,35,5.2,0.7,1099,0,0,0.0,0.0,0.0,3,18,19.12,33,0,144,1,0,292.6,0.0,0.0,29.4,2.8662420382165603,0.0,0.0,0.0,0.0,0.0,1,7,1.8661392,-4.618998
2024-25,91651,Kovačić,MID,Man City,109,5.4,1.2,2194,6,3,1.91,3.21,5.11,10,29,31.5,0,13,542,5,1,606.4,579.3,204.0,139.1,4.4712853236098455,0.2461257976298997,0.1230628988149498,0.0783500455788514,0.1316773017319963,0.2096171376481312,0,1,-1.9902242,-1.7155532
2024-25,95658,Maguire,DEF,Man Utd,48,4.9,0.8,1751,1,0,1.82,0.25,2.07,3,27,26.83,0,3,217,7,0,409.4,101.2,233.0,74.5,2.4671616219303254,0.0513992004568817,0.0,0.0935465448315248,0.0128498001142204,0.1063963449457452,1,6,0.35482708,-3.819031
2024-25,97032,Virgil,DEF,Liverpool,143,6.7,25.6,3330,3,1,2.22,0.98,3.2,14,38,36.13,0,8,631,5,0,932.6,206.6,299.0,143.7,3.864864864864865,0.081081081081081,0.027027027027027,0.06,0.0264864864864864,0.0864864864864864,0,4,-0.7063681,-1.6009429
2024-25,98747,Pope,GK,Newcastle,102,5.0,6.1,2520,0,0,0.0,0.0,0.0,8,35,34.94,88,2,384,2,0,666.0,10.0,0.0,67.4,3.6428571428571432,0.0,0.0,0.0,0.0,0.0,2,0,9.613845,1.2941185
2024-25,98980,Martinez,GK,Aston Villa,111,5.0,13.3,3195,0,0,0.0,0.02,0.02,8,47,44.99,100,6,457,5,1,839.6,20.0,0.0,86.0,3.126760563380281,0.0,0.0,0.0,0.0005633802816901,0.0005633802816901,2,0,9.925146,0.8320421
2024-25,101178,Ward-Prowse,MID,West Ham,51,6.1,0.5,1433,1,2,1.59,2.68,4.27,5,18,19.29,0,2,293,2,1,282.4,378.3,138.0,80.0,3.203070481507327,0.0628053035589672,0.1256106071179344,0.0998604326587578,0.1683182135380321,0.2681786461967899,0,1,-1.6966974,-2.7917273
2024-25,101188,Digne,DEF,Aston Villa,89,4.4,5.6,2348,0,5,0.8,3.97,4.77,6,36,34.94,0,7,383,4,0,512.6,583.9,112.0,120.7,3.411413969335605,0.0,0.1916524701873935,0.0306643952299829,0.1521720613287904,0.1828364565587734,0,4,0.4069552,-0.7399102
2024-25,102057,Raúl,FWD,Fulham,147,5.3,5.0,2486,12,3,11.97,2.07,14.04,7,37,33.49,0,26,539,4,0,612.8,372.2,1018.0,199.7,5.321802091713597,0.4344328238133547,0.1086082059533386,0.4333467417538214,0.0749396621078037,0.508286403861625,3,3,2.585113,1.9769032
2024-25,106468,Alex Moreno,DEF,Nott'm Forest,34,4.2,0.4,952,0,1,0.17,1.1,1.27,3,16,13.94,0,1,126,2,0,200.8,134.5,29.0,36.4,3.214285714285714,0.0,0.0945378151260504,0.0160714285714285,0.1039915966386554,0.120063025210084,1,7,2.3125172,-3.7788477
2024-25,106611,Keane,DEF,Everton,48,3.8,4.3,1046,3,0,0.61,0.02,0.63,3,20,19.16,0,4,139,5,0,306.6,23.2,123.0,45.4,4.130019120458891,0.2581261950286806,0.0,0.0524856596558317,0.0017208413001912,0.0542065009560229,1,6,1.3097636,-3.9764416
2024-25,108413,Hughes,MID,Crystal Palace,67,4.9,0.0,2100,0,4,1.09,2.64,3.73,10,31,31.64,0,3,278,11,0,335.2,462.6,90.0,87.5,2.871428571428572,0.0,0.1714285714285714,0.0467142857142857,0.1131428571428571,0.1598571428571428,0,5,0.1720722,-1.2195292
2024-25,109533,Emerson,DEF,West Ham,76,4.4,0.6,2108,2,1,1.95,2.19,4.14,5,41,37.51,0,4,219,5,0,420.4,310.9,173.0,90.4,3.2447817836812147,0.0853889943074003,0.0426944971537001,0.0832542694497153,0.0935009487666034,0.1767552182163187,1,6,0.0735565,-2.6033845
2024-25,109646,Tosin,DEF,Chelsea,71,4.2,0.3,1403,1,1,0.93,0.23,1.16,7,14,19.62,0,7,305,4,0,352.2,48.2,92.0,49.6,4.554526015680684,0.0641482537419814,0.0641482537419814,0.0596578759800427,0.0147540983606557,0.0744119743406984,1,6,1.6053385,-3.7677765
2024-25,109745,Arrizabalaga,GK,Bournemouth,106,4.6,3.7,2790,0,0,0.06,0.03,0.09,8,39,38.83,97,7,406,3,0,744.4,10.4,4.0,75.8,3.419354838709677,0.0,0.0,0.0019354838709677,0.0009677419354838,0.0029032258064516,2,0,9.616998,1.1941
2024-25,111234,Pickford,GK,Everton,158,5.2,15.9,3420,0,1,0.0,0.22,0.22,12,44,46.11,122,15,593,7,0,1052.0,20.3,0.0,107.0,4.157894736842105,0.0,0.0263157894736842,0.0,0.0057894736842105,0.0057894736842105,2,0,9.940952,1.0596441
2024-25,111317,Brooks,MID,Bournemouth,52,4.9,0.0,941,2,1,2.58,2.02,4.6,3,12,15.03,0,2,204,3,0,193.6,316.7,300.0,80.4,4.973432518597237,0.1912858660998937,0.0956429330499468,0.2467587672688629,0.1931987247608926,0.4399574920297555,1,7,2.714526,-2.687975
2024-25,111478,Veltman,DEF,Brighton,59,4.3,1.1,1694,0,0,0.47,1.31,1.78,6,24,24.83,0,7,249,5,0,273.0,147.2,59.0,48.1,3.134592680047225,0.0,0.0,0.0249704840613931,0.0695985832349468,0.09456906729634,1,6,1.0174049,-3.7065542
2024-25,114243,J.Murphy,MID,Newcastle,159,5.2,14.3,2356,8,13,5.89,6.14,12.03,11,31,28.19,0,11,601,4,0,713.4,625.2,519.0,185.6,6.073853989813243,0.3056027164685908,0.4966044142614601,0.225,0.2345500848896434,0.4595500848896434,4,2,1.2098976,1.20713
2024-25,115556,Davies,DEF,Spurs,28,4.3,0.2,1329,0,0,0.27,0.5,0.77,3,26,25.79,0,0,154,5,0,343.6,42.1,49.0,43.7,1.8961625282167045,0.0,0.0,0.0182844243792325,0.0338600451467268,0.0521444695259593,-1,-1,0.7594798,-4.359352
