name,position,team,xP,assists,bonus,bps,clean_sheets,clearances_blocks_interceptions,creativity,defensive_contribution,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,starts,tackles,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Andrés García,DEF,Aston Villa,0.0,0,0,0,0,0,0.0,0,42,0.00,0.00,0.00,0.00,121,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,20,0,0,0,0,0,13,0,28880,0,0,0,1,0.0,0,-732,140,872,39,True,0
Youri Tielemans,MID,Aston Villa,0.0,0,0,23,1,5,30.6,11,48,0.40,0.47,0.07,0.29,121,0,0,9.0,30.4,2025-11-30T14:05:00Z,74,False,20,0,0,0,2,0,13,0,77962,1,4,0,1,29.0,3,2588,3809,1221,59,True,0
Will Lankshear,FWD,Spurs,0.0,0,0,0,0,0,0.0,0,598,0.00,0.00,0.00,0.00,129,0,0,0.0,0.0,2025-11-29T20:00:00Z,0,False,10,0,0,0,0,0,13,0,3012,0,0,2,1,0.0,0,-31,0,31,45,True,0
Iwan Morgan,FWD,Brentford,0.0,0,0,0,0,0,0.0,0,137,0.00,0.00,0.00,0.00,122,0,0,0.0,0.0,2025-11-29T15:00:00Z,0,False,3,0,0,0,0,0,13,0,49344,0,0,1,3,0.0,0,-963,918,1881,44,True,0
Victor Lindelöf,DEF,Aston Villa,0.0,0,0,0,0,0,0.0,0,719,0.00,0.00,0.00,0.00,121,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,20,0,0,0,0,0,13,0,5281,0,0,0,1,0.0,0,49,284,235,45,True,0
Pierre Ekwah Elimby,MID,Sunderland,0.0,0,0,0,0,0,0.0,0,556,0.00,0.00,0.00,0.00,128,0,0,0.0,0.0,2025-11-29T15:00:00Z,0,False,4,0,0,0,0,0,13,0,772,0,0,2,3,0.0,0,-12,0,12,45,True,0
Crysencio Summerville,MID,West Ham,0.0,0,0,0,0,0,0.0,0,615,0.00,0.00,0.00,0.00,130,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,12,0,0,0,0,0,13,0,12140,0,0,2,0,0.0,0,-3208,332,3540,55,True,0
Philip Billing,MID,Bournemouth,0.0,0,0,0,0,0,0.0,0,89,0.00,0.00,0.00,0.00,128,0,0,0.0,0.0,2025-11-29T15:00:00Z,0,False,17,0,0,0,0,0,13,0,2968,0,0,2,3,0.0,0,-29,0,29,49,False,0
Cristhian Mosquera,DEF,Arsenal,0.0,0,0,9,0,3,5.0,5,662,0.03,0.03,0.00,0.79,123,1,0,1.7,12.4,2025-11-30T16:30:00Z,90,False,7,0,0,0,1,0,13,0,25577,1,2,1,1,0.0,1,-1465,1560,3025,54,False,1
Ethan Nwaneri,MID,Arsenal,0.0,0,0,0,0,0,0.0,0,25,0.00,0.00,0.00,0.00,123,0,0,0.0,0.0,2025-11-30T16:30:00Z,0,False,7,0,0,0,0,0,13,0,17392,0,0,1,1,0.0,0,-445,155,600,51,False,0
Bryan Gil Salvatierra,MID,Spurs,0.0,0,0,0,0,0,0.0,0,590,0.00,0.00,0.00,0.00,129,0,0,0.0,0.0,2025-11-29T20:00:00Z,0,False,10,0,0,0,0,0,13,0,3645,0,0,2,1,0.0,0,-50,0,50,49,True,0
Callum Olusesi,MID,Spurs,0.0,0,0,0,0,0,0.0,0,595,0.00,0.00,0.00,0.00,129,0,0,0.0,0.0,2025-11-29T20:00:00Z,0,False,10,0,0,0,0,0,13,0,23525,0,0,2,1,0.0,0,-456,104,560,44,True,0
Elyh Harrison,GK,Man Utd,0.0,0,0,0,0,0,0.0,0,433,0.00,0.00,0.00,0.00,124,0,0,0.0,0.0,2025-11-30T12:00:00Z,0,False,8,0,0,0,0,0,13,0,224,0,0,2,1,0.0,0,-3,0,3,40,False,0
Ellery Balcombe,GK,Brentford,0.0,0,0,0,0,0,0.0,0,102,0.00,0.00,0.00,0.00,122,0,0,0.0,0.0,2025-11-29T15:00:00Z,0,False,3,0,0,0,0,0,13,0,34257,0,0,1,3,0.0,0,-378,161,539,40,True,0
Gustavo Nunes Fernandes Gomes,MID,Brentford,0.0,0,0,0,0,0,0.0,0,127,0.00,0.00,0.00,0.00,122,0,0,0.0,0.0,2025-11-29T15:00:00Z,0,False,3,0,0,0,0,0,13,0,1401,0,0,1,3,0.0,0,30,80,50,49,True,0
Boubacar Traoré,MID,Wolves,0.0,0,0,0,0,0,0.0,0,649,0.00,0.00,0.00,0.00,121,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,2,0,0,0,0,0,13,0,123,0,0,0,1,0.0,0,0,0,0,50,False,0
Luka Vušković,DEF,Spurs,0.0,0,0,0,0,0,0.0,0,578,0.00,0.00,0.00,0.00,129,0,0,0.0,0.0,2025-11-29T20:00:00Z,0,False,10,0,0,0,0,0,13,0,48195,0,0,2,1,0.0,0,-941,0,941,39,True,0
Mateus Gonçalo Espanha Fernandes,MID,West Ham,0.0,0,0,18,0,1,44.4,6,708,0.18,0.20,0.02,1.24,130,2,0,6.2,15.2,2025-11-30T14:05:00Z,90,False,12,0,0,0,3,0,13,0,7157,1,2,2,0,2.0,2,-1069,686,1755,55,True,0
Kenny Tete,DEF,Fulham,0.0,0,2,30,0,12,0.6,18,322,0.00,0.06,0.06,0.86,129,1,1,7.8,66.6,2025-11-29T20:00:00Z,90,False,18,0,0,0,3,0,13,0,20089,1,6,2,1,11.0,12,-2100,761,2861,45,False,0
Landon Emenalo,MID,Chelsea,0.0,0,0,0,0,0,0.0,0,743,0.00,0.00,0.00,0.00,123,0,0,0.0,0.0,2025-11-30T16:30:00Z,0,False,1,0,0,0,0,0,13,0,1068,0,0,1,1,0.0,0,-42,43,85,45,True,0
Dilane Bakwa,MID,Nott'm Forest,0.0,0,0,0,0,0,0.0,0,734,0.00,0.00,0.00,0.00,127,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,6,0,0,0,0,0,13,0,1379,0,0,2,0,0.0,0,-75,10,85,59,True,0
Matt O'Riley,MID,Brighton,0.0,0,0,0,0,0,0.0,0,164,0.00,0.00,0.00,0.00,127,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,16,0,0,0,0,0,13,0,46187,0,0,2,0,0.0,0,-629,0,629,55,False,0
Senne Lammens,GK,Man Utd,0.0,0,0,11,0,1,0.0,0,733,0.00,0.00,0.00,1.83,124,1,0,2.2,22.0,2025-11-30T12:00:00Z,90,False,8,0,0,0,5,0,13,2,187026,1,0,2,1,0.0,2,-4992,6584,11576,50,False,0
Carl Rushworth,GK,Brighton,0.0,0,0,0,0,0,0.0,0,141,0.00,0.00,0.00,0.00,127,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,16,0,0,0,0,0,13,0,274,0,0,2,0,0.0,0,-6,0,6,40,False,0
Walter Benítez,GK,Crystal Palace,0.0,0,0,0,0,0,0.0,0,254,0.00,0.00,0.00,0.00,124,0,0,0.0,0.0,2025-11-30T12:00:00Z,0,False,14,0,0,0,0,0,13,0,38205,0,0,2,1,0.0,0,-443,156,599,40,True,0
John Ruddy,GK,Newcastle,0.0,0,0,0,0,0,0.0,0,753,0.00,0.00,0.00,0.00,125,0,0,0.0,0.0,2025-11-29T17:30:00Z,0,False,9,0,0,0,0,0,13,0,329,0,0,4,1,0.0,0,100,110,10,40,False,0
Ibrahim Sangaré,MID,Nott'm Forest,0.0,0,0,18,0,5,3.3,15,521,0.03,0.05,0.02,1.44,127,1,0,3.1,22.6,2025-11-30T14:05:00Z,73,False,6,0,0,0,6,0,13,0,7388,1,4,2,0,5.0,4,62,259,197,49,True,0
Zak Johnson,DEF,Sunderland,0.0,0,0,0,0,0,0.0,0,538,0.00,0.00,0.00,0.00,128,0,0,0.0,0.0,2025-11-29T15:00:00Z,0,False,4,0,0,0,0,0,13,0,31320,0,0,2,3,0.0,0,-619,142,761,39,True,0
Brennan Johnson,MID,Spurs,0.0,0,0,0,0,0,0.0,0,580,0.00,0.00,0.00,0.00,129,0,0,0.0,0.0,2025-11-29T20:00:00Z,0,False,10,0,0,0,0,0,13,0,350089,0,0,2,1,0.0,0,-9886,1940,11826,66,True,0
Dominic Sadi,MID,Bournemouth,0.0,0,0,0,0,0,0.0,0,94,0.00,0.00,0.00,0.00,128,0,0,0.0,0.0,2025-11-29T15:00:00Z,0,False,17,0,0,0,0,0,13,0,4582,0,0,2,3,0.0,0,-100,0,100,45,False,0
Ian Poveda-Ocampo,MID,Sunderland,0.0,0,0,0,0,0,0.0,0,550,0.00,0.00,0.00,0.00,128,0,0,0.0,0.0,2025-11-29T15:00:00Z,0,False,4,0,0,0,0,0,13,0,2925,0,0,2,3,0.0,0,-30,28,58,48,True,0
Rayan Aït-Nouri,DEF,Man City,0.0,0,0,0,0,0,0.0,0,402,0.00,0.00,0.00,0.00,126,0,0,0.0,0.0,2025-11-29T15:00:00Z,0,False,11,0,0,0,0,0,13,0,568214,0,0,2,3,0.0,0,-9379,4768,14147,57,True,0
Carlos Baleba,MID,Brighton,0.0,0,0,3,0,3,0.1,3,167,0.00,0.00,0.00,0.01,127,0,0,0.5,5.0,2025-11-30T14:05:00Z,6,False,16,0,0,0,0,0,13,0,240641,0,0,2,0,0.0,1,-8400,3168,11568,47,False,0
James Wright,GK,Aston Villa,0.0,0,0,0,0,0,0.0,0,688,0.00,0.00,0.00,0.00,121,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,20,0,0,0,0,0,13,0,58453,0,0,0,1,0.0,0,-480,122,602,40,True,0
Jamie Bynoe-Gittens,MID,Chelsea,0.0,0,0,0,0,0,0.0,0,239,0.00,0.00,0.00,0.00,123,0,0,0.0,0.0,2025-11-30T16:30:00Z,0,False,1,0,0,0,0,0,13,0,15426,0,0,1,1,0.0,0,-290,541,831,61,True,0
Dejan Kulusevski,MID,Spurs,0.0,0,0,0,0,0,0.0,0,583,0.00,0.00,0.00,0.00,129,0,0,0.0,0.0,2025-11-29T20:00:00Z,0,False,10,0,0,0,0,0,13,0,1561,0,0,2,1,0.0,0,-15,29,44,64,True,0
Wilfried Gnonto,MID,Leeds,0.0,0,0,9,0,0,11.3,6,351,0.03,0.03,0.00,2.67,126,2,0,1.8,6.8,2025-11-29T15:00:00Z,45,False,13,0,0,0,3,0,13,0,10494,1,3,2,3,0.0,1,-178,130,308,52,False,0
Lisandro Martínez,DEF,Man Utd,0.0,0,0,3,0,1,0.0,1,437,0.00,0.00,0.00,0.11,124,0,0,0.2,2.0,2025-11-30T12:00:00Z,8,False,8,0,0,0,1,0,13,0,9964,0,0,2,1,0.0,1,435,574,139,48,False,0
El Hadji Malick Diouf,DEF,West Ham,0.0,0,0,5,0,6,12.2,6,603,0.01,0.01,0.00,1.24,130,2,0,2.5,11.0,2025-11-30T14:05:00Z,90,False,12,0,0,0,4,0,13,0,322476,1,0,2,0,2.0,1,-22923,1516,24439,43,True,0
Leon Chiwome,FWD,Wolves,0.0,0,0,0,0,0,0.0,0,657,0.00,0.00,0.00,0.00,121,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,2,0,0,0,0,0,13,0,3587,0,0,0,1,0.0,0,-68,68,136,44,False,0
João Victor Gomes da Silva,MID,Wolves,0.0,0,0,18,0,2,9.7,14,646,0.02,0.19,0.17,1.00,121,1,0,4.1,12.0,2025-11-30T14:05:00Z,90,False,2,0,0,0,9,0,13,0,10742,1,3,0,1,19.0,4,-270,157,427,53,False,0
Jaydon Banel,MID,Burnley,0.0,0,0,0,0,0,0.0,0,213,0.00,0.00,0.00,0.00,122,0,0,0.0,0.0,2025-11-29T15:00:00Z,0,False,5,0,0,0,0,0,13,0,5653,0,0,1,3,0.0,0,-136,163,299,45,False,0
Kjell Scherpen,GK,Brighton,0.0,0,0,0,0,0,0.0,0,142,0.00,0.00,0.00,0.00,127,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,16,0,0,0,0,0,13,0,255,0,0,2,0,0.0,0,0,0,0,40,False,0
Levi Samuels Colwill,DEF,Chelsea,0.0,0,0,0,0,0,0.0,0,227,0.00,0.00,0.00,0.00,123,0,0,0.0,0.0,2025-11-30T16:30:00Z,0,False,1,0,0,0,0,0,13,0,14050,0,0,1,1,0.0,0,-91,31,122,48,True,0
Shea Lacey,MID,Man Utd,0.0,0,0,0,0,0,0.0,0,755,0.00,0.00,0.00,0.00,124,0,0,0.0,0.0,2025-11-30T12:00:00Z,0,False,8,0,0,0,0,0,13,0,114,0,0,2,1,0.0,0,42,45,3,45,False,0
Harvey Elliott,MID,Aston Villa,0.0,0,0,0,0,0,0.0,0,389,0.00,0.00,0.00,0.00,121,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,20,0,0,0,0,0,13,0,26621,0,0,0,1,0.0,0,-1645,269,1914,53,True,0
Olivier Boscagli,DEF,Brighton,0.0,0,0,0,0,0,0.0,0,143,0.00,0.00,0.00,0.00,127,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,16,0,0,0,0,0,13,0,9574,0,0,2,0,0.0,0,-126,71,197,42,False,0
Takai Kōta,DEF,Spurs,0.0,0,0,0,0,0,0.0,0,577,0.00,0.00,0.00,0.00,129,0,0,0.0,0.0,2025-11-29T20:00:00Z,0,False,10,0,0,0,0,0,13,0,6443,0,0,2,1,0.0,0,-92,18,110,40,True,0
Jeremie Frimpong,DEF,Liverpool,0.0,0,0,0,0,0,0.0,0,370,0.00,0.00,0.00,0.00,130,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,19,0,0,0,0,0,13,0,594092,0,0,2,0,0.0,0,-14707,81,14788,57,False,0
Nehemiah Oriola,MID,Brighton,0.0,0,0,0,0,0,0.0,0,744,0.00,0.00,0.00,0.00,127,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,16,0,0,0,0,0,13,0,1030,0,0,2,0,0.0,0,-4,85,89,45,False,0
Joe Rodon,DEF,Leeds,0.0,0,0,3,0,6,0.7,9,348,0.01,0.01,0.00,3.10,126,3,0,2.5,22.0,2025-11-29T15:00:00Z,90,False,13,0,0,0,3,0,13,0,698563,1,3,2,3,2.0,0,-32941,8347,41288,41,False,1
Jenson Seelt,DEF,Sunderland,0.0,0,0,0,0,0,0.0,0,542,0.00,0.00,0.00,0.00,128,0,0,0.0,0.0,2025-11-29T15:00:00Z,0,False,4,0,0,0,0,0,13,0,13282,0,0,2,3,0.0,0,-282,0,282,40,True,0
Marshall Munetsi,MID,Wolves,0.0,0,0,0,0,0,0.0,0,648,0.00,0.00,0.00,0.00,121,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,2,0,0,0,0,0,13,0,9888,0,0,0,1,0.0,0,-1183,228,1411,54,False,0
Mateus Mané,FWD,Wolves,0.0,0,0,4,0,0,0.2,0,749,0.00,0.03,0.03,0.11,121,0,0,1.0,3.2,2025-11-30T14:05:00Z,13,False,2,0,0,0,0,0,13,0,2675,0,0,0,1,7.0,1,198,476,278,45,False,0
Rhys Williams,DEF,Liverpool,0.0,0,0,0,0,0,0.0,0,379,0.00,0.00,0.00,0.00,130,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,19,0,0,0,0,0,13,0,32056,0,0,2,0,0.0,0,-522,630,1152,38,False,0
Luis Eduardo Soares da Silva,DEF,Nott'm Forest,0.0,0,0,0,0,0,0.0,0,729,0.00,0.00,0.00,0.00,127,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,6,0,0,0,0,0,13,0,50,0,0,2,0,0.0,0,0,0,0,45,True,0
Josh Laurent,MID,Burnley,0.0,0,0,7,0,0,15.7,1,209,0.03,0.03,0.00,1.55,122,3,0,2.2,6.4,2025-11-29T15:00:00Z,15,False,5,0,0,0,0,0,13,0,3632,0,1,1,3,0.0,1,-40,33,73,49,False,0
Diego León Blanco,DEF,Man Utd,0.0,0,0,0,0,0,0.0,0,439,0.00,0.00,0.00,0.00,124,0,0,0.0,0.0,2025-11-30T12:00:00Z,0,False,8,0,0,0,0,0,13,0,6861,0,0,2,1,0.0,0,-70,50,120,42,False,0
Romaine Mundle,MID,Sunderland,0.0,0,0,1,0,2,4.4,4,548,0.21,0.21,0.00,0.17,128,0,0,0.8,1.4,2025-11-29T15:00:00Z,27,False,4,0,0,0,2,0,13,0,533,0,0,2,3,2.0,0,8,22,14,49,True,1
Will Dennis,GK,Bournemouth,0.0,0,0,0,0,0,0.0,0,68,0.00,0.00,0.00,0.00,128,0,0,0.0,0.0,2025-11-29T15:00:00Z,0,False,17,0,0,0,0,0,13,0,120714,0,0,2,3,0.0,0,-1100,480,1580,40,False,0
Callum Wilson,FWD,West Ham,0.0,0,0,5,0,1,0.3,1,671,0.01,0.09,0.08,0.90,130,1,0,0.8,0.0,2025-11-30T14:05:00Z,77,False,12,0,0,0,0,0,13,0,105707,1,0,2,0,9.0,2,39483,43597,4114,58,True,0
Vitaly Janelt,MID,Brentford,0.0,0,0,0,0,0,0.0,0,125,0.00,0.00,0.00,0.00,122,0,0,0.0,0.0,2025-11-29T15:00:00Z,0,False,3,0,0,0,0,0,13,0,1960,0,0,1,3,0.0,0,-7,72,79,49,True,0
Douglas Luiz Soares de Paulo,MID,Nott'm Forest,0.0,0,0,0,0,0,0.0,0,699,0.00,0.00,0.00,0.00,127,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,6,0,0,0,0,0,13,0,4944,0,0,2,0,0.0,0,-347,16,363,50,True,0
Marcus Tavernier,MID,Bournemouth,0.0,0,0,10,0,1,50.0,5,84,0.13,0.33,0.20,1.28,128,3,0,7.9,11.8,2025-11-29T15:00:00Z,90,False,17,0,0,0,3,0,13,0,264633,1,1,2,3,17.0,1,19485,32964,13479,55,False,1
Virgil van Dijk,DEF,Liverpool,0.0,0,0,28,1,7,0.8,7,373,0.01,0.05,0.04,0.29,130,0,0,2.4,19.4,2025-11-30T14:05:00Z,90,False,19,0,0,0,3,0,13,0,3177009,1,0,2,0,4.0,6,-100962,52712,153674,60,False,0
Son Heung-min,MID,Spurs,0.0,0,0,0,0,0,0.0,0,579,0.00,0.00,0.00,0.00,129,0,0,0.0,0.0,2025-11-29T20:00:00Z,0,False,10,0,0,0,0,0,13,0,15802,0,0,2,1,0.0,0,-48,0,48,85,True,0
Antoñito Cordero Campillo,MID,Newcastle,0.0,0,0,0,0,0,0.0,0,492,0.00,0.00,0.00,0.00,125,0,0,0.0,0.0,2025-11-29T17:30:00Z,0,False,9,0,0,0,0,0,13,0,2844,0,0,4,1,0.0,0,-18,0,18,49,False,0
Callum Marshall,FWD,West Ham,0.0,0,0,0,0,0,0.0,0,626,0.00,0.00,0.00,0.00,130,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,12,0,0,0,0,0,13,0,79465,0,0,2,0,0.0,0,-1710,528,2238,44,True,0
Garang Kuol,MID,Newcastle,0.0,0,0,0,0,0,0.0,0,496,0.00,0.00,0.00,0.00,125,0,0,0.0,0.0,2025-11-29T17:30:00Z,0,False,9,0,0,0,0,0,13,0,4849,0,0,4,1,0.0,0,-94,0,94,44,False,0
Fábio Ferreira Vieira,MID,Arsenal,0.0,0,0,0,0,0,0.0,0,23,0.00,0.00,0.00,0.00,123,0,0,0.0,0.0,2025-11-30T16:30:00Z,0,False,7,0,0,0,0,0,13,0,2583,0,0,1,1,0.0,0,-17,0,17,54,False,0
Jean-Philippe Mateta,FWD,Crystal Palace,0.0,0,0,17,0,4,2.3,5,283,0.01,1.03,1.02,1.19,124,2,1,6.7,35.0,2025-11-30T12:00:00Z,90,False,14,0,0,0,1,0,13,0,3560843,1,0,2,1,30.0,6,-67829,135178,203007,81,True,0
Gabriel Fernando de Jesus,FWD,Arsenal,0.0,0,0,0,0,0,0.0,0,31,0.00,0.00,0.00,0.00,123,0,0,0.0,0.0,2025-11-30T16:30:00Z,0,False,7,0,0,0,0,0,13,0,5228,0,0,1,1,0.0,0,-80,115,195,64,False,0
Maximilian Kilman,DEF,West Ham,0.0,0,0,0,0,0,0.0,0,605,0.00,0.00,0.00,0.00,130,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,12,0,0,0,0,0,13,0,20529,0,0,2,0,0.0,0,-1575,192,1767,43,True,0
Tawanda Chirewa,MID,Wolves,0.0,0,0,1,0,0,0.0,2,650,0.00,0.00,0.00,0.45,121,0,0,0.0,0.0,2025-11-30T14:05:00Z,21,False,2,0,0,0,1,0,13,0,34837,0,1,0,1,0.0,1,574,1933,1359,43,False,0
Elijah Campbell,DEF,Everton,0.0,0,0,0,0,0,0.0,0,705,0.00,0.00,0.00,0.00,125,0,0,0.0,0.0,2025-11-29T17:30:00Z,0,False,15,0,0,0,0,0,13,0,21639,0,0,4,1,0.0,0,-205,254,459,39,True,0
Christantus Uche,FWD,Crystal Palace,0.0,0,0,3,0,0,0.8,0,732,0.00,0.00,0.00,0.09,124,0,0,0.1,0.2,2025-11-30T12:00:00Z,12,False,14,0,0,0,0,0,13,0,4362,0,0,2,1,0.0,1,-67,247,314,55,True,0
Harry Maguire,DEF,Man Utd,0.0,0,0,0,0,0,0.0,0,442,0.00,0.00,0.00,0.00,124,0,0,0.0,0.0,2025-11-30T12:00:00Z,0,False,8,0,0,0,0,0,13,0,80389,0,0,2,1,0.0,0,-8708,144,8852,44,False,0
Hjalmar Ekdal,DEF,Burnley,0.0,0,0,0,0,0,0.0,0,190,0.00,0.00,0.00,0.00,122,0,0,0.0,0.0,2025-11-29T15:00:00Z,0,False,5,0,0,0,0,0,13,0,122526,0,0,1,3,0.0,0,-5997,325,6322,40,False,0
Mason Mount,MID,Man Utd,0.0,0,1,31,0,1,16.3,8,455,0.01,0.10,0.09,1.83,124,1,1,7.1,41.2,2025-11-30T12:00:00Z,90,False,8,0,0,0,6,0,13,0,31094,1,1,2,1,13.0,8,-812,845,1657,59,False,0
Paris Maghoma,MID,Brentford,0.0,0,0,0,0,0,0.0,0,132,0.00,0.00,0.00,0.00,122,0,0,0.0,0.0,2025-11-29T15:00:00Z,0,False,3,0,0,0,0,0,13,0,2059,0,0,1,3,0.0,0,5,99,94,45,True,0
Jair Paula da Cunha Filho,DEF,Nott'm Forest,0.0,0,0,0,0,0,0.0,0,510,0.00,0.00,0.00,0.00,127,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,6,0,0,0,0,0,13,0,7406,0,0,2,0,0.0,0,-83,70,153,43,True,0
Freddie Potts,MID,West Ham,0.0,0,0,16,0,2,3.4,6,623,0.01,0.01,0.00,0.90,130,1,0,1.0,6.8,2025-11-30T14:05:00Z,87,False,12,0,0,0,3,0,13,0,89073,1,1,2,0,0.0,2,1343,5085,3742,44,True,0
Joško Gvardiol,DEF,Man City,0.0,0,0,13,0,3,14.3,4,403,0.17,0.94,0.77,1.54,126,2,1,10.3,40.2,2025-11-29T15:00:00Z,90,False,11,0,0,0,6,0,13,0,726821,1,1,2,3,48.0,6,56384,72622,16238,58,True,1
Matthijs de Ligt,DEF,Man Utd,0.0,0,0,6,0,5,0.4,6,436,0.00,0.06,0.06,1.83,124,1,0,2.2,10.8,2025-11-30T12:00:00Z,90,False,8,0,0,0,2,0,13,0,430190,1,1,2,1,11.0,2,931,16141,15210,50,False,0
Matheus França de Oliveira,MID,Crystal Palace,0.0,0,0,0,0,0,0.0,0,279,0.00,0.00,0.00,0.00,124,0,0,0.0,0.0,2025-11-30T12:00:00Z,0,False,14,0,0,0,0,0,13,0,849,0,0,2,1,0.0,0,-13,0,13,45,True,0
Nick Woltemade,FWD,Newcastle,0.0,0,1,33,0,2,13.3,4,714,0.11,0.70,0.59,0.94,125,1,1,8.4,41.2,2025-11-29T17:30:00Z,89,False,9,0,0,0,2,0,13,0,2302961,1,0,4,1,29.0,7,-43893,150550,194443,74,False,0
Airidas Golambeckis,DEF,West Ham,0.0,0,0,0,0,0,0.0,0,752,0.00,0.00,0.00,0.00,130,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,12,0,0,0,0,0,13,0,886,0,0,2,0,0.0,0,-5,80,85,40,True,0
Lucas Bergvall,MID,Spurs,0.0,1,0,24,0,1,15.3,8,586,0.03,0.07,0.04,0.41,129,2,0,4.8,25.4,2025-11-29T20:00:00Z,76,False,10,0,0,0,5,0,13,0,30388,1,2,2,1,7.0,5,-1286,557,1843,54,True,0
Mikel Merino Zazón,MID,Arsenal,0.0,0,2,28,0,2,2.3,4,22,0.02,0.67,0.65,0.79,123,1,1,7.2,34.2,2025-11-30T16:30:00Z,90,False,7,0,0,0,1,0,13,0,117316,1,1,1,1,35.0,9,-1418,10669,12087,59,False,0
Odsonne Édouard,FWD,Crystal Palace,0.0,0,0,0,0,0,0.0,0,285,0.00,0.00,0.00,0.00,124,0,0,0.0,0.0,2025-11-30T12:00:00Z,0,False,14,0,0,0,0,0,13,0,29504,0,0,2,1,0.0,0,-453,0,453,50,True,0
Joe Knight,MID,Brighton,0.0,0,0,0,0,0,0.0,0,175,0.00,0.00,0.00,0.00,127,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,16,0,0,0,0,0,13,0,10564,0,0,2,0,0.0,0,-277,175,452,45,False,0
Zépiqueno Redmond,FWD,Aston Villa,0.0,0,0,0,0,0,0.0,0,65,0.00,0.00,0.00,0.00,121,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,20,0,0,0,0,0,13,0,42865,0,0,0,1,0.0,0,-763,0,763,45,True,0
Matheus Santos Carneiro da Cunha,MID,Man Utd,0.0,0,0,0,0,0,0.0,0,450,0.00,0.00,0.00,0.00,124,0,0,0.0,0.0,2025-11-30T12:00:00Z,0,False,8,0,0,0,0,0,13,0,478419,0,0,2,1,0.0,0,-89407,7853,97260,79,False,0
Chemsdine Talbi,MID,Sunderland,0.0,0,0,4,0,0,1.7,2,553,0.02,0.16,0.14,1.53,128,2,0,1.6,0.0,2025-11-29T15:00:00Z,62,False,4,0,0,0,2,0,13,0,29461,1,0,2,3,19.0,2,-2291,403,2694,50,True,0
Zach Abbott,DEF,Nott'm Forest,0.0,0,0,0,0,0,0.0,0,513,0.00,0.00,0.00,0.00,127,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,6,0,0,0,0,0,13,0,22825,0,0,2,0,0.0,0,-369,89,458,39,True,0
Mykhailo Mudryk,MID,Chelsea,0.0,0,0,0,0,0,0.0,0,245,0.00,0.00,0.00,0.00,123,0,0,0.0,0.0,2025-11-30T16:30:00Z,0,False,1,0,0,0,0,0,13,0,1015,0,0,1,1,0.0,0,3,29,26,49,True,0
Emile Smith Rowe,MID,Fulham,0.0,0,0,8,0,0,0.5,3,325,0.01,0.10,0.09,0.36,129,0,0,1.4,6.4,2025-11-29T20:00:00Z,22,False,18,0,0,0,0,0,13,0,49696,0,3,2,1,7.0,1,-1501,661,2162,56,False,0
Yves Bissouma,MID,Spurs,0.0,0,0,0,0,0,0.0,0,587,0.00,0.00,0.00,0.00,129,0,0,0.0,0.0,2025-11-29T20:00:00Z,0,False,10,0,0,0,0,0,13,0,5014,0,0,2,1,0.0,0,-60,18,78,52,True,0
Zian Flemming,FWD,Burnley,0.0,0,0,21,0,2,1.2,2,215,0.02,0.87,0.85,3.06,122,3,1,7.1,39.0,2025-11-29T15:00:00Z,90,False,5,0,0,0,0,0,13,0,45964,1,0,1,3,31.0,6,847,6248,5401,53,False,0
Alfie Pond,DEF,Wolves,0.0,0,0,0,0,0,0.0,0,641,0.00,0.00,0.00,0.00,121,0,0,0.0,0.0,2025-11-30T14:05:00Z,0,False,2,0,0,0,0,0,13,0,169084,0,0,0,1,0.0,0,-3332,704,4036,39,False,0
