,name,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,GW,Position
12823,Josh Robson,0,0,0,0,0,0,0,0,0,0.0,0,0,532,0,0,287,0,0,0,0.0,17088,0.0,0,2017-03-18T15:00:00Z,18 Mar 15:00,0,0,0,0,0,3,0,0,0,0,0,0,29,0,4190,0,0,0,0,0,0,0,-20,13,33,40,True,0,0,29,DEF
12824,Josh Tymon,0,0,0,0,0,0,0,0,0,0.0,0,0,519,0,0,283,0,0,0,0.0,17075,0.0,0,2017-03-18T15:00:00Z,18 Mar 15:00,0,0,0,0,0,6,0,0,0,0,0,0,29,0,16733,0,0,0,0,4,0,0,-520,95,615,40,False,0,0,29,DEF
12825,Jose Holebas,0,0,0,0,0,0,0,0,0,0.0,0,0,411,0,0,282,0,0,0,0.0,16967,0.0,0,2017-03-18T15:00:00Z,18 Mar 15:00,0,0,0,0,0,5,0,0,0,0,0,0,29,0,156324,0,0,0,0,1,0,0,-2139,2297,4436,47,False,0,0,29,DEF
12826,Juan Carlos Paredes,0,0,0,0,0,0,0,0,0,0.0,0,0,410,0,0,282,0,0,0,0.0,16966,0.0,0,2017-03-18T15:00:00Z,18 Mar 15:00,0,0,0,0,0,5,0,0,0,0,0,0,29,0,181980,0,0,0,0,1,0,0,-1167,13,1180,40,False,0,0,29,
12827,Juan Cuadrado,0,0,0,0,0,0,0,0,0,0.0,0,0,85,0,0,286,0,0,0,0.0,16641,0.0,0,2017-03-18T15:00:00Z,18 Mar 15:00,0,0,0,0,0,14,0,0,0,0,0,0,29,0,24817,0,0,0,2,1,0,0,-34,5,39,69,False,0,0,29,
12828,Juan Mata,1,31,1,0,2,32,1,2,29,65.8,0,0,256,0,0,285,0,0,0,9.7,16812,29.2,5,2017-03-19T12:00:00Z,19 Mar 12:00,0,0,68,0,1,12,0,0,0,0,3,0,29,0,142633,0,0,0,3,1,2,8,7901,12729,4828,72,False,0,0,29,MID
12829,Juan Zuniga,0,0,0,0,0,0,0,0,0,0.0,0,0,479,0,0,282,0,0,0,0.0,17035,0.0,0,2017-03-18T15:00:00Z,18 Mar 15:00,0,0,0,0,0,5,0,0,0,0,0,0,29,0,52672,0,0,0,0,1,0,0,-489,368,857,42,False,0,0,29,DEF
12830,Julian Speroni,0,0,0,0,0,0,0,0,0,0.0,0,0,99,0,0,282,0,0,0,0.0,16655,0.0,0,2017-03-18T15:00:00Z,18 Mar 15:00,0,0,0,0,0,18,0,0,0,0,0,0,29,0,9083,0,0,0,0,1,0,0,-25,6,31,43,True,0,0,29,GK
12831,Julien de Sart,0,0,0,0,0,0,0,0,0,0.0,0,0,288,0,0,285,0,0,0,0.0,16844,0.0,0,2017-03-19T12:00:00Z,19 Mar 12:00,0,0,0,0,0,11,0,0,0,0,0,0,29,0,2093,0,0,0,3,1,0,0,-19,0,19,43,True,0,0,29,
12832,Julien Ngoy,0,0,0,0,0,0,0,0,0,0.0,0,0,544,0,0,286,0,0,0,0.0,17100,0.0,0,2017-03-18T15:00:00Z,18 Mar 15:00,0,0,0,0,0,4,0,0,0,0,0,0,29,0,3933,0,0,0,2,1,0,0,-81,46,127,45,True,0,0,29,FWD
12833,Junior Stanislas,0,0,0,0,0,0,0,0,0,0.0,0,0,42,0,0,281,0,0,0,0.0,16598,0.0,0,2017-03-18T17:30:00Z,18 Mar 17:30,0,0,0,0,0,16,0,0,0,0,0,0,29,0,52458,0,0,0,0,2,0,0,-13417,190,13607,48,True,0,0,29,MID
12834,Jeremy Pied,0,0,0,0,0,0,0,0,0,0.0,0,0,492,0,0,288,0,0,0,0.0,17048,0.0,0,2017-03-19T14:15:00Z,19 Mar 14:15,0,0,0,0,0,17,0,0,0,0,0,0,29,0,1106,0,0,0,1,2,0,0,0,5,5,47,False,0,0,29,DEF
12835,Kamil Grosicki,0,10,0,0,0,6,0,0,6,15.5,0,0,647,0,0,283,0,3,0,2.0,17203,4.0,1,2017-03-18T15:00:00Z,18 Mar 15:00,0,0,27,0,0,6,0,0,0,0,0,0,29,0,13183,0,1,0,0,4,0,1,-2212,493,2705,55,False,0,0,29,MID
12836,Kane Wilson,0,0,0,0,0,0,0,0,0,0.0,0,0,510,0,0,289,0,0,0,0.0,17066,0.0,0,2017-03-18T12:30:00Z,18 Mar 12:30,0,0,0,0,0,1,0,0,0,0,0,0,29,0,18187,0,0,0,1,3,0,0,-135,75,210,40,True,0,0,29,DEF
12837,Kasper Schmeichel,0,34,0,0,0,18,0,3,6,0.0,0,0,165,0,0,290,0,2,0,2.9,16721,29.0,0,2017-03-18T15:00:00Z,18 Mar 15:00,0,0,90,0,0,20,0,0,0,0,9,0,29,4,237062,0,0,0,3,2,0,2,1220,2105,885,49,False,0,0,29,GK
12838,Kelechi Iheanacho,0,0,0,0,0,0,0,0,0,0.0,0,0,241,0,0,284,0,0,0,0.0,16797,0.0,0,2017-03-19T16:30:00Z,19 Mar 16:30,0,0,0,0,0,9,0,0,0,0,0,0,29,0,104045,0,0,0,1,1,0,0,-1145,401,1546,60,True,0,0,29,FWD
12839,Keshi Anderson,0,0,0,0,0,0,0,0,0,0.0,0,0,509,0,0,282,0,0,0,0.0,17065,0.0,0,2017-03-18T15:00:00Z,18 Mar 15:00,0,0,0,0,0,18,0,0,0,0,0,0,29,0,1562,0,0,0,0,1,0,0,-3,10,13,45,True,0,0,29,FWD
12840,Kevin De Bruyne,1,72,3,0,3,35,0,0,55,66.4,2,0,235,0,0,284,1,1,0,10.9,16791,34.2,4,2017-03-19T16:30:00Z,19 Mar 16:30,0,0,90,1,2,9,0,0,0,0,6,0,29,0,308270,2,2,1,1,1,8,8,-12269,2262,14531,104,True,0,0,29,MID
12841,Kevin Long,0,0,0,0,0,0,0,0,0,0.0,0,0,594,0,0,287,0,0,0,0.0,17150,0.0,0,2017-03-18T15:00:00Z,18 Mar 15:00,0,0,0,0,0,15,0,0,0,0,0,0,29,0,4840,0,0,0,0,0,0,0,-66,23,89,40,False,0,0,29,DEF
12842,Kevin Mirallas,0,0,0,0,0,0,0,0,0,0.0,0,0,133,0,0,283,0,0,0,0.0,16689,0.0,0,2017-03-18T15:00:00Z,18 Mar 15:00,0,0,0,0,0,7,0,0,0,0,0,0,29,0,117341,0,0,0,0,4,0,0,9064,11578,2514,60,True,0,0,29,FWD
12843,Kevin Stewart,0,0,0,0,0,0,0,0,0,0.0,0,0,198,0,0,284,0,0,0,0.0,16754,0.0,0,2017-03-19T16:30:00Z,19 Mar 16:30,0,0,0,0,0,10,0,0,0,0,0,0,29,0,5797,0,0,0,1,1,0,0,-16,19,35,42,False,0,0,29,DEF
12844,Kevin Wimmer,0,0,0,0,0,0,0,0,0,0.0,0,0,388,0,0,288,0,0,0,0.0,16944,0.0,0,2017-03-19T14:15:00Z,19 Mar 14:15,0,0,0,0,0,13,0,0,0,0,0,0,29,0,4548,0,0,0,1,2,0,0,-108,23,131,46,True,0,0,29,DEF
12845,Kieran Gibbs,0,0,0,0,0,0,0,0,0,0.0,0,0,7,0,0,289,0,0,0,0.0,16563,0.0,0,2017-03-18T12:30:00Z,18 Mar 12:30,0,0,0,0,0,19,0,0,0,0,0,0,29,0,20599,0,0,0,1,3,0,0,-64,100,164,47,False,0,0,29,DEF
12846,Kieran Trippier,0,9,0,0,0,3,0,0,5,0.3,0,0,387,0,0,288,0,0,0,0.2,16943,0.0,0,2017-03-19T14:15:00Z,19 Mar 14:15,0,0,13,0,0,13,0,0,0,0,0,0,29,0,4994,0,0,0,1,2,2,1,100,159,59,47,True,0,0,29,DEF
12847,Kristoffer Nordfeldt,0,0,0,0,0,0,0,0,0,0.0,0,0,357,0,0,281,0,0,0,0.0,16913,0.0,0,2017-03-18T17:30:00Z,18 Mar 17:30,0,0,0,0,0,2,0,0,0,0,0,0,29,0,132432,0,0,0,0,2,0,0,3961,4777,816,39,False,0,0,29,GK
12848,Kurt Zouma,0,2,0,0,0,3,0,0,2,0.0,0,0,79,0,0,286,0,0,0,0.0,16635,0.2,0,2017-03-18T15:00:00Z,18 Mar 15:00,0,0,3,0,0,14,0,0,0,0,0,0,29,0,9670,0,0,0,2,1,0,1,11,48,37,53,False,0,0,29,DEF
12849,Kyle Naughton,0,0,0,0,0,0,0,0,0,0.0,0,0,358,0,0,281,0,0,0,0.0,16914,0.0,0,2017-03-18T17:30:00Z,18 Mar 17:30,0,0,0,0,0,2,0,0,0,0,0,0,29,0,40159,0,0,0,0,2,0,0,-500,680,1180,43,False,0,0,29,DEF
12850,Kyle Walker,0,33,0,0,0,1,0,3,22,12.5,0,0,384,0,0,288,4,1,0,1.8,16940,1.0,1,2017-03-19T14:15:00Z,19 Mar 14:15,0,0,77,0,0,13,0,0,0,0,4,0,29,0,1573564,1,0,0,1,2,4,1,-26096,16862,42958,64,True,0,1,29,DEF
12851,Lamine Kone,0,0,0,0,0,0,0,0,0,0.0,0,0,346,0,0,287,0,0,0,0.0,16902,0.0,0,2017-03-18T15:00:00Z,18 Mar 15:00,0,0,0,0,0,3,0,0,0,0,0,0,29,0,80809,0,0,0,0,0,0,0,753,2704,1951,44,True,0,0,29,DEF
12852,Laurent Koscielny,0,78,0,0,0,21,0,8,73,2.0,0,0,3,0,0,289,0,3,0,2.8,16559,26.4,0,2017-03-18T12:30:00Z,18 Mar 12:30,0,0,90,0,0,19,0,0,0,0,5,0,29,0,620261,0,2,0,1,3,0,1,1994,8932,6938,62,False,0,0,29,DEF
12853,Lazar Markovic,0,35,0,0,0,5,0,2,28,16.0,1,0,206,0,0,283,0,2,0,2.7,16762,3.2,1,2017-03-18T15:00:00Z,18 Mar 15:00,0,0,85,0,0,6,0,0,0,0,5,0,29,0,7963,8,0,1,0,4,8,2,-1925,151,2076,53,False,0,0,29,MID
12854,Lee Cattermole,0,0,0,0,0,0,0,0,0,0.0,0,0,348,0,0,287,0,0,0,0.0,16904,0.0,0,2017-03-18T15:00:00Z,18 Mar 15:00,0,0,0,0,0,3,0,0,0,0,0,0,29,0,2672,0,0,0,0,0,0,0,0,53,53,42,True,0,0,29,MID
12855,Lee Grant,0,36,0,0,0,17,0,0,14,0.0,0,0,574,0,0,286,0,2,0,3.0,17130,29.6,0,2017-03-18T15:00:00Z,18 Mar 15:00,0,0,90,0,0,4,0,0,0,0,3,0,29,5,399065,0,0,0,2,1,0,2,6231,11795,5564,44,True,0,0,29,GK
12856,Leighton Baines,0,43,0,0,0,30,1,2,38,33.9,1,0,125,0,0,283,0,0,0,5.2,16681,18.0,3,2017-03-18T15:00:00Z,18 Mar 15:00,0,0,90,0,0,7,0,0,0,0,5,0,29,0,508532,0,1,0,0,4,0,6,-57953,2124,60077,57,True,0,0,29,DEF
12857,Leiva Lucas,0,2,0,0,0,3,0,0,0,0.0,0,0,200,0,0,284,0,0,0,0.0,16756,0.0,0,2017-03-19T16:30:00Z,19 Mar 16:30,0,0,2,0,0,10,0,0,0,0,1,0,29,0,8345,0,0,0,1,1,0,1,-57,72,129,44,False,0,0,29,MID
12858,Leonardo Ulloa,0,0,0,0,0,0,0,0,0,0.0,0,0,185,0,0,290,0,0,0,0.0,16741,0.0,0,2017-03-18T15:00:00Z,18 Mar 15:00,0,0,0,0,0,20,0,0,0,0,0,0,29,0,6146,0,0,0,3,2,0,0,-4,39,43,55,False,0,0,29,FWD
12859,Leon Britton,0,0,0,0,0,0,0,0,0,0.0,0,0,370,0,0,281,0,0,0,0.0,16926,0.0,0,2017-03-18T17:30:00Z,18 Mar 17:30,0,0,0,0,0,2,0,0,0,0,0,0,29,0,2665,0,0,0,0,2,0,0,-12,13,25,44,False,0,0,29,MID
12860,Leroy Fer,0,67,0,0,0,20,0,3,54,19.6,1,0,375,0,0,281,1,2,0,3.9,16931,17.6,1,2017-03-18T17:30:00Z,18 Mar 17:30,0,0,90,0,1,2,0,0,0,0,11,0,29,0,240369,2,3,0,0,2,2,2,-1773,4991,6764,48,False,0,0,29,MID
12861,Leroy Sane,0,29,0,0,0,2,0,1,23,14.8,1,0,489,0,0,284,1,1,0,4.5,17045,8.8,1,2017-03-19T16:30:00Z,19 Mar 16:30,0,0,82,1,0,9,0,0,0,0,2,0,29,0,142395,4,0,0,1,1,21,2,19792,27409,7617,75,True,0,0,29,MID
12862,Lewis Cook,0,0,0,0,0,0,0,0,0,0.0,0,0,47,0,0,281,0,0,0,0.0,16603,0.0,0,2017-03-18T17:30:00Z,18 Mar 17:30,0,0,0,0,0,16,0,0,0,0,0,0,29,0,34596,0,0,0,0,2,0,0,-93,667,760,42,True,0,0,29,MID
12863,Lewis Grabban,0,0,0,0,0,0,0,0,0,0.0,0,0,51,0,0,281,0,0,0,0.0,16607,0.0,0,2017-03-18T17:30:00Z,18 Mar 17:30,0,0,0,0,0,16,0,0,0,0,0,0,29,0,144960,0,0,0,0,2,0,0,-2903,305,3208,43,True,0,0,29,FWD
12864,Lloyd Isgrove,0,0,0,0,0,0,0,0,0,0.0,0,0,584,0,0,288,0,0,0,0.0,17140,0.0,0,2017-03-19T14:15:00Z,19 Mar 14:15,0,0,0,0,0,17,0,0,0,0,0,0,29,0,297,0,0,0,1,2,0,0,2,13,11,44,False,0,0,29,MID
12865,Loris Karius,0,0,0,0,0,0,0,0,0,0.0,0,0,189,0,0,284,0,0,0,0.0,16745,0.0,0,2017-03-19T16:30:00Z,19 Mar 16:30,0,0,0,0,0,10,0,0,0,0,0,0,29,0,31119,0,0,0,1,1,0,0,-292,43,335,43,False,0,0,29,GK
12866,Loic Remy,0,0,0,0,0,0,0,0,0,0.0,0,0,98,0,0,282,0,0,0,0.0,16654,0.0,0,2017-03-18T15:00:00Z,18 Mar 15:00,0,0,0,0,0,18,0,0,0,0,0,0,29,0,9061,0,0,0,0,1,0,0,-76,13,89,62,True,0,0,29,FWD
12867,Lucas Perez,0,0,0,0,0,0,0,0,0,0.0,0,0,549,0,0,289,0,0,0,0.0,17105,0.0,0,2017-03-18T12:30:00Z,18 Mar 12:30,0,0,0,0,0,19,0,0,0,0,0,0,29,0,6627,0,0,0,1,3,0,0,-17,117,134,78,False,0,0,29,FWD
12868,Luciano Narsingh,0,13,0,0,0,3,0,0,12,2.1,1,0,632,0,0,281,0,1,0,0.9,17188,1.2,0,2017-03-18T17:30:00Z,18 Mar 17:30,0,0,35,0,0,2,0,0,0,0,2,0,29,0,1865,1,0,0,0,2,6,1,-481,42,523,55,False,0,0,29,FWD
12869,Luis Hernandez,0,0,0,0,0,0,0,0,0,0.0,0,0,175,0,0,290,0,0,0,0.0,16731,0.0,0,2017-03-18T15:00:00Z,18 Mar 15:00,0,0,0,0,0,20,0,0,0,0,0,0,29,0,14013,0,0,0,3,2,0,0,-91,4,95,42,False,0,0,29,DEF
12870,Lukasz Fabianski,0,22,0,0,0,17,0,0,18,0.0,0,0,356,0,1,281,0,2,0,2.3,16912,23.0,0,2017-03-18T17:30:00Z,18 Mar 17:30,0,0,90,0,0,2,0,0,0,0,8,0,29,5,156637,0,0,0,0,2,0,2,-2437,380,2817,48,False,0,0,29,GK
12871,Lukas Jutkiewicz,0,0,0,0,0,0,0,0,0,0.0,0,0,69,0,0,287,0,0,0,0.0,16625,0.0,0,2017-03-18T15:00:00Z,18 Mar 15:00,0,0,0,0,0,15,0,0,0,0,0,0,29,0,26054,0,0,0,0,0,0,0,-111,130,241,43,False,0,0,29,FWD
12872,Luka Milivojevic,0,32,0,0,0,8,1,5,20,10.5,0,0,646,0,0,282,1,0,0,2.4,17202,11.4,1,2017-03-18T15:00:00Z,18 Mar 15:00,0,0,90,0,0,18,0,0,0,0,5,0,29,0,497,1,0,0,0,1,2,3,34,62,28,50,True,0,0,29,MID
12873,Luke Dreher,0,0,0,0,0,0,0,0,0,0.0,0,0,581,0,0,282,0,0,0,0.0,17137,0.0,0,2017-03-18T15:00:00Z,18 Mar 15:00,0,0,0,0,0,18,0,0,0,0,0,0,29,0,321,0,0,0,0,1,0,0,18,23,5,44,True,0,0,29,FWD
12874,Luke McGee,0,0,0,0,0,0,0,0,0,0.0,0,0,529,0,0,288,0,0,0,0.0,17085,0.0,0,2017-03-19T14:15:00Z,19 Mar 14:15,0,0,0,0,0,13,0,0,0,0,0,0,29,0,4447,0,0,0,1,2,0,0,-4,19,23,40,True,0,0,29,GK
12875,Luke Shaw,0,0,0,0,0,0,0,0,0,0.0,0,0,247,0,0,285,0,0,0,0.0,16803,0.0,0,2017-03-19T12:00:00Z,19 Mar 12:00,0,0,0,0,0,12,0,0,0,0,0,0,29,0,293874,0,0,0,3,1,0,0,-258,358,616,52,False,0,0,29,DEF
12876,Lynden Gooch,0,0,0,0,0,0,0,0,0,0.0,0,0,520,0,0,287,0,0,0,0.0,17076,0.0,0,2017-03-18T15:00:00Z,18 Mar 15:00,0,0,0,0,0,3,0,0,0,0,0,0,29,0,4856,0,0,0,0,0,0,0,22,187,165,42,True,0,0,29,MID
12877,Lys Mousset,0,0,0,0,0,0,0,0,0,0.0,0,0,53,0,0,281,0,0,0,0.0,16609,0.0,0,2017-03-18T17:30:00Z,18 Mar 17:30,0,0,0,0,0,16,0,0,0,0,0,0,29,0,2563,0,0,0,0,2,0,0,-24,31,55,51,True,0,0,29,FWD
12878,M'Baye Niang,0,30,0,0,0,7,0,0,27,4.5,1,0,637,0,0,282,1,1,0,3.0,17193,4.8,0,2017-03-18T15:00:00Z,18 Mar 15:00,0,0,90,1,0,5,0,0,0,0,5,0,29,0,21322,6,1,1,0,1,21,2,-2438,926,3364,60,False,0,0,29,FWD
12879,Maarten Stekelenburg,0,0,0,0,0,0,0,0,0,0.0,0,0,124,0,0,283,0,0,0,0.0,16680,0.0,0,2017-03-18T15:00:00Z,18 Mar 15:00,0,0,0,0,0,7,0,0,0,0,0,0,29,0,84709,0,0,0,0,4,0,0,-1315,134,1449,47,True,0,0,29,GK
12880,Maksymilian Stryjek,0,0,0,0,0,0,0,0,0,0.0,0,0,547,0,0,287,0,0,0,0.0,17103,0.0,0,2017-03-18T15:00:00Z,18 Mar 15:00,0,0,0,0,0,3,0,0,0,0,0,0,29,0,3720,0,0,0,0,0,0,0,-7,28,35,40,True,0,0,29,GK
12881,Mamadou Obbi Oulare,0,0,0,0,0,0,0,0,0,0.0,0,0,427,0,0,282,0,0,0,0.0,16983,0.0,0,2017-03-18T15:00:00Z,18 Mar 15:00,0,0,0,0,0,5,0,0,0,0,0,0,29,0,452,0,0,0,0,1,0,0,-1,7,8,45,False,0,0,29,
12882,Mamadou Sakho,0,40,0,0,3,29,1,10,32,0.4,0,0,190,0,0,282,0,0,0,3.0,16746,20.0,0,2017-03-18T15:00:00Z,18 Mar 15:00,0,0,90,0,0,18,0,0,0,0,10,0,29,0,27819,0,0,1,0,1,10,9,12302,12826,524,47,True,0,0,29,DEF
12883,Mame Biram Diouf,0,4,0,0,0,3,0,2,4,12.0,0,0,337,0,0,286,1,1,0,1.5,16893,3.2,1,2017-03-18T15:00:00Z,18 Mar 15:00,0,0,30,0,0,4,0,0,0,0,0,0,29,0,14458,1,0,0,2,1,0,1,-107,86,193,57,True,0,0,29,FWD
12884,Manolo Gabbiadini,0,6,0,0,0,1,0,1,4,0.7,0,0,643,0,0,288,0,1,0,0.5,17199,0.0,0,2017-03-19T14:15:00Z,19 Mar 14:15,0,0,31,1,0,17,0,0,0,0,1,0,29,0,439492,0,0,1,1,2,6,1,65333,75647,10314,69,False,0,0,29,FWD
12885,Manuel Agudo Duran,0,0,0,0,0,0,0,0,0,0.0,0,0,237,0,0,284,0,0,0,0.0,16793,0.0,0,2017-03-19T16:30:00Z,19 Mar 16:30,0,0,0,0,0,9,0,0,0,0,0,0,29,0,45990,0,0,0,1,1,0,0,-87,20,107,84,True,0,0,29,FWD
12886,Manuel Lanzini,0,65,0,0,3,41,0,3,62,49.6,4,0,462,0,0,290,0,3,1,12.2,17018,55.4,3,2017-03-18T15:00:00Z,18 Mar 15:00,0,0,90,0,1,8,0,0,0,0,14,0,29,0,111802,3,1,1,3,2,17,10,-10894,8605,19499,64,True,0,0,29,MID
12887,Marcin Wasilewski,0,0,0,0,0,0,0,0,0,0.0,0,0,170,0,0,290,0,0,0,0.0,16726,0.0,0,2017-03-18T15:00:00Z,18 Mar 15:00,0,0,0,0,0,20,0,0,0,0,0,0,29,0,94829,0,0,0,3,2,0,0,469,1882,1413,39,False,0,0,29,DEF
12888,Marcos Alonso,1,31,0,1,1,27,0,6,26,6.3,2,0,561,0,0,286,2,1,0,6.7,17117,24.2,0,2017-03-18T15:00:00Z,18 Mar 15:00,0,0,90,1,1,14,0,0,0,0,6,0,29,0,664647,1,4,1,2,1,36,6,11183,19327,8144,68,False,0,0,29,MID
12889,Marcos Rojo,0,4,0,0,0,6,0,2,2,0.0,0,0,248,0,0,285,0,1,0,0.5,16804,5.4,0,2017-03-19T12:00:00Z,19 Mar 12:00,0,0,22,0,0,12,0,0,0,0,0,0,29,0,48951,0,1,0,3,1,0,1,12723,13559,836,52,False,0,0,29,DEF
12890,Marco Van Ginkel,0,0,0,0,0,0,0,0,0,0.0,0,0,93,0,0,286,0,0,0,0.0,16649,0.0,0,2017-03-18T15:00:00Z,18 Mar 15:00,0,0,0,0,0,14,0,0,0,0,0,0,29,0,1066,0,0,0,2,1,0,0,-2,1,3,49,False,0,0,29,
12891,Marcus Browne,0,0,0,0,0,0,0,0,0,0.0,0,0,609,0,0,290,0,0,0,0.0,17165,0.0,0,2017-03-18T15:00:00Z,18 Mar 15:00,0,0,0,0,0,8,0,0,0,0,0,0,29,0,115,0,0,0,3,2,0,0,0,0,0,45,True,0,0,29,MID
12892,Marcus Rashford,0,15,0,2,0,1,0,0,5,12.0,4,0,271,0,0,285,1,1,0,10.1,16827,8.2,1,2017-03-19T12:00:00Z,19 Mar 12:00,0,0,90,0,0,12,0,0,0,0,1,0,29,0,197677,2,0,1,3,1,81,2,20489,22192,1703,64,False,0,0,29,FWD
12893,Marc Albrighton,1,41,1,0,0,31,0,0,28,30.3,2,0,177,0,0,290,1,2,0,6.5,16733,28.8,2,2017-03-18T15:00:00Z,18 Mar 15:00,0,0,90,0,1,20,0,0,0,0,17,0,29,0,35274,3,4,1,3,2,6,5,3262,3895,633,49,False,0,0,29,MID
12894,Marc Muniesa,0,0,0,0,0,0,0,0,0,0.0,0,0,322,0,0,286,0,0,0,0.0,16878,0.0,0,2017-03-18T15:00:00Z,18 Mar 15:00,0,0,0,0,0,4,0,0,0,0,0,0,29,0,32062,0,0,0,2,1,0,0,-197,733,930,40,True,0,0,29,DEF
12895,Marc Pugh,0,27,0,0,0,4,1,3,22,14.3,2,0,38,0,0,281,1,0,0,2.6,16594,10.0,1,2017-03-18T17:30:00Z,18 Mar 17:30,0,0,90,0,0,16,0,0,0,0,4,0,29,0,3629,6,0,0,0,2,2,3,-42,55,97,46,True,0,0,29,MID
12896,Marc Wilson,0,0,0,0,0,0,0,0,0,0.0,0,0,319,0,0,289,0,0,0,0.0,16875,0.0,0,2017-03-18T12:30:00Z,18 Mar 12:30,0,0,0,0,0,1,0,0,0,0,0,0,29,0,100076,0,0,0,1,3,0,0,343,1721,1378,39,True,0,0,29,DEF
12897,Mario Balotelli,0,0,0,0,0,0,0,0,0,0.0,0,0,215,0,0,284,0,0,0,0.0,16771,0.0,0,2017-03-19T16:30:00Z,19 Mar 16:30,0,0,0,0,0,10,0,0,0,0,0,0,29,0,8755,0,0,0,1,1,0,0,-5,15,20,63,False,0,0,29,
12898,Mario Suarez,0,0,0,0,0,0,0,0,0,0.0,0,0,423,0,0,282,0,0,0,0.0,16979,0.0,0,2017-03-18T15:00:00Z,18 Mar 15:00,0,0,0,0,0,5,0,0,0,0,0,0,29,0,2773,0,0,0,0,1,0,0,-3,2,5,45,False,0,0,29,
12899,Marko Arnautovic,0,18,0,0,0,5,0,1,11,21.0,1,0,331,0,0,286,1,2,0,5.1,16887,4.0,1,2017-03-18T15:00:00Z,18 Mar 15:00,0,0,90,1,2,4,0,0,0,0,2,0,29,0,42015,3,0,0,2,1,26,2,-2020,907,2927,71,True,0,0,29,MID
12900,Marko Grujic,0,0,0,0,0,0,0,0,0,0.0,0,0,475,0,0,284,0,0,0,0.0,17031,0.0,0,2017-03-19T16:30:00Z,19 Mar 16:30,0,0,0,0,0,10,0,0,0,0,0,0,29,0,8422,0,0,0,1,1,0,0,-32,5,37,43,False,0,0,29,MID
12901,Markus Henriksen,0,0,0,0,0,0,0,0,0,0.0,0,0,573,0,0,283,0,0,0,0.0,17129,0.0,0,2017-03-18T15:00:00Z,18 Mar 15:00,0,0,0,0,0,6,0,0,0,0,0,0,29,0,304,0,0,0,0,4,0,0,-4,2,6,49,False,0,0,29,MID
12902,Mark Noble,0,0,0,0,0,0,0,0,0,0.0,0,0,458,0,0,290,0,0,0,0.0,17014,0.0,0,2017-03-18T15:00:00Z,18 Mar 15:00,0,0,0,0,0,8,0,0,0,0,0,0,29,0,55846,0,0,0,3,2,0,0,-1167,87,1254,62,True,0,0,29,MID
12903,Marouane Fellaini,0,41,0,0,0,28,0,2,30,2.5,0,0,257,0,0,285,2,1,1,8.3,16813,39.8,0,2017-03-19T12:00:00Z,19 Mar 12:00,0,0,90,0,0,12,0,0,0,0,4,0,29,0,11091,3,3,1,3,1,41,7,180,247,67,58,False,0,0,29,MID
12904,Marten de Roon,1,56,0,0,0,20,0,4,51,10.8,0,0,290,0,0,285,3,3,0,6.7,16846,14.6,0,2017-03-19T12:00:00Z,19 Mar 12:00,0,0,90,0,1,11,0,0,0,0,2,0,29,0,71873,3,1,0,3,1,42,5,-4393,1101,5494,44,True,0,0,29,MID
12905,Martin Kelly,0,0,0,0,0,0,0,0,0,0.0,0,0,106,0,0,282,0,0,0,0.0,16662,0.0,0,2017-03-18T15:00:00Z,18 Mar 15:00,0,0,0,0,0,18,0,0,0,0,0,0,29,0,19520,0,0,0,0,1,0,0,-239,209,448,42,True,0,0,29,DEF
12906,Martin Olsson,0,0,0,0,0,0,0,0,0,0.0,0,0,633,0,0,281,0,0,0,0.0,17189,0.0,0,2017-03-18T17:30:00Z,18 Mar 17:30,0,0,0,0,0,2,0,0,0,0,0,0,29,0,53278,0,0,0,0,2,0,0,-11950,972,12922,45,False,0,0,29,DEF
12907,Martin Caceres,0,0,0,0,0,0,0,0,0,0.0,0,0,652,0,0,288,0,0,0,0.0,17208,0.0,0,2017-03-19T14:15:00Z,19 Mar 14:15,0,0,0,0,0,17,0,0,0,0,0,0,29,0,194,0,0,0,1,2,0,0,35,52,17,50,False,0,0,29,DEF
12908,Marvin Emnes,0,0,0,0,0,0,0,0,0,0.0,0,0,378,0,0,281,0,0,0,0.0,16934,0.0,0,2017-03-18T17:30:00Z,18 Mar 17:30,0,0,0,0,0,2,0,0,0,0,0,0,29,0,12557,0,0,0,0,2,0,0,-74,27,101,44,False,0,0,29,
12909,Mason Holgate,0,0,0,0,0,0,0,0,0,0.0,0,0,495,0,0,283,0,0,0,0.0,17051,0.0,0,2017-03-18T15:00:00Z,18 Mar 15:00,0,0,0,0,0,7,0,0,0,0,0,0,29,0,246706,0,0,0,0,4,0,0,-9656,3024,12680,40,True,0,0,29,DEF
