first_name,second_name,goals_scored,assists,total_points,minutes,goals_conceded,creativity,influence,threat,bonus,bps,ict_index,clean_sheets,red_cards,yellow_cards,selected_by_percent,now_cost,element_type
Dwight,Gayle,0,0,7,34,0,24.2,4.2,13.0,0,22,4.1,0,0,1,0.2,52,FWD
Paul,Dummett,0,0,7,197,1,1.9,24.2,0.0,0,28,2.6,1,0,2,0.0,45,DEF
Javier,Manquillo,1,3,38,1258,27,65.4,244.2,64.0,0,206,37.7,1,0,5,4.6,39,DEF
Emil,Krafth,0,1,58,1636,20,102.7,270.4,54.0,3,262,42.9,6,0,5,0.2,43,DEF
Jacob,Murphy,1,4,62,1457,35,280.2,261.6,275.0,0,215,81.4,2,0,4,0.4,46,MID
Fabian,Schär,2,2,88,2158,32,115.9,465.2,234.0,10,383,81.7,6,0,4,2.5,41,DEF
Isaac,Hayden,1,0,28,1000,25,33.6,187.6,66.0,3,124,28.3,0,0,5,0.1,45,MID
Allan,Saint-Maximin,5,7,116,2804,54,649.7,554.8,841.0,15,394,204.9,9,0,6,10.9,67,FWD
Miguel,Almirón,1,0,59,1706,32,234.7,224.6,343.0,0,228,80.5,6,0,2,0.2,50,MID
Sean,Longstaff,1,1,48,1458,29,114.8,230.4,93.0,1,206,44.0,2,0,1,0.5,43,MID
Joelinton Cássio,Apolinário de Lira,4,2,83,2554,46,386.4,529.6,583.0,7,323,149.5,7,0,8,1.7,59,FWD
Jamal,Lewis,0,0,10,261,4,13.8,39.4,2.0,0,39,5.6,1,0,1,0.1,42,DEF
Matthew,Longstaff,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Federico,Fernández,0,1,11,521,12,13.8,129.4,69.0,0,91,21.2,0,0,0,0.1,43,DEF
Freddie,Woodman,0,0,9,360,12,0.0,89.4,0.0,0,64,9.0,0,0,0,0.3,43,GK
Mark,Gillespie,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.3,39,GK
Joe,White,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,44,MID
Elliot,Anderson,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Kieran,Trippier,2,0,28,429,5,121.7,146.2,14.0,3,101,28.3,1,0,0,0.3,49,DEF
Bruno,Guimarães Rodriguez Moura,5,1,67,1031,13,188.8,385.4,301.0,11,245,87.7,4,0,4,2.8,50,MID
Lucas,De Bolle,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,44,MID
Billy,Gilmour,0,1,49,1852,52,458.7,280.2,134.0,1,283,87.2,2,0,2,3.0,43,MID
Brandon,Williams,0,1,36,2119,52,289.3,371.0,80.0,4,346,74.5,2,0,8,4.6,39,DEF
Michael,McGovern,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,1.1,39,GK
Tim,Krul,0,0,90,2610,62,13.4,749.8,0.0,11,527,76.4,5,0,1,1.4,45,GK
Teemu,Pukki,11,3,142,3253,79,355.7,527.4,1049.0,19,441,193.2,6,0,4,9.6,61,FWD
Marco,Stiepermann,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,50,MID
Lukas,Rupp,0,0,23,759,16,129.6,89.4,115.0,0,112,33.3,0,0,0,0.2,44,MID
Kenny,McLean,1,0,69,2707,62,184.9,346.6,355.0,0,308,88.8,6,0,3,0.1,49,MID
Grant,Hanley,1,0,71,2897,70,73.4,746.6,220.0,4,508,104.1,6,0,2,0.2,44,DEF
Onel,Hernández,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,49,MID
Sam,Byram,0,0,20,1023,27,57.9,213.0,121.0,0,163,39.3,2,0,3,0.0,44,DEF
Jordan,Hugill,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,54,FWD
Kieran,Dowell,1,1,41,905,24,243.3,133.8,80.0,1,122,45.4,2,0,0,0.1,51,MID
Christoph,Zimmermann,0,0,0,156,8,0.5,19.8,7.0,0,16,2.8,0,0,0,0.0,44,DEF
Todd,Cantwell,0,0,10,438,15,48.5,34.4,20.0,0,48,10.3,0,0,2,0.2,53,MID
Max,Aarons,0,2,55,2879,69,315.2,497.0,166.0,2,413,97.4,4,0,8,0.9,43,DEF
Jacob,Sørensen,0,0,9,600,18,12.2,104.6,86.0,0,92,20.4,0,0,0,0.0,43,DEF
Przemyslaw,Placheta,0,0,18,499,12,77.2,61.0,139.0,0,60,27.9,1,0,1,0.0,47,MID
Adam,Idah,1,2,36,617,11,84.0,120.2,187.0,3,107,38.5,1,0,0,0.5,48,FWD
Josh,Martin,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,50,MID
Andrew,Omobamidele,1,0,14,381,9,5.7,126.4,35.0,3,74,16.8,0,0,1,2.0,39,DEF
Angus,Gunn,0,0,31,810,22,0.0,305.4,0.0,3,177,30.6,1,0,0,1.8,40,GK
Milot,Rashica,1,2,70,2228,56,488.5,286.8,437.0,0,191,121.4,4,0,0,0.1,52,MID
Ben,Gibson,0,0,53,2494,57,46.7,549.8,139.0,0,412,73.8,6,1,3,0.1,44,DEF
Dimitris,Giannoulis,0,1,39,1165,27,131.1,255.2,51.0,2,241,43.8,4,0,2,0.1,44,DEF
Pierre,Lees-Melou,1,2,70,2261,55,377.2,357.0,239.0,1,341,97.1,5,0,5,0.1,48,MID
Bali,Mumba,0,0,0,45,3,3.3,9.6,0.0,0,6,1.3,0,0,0,0.2,39,DEF
Joshua,Sargent,2,2,60,1566,33,166.7,189.0,323.0,3,205,68.0,4,0,1,0.2,54,FWD
Christos,Tzolis,0,0,16,326,9,97.0,38.6,107.0,0,58,24.1,0,0,0,0.0,48,MID
Ozan,Kabak,0,0,18,923,25,23.9,166.2,65.0,0,137,25.6,2,0,2,0.0,43,DEF
Mathias,Normann,1,2,52,1643,40,208.2,273.0,111.0,3,206,58.9,4,0,6,0.1,45,MID
Jonathan,Tomkinson,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
Jonathan,Rowe,0,1,16,208,5,62.1,42.0,48.0,0,39,15.2,0,0,0,0.0,44,MID
Thomas,Dickson-Peters,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,FWD
Jon,McCracken,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,40,GK
Liam,Gibbs,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,45,MID
Abu,Kamara,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.3,45,FWD
Tony,Springett,0,0,3,140,6,21.7,14.4,27.0,0,11,6.3,0,0,1,0.0,45,MID
Theo,Walcott,0,0,12,376,8,19.2,13.6,70.0,0,28,9.7,0,0,0,0.1,58,MID
Fraser,Forster,0,0,57,1710,35,0.0,559.8,0.0,6,330,56.2,3,0,1,1.2,44,GK
Alex,McCarthy,0,0,55,1530,27,10.0,320.2,0.0,3,286,33.1,5,0,1,1.2,43,GK
Oriol,Romeu Vidal,2,2,88,2890,52,521.5,527.4,247.0,6,487,129.8,7,0,9,0.5,45,MID
Nathan,Redmond,1,6,79,1827,33,506.7,330.4,289.0,6,313,112.6,4,0,0,0.1,59,MID
Jack,Stephens,0,0,12,810,19,47.7,176.0,6.0,0,135,23.1,1,0,3,0.1,44,DEF
Stuart,Armstrong,2,1,57,1465,30,363.7,249.4,369.0,3,239,98.2,3,0,1,0.2,58,MID
James,Ward-Prowse,10,5,159,3215,65,1159.6,933.6,394.0,21,769,248.9,7,1,3,5.3,64,MID
Kyle,Walker-Peters,1,3,82,2630,49,364.1,465.2,423.0,7,481,124.9,6,0,5,1.1,48,DEF
Jan,Bednarek,4,0,94,2629,52,88.1,699.6,321.0,15,499,111.2,7,0,10,1.4,44,DEF
Daniel,N'Lundulu,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,FWD
Che,Adams,7,4,103,2034,40,337.0,425.8,800.0,11,333,156.4,5,0,0,2.6,65,FWD
Nathan,Tella,0,2,29,802,18,102.2,79.4,138.0,0,81,31.7,1,0,2,0.0,47,MID
William,Smallbone,0,0,5,132,5,15.7,7.2,8.0,0,25,3.1,0,0,0,0.0,45,MID
Michael,Obafemi,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,2.1,45,FWD
Ibrahima,Diallo,0,3,44,1016,21,209.6,177.6,79.0,3,187,46.6,1,0,1,0.1,45,MID
Moussa,Djenepo,0,0,13,452,10,87.0,45.2,126.0,0,21,25.8,1,0,3,0.0,52,MID
Mohammed,Salisu,0,0,58,2971,58,132.3,720.0,330.0,4,478,117.9,6,1,8,0.2,45,DEF
Romain,Perraud,0,1,38,1621,33,152.7,195.2,178.0,1,189,52.4,3,0,3,0.1,48,DEF
Tino,Livramento,1,2,80,2200,42,327.4,437.2,221.0,7,440,98.8,7,0,2,6.6,42,DEF
Mohamed,Elyounoussi,4,3,90,2039,35,331.1,379.8,719.0,6,243,142.8,8,0,4,0.2,54,MID
Armando,Broja,6,2,92,1969,37,159.2,280.2,720.0,11,234,115.6,5,0,2,7.9,53,FWD
Shane,Long,1,0,19,300,5,29.2,57.8,169.0,0,48,25.5,0,0,1,0.2,54,FWD
Adam,Armstrong,2,3,57,1409,31,173.9,179.2,567.0,3,150,91.3,4,0,1,1.4,57,FWD
Yan,Valery,0,0,9,369,7,20.4,70.8,2.0,0,62,9.3,1,0,0,0.8,39,DEF
Lyanco Evangelista,Silveira Neves Vojnovic,0,0,19,906,20,35.3,194.2,58.0,1,155,28.7,1,0,2,0.0,44,DEF
Harry,Lewis,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.9,39,GK
Willy,Caballero,0,0,2,180,5,0.0,53.2,0.0,0,23,5.4,0,0,1,0.0,42,GK
Dynel,Simeu,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
Thierry,Small,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
Kgaogelo,Chauke,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Tyler,Dibling,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Joe,Hart,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,GK
Hugo,Lloris,0,0,158,3420,40,23.0,743.6,0.0,11,703,76.6,16,0,2,8.5,55,GK
Toby,Alderweireld,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,50,DEF
Erik,Lamela,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,60,MID
Harry,Kane,17,11,192,3231,40,637.9,969.4,1701.0,23,684,330.4,14,0,5,23.4,125,FWD
Serge,Aurier,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2,49,DEF
Heung-Min,Son,23,10,258,3009,30,1037.8,1128.6,1211.0,27,819,338.2,18,0,2,35.6,112,MID
Matt,Doherty,2,5,67,871,11,224.4,279.6,291.0,8,255,79.6,3,0,0,0.8,45,DEF
Eric,Dier,0,1,132,3071,30,116.3,710.6,195.0,7,680,102.2,16,0,1,6.5,47,DEF
Lucas,Rodrigues Moura da Silva,2,6,87,1763,21,466.2,370.6,431.0,4,324,126.7,8,0,4,1.3,59,MID
Ben,Davies,1,2,105,2537,30,199.6,482.2,243.0,3,490,92.8,12,0,6,3.1,45,DEF
Pierre-Emile,Højbjerg,2,3,109,3196,34,413.6,690.0,315.0,6,616,141.9,16,0,3,2.6,48,MID
Harry,Winks,0,2,33,904,15,198.4,167.8,20.0,1,175,38.7,1,0,2,1.0,44,MID
Davinson,Sánchez,2,1,93,1626,16,93.1,408.2,186.0,8,417,68.8,10,0,4,2.0,42,DEF
Ryan,Sessegnon,0,3,56,1046,11,178.1,159.2,129.0,3,231,46.6,6,0,2,2.1,44,DEF
Steven,Bergwijn,3,2,55,548,6,101.2,163.6,273.0,3,138,53.7,3,0,1,0.4,59,MID
Sergio,Reguilón,2,4,104,1914,25,459.9,468.8,362.0,9,438,129.3,9,0,4,7.2,50,DEF
Japhet,Tanganga,0,0,29,735,11,48.1,118.0,108.0,0,133,27.5,5,1,2,0.8,42,DEF
Giovani,Lo Celso,0,0,11,231,5,77.6,33.4,59.0,0,41,16.8,0,0,0,0.1,59,MID
Oliver,Skipp,0,0,34,1346,13,151.5,183.8,39.0,0,180,37.4,8,0,6,0.6,44,MID
Joe,Rodon,0,0,3,87,3,0.7,19.6,0.0,0,17,2.0,0,0,0,0.1,42,DEF
Tanguy,Ndombele,1,1,22,481,11,83.1,99.8,122.0,0,85,30.4,0,0,1,0.2,57,MID
Pierluigi,Gollini,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2,42,GK
Bryan,Gil Salvatierra,0,0,9,86,1,37.3,22.8,25.0,0,32,8.5,0,0,0,0.1,57,MID
Cristian,Romero,1,0,63,1844,25,98.9,498.8,102.0,10,385,69.9,5,0,8,0.7,48,DEF
Dane,Scarlett,0,0,1,3,0,0.0,1.0,0.0,0,4,0.1,0,0,0,2.3,45,FWD
Emerson Aparecido,Leite de Souza Junior,1,1,102,2282,26,446.1,454.6,298.0,8,489,120.0,10,0,5,2.5,46,DEF
Dilan,Markanday,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Tobi,Omole,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,39,DEF
Brandon,Austin,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,GK
Harvey,White,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,44,MID
Dejan,Kulusevski,5,9,99,1259,11,343.6,346.6,382.0,8,343,106.9,9,0,3,10.9,63,MID
Rodrigo,Bentancur,0,4,52,1360,12,205.0,274.2,118.0,4,266,59.7,9,0,5,0.1,49,MID
Alfie,Devine,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Jamie,Bowden,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Marcel,Lavinier,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
Matthew,Craig,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Moussa,Sissoko,2,1,85,3220,73,513.2,558.4,308.0,1,408,138.1,4,0,5,2.3,43,MID
Ben,Foster,0,1,81,2340,49,10.0,559.2,0.0,9,433,57.0,4,0,0,19.7,42,GK
Danny,Rose,0,0,7,688,16,80.5,104.8,39.0,0,75,22.4,0,0,4,0.2,42,DEF
Dan,Gosling,1,0,11,164,5,17.3,13.4,7.0,0,44,3.7,1,0,0,0.0,47,MID
Craig,Cathcart,0,1,50,2394,55,46.4,504.6,42.0,1,393,59.3,3,0,3,0.2,42,DEF
Troy,Deeney,0,0,2,23,1,10.6,2.2,14.0,0,5,2.7,0,0,0,0.3,54,FWD
Tom,Cleverley,0,2,48,1611,38,301.6,211.8,133.0,0,209,64.6,2,0,2,0.1,48,MID
Francisco,Femenía Far,0,5,53,2143,49,393.9,404.0,36.0,1,385,83.7,2,0,2,0.1,43,DEF
Andre,Gray,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,54,FWD
Christian,Kabasele,0,0,21,1190,30,27.1,217.0,42.0,0,163,28.7,1,0,0,0.1,43,DEF
Nathaniel,Chalobah,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,50,MID
William,Troost-Ekong,0,0,18,1388,30,14.1,252.6,17.0,0,171,28.4,0,0,3,0.1,43,DEF
Stipe,Perica,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.6,45,FWD
Daniel,Bachmann,0,0,25,1080,28,0.0,300.6,0.0,0,196,30.2,0,0,0,1.3,40,GK
Adam,Masina,0,1,25,1075,26,106.6,198.6,31.0,2,179,33.7,1,0,0,0.1,43,DEF
Ken,Sema,0,0,26,844,16,159.9,84.8,51.0,0,81,29.5,2,0,1,0.0,52,MID
Philip,Zinckernagel,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,55,MID
Isaac,Success Ajayi,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,50,FWD
Ayotomiwa,Dele-Bashiru,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Ashley,Fletcher,0,0,3,28,0,0.5,9.0,20.0,0,5,3.0,0,0,0,0.2,48,FWD
Francisco,Sierralta,0,0,5,427,9,0.5,95.0,19.0,0,57,11.5,0,0,0,0.0,43,DEF
Domingos,Quina,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Marc,Navarro,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2,40,DEF
Ismaila,Sarr,5,2,81,1862,40,298.1,342.4,540.0,9,217,118.0,2,0,2,2.7,57,MID
Jeremy,Ngakia,0,0,28,896,19,74.0,171.8,16.0,2,154,25.9,2,0,0,0.0,42,DEF
Ben,Wilmot,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,DEF
Joseph,Hungbo,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Imrân,Louza,0,0,31,1415,38,228.2,232.6,122.0,0,173,58.4,3,0,6,0.0,52,MID
João Pedro,Junqueira de Jesus,3,1,60,1634,35,279.6,318.2,587.0,4,207,118.8,2,0,1,0.5,54,FWD
Kwadwo,Baah,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,43,MID
Emmanuel,Dennis,10,7,134,2579,60,453.4,667.6,932.0,21,425,205.2,3,1,7,20.0,58,FWD
Matthew,Pollock,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.3,40,DEF
Oghenekaro Peter,Etebo,0,0,10,396,8,33.2,47.0,10.0,0,58,9.0,0,0,3,0.2,43,MID
Joshua,King,5,4,87,2244,47,444.1,391.8,692.0,5,268,152.4,3,0,5,2.9,56,FWD
Adedapo,Awokoya-Mebude,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,45,FWD
Juan Camilo,Hernández Suárez,5,2,62,1138,34,289.4,303.6,397.0,8,247,98.5,1,0,3,1.6,49,FWD
Juraj,Kucka,1,2,54,1917,34,164.2,304.8,353.0,2,218,82.1,2,1,3,0.1,55,MID
Ozan,Tufan,0,0,10,334,9,53.1,18.2,23.0,0,22,9.0,0,0,0,0.0,50,MID
Robert,Elliot,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.5,40,GK
Nicolas,Nkoulou,0,0,5,167,2,10.7,23.4,0.0,0,27,3.5,0,0,0,0.0,44,DEF
James,Morris,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
Vincent,Angelini,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,GK
Kamil,Conteh,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,45,MID
Hassane,Kamara,1,0,38,1622,37,152.5,352.0,45.0,3,299,54.7,3,1,3,0.1,45,DEF
Samir,Caetano de Souza Santos,0,0,36,1674,36,24.7,292.2,121.0,0,272,43.9,4,0,4,0.0,45,DEF
Edo,Kayembe,0,0,24,795,17,90.4,117.2,27.0,1,127,23.5,2,0,0,0.0,45,MID
Samuel,Kalu,0,0,7,221,6,31.9,21.8,24.0,0,23,7.8,1,0,0,0.0,49,MID
Shaqai,Forde,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2,45,FWD
Tiago,Çukur,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,FWD
Adrian,Blake,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Jack,Grieves,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,45,FWD
Kurt,Zouma,1,0,66,2078,29,32.8,496.2,131.0,5,388,66.2,5,0,1,1.2,54,DEF
Mark,Noble,1,0,19,325,5,14.2,82.4,34.0,1,76,13.1,1,0,0,0.7,43,MID
Darren,Randolph,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,43,GK
Lukasz,Fabianski,0,0,136,3330,50,0.0,887.0,0.0,9,661,88.6,8,0,2,2.8,50,GK
Angelo,Ogbonna,1,0,40,921,11,5.3,167.0,67.0,6,182,24.0,3,0,1,0.2,49,DEF
Winston,Reid,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.8,39,DEF
Aaron,Cresswell,2,4,115,2726,38,542.4,575.0,151.0,17,578,127.0,7,0,3,7.9,54,DEF
Andriy,Yarmolenko,1,0,25,303,4,62.9,75.2,150.0,0,73,28.5,1,0,1,0.1,50,MID
Michail,Antonio,10,10,140,2975,43,613.5,611.6,1263.0,14,441,247.6,7,1,6,24.3,73,FWD
Craig,Dawson,2,3,90,2752,43,61.6,684.2,387.0,1,466,113.5,6,1,4,0.8,49,DEF
Ryan,Fredericks,0,0,7,303,6,31.6,29.6,4.0,0,38,6.6,0,0,1,0.1,44,DEF
Manuel,Lanzini,5,3,92,1777,29,367.2,420.2,201.0,8,440,99.1,4,0,2,0.4,56,MID
Arthur,Masuaku,1,1,29,645,12,57.2,178.2,39.0,3,145,27.5,1,0,1,0.1,44,DEF
Vladimir,Coufal,0,4,70,2207,36,331.5,415.8,161.0,3,384,90.6,6,1,3,3.1,47,DEF
Saïd,Benrahma,8,6,138,2162,27,476.4,561.0,737.0,15,441,177.6,9,0,0,10.7,59,MID
Jarrod,Bowen,12,17,206,2987,46,624.6,819.4,1201.0,24,586,264.7,8,0,6,15.0,69,MID
Declan,Rice,1,4,95,3178,49,391.0,740.2,277.0,7,595,141.3,8,0,8,4.3,50,MID
Tomas,Soucek,5,1,114,3061,46,299.8,653.4,686.0,14,485,164.3,6,0,3,3.4,57,MID
Pablo,Fornals,6,4,117,2795,38,704.4,569.0,528.0,5,480,180.2,8,0,4,1.3,59,MID
Issa,Diop,0,1,30,961,19,21.3,225.6,44.0,2,203,29.1,2,0,0,0.3,42,DEF
Ben,Johnson,1,0,48,1397,18,176.1,307.2,39.0,1,235,52.3,3,0,1,3.6,39,DEF
Alphonse,Areola,0,0,2,90,1,0.0,20.4,0.0,0,11,2.0,0,0,0,0.7,47,GK
Frederik,Alves,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,40,DEF
Conor,Coventry,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Jamal,Baptiste,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.3,39,DEF
Nikola,Vlasic,1,0,30,549,10,122.8,85.4,115.0,0,98,32.3,1,0,0,0.0,56,MID
Alex,Kral,0,0,1,1,0,0.0,0.0,0.0,0,3,0.0,0,0,0,0.1,44,MID
Harrison,Ashby,0,0,1,6,1,1.0,2.0,0.0,0,4,0.3,0,0,0,0.1,40,DEF
Sonny,Perkins,0,0,1,3,0,0.0,0.0,0.0,0,3,0.0,0,0,0,0.0,45,MID
Ajibola,Alese,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
Armstrong,Oko-Flex,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,44,MID
Pierre,Ekwah,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
Daniel,Chesters,0,0,1,1,0,0.0,0.0,0.0,0,3,0.0,0,0,0,0.0,45,MID
João Filipe Iria,Santos Moutinho,2,1,96,2970,40,645.2,512.6,144.0,8,511,130.1,11,0,4,0.7,49,MID
Rui Pedro,dos Santos Patrício,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,50,GK
Willy,Boly,0,0,17,900,20,18.0,157.2,27.0,0,165,20.3,1,0,1,0.1,49,DEF
Conor,Coady,4,0,138,3361,43,45.4,737.2,202.0,10,688,98.8,11,0,4,13.4,47,DEF
Raúl,Jiménez,6,5,101,2630,32,481.4,441.4,742.0,11,266,165.3,11,2,5,4.2,75,FWD
Romain,Saïss,2,0,109,2706,30,112.2,694.6,214.0,6,540,102.3,11,0,6,2.1,48,DEF
Fernando,Marçal,0,3,67,1448,14,187.3,247.2,135.0,5,295,56.3,6,0,3,1.3,42,DEF
Jonathan,Castro Otto,2,0,38,1022,22,159.5,203.0,144.0,2,178,50.7,2,0,1,0.6,45,DEF
Leander,Dendoncker,2,3,76,1945,29,175.5,339.0,258.0,5,308,77.4,5,0,4,0.3,46,MID
Adama,Traoré,1,1,44,1069,10,271.1,192.0,300.0,0,168,76.6,5,0,0,1.0,56,MID
Rúben Diogo,da Silva Neves,4,2,95,2659,34,408.2,617.4,237.0,7,509,126.3,9,0,9,0.9,52,MID
Nélson,Cabral Semedo,0,1,94,2131,18,289.3,346.2,266.0,9,412,90.3,9,0,1,1.5,48,DEF
Daniel,Castelo Podence,2,3,70,1475,12,493.0,328.6,459.0,2,257,128.2,9,0,2,0.2,55,MID
Max,Kilman,1,1,106,2688,25,68.8,587.8,207.0,5,536,86.5,10,0,3,1.3,45,DEF
Morgan,Gibbs-White,0,0,1,7,0,0.7,0.0,24.0,0,0,2.1,0,0,1,0.1,45,MID
Pedro,Lomba Neto,1,1,22,459,14,193.9,68.4,200.0,0,88,46.1,0,0,3,0.1,62,MID
Owen,Otasowie,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,45,MID
Ki-Jana,Hoever,0,0,14,306,5,22.1,42.6,8.0,0,56,7.1,1,0,1,1.6,39,DEF
Andreas,Söndergaard,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.9,39,GK
Fabio,Silva,0,1,30,562,7,48.3,21.0,262.0,0,43,32.0,0,0,0,0.4,56,FWD
Yerson,Mosquera Valdelamar,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,44,DEF
John,Ruddy,0,0,3,135,3,0.0,11.4,0.0,0,20,1.1,0,0,0,0.2,43,GK
Francisco,Machado Mota de Castro Trincão,2,1,66,1328,15,247.1,240.0,390.0,2,197,87.7,7,0,0,0.3,56,MID
Rayan,Ait Nouri,1,4,87,1826,26,320.8,371.0,167.0,10,367,86.2,7,0,4,1.3,41,DEF
José,Malheiro de Sá,0,1,146,3285,40,30.0,938.8,0.0,11,722,96.7,11,0,3,8.3,52,GK
Patrick,Cutrone,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,50,FWD
Luke,Cundle,0,0,7,179,1,32.0,17.0,2.0,0,32,5.1,1,0,0,0.1,44,MID
Chem,Campbell,0,0,1,12,0,1.7,2.0,2.0,0,5,0.6,0,0,0,0.2,44,MID
Christian,Marques,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2,40,DEF
Hee-Chan,Hwang,5,1,81,1811,22,258.6,318.0,433.0,11,288,100.5,7,0,2,3.4,54,FWD
Louie,Moulden,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,40,GK
James,Storer,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2,40,GK
Hugo,Bueno,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,40,DEF
