assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,0,7,100,100,0,81183,None,,-1,1,-2,2,0.6,314,45,None,,0,4,-0.3,0.2,1,Matej,0.7,1,0,1.2,330,44,111,False,1.2,350,43,30,,2021-08-21T15:30:08.911730Z,53,0,0,None,0,,81183.jpg,1.0,0,0,Vydra,0.4,False,None,a,5,90,12.0,205,43,3,6543,1163,44490,3148,0.1,0.6,Vydra,0
0,0,64,None,None,0,98747,None,,0,0,0,0,0.0,571,62,None,,0,1,1.3,1.8,2,Nick,2.3,8,0,11.3,143,6,112,False,112.2,23,5,360,,None,55,0,0,None,0,,98747.jpg,2.2,0,14,Pope,3.2,False,None,a,5,90,0.0,566,61,9,20156,2606,84716,9280,0.4,1.6,Pope,0
0,0,49,None,None,0,103914,None,,0,0,0,0,54.5,78,18,None,,0,2,0.3,0.8,1,Charlie,1.3,8,0,14.2,112,31,113,False,83.4,68,21,360,,None,45,0,0,None,0,,103914.jpg,1.2,0,0,Taylor,0.4,False,None,a,5,90,4.0,263,83,5,5417,697,19014,2479,0.3,1.1,Taylor,0
0,0,0,None,None,0,168399,None,,0,0,0,0,0.0,454,44,None,,0,1,-1.0,-0.5,0,Will,0.0,0,0,0.0,464,57,114,False,0.0,458,57,0,,None,45,0,0,None,0,,168399.jpg,0.0,0,0,Norris,0.1,False,None,a,5,90,0.0,415,41,0,810,126,3282,336,0.0,0.0,Norris,0
0,0,26,None,None,0,172782,2,,0,0,0,0,34.3,127,81,1,,0,3,0.3,0.8,1,Josh,1.3,6,0,11.8,136,68,115,False,38.8,199,76,281,,None,45,0,0,None,0,,172782.jpg,1.2,0,0,Brownhill,2.7,False,None,a,5,90,44.0,95,49,5,42384,5308,123482,16785,0.3,1.1,Brownhill,2
0,0,0,0,0,0,217401,None,,0,0,0,0,0.0,472,189,None,,0,3,0.0,0.0,0,Josh,0.0,0,0,0.0,482,185,116,False,0.0,476,181,0,Transferred to Barnsley,2021-07-31T16:20:53.282166Z,45,0,0,None,0,,217401.jpg,0.0,0,0,Benson,0.0,False,None,u,5,90,0.0,436,171,0,0,0,169,9,0.0,0.0,Benson,0
0,0,0,0,0,0,220037,None,,0,0,0,0,0.0,473,46,None,,0,1,0.0,0.0,0,Bailey,0.0,0,0,0.0,483,59,117,False,0.0,477,59,0,Joined Sheffield Wednesday on a season-long loan,2021-07-27T22:30:10.385580Z,45,0,0,None,0,,220037.jpg,0.0,0,0,Peacock-Farrell,0.0,False,None,u,5,90,0.0,437,44,0,0,0,290,20,0.0,0.0,Peacock-Farrell,0
0,1,75,None,None,0,433154,3,,0,0,-1,1,101.9,28,18,4,,0,3,1.3,1.8,2,Dwight,2.3,8,0,25.4,39,24,118,False,97.4,39,17,348,,None,59,0,0,None,0,,433154.jpg,2.2,0,0,McNeil,0.2,False,None,a,5,90,54.0,79,41,9,6964,1028,13095,1240,0.4,1.5,McNeil,0
0,0,0,75,75,0,432830,None,,0,0,-1,1,0.0,421,171,None,,0,2,-0.8,-0.4,0,Nathan,0.0,0,0,0.0,437,171,451,False,0.0,430,171,0,Knock - 75% chance of playing,2021-09-03T11:30:16.089829Z,44,0,0,None,0,,432830.jpg,0.0,0,0,Collins,0.1,False,None,d,5,90,0.0,377,156,0,583,12,3614,401,0.0,0.0,Collins,0
0,0,0,None,None,0,20066,None,,0,0,0,0,0.0,426,29,None,,0,1,-1.0,-0.5,0,Wayne,0.0,0,0,0.0,441,47,480,False,0.0,434,47,0,,None,45,0,0,None,0,,20066.jpg,0.0,0,0,Hennessey,0.2,False,None,a,5,90,0.0,382,26,0,1840,195,5834,580,0.0,0.0,Hennessey,0
0,0,0,None,None,0,461096,None,,0,0,0,0,0.0,501,62,None,,0,4,-1.0,-0.5,0,Lewis,0.0,0,0,0.0,510,63,533,False,0.0,506,60,0,,None,45,0,0,None,0,,461096.jpg,0.0,0,0,Richardson,1.2,False,None,a,5,90,0.0,468,57,0,109648,21467,46512,7416,0.0,0.0,Richardson,0
0,0,0,None,None,0,461102,None,,0,0,0,0,0.0,392,146,None,,0,2,-1.0,-0.5,0,Bobby,0.0,0,0,0.0,409,146,534,False,0.0,401,145,0,,None,40,0,0,None,0,,461102.jpg,0.0,0,0,Thomas,0.3,False,None,a,5,90,0.0,336,119,0,17644,1544,8027,1333,0.0,0.0,Thomas,0
0,0,0,None,None,0,461567,None,,0,0,0,0,0.0,393,147,None,,0,2,-1.0,-0.5,0,Owen,0.0,0,0,0.0,410,147,565,False,0.0,402,146,0,,None,40,0,0,None,0,,461567.jpg,0.0,0,0,Dodgson,0.1,False,None,a,5,90,0.0,337,120,0,2090,273,880,226,0.0,0.0,Dodgson,0
0,0,1,None,None,0,17349,None,,0,0,0,0,0.6,312,158,None,,0,3,-0.5,0.0,1,Aaron,0.5,1,0,0.5,349,160,575,False,4.6,322,143,41,,None,50,0,0,None,0,,17349.jpg,0.5,0,0,Lennon,0.0,False,None,a,5,90,0.0,512,208,1,511,129,187,76,0.1,0.2,Lennon,1
0,0,0,100,75,0,149519,None,,0,0,0,0,0.0,588,240,None,,0,3,1.1,1.2,0,Maxwel,0.0,0,0,0.0,590,240,578,False,0.0,590,240,0,,2021-09-09T12:30:17.318878Z,60,0,0,None,0,,149519.jpg,0.0,0,0,Cornet,0.0,False,None,a,5,90,0.0,586,240,0,1625,133,866,192,0.0,0.0,Cornet,0
0,0,0,0,0,0,192290,None,,0,0,0,0,0.0,459,180,None,,0,2,0.0,0.0,0,Connor,0.0,0,0,0.0,469,180,585,False,0.0,463,181,0,Groin Injury - Unknown return date,2021-09-06T09:30:13.102357Z,45,0,0,None,0,,192290.jpg,0.0,0,0,Roberts,0.0,False,None,i,5,90,0.0,421,168,0,786,35,442,68,0.0,0.0,Roberts,0
1,0,79,None,None,2,41328,None,,0,0,0,0,28.5,145,35,None,,0,2,4.0,4.5,4,César,4.0,1,0,13.2,123,39,119,False,91.4,45,13,272,,None,60,0,0,None,0,,41328.jpg,4.5,0,0,Azpilicueta,3.9,False,None,a,6,8,12.0,207,51,18,72117,5543,102340,15503,0.7,3.0,Azpilicueta,0
0,0,0,0,0,0,44346,None,,0,0,0,0,0.0,593,81,None,,0,4,0.0,0.0,0,Olivier,0.0,0,0,0.0,594,82,120,False,0.0,594,82,0,Transferred to AC Milan,2021-07-18T11:00:04.218580Z,65,0,0,None,0,,44346.jpg,0.0,0,0,Giroud,0.0,False,None,u,6,8,0.0,591,79,0,0,0,928,42,0.0,0.0,Giroud,0
0,0,39,None,None,1,51090,None,,0,0,-1,1,10.3,239,75,None,,0,2,2.3,2.8,6,Thiago,2.3,0,0,8.4,197,63,121,False,73.8,89,29,135,,None,54,0,0,None,0,,51090.jpg,3.5,0,0,Emiliano da Silva,2.1,False,None,a,6,8,0.0,544,201,7,20605,5762,125194,5620,0.4,1.3,Thiago Silva,0
0,3,103,None,None,3,82263,6,,0,0,2,-2,111.5,23,6,2,,1,2,4.3,4.8,5,Marcos,4.3,1,1,26.8,32,2,122,True,103.8,33,8,355,,None,57,0,0,None,0,,82263.jpg,7.0,0,0,Alonso,15.1,False,None,a,6,8,51.0,85,19,28,1012030,102866,258211,44426,0.8,4.9,Alonso,1
0,0,53,None,None,2,85955,None,,0,0,0,0,50.0,88,53,None,,0,3,2.0,2.5,1,Jorge Luiz,2.0,1,0,11.6,140,70,123,False,63.0,124,48,311,,None,60,0,0,1,0,,85955.jpg,2.2,0,0,Frello Filho,4.4,False,None,a,6,8,2.0,292,150,9,119385,14891,211880,31366,0.3,1.5,Jorginho,0
0,0,0,None,None,0,88894,None,,0,0,-1,1,0.0,559,226,None,,0,3,0.0,0.5,0,Ross,0.0,0,0,0.0,562,223,124,False,0.0,558,222,0,,None,54,0,0,None,0,,88894.jpg,0.0,0,0,Barkley,0.1,False,None,a,6,8,0.0,548,222,0,1648,196,6505,569,0.0,0.0,Barkley,0
2,2,78,None,None,3,91651,None,,0,0,0,0,62.0,63,39,None,,1,3,5.7,6.2,13,Mateo,5.7,0,1,20.4,65,38,125,False,98.2,38,16,296,,None,50,0,0,None,0,,91651.jpg,5.8,0,0,Kovacic,3.3,False,None,a,6,8,44.0,96,50,23,261263,174661,69870,21681,1.1,4.6,Kovacic,0
0,0,0,0,0,0,94245,None,,0,0,0,0,0.0,570,77,None,,0,4,0.0,0.0,0,Michy,0.0,0,0,0.0,576,79,126,False,0.0,575,78,0,Joined Besiktas on a season-long loan - Expected back 01 Jul,2021-08-18T17:00:13.253920Z,55,0,0,None,0,,94245.jpg,0.0,0,0,Batshuayi,0.1,False,None,u,6,8,0.0,565,75,0,1384,0,12465,414,0.0,0.0,Batshuayi,0
0,0,77,None,None,3,102380,None,,0,0,0,0,9.5,244,76,None,,0,2,4.3,4.8,6,Antonio,4.3,1,0,7.0,223,70,127,False,51.6,148,61,360,,None,55,0,0,None,0,,102380.jpg,4.8,0,0,Rüdiger,8.5,False,None,a,6,8,8.0,240,70,19,284490,41369,227860,28041,0.8,3.5,Rüdiger,1
0,0,0,None,None,0,109745,None,,0,0,-1,1,0.0,523,54,None,,0,1,0.0,0.5,0,Kepa,0.0,0,0,0.0,530,64,129,False,0.0,526,64,0,,None,49,0,0,None,0,,109745.jpg,0.0,0,0,Arrizabalaga,0.3,False,None,a,6,8,0.0,497,52,0,2840,275,12030,1079,0.0,0.0,Arrizabalaga,0
0,0,16,75,0,0,116594,None,,0,0,-1,1,12.1,224,120,None,,0,3,0.5,0.0,0,N'Golo,0.7,1,0,3.0,293,132,130,False,16.2,269,109,63,Ankle injury - 75% chance of playing,2021-08-28T23:00:11.366702Z,49,0,0,None,0,,116594.jpg,1.0,0,0,Kanté,2.7,False,None,d,6,8,2.0,281,143,2,56050,4854,217222,20508,0.1,0.4,Kanté,0
0,0,13,100,100,1,124183,4,,0,0,-1,1,31.0,135,83,6,,0,3,1.3,1.8,3,Hakim,1.3,0,0,8.2,202,95,131,False,18.8,257,103,98,,2021-08-12T06:30:05.630938Z,74,0,0,None,0,,124183.jpg,2.0,0,0,Ziyech,0.4,False,None,a,6,8,32.0,133,71,4,12927,2410,32005,2646,0.2,0.5,Ziyech,0
0,0,0,100,100,0,126187,None,,0,0,-1,1,0.0,562,227,None,,0,3,0.0,0.5,0,Ruben,0.0,0,0,0.0,565,224,132,False,0.0,562,224,0,,2021-08-17T07:00:07.292415Z,54,0,0,None,0,,126187.jpg,0.0,0,0,Loftus-Cheek,0.1,False,None,a,6,8,0.0,551,223,0,454,126,3989,215,0.0,0.0,Loftus-Cheek,0
0,1,71,None,None,2,135363,None,,0,0,0,0,3.4,267,86,None,,0,2,2.7,3.2,0,Andreas,2.7,1,0,5.7,241,81,133,False,53.6,143,59,270,,None,50,0,0,None,0,,135363.jpg,5.0,0,0,Christensen,3.2,False,None,a,6,8,0.0,524,192,15,269918,12303,129403,30756,0.5,3.0,Christensen,0
0,0,10,None,None,1,165153,None,,0,0,-3,3,12.9,216,33,None,,0,4,0.7,1.2,1,Timo,0.7,0,0,4.0,273,37,134,False,1.2,352,44,99,,None,87,0,0,3,0,,165153.jpg,1.3,0,0,Werner,1.7,False,None,a,6,8,26.0,155,35,4,30094,2119,276903,12331,0.1,0.5,Werner,0
0,0,0,None,None,0,172850,3,,0,0,-3,3,0.0,578,204,None,,0,2,0.0,0.5,0,Benjamin,0.0,0,0,0.0,582,204,135,False,0.0,581,204,0,,None,57,0,0,None,0,,172850.jpg,0.0,0,0,Chilwell,4.7,False,None,a,6,8,0.0,574,204,0,24800,1425,614863,35577,0.0,0.0,Chilwell,0
0,0,0,0,0,0,173879,None,,0,0,0,0,0.0,594,82,None,,0,4,0.0,0.0,0,Tammy,0.0,0,0,0.0,595,83,136,False,0.0,595,83,0,Joined AS Roma on 17 August,2021-08-17T11:30:11.736405Z,65,0,0,None,0,,173879.jpg,0.0,0,0,Abraham,0.2,False,None,u,6,8,0.0,592,80,0,2438,0,38987,723,0.0,0.0,Abraham,0
0,0,21,0,0,1,176413,None,,0,0,-1,1,3.4,268,140,None,,0,3,0.0,0.0,0,Christian,0.0,0,1,8.2,203,96,137,False,36.8,204,79,81,Ankle injury - Expected back 25 Sep,2021-09-09T07:30:09.328572Z,79,0,0,None,0,,176413.jpg,8.0,0,0,Pulisic,0.7,False,None,i,6,8,42.0,106,56,8,33725,115,112904,6877,0.0,1.0,Pulisic,0
2,0,54,None,None,2,184341,1,,-1,1,-1,1,90.1,37,25,1,,0,3,2.7,3.2,0,Mason,2.7,1,0,21.4,60,37,138,False,52.4,147,55,261,,None,74,0,0,2,0,,184341.jpg,4.7,0,0,Mount,15.8,False,None,a,6,8,71.0,65,38,14,381902,21184,752221,148572,0.4,1.9,Mount,0
0,0,0,0,0,0,199598,None,,0,0,0,0,0.0,463,181,None,,0,2,0.0,0.0,0,Ethan,0.0,0,0,0.0,473,181,139,False,0.0,467,182,0,Joined Venezia on a season-long loan - Expected back 01 Jul,2021-08-31T18:00:09.815232Z,45,0,0,None,0,,199598.jpg,0.0,0,0,Ampadu,0.1,False,None,u,6,8,0.0,426,170,0,1370,0,5714,643,0.0,0.0,Ampadu,0
0,0,13,None,None,1,209046,5,,0,0,-2,2,13.5,210,116,None,,0,3,1.0,1.5,3,Callum,1.0,0,0,3.6,284,129,140,False,8.4,298,128,81,,None,53,0,0,None,0,,209046.jpg,3.0,0,0,Hudson-Odoi,0.1,False,None,a,6,8,14.0,195,108,3,3802,1095,11417,785,0.2,0.6,Hudson-Odoi,0
0,1,29,None,None,2,219847,None,,0,0,-2,2,20.7,178,103,3,,0,3,4.3,4.8,3,Kai,4.3,1,1,19.8,68,39,141,False,53.0,145,53,205,,None,83,0,0,None,0,,219847.jpg,3.5,0,0,Havertz,5.6,False,None,a,6,8,125.0,27,18,14,125646,13705,605547,47774,0.5,1.7,Havertz,0
2,3,59,100,0,1,225796,2,,0,0,1,-1,71.6,52,13,4,,1,2,6.3,0.0,0,Reece,6.3,1,1,22.4,55,7,142,False,85.4,64,19,160,,2021-08-28T19:00:09.360937Z,56,0,0,None,0,,225796.jpg,6.7,1,0,James,7.2,False,None,a,6,8,67.0,69,10,20,461146,40424,477784,32307,1.1,3.6,James,0
0,2,105,None,None,3,228286,None,,0,0,0,0,0.0,589,66,None,,0,1,6.7,7.2,9,Edouard,6.7,1,0,12.5,130,2,143,False,126.0,12,2,360,,None,60,0,0,None,0,,228286.jpg,6.5,0,16,Mendy,12.5,False,None,a,6,8,0.0,587,66,26,276727,64545,179763,22634,1.1,4.3,Mendy,1
0,0,0,None,None,0,204727,None,,0,0,0,0,0.0,548,200,None,,0,2,0.0,0.5,0,Malang,0.0,0,0,0.0,552,200,501,False,0.0,547,200,0,,None,50,0,0,None,0,,204727.jpg,0.0,0,0,Sarr,0.1,False,None,a,6,8,0.0,531,196,0,934,127,2677,293,0.0,0.0,Sarr,0
0,2,69,None,None,2,180736,None,,0,0,-1,1,7.4,249,79,None,,1,2,2.3,2.8,6,Trevoh,2.3,0,1,9.1,180,59,527,False,73.2,92,31,183,,None,49,0,0,None,0,,180736.jpg,7.0,0,0,Chalobah,2.3,False,None,a,6,8,11.0,209,53,21,212325,23515,156363,12523,0.5,4.3,Chalobah,0
0,5,97,100,100,2,66749,None,,1,-1,1,-1,63.2,61,9,None,,1,4,7.7,8.2,13,Romelu,7.7,1,3,39.3,10,2,529,False,128.0,11,2,270,,2021-09-06T08:30:10.820442Z,116,0,0,None,0,,66749.jpg,7.7,0,0,Lukaku,26.9,False,None,a,6,8,201.0,6,3,23,1861167,427251,653176,53796,0.7,2.0,Lukaku,0
0,0,3,0,0,0,109533,None,,0,0,0,0,0.1,354,129,None,,0,2,0.0,0.0,0,Emerson,0.0,0,0,0.2,364,127,539,False,0.0,451,178,4,Joined Lyon on a season-long loan - Expected back 01 Jul,2021-08-19T19:00:10.789926Z,45,0,0,None,0,,109533.jpg,1.0,0,0,Palmieri dos Santos,0.0,False,None,u,6,8,2.0,278,93,1,868,0,1914,90,0.0,0.2,Emerson,0
0,0,1,None,None,0,89335,None,,0,0,0,0,2.9,276,145,None,,0,3,2.0,2.5,1,Saúl,1.0,0,0,0.4,354,163,592,False,1.4,349,160,45,,None,55,0,0,None,0,,89335.jpg,1.0,0,0,Ñíguez,0.3,False,None,a,6,8,0.0,564,227,1,30087,6992,11810,5127,0.2,0.2,Saúl,0
2,3,77,100,100,2,232787,4,,1,-1,1,-1,78.0,46,32,None,,1,3,8.2,8.2,8,Conor,8.7,2,2,36.7,12,9,144,False,118.0,20,10,270,,2021-08-04T10:30:07.874717Z,56,0,0,None,0,,232787.jpg,8.7,0,0,Gallagher,4.1,False,None,a,7,31,171.0,12,8,26,353606,232950,64578,31100,1.6,4.6,Gallagher,1
0,2,88,None,None,2,40836,None,,0,0,0,0,0.0,431,34,None,,0,1,4.8,4.8,6,Vicente,5.3,5,0,7.3,219,17,146,False,72.6,94,16,360,,None,45,0,0,None,0,,40836.jpg,4.5,0,9,Guaita,6.0,False,None,a,7,31,0.0,387,31,18,180448,49991,115803,16948,1.2,4.0,Guaita,0
0,0,0,None,None,0,49413,None,,0,0,-1,1,0.0,403,155,None,,0,2,-0.5,-0.5,0,James,0.0,0,0,0.0,419,155,147,False,0.0,412,155,0,,None,44,0,0,None,0,,49413.jpg,0.0,0,0,Tomkins,0.1,False,None,a,7,31,0.0,349,130,0,1253,202,4475,432,0.0,0.0,Tomkins,0
1,1,74,None,None,2,50471,None,,0,0,0,0,39.3,113,71,None,,0,3,3.5,3.5,3,James,4.0,5,0,14.1,114,60,148,False,70.8,95,37,357,,None,45,0,0,None,0,,50471.jpg,3.5,0,0,McArthur,2.9,False,None,a,7,31,31.0,134,72,14,249489,104804,70495,20611,0.9,3.1,McArthur,0
1,0,25,None,None,2,54861,None,,0,0,-1,1,52.2,83,13,None,,0,4,2.2,2.2,2,Christian,2.7,3,0,12.7,129,23,149,False,39.0,198,24,296,,None,64,0,0,None,0,,54861.jpg,2.2,0,0,Benteke,0.9,False,None,a,7,31,42.0,105,27,9,21227,2569,63168,6613,0.4,1.4,Benteke,1
0,1,84,None,None,2,55037,None,,0,0,0,0,5.3,254,81,None,,0,2,4.2,4.2,6,Cheikhou,4.7,5,0,5.9,234,77,150,False,50.0,155,65,336,,None,45,0,0,None,0,,55037.jpg,3.8,0,0,Kouyaté,0.7,False,None,a,7,31,4.0,261,81,15,26776,9407,17526,2880,1.0,3.3,Kouyaté,0
0,0,0,None,None,0,58786,None,,0,0,0,0,0.0,368,134,None,,0,2,-0.5,-0.5,0,Martin,0.0,0,0,0.0,386,134,151,False,0.0,378,133,0,,None,40,0,0,None,0,,58786.jpg,0.0,0,0,Kelly,1.0,False,None,a,7,31,0.0,310,105,0,15118,1342,32510,4064,0.0,0.0,Kelly,0
0,0,3,100,75,0,66975,2,,0,0,-1,1,0.4,327,164,1,,0,3,-0.2,-0.2,1,Luka,0.3,0,0,0.3,360,167,152,False,2.8,339,153,23,,2021-08-13T13:00:14.777540Z,54,0,0,2,0,,66975.jpg,1.0,0,0,Milivojevic,0.0,False,None,a,7,31,0.0,546,221,1,331,162,6032,121,0.1,0.2,Milivojevic,0
0,0,27,None,None,1,80146,None,,0,0,-1,1,42.6,103,17,None,,0,4,1.2,1.2,2,Jordan,1.7,5,0,15.1,102,21,153,False,39.2,196,23,287,,None,59,0,0,4,0,,80146.jpg,1.8,0,0,Ayew,0.6,False,None,a,7,31,69.0,66,20,7,27160,3634,45809,4552,0.3,1.2,Ayew,0
1,2,62,None,None,2,82403,None,,0,0,-1,1,93.7,35,24,None,,1,3,5.2,5.2,12,Wilfried,5.7,5,1,26.0,36,23,154,False,82.4,69,27,360,,None,69,0,0,1,0,,82403.jpg,4.8,0,0,Zaha,4.8,False,None,a,7,31,84.0,54,30,19,114401,49365,266524,16362,0.8,2.8,Zaha,1
0,0,16,0,0,1,86417,None,,0,0,-1,1,13.2,213,117,None,,0,3,0.0,0.0,0,Jeffrey,1.3,2,0,2.4,303,136,155,False,7.4,306,132,125,Hamstring injury - Unknown return date,2021-09-10T13:30:16.079290Z,54,0,0,None,0,,86417.jpg,1.7,0,0,Schlupp,0.1,False,None,i,7,31,4.0,270,139,5,979,17,3265,576,0.2,0.9,Schlupp,0
0,0,0,None,None,0,105666,None,,0,0,0,0,0.0,442,39,None,,0,1,-0.5,-0.5,0,Jack,0.0,0,0,0.0,454,54,156,False,0.0,447,54,0,,None,45,0,0,None,0,,105666.jpg,0.0,0,0,Butland,0.4,False,None,a,7,31,0.0,398,36,0,3341,396,10414,1293,0.0,0.0,Butland,0
0,0,8,None,None,0,173954,3,,0,0,-1,1,5.4,252,134,None,,0,3,-0.5,-0.5,0,Jairo,0.0,3,0,0.8,338,152,157,False,2.8,338,152,76,,None,49,0,0,None,0,,173954.jpg,2.0,0,0,Riedewald,0.0,False,None,a,7,31,0.0,502,202,2,913,105,2010,201,0.0,0.4,Riedewald,0
0,0,0,None,None,0,185478,None,,0,0,-1,1,0.0,412,162,None,,0,2,-0.5,-0.5,0,Jarosław,0.0,0,0,0.0,428,162,158,False,0.0,421,162,0,,None,44,0,0,None,0,,185478.jpg,0.0,0,0,Jach,0.0,False,None,a,7,31,0.0,362,141,0,254,54,1658,151,0.0,0.0,Jach,0
0,0,5,None,None,0,231747,None,,0,0,-1,1,1.3,296,42,None,,0,4,-0.5,-0.5,0,Jean-Philippe,0.0,2,0,0.8,339,45,159,False,6.4,311,35,56,,None,54,0,0,None,0,,231747.jpg,1.0,0,0,Mateta,0.1,False,None,a,7,31,0.0,558,71,1,5368,446,9089,898,0.0,0.2,Mateta,0
0,0,0,0,0,0,232413,1,,0,0,-1,1,0.0,583,237,3,,0,3,0.0,0.0,0,Eberechi,0.0,0,0,0.0,587,237,160,False,0.0,586,237,0,Achilles injury - Unknown return date,2021-06-22T11:30:10.551607Z,59,0,0,None,0,,232413.jpg,0.0,0,0,Eze,0.0,False,None,i,7,31,0.0,580,237,0,593,77,2323,174,0.0,0.0,Eze,0
0,0,0,0,0,0,232423,None,,0,0,0,0,0.0,482,185,None,,0,2,0.0,0.0,0,Nathan,0.0,0,0,0.0,491,185,161,False,0.0,486,186,0,Achilles injury - Expected back 27 Nov,2021-06-22T11:30:10.567164Z,45,0,0,None,0,,232423.jpg,0.0,0,0,Ferguson,0.0,False,None,i,7,31,0.0,446,174,0,256,23,326,25,0.0,0.0,Ferguson,0
0,0,60,None,None,2,244723,None,,0,0,0,0,31.1,134,31,None,,0,2,3.8,3.8,6,Tyrick,4.3,5,0,9.9,167,51,162,False,61.4,127,47,360,,None,45,0,0,None,0,,244723.jpg,3.5,0,0,Mitchell,0.6,False,None,a,7,31,6.0,250,74,14,20261,7483,23943,3591,1.0,3.1,Mitchell,0
0,0,0,None,None,0,108413,None,,0,0,-1,1,0.0,522,211,None,,0,3,-0.5,-0.5,0,Will,0.0,0,0,0.0,529,208,386,False,0.0,525,206,0,,None,49,0,0,None,0,,108413.jpg,0.0,0,0,Hughes,0.1,False,None,a,7,31,0.0,496,200,0,1630,141,3607,360,0.0,0.0,Hughes,0
0,0,2,100,100,0,443661,None,,0,0,-1,1,0.4,329,166,None,,0,3,-0.2,-0.2,1,Michael,0.3,0,0,0.0,572,227,464,False,0.0,571,227,4,,2021-08-08T17:30:05.380772Z,54,0,0,None,0,,443661.jpg,1.0,0,0,Olise,0.0,False,None,a,7,31,0.0,560,225,1,706,217,2000,124,0.1,0.2,Olise,0
0,0,70,None,None,2,55494,None,,0,0,0,0,21.7,172,48,None,,0,2,3.5,3.5,6,Joel,4.0,5,0,9.2,177,58,474,False,61.4,126,46,360,,None,45,0,0,None,0,,55494.jpg,3.2,0,0,Ward,0.3,False,None,a,7,31,9.0,220,59,13,7300,2421,7592,869,0.9,2.9,Ward,1
0,0,78,None,None,2,209036,None,,0,0,0,0,13.5,209,64,None,,0,2,3.8,3.8,6,Marc,4.3,5,0,10.7,153,45,477,False,64.0,120,43,360,,None,45,0,0,None,0,,209036.jpg,3.5,0,0,Guéhi,0.3,False,None,a,7,31,29.0,140,32,14,8603,2830,8971,1036,1.0,3.1,Guéhi,0
0,1,76,None,None,2,174874,None,,0,0,0,0,26.8,154,39,None,,0,2,3.8,3.8,7,Joachim,4.3,3,0,9.8,171,54,488,False,58.6,131,51,303,,None,45,0,0,None,0,,174874.jpg,3.5,0,0,Andersen,0.5,False,None,a,7,31,12.0,202,49,14,9209,4412,12966,1622,1.0,3.1,Andersen,1
0,0,0,None,None,0,57328,None,,0,0,0,0,0.0,434,174,None,,0,2,-0.5,-0.5,0,Nathaniel,0.0,0,0,0.0,447,174,493,False,0.0,440,174,0,,None,45,0,0,None,0,,57328.jpg,0.0,0,0,Clyne,0.1,False,None,a,7,31,0.0,390,159,0,1318,213,4137,460,0.0,0.0,Clyne,0
0,0,0,None,None,0,223824,None,,0,0,0,0,0.0,383,141,None,,0,2,-0.5,-0.5,0,Reece,0.0,0,0,0.0,400,141,540,False,0.0,392,140,0,,None,40,0,0,None,0,,223824.jpg,0.0,0,0,Hannam,0.1,False,None,a,7,31,0.0,327,114,0,2338,316,1651,343,0.0,0.0,Hannam,0
0,0,3,None,None,0,450542,None,,0,0,0,0,5.0,258,136,None,,0,3,-0.5,-0.5,0,Jesurun,0.0,0,0,0.6,344,156,541,False,1.0,355,163,13,,None,45,0,0,None,0,,450542.jpg,1.0,0,0,Rak-Sakyi,0.0,False,None,a,7,31,0.0,466,184,1,1264,243,710,134,0.0,0.2,Rak-Sakyi,0
0,0,0,None,None,0,448482,None,,0,0,0,0,0.0,498,61,None,,0,4,-0.5,-0.5,0,Robert,0.0,0,0,0.0,507,62,542,False,0.0,503,59,0,,None,45,0,0,None,0,,448482.jpg,0.0,0,0,Street,1.2,False,None,a,7,31,0.0,464,56,0,121441,32045,47273,9086,0.0,0.0,Street,0
0,0,0,None,None,0,462831,None,,0,0,0,0,0.0,505,203,None,,0,3,-0.5,-0.5,0,Scott,0.0,0,0,0.0,514,199,543,False,0.0,510,197,0,,None,45,0,0,None,0,,462831.jpg,0.0,0,0,Banks,0.0,False,None,a,7,31,0.0,472,187,0,1873,525,855,222,0.0,0.0,Banks,0
0,0,0,None,None,0,169593,None,,0,0,0,0,0.0,375,18,None,,0,1,-0.5,-0.5,0,Remi,0.0,0,0,0.0,392,36,561,False,0.0,384,36,0,,None,40,0,0,None,0,,169593.jpg,0.0,0,0,Matthews,0.2,False,None,a,7,31,0.0,317,15,0,15311,2124,3280,596,0.0,0.0,Matthews,0
0,3,51,None,None,0,199670,None,,0,0,0,0,0.3,344,49,None,,1,4,1.6,1.6,12,Odsonne,12.0,0,2,10.0,164,28,586,False,66.0,112,14,6,,None,65,0,0,None,0,,199670.jpg,12.0,0,0,Edouard,2.3,False,None,a,7,31,34.0,126,32,12,190332,176441,21667,18112,1.8,1.8,Edouard,0
