code,deadline_time,deadline_time_formatted,event,event_day,finished,finished_provisional,id,kickoff_time,kickoff_time_formatted,minutes,provisional_start_time,started,stats,team_a,team_a_difficulty,team_a_score,team_h,team_h_difficulty,team_h_score
987923,2019-04-12T18:00:00Z,12 Apr 19:00,34,2,True,True,332,2019-04-13T14:00:00Z,13 Apr 15:00,90,False,True,"[{'goals_scored': {'a': [], 'h': [{'value': 2, 'element': 87}]}}, {'assists': {'a': [], 'h': [{'value': 1, 'element': 534}]}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 33}, {'value': 1, 'element': 94}, {'value': 1, 'element': 95}, {'value': 1, 'element': 504}], 'h': [{'value': 1, 'element': 72}, {'value': 1, 'element': 85}]}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 6, 'element': 88}], 'h': [{'value': 2, 'element': 67}]}}, {'bonus': {'a': [], 'h': [{'value': 3, 'element': 87}, {'value': 2, 'element': 534}, {'value': 1, 'element': 67}, {'value': 1, 'element': 69}]}}, {'bps': {'a': [{'value': 22, 'element': 88}, {'value': 14, 'element': 92}, {'value': 12, 'element': 102}, {'value': 12, 'element': 107}, {'value': 11, 'element': 90}, {'value': 9, 'element': 504}, {'value': 8, 'element': 33}, {'value': 8, 'element': 94}, {'value': 7, 'element': 100}, {'value': 3, 'element': 95}, {'value': 3, 'element': 176}, {'value': 2, 'element': 99}, {'value': 2, 'element': 106}, {'value': 2, 'element': 110}], 'h': [{'value': 56, 'element': 87}, {'value': 28, 'element': 534}, {'value': 24, 'element': 67}, {'value': 24, 'element': 69}, {'value': 21, 'element': 70}, {'value': 21, 'element': 74}, {'value': 19, 'element': 72}, {'value': 14, 'element': 78}, {'value': 14, 'element': 82}, {'value': 6, 'element': 80}, {'value': 2, 'element': 85}]}}]",5,3,0,4,2,2
987925,2019-04-12T18:00:00Z,12 Apr 19:00,34,2,True,True,334,2019-04-13T14:00:00Z,13 Apr 15:00,90,False,True,"[{'goals_scored': {'a': [], 'h': [{'value': 1, 'element': 182}, {'value': 1, 'element': 575}]}}, {'assists': {'a': [], 'h': [{'value': 1, 'element': 480}, {'value': 1, 'element': 575}]}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 393}], 'h': [{'value': 1, 'element': 180}, {'value': 1, 'element': 455}]}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 3, 'element': 154}], 'h': [{'value': 1, 'element': 509}]}}, {'bonus': {'a': [], 'h': [{'value': 3, 'element': 182}, {'value': 3, 'element': 575}, {'value': 1, 'element': 511}]}}, {'bps': {'a': [{'value': 20, 'element': 157}, {'value': 16, 'element': 154}, {'value': 14, 'element': 158}, {'value': 14, 'element': 508}, {'value': 13, 'element': 526}, {'value': 12, 'element': 172}, {'value': 11, 'element': 168}, {'value': 11, 'element': 484}, {'value': 11, 'element': 507}, {'value': 7, 'element': 164}, {'value': 3, 'element': 393}, {'value': 2, 'element': 177}, {'value': -5, 'element': 175}], 'h': [{'value': 36, 'element': 182}, {'value': 36, 'element': 575}, {'value': 27, 'element': 511}, {'value': 23, 'element': 509}, {'value': 22, 'element': 455}, {'value': 22, 'element': 512}, {'value': 21, 'element': 510}, {'value': 18, 'element': 180}, {'value': 15, 'element': 9}, {'value': 7, 'element': 480}, {'value': 5, 'element': 184}, {'value': 5, 'element': 460}, {'value': 3, 'element': 181}, {'value': 2, 'element': 456}]}}]",8,2,0,9,2,2
987929,2019-04-12T18:00:00Z,12 Apr 19:00,34,2,True,True,338,2019-04-13T14:00:00Z,13 Apr 15:00,90,False,True,"[{'goals_scored': {'a': [{'value': 1, 'element': 423}], 'h': [{'value': 2, 'element': 343}, {'value': 1, 'element': 347}]}}, {'assists': {'a': [{'value': 1, 'element': 475}], 'h': [{'value': 1, 'element': 258}, {'value': 1, 'element': 331}, {'value': 1, 'element': 342}]}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 426}, {'value': 1, 'element': 437}, {'value': 1, 'element': 475}], 'h': [{'value': 1, 'element': 330}]}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 3, 'element': 454}], 'h': [{'value': 1, 'element': 452}]}}, {'bonus': {'a': [{'value': 2, 'element': 423}], 'h': [{'value': 3, 'element': 343}, {'value': 1, 'element': 347}]}}, {'bps': {'a': [{'value': 33, 'element': 423}, {'value': 23, 'element': 475}, {'value': 18, 'element': 519}, {'value': 17, 'element': 426}, {'value': 15, 'element': 483}, {'value': 14, 'element': 430}, {'value': 13, 'element': 454}, {'value': 6, 'element': 432}, {'value': 5, 'element': 433}, {'value': 5, 'element': 500}, {'value': 3, 'element': 425}, {'value': 3, 'element': 448}, {'value': -1, 'element': 435}, {'value': -4, 'element': 437}], 'h': [{'value': 47, 'element': 343}, {'value': 25, 'element': 347}, {'value': 21, 'element': 258}, {'value': 19, 'element': 463}, {'value': 18, 'element': 331}, {'value': 14, 'element': 342}, {'value': 13, 'element': 335}, {'value': 12, 'element': 340}, {'value': 10, 'element': 338}, {'value': 10, 'element': 452}, {'value': 8, 'element': 339}, {'value': 7, 'element': 556}, {'value': 4, 'element': 330}, {'value': 2, 'element': 333}]}}]",20,2,1,16,3,3
987928,2019-04-12T18:00:00Z,12 Apr 19:00,34,2,True,True,337,2019-04-13T16:30:00Z,13 Apr 17:30,90,False,True,"[{'goals_scored': {'a': [{'value': 1, 'element': 465}], 'h': [{'value': 2, 'element': 302}]}}, {'assists': {'a': [{'value': 1, 'element': 414}], 'h': [{'value': 1, 'element': 297}, {'value': 1, 'element': 301}]}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 408}], 'h': [{'value': 1, 'element': 297}]}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 2, 'element': 400}], 'h': [{'value': 3, 'element': 282}]}}, {'bonus': {'a': [{'value': 2, 'element': 414}, {'value': 1, 'element': 406}, {'value': 1, 'element': 465}], 'h': [{'value': 3, 'element': 302}]}}, {'bps': {'a': [{'value': 24, 'element': 414}, {'value': 23, 'element': 406}, {'value': 23, 'element': 465}, {'value': 21, 'element': 411}, {'value': 20, 'element': 403}, {'value': 15, 'element': 410}, {'value': 12, 'element': 400}, {'value': 12, 'element': 489}, {'value': 11, 'element': 405}, {'value': 11, 'element': 464}, {'value': 6, 'element': 419}, {'value': 6, 'element': 539}, {'value': -4, 'element': 408}], 'h': [{'value': 51, 'element': 302}, {'value': 22, 'element': 285}, {'value': 16, 'element': 282}, {'value': 16, 'element': 301}, {'value': 13, 'element': 284}, {'value': 11, 'element': 287}, {'value': 11, 'element': 297}, {'value': 10, 'element': 300}, {'value': 10, 'element': 304}, {'value': 9, 'element': 294}, {'value': 5, 'element': 306}, {'value': 4, 'element': 481}, {'value': 2, 'element': 608}, {'value': -1, 'element': 305}]}}]",19,4,1,14,3,2
987924,2019-04-12T18:00:00Z,12 Apr 19:00,34,3,True,True,333,2019-04-14T13:05:00Z,14 Apr 14:05,90,False,True,"[{'goals_scored': {'a': [{'value': 2, 'element': 270}, {'value': 1, 'element': 281}], 'h': [{'value': 1, 'element': 150}]}}, {'assists': {'a': [{'value': 2, 'element': 273}, {'value': 1, 'element': 275}], 'h': [{'value': 1, 'element': 147}]}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [], 'h': []}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 2, 'element': 260}], 'h': [{'value': 4, 'element': 137}]}}, {'bonus': {'a': [{'value': 3, 'element': 273}, {'value': 2, 'element': 270}], 'h': [{'value': 1, 'element': 150}]}}, {'bps': {'a': [{'value': 41, 'element': 273}, {'value': 37, 'element': 270}, {'value': 23, 'element': 275}, {'value': 22, 'element': 281}, {'value': 18, 'element': 274}, {'value': 17, 'element': 265}, {'value': 16, 'element': 268}, {'value': 15, 'element': 263}, {'value': 12, 'element': 260}, {'value': 12, 'element': 267}, {'value': 10, 'element': 271}, {'value': 7, 'element': 280}, {'value': 4, 'element': 276}, {'value': 3, 'element': 262}], 'h': [{'value': 31, 'element': 150}, {'value': 24, 'element': 145}, {'value': 21, 'element': 149}, {'value': 17, 'element': 137}, {'value': 17, 'element': 147}, {'value': 13, 'element': 139}, {'value': 11, 'element': 142}, {'value': 10, 'element': 140}, {'value': 8, 'element': 412}, {'value': 6, 'element': 141}, {'value': 5, 'element': 151}, {'value': 3, 'element': 148}, {'value': 3, 'element': 486}, {'value': 2, 'element': 152}]}}]",13,2,3,7,4,1
987927,2019-04-12T18:00:00Z,12 Apr 19:00,34,3,True,True,336,2019-04-14T15:30:00Z,14 Apr 16:30,90,False,True,"[{'goals_scored': {'a': [], 'h': [{'value': 1, 'element': 251}, {'value': 1, 'element': 253}]}}, {'assists': {'a': [], 'h': [{'value': 1, 'element': 246}, {'value': 1, 'element': 249}]}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 113}], 'h': []}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 5, 'element': 498}], 'h': [{'value': 3, 'element': 468}]}}, {'bonus': {'a': [], 'h': [{'value': 3, 'element': 246}, {'value': 2, 'element': 245}, {'value': 1, 'element': 251}]}}, {'bps': {'a': [{'value': 21, 'element': 498}, {'value': 20, 'element': 126}, {'value': 15, 'element': 124}, {'value': 14, 'element': 116}, {'value': 14, 'element': 121}, {'value': 9, 'element': 132}, {'value': 8, 'element': 459}, {'value': 7, 'element': 113}, {'value': 5, 'element': 131}, {'value': 4, 'element': 118}, {'value': 4, 'element': 119}, {'value': 4, 'element': 127}, {'value': 3, 'element': 579}, {'value': -1, 'element': 122}], 'h': [{'value': 38, 'element': 246}, {'value': 33, 'element': 245}, {'value': 30, 'element': 251}, {'value': 27, 'element': 243}, {'value': 27, 'element': 253}, {'value': 27, 'element': 468}, {'value': 25, 'element': 249}, {'value': 24, 'element': 247}, {'value': 17, 'element': 255}, {'value': 8, 'element': 257}, {'value': 7, 'element': 256}, {'value': 4, 'element': 254}, {'value': 3, 'element': 252}, {'value': 2, 'element': 462}]}}]",6,5,0,12,4,2
987931,2019-04-12T18:00:00Z,12 Apr 19:00,34,4,True,True,340,2019-04-15T19:00:00Z,15 Apr 20:00,90,False,True,"[{'goals_scored': {'a': [{'value': 1, 'element': 23}], 'h': []}}, {'assists': {'a': [], 'h': []}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [], 'h': [{'value': 1, 'element': 389}, {'value': 1, 'element': 392}]}}, {'red_cards': {'a': [], 'h': [{'value': 1, 'element': 396}]}}, {'saves': {'a': [{'value': 2, 'element': 2}], 'h': [{'value': 5, 'element': 445}]}}, {'bonus': {'a': [{'value': 3, 'element': 3}, {'value': 2, 'element': 5}, {'value': 1, 'element': 7}], 'h': []}}, {'bps': {'a': [{'value': 30, 'element': 3}, {'value': 28, 'element': 5}, {'value': 26, 'element': 7}, {'value': 24, 'element': 2}, {'value': 24, 'element': 23}, {'value': 18, 'element': 15}, {'value': 16, 'element': 17}, {'value': 14, 'element': 14}, {'value': 13, 'element': 10}, {'value': 11, 'element': 18}, {'value': 11, 'element': 450}, {'value': 5, 'element': 451}, {'value': 4, 'element': 20}, {'value': 3, 'element': 13}], 'h': [{'value': 17, 'element': 376}, {'value': 17, 'element': 445}, {'value': 15, 'element': 381}, {'value': 11, 'element': 389}, {'value': 10, 'element': 380}, {'value': 9, 'element': 390}, {'value': 7, 'element': 524}, {'value': 6, 'element': 392}, {'value': 5, 'element': 386}, {'value': 2, 'element': 383}, {'value': 2, 'element': 395}, {'value': 2, 'element': 446}, {'value': -6, 'element': 396}]}}]",1,3,1,18,4,0
987893,2019-04-12T18:00:00Z,12 Apr 19:00,34,5,True,True,302,2019-04-16T18:45:00Z,16 Apr 19:45,90,False,True,"[{'goals_scored': {'a': [{'value': 1, 'element': 90}, {'value': 1, 'element': 100}], 'h': []}}, {'assists': {'a': [{'value': 1, 'element': 99}, {'value': 1, 'element': 504}], 'h': []}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 94}], 'h': []}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 2, 'element': 88}], 'h': [{'value': 1, 'element': 47}]}}, {'bonus': {'a': [{'value': 3, 'element': 90}, {'value': 2, 'element': 100}, {'value': 1, 'element': 92}], 'h': []}}, {'bps': {'a': [{'value': 33, 'element': 90}, {'value': 32, 'element': 100}, {'value': 30, 'element': 92}, {'value': 26, 'element': 88}, {'value': 26, 'element': 94}, {'value': 23, 'element': 504}, {'value': 22, 'element': 99}, {'value': 19, 'element': 95}, {'value': 18, 'element': 98}, {'value': 9, 'element': 102}, {'value': 9, 'element': 589}, {'value': 3, 'element': 107}, {'value': 3, 'element': 535}, {'value': 1, 'element': 176}], 'h': [{'value': 16, 'element': 50}, {'value': 14, 'element': 60}, {'value': 13, 'element': 48}, {'value': 13, 'element': 56}, {'value': 12, 'element': 49}, {'value': 12, 'element': 440}, {'value': 10, 'element': 47}, {'value': 7, 'element': 476}, {'value': 6, 'element': 58}, {'value': 3, 'element': 61}, {'value': -1, 'element': 62}, {'value': -7, 'element': 66}]}}]",5,2,2,3,2,0
987938,2019-04-20T10:30:00Z,20 Apr 11:30,35,1,True,True,347,2019-04-20T11:30:00Z,20 Apr 12:30,90,False,True,"[{'goals_scored': {'a': [], 'h': [{'value': 1, 'element': 277}]}}, {'assists': {'a': [], 'h': [{'value': 1, 'element': 280}]}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 355}, {'value': 1, 'element': 366}], 'h': [{'value': 1, 'element': 270}]}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 3, 'element': 536}], 'h': [{'value': 4, 'element': 260}]}}, {'bonus': {'a': [], 'h': [{'value': 3, 'element': 277}, {'value': 2, 'element': 260}, {'value': 2, 'element': 262}]}}, {'bps': {'a': [{'value': 20, 'element': 353}, {'value': 16, 'element': 536}, {'value': 12, 'element': 364}, {'value': 10, 'element': 359}, {'value': 9, 'element': 355}, {'value': 9, 'element': 361}, {'value': 9, 'element': 365}, {'value': 6, 'element': 354}, {'value': 5, 'element': 356}, {'value': 5, 'element': 549}, {'value': 4, 'element': 367}, {'value': 3, 'element': 366}, {'value': 3, 'element': 370}, {'value': 3, 'element': 371}], 'h': [{'value': 32, 'element': 277}, {'value': 28, 'element': 260}, {'value': 28, 'element': 262}, {'value': 27, 'element': 265}, {'value': 24, 'element': 268}, {'value': 23, 'element': 276}, {'value': 20, 'element': 274}, {'value': 17, 'element': 280}, {'value': 14, 'element': 279}, {'value': 6, 'element': 272}, {'value': 6, 'element': 275}, {'value': 3, 'element': 271}, {'value': 2, 'element': 273}, {'value': -14, 'element': 270}]}}]",17,5,0,13,4,1
987932,2019-04-20T10:30:00Z,20 Apr 11:30,35,1,True,True,342,2019-04-20T14:00:00Z,20 Apr 15:00,90,False,True,"[{'goals_scored': {'a': [{'value': 1, 'element': 480}], 'h': []}}, {'assists': {'a': [], 'h': []}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 9}, {'value': 1, 'element': 480}, {'value': 1, 'element': 509}], 'h': [{'value': 1, 'element': 27}]}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 5, 'element': 509}], 'h': [{'value': 4, 'element': 25}]}}, {'bonus': {'a': [{'value': 3, 'element': 510}, {'value': 2, 'element': 509}, {'value': 1, 'element': 180}], 'h': []}}, {'bps': {'a': [{'value': 29, 'element': 510}, {'value': 28, 'element': 509}, {'value': 26, 'element': 180}, {'value': 25, 'element': 181}, {'value': 23, 'element': 480}, {'value': 21, 'element': 455}, {'value': 20, 'element': 9}, {'value': 18, 'element': 456}, {'value': 14, 'element': 184}, {'value': 11, 'element': 512}, {'value': 11, 'element': 575}, {'value': 7, 'element': 186}, {'value': 3, 'element': 593}, {'value': 2, 'element': 460}], 'h': [{'value': 20, 'element': 494}, {'value': 19, 'element': 31}, {'value': 16, 'element': 25}, {'value': 13, 'element': 37}, {'value': 12, 'element': 42}, {'value': 12, 'element': 580}, {'value': 10, 'element': 32}, {'value': 7, 'element': 27}, {'value': 5, 'element': 45}, {'value': 4, 'element': 36}, {'value': 4, 'element': 40}, {'value': 3, 'element': 259}, {'value': -1, 'element': 44}, {'value': -2, 'element': 43}]}}]",9,3,1,2,2,0
987937,2019-04-20T10:30:00Z,20 Apr 11:30,35,1,True,True,346,2019-04-20T14:00:00Z,20 Apr 15:00,90,False,True,"[{'goals_scored': {'a': [{'value': 2, 'element': 394}], 'h': [{'value': 1, 'element': 585}]}}, {'assists': {'a': [{'value': 1, 'element': 390}], 'h': [{'value': 1, 'element': 193}]}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 389}, {'value': 1, 'element': 390}], 'h': [{'value': 1, 'element': 201}, {'value': 1, 'element': 208}]}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 2, 'element': 445}], 'h': [{'value': 4, 'element': 191}]}}, {'bonus': {'a': [{'value': 3, 'element': 394}, {'value': 1, 'element': 390}], 'h': [{'value': 2, 'element': 585}]}}, {'bps': {'a': [{'value': 42, 'element': 394}, {'value': 23, 'element': 390}, {'value': 22, 'element': 383}, {'value': 16, 'element': 376}, {'value': 15, 'element': 389}, {'value': 15, 'element': 445}, {'value': 14, 'element': 382}, {'value': 12, 'element': 386}, {'value': 9, 'element': 392}, {'value': 4, 'element': 385}, {'value': 3, 'element': 387}, {'value': 3, 'element': 395}, {'value': 3, 'element': 524}, {'value': 2, 'element': 446}], 'h': [{'value': 26, 'element': 585}, {'value': 18, 'element': 192}, {'value': 17, 'element': 191}, {'value': 17, 'element': 198}, {'value': 16, 'element': 194}, {'value': 15, 'element': 199}, {'value': 14, 'element': 193}, {'value': 12, 'element': 461}, {'value': 6, 'element': 208}, {'value': 6, 'element': 514}, {'value': 3, 'element': 211}, {'value': 2, 'element': 606}, {'value': 1, 'element': 212}, {'value': -5, 'element': 201}]}}]",18,2,2,10,3,1
987940,2019-04-20T10:30:00Z,20 Apr 11:30,35,1,True,True,349,2019-04-20T14:00:00Z,20 Apr 15:00,90,False,True,"[{'goals_scored': {'a': [{'value': 1, 'element': 234}, {'value': 1, 'element': 571}], 'h': [{'value': 1, 'element': 415}, {'value': 1, 'element': 502}]}}, {'assists': {'a': [{'value': 1, 'element': 219}, {'value': 1, 'element': 591}], 'h': [{'value': 1, 'element': 411}, {'value': 1, 'element': 413}]}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [], 'h': [{'value': 1, 'element': 406}, {'value': 1, 'element': 489}]}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 1, 'element': 213}], 'h': [{'value': 3, 'element': 400}]}}, {'bonus': {'a': [{'value': 3, 'element': 234}, {'value': 1, 'element': 571}], 'h': [{'value': 2, 'element': 502}]}}, {'bps': {'a': [{'value': 31, 'element': 234}, {'value': 25, 'element': 571}, {'value': 24, 'element': 591}, {'value': 23, 'element': 227}, {'value': 22, 'element': 219}, {'value': 13, 'element': 222}, {'value': 12, 'element': 221}, {'value': 11, 'element': 213}, {'value': 11, 'element': 220}, {'value': 11, 'element': 233}, {'value': 7, 'element': 225}, {'value': 4, 'element': 224}, {'value': 3, 'element': 236}, {'value': 3, 'element': 527}], 'h': [{'value': 26, 'element': 502}, {'value': 24, 'element': 411}, {'value': 16, 'element': 465}, {'value': 15, 'element': 400}, {'value': 15, 'element': 406}, {'value': 15, 'element': 415}, {'value': 14, 'element': 464}, {'value': 13, 'element': 405}, {'value': 13, 'element': 410}, {'value': 13, 'element': 489}, {'value': 12, 'element': 413}, {'value': 6, 'element': 417}, {'value': 5, 'element': 403}, {'value': 3, 'element': 447}]}}]",11,3,2,19,3,2
987941,2019-04-20T10:30:00Z,20 Apr 11:30,35,1,True,True,350,2019-04-20T14:00:00Z,20 Apr 15:00,90,False,True,"[{'goals_scored': {'a': [], 'h': []}}, {'assists': {'a': [], 'h': []}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 56}], 'h': []}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 5, 'element': 47}], 'h': []}}, {'bonus': {'a': [{'value': 3, 'element': 50}, {'value': 2, 'element': 47}], 'h': [{'value': 1, 'element': 430}]}}, {'bps': {'a': [{'value': 33, 'element': 50}, {'value': 32, 'element': 47}, {'value': 27, 'element': 49}, {'value': 23, 'element': 48}, {'value': 19, 'element': 51}, {'value': 13, 'element': 59}, {'value': 12, 'element': 56}, {'value': 9, 'element': 58}, {'value': 9, 'element': 61}, {'value': 7, 'element': 57}, {'value': 5, 'element': 440}, {'value': 4, 'element': 62}, {'value': 3, 'element': 60}], 'h': [{'value': 29, 'element': 430}, {'value': 28, 'element': 423}, {'value': 26, 'element': 427}, {'value': 25, 'element': 475}, {'value': 23, 'element': 425}, {'value': 23, 'element': 483}, {'value': 20, 'element': 448}, {'value': 19, 'element': 454}, {'value': 18, 'element': 433}, {'value': 7, 'element': 437}, {'value': 5, 'element': 500}, {'value': 4, 'element': 431}, {'value': -3, 'element': 432}, {'value': -3, 'element': 519}]}}]",3,3,0,20,2,0
987939,2019-04-20T10:30:00Z,20 Apr 11:30,35,1,True,True,348,2019-04-20T16:30:00Z,20 Apr 17:30,90,False,True,"[{'goals_scored': {'a': [{'value': 1, 'element': 344}], 'h': [{'value': 3, 'element': 326}]}}, {'assists': {'a': [{'value': 1, 'element': 345}], 'h': [{'value': 1, 'element': 317}, {'value': 1, 'element': 323}, {'value': 1, 'element': 493}]}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 338}, {'value': 1, 'element': 339}], 'h': []}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 2, 'element': 452}], 'h': [{'value': 3, 'element': 309}]}}, {'bonus': {'a': [{'value': 1, 'element': 344}], 'h': [{'value': 3, 'element': 326}, {'value': 2, 'element': 317}]}}, {'bps': {'a': [{'value': 23, 'element': 344}, {'value': 19, 'element': 345}, {'value': 17, 'element': 335}, {'value': 14, 'element': 452}, {'value': 13, 'element': 331}, {'value': 12, 'element': 330}, {'value': 12, 'element': 339}, {'value': 11, 'element': 340}, {'value': 10, 'element': 338}, {'value': 6, 'element': 333}, {'value': 4, 'element': 343}, {'value': 3, 'element': 347}, {'value': 1, 'element': 342}, {'value': -3, 'element': 258}], 'h': [{'value': 81, 'element': 326}, {'value': 24, 'element': 317}, {'value': 22, 'element': 323}, {'value': 15, 'element': 493}, {'value': 14, 'element': 309}, {'value': 14, 'element': 324}, {'value': 14, 'element': 587}, {'value': 12, 'element': 312}, {'value': 12, 'element': 313}, {'value': 11, 'element': 482}, {'value': 9, 'element': 315}, {'value': 4, 'element': 320}, {'value': 4, 'element': 516}, {'value': 3, 'element': 319}]}}]",16,3,1,15,2,3
987936,2019-04-20T10:30:00Z,20 Apr 11:30,35,2,True,True,345,2019-04-21T12:30:00Z,21 Apr 13:30,90,False,True,"[{'goals_scored': {'a': [], 'h': [{'value': 1, 'element': 164}, {'value': 1, 'element': 172}, {'value': 1, 'element': 393}, {'value': 1, 'element': 484}]}}, {'assists': {'a': [], 'h': [{'value': 1, 'element': 168}, {'value': 1, 'element': 172}, {'value': 1, 'element': 175}]}}, {'own_goals': {'a': [], 'h': []}}, {'penalties_saved': {'a': [], 'h': []}}, {'penalties_missed': {'a': [], 'h': []}}, {'yellow_cards': {'a': [{'value': 1, 'element': 303}], 'h': [{'value': 1, 'element': 168}]}}, {'red_cards': {'a': [], 'h': []}}, {'saves': {'a': [{'value': 4, 'element': 282}], 'h': [{'value': 1, 'element': 154}]}}, {'bonus': {'a': [], 'h': [{'value': 3, 'element': 172}, {'value': 2, 'element': 484}, {'value': 1, 'element': 157}]}}, {'bps': {'a': [{'value': 20, 'element': 282}, {'value': 18, 'element': 302}, {'value': 14, 'element': 284}, {'value': 14, 'element': 292}, {'value': 12, 'element': 294}, {'value': 9, 'element': 296}, {'value': 6, 'element': 285}, {'value': 6, 'element': 293}, {'value': 5, 'element': 306}, {'value': 4, 'element': 301}, {'value': 4, 'element': 481}, {'value': 3, 'element': 305}, {'value': 2, 'element': 304}, {'value': -1, 'element': 303}], 'h': [{'value': 43, 'element': 172}, {'value': 40, 'element': 484}, {'value': 27, 'element': 157}, {'value': 26, 'element': 162}, {'value': 25, 'element': 526}, {'value': 23, 'element': 154}, {'value': 21, 'element': 168}, {'value': 20, 'element': 164}, {'value': 18, 'element': 393}, {'value': 17, 'element': 507}, {'value': 13, 'element': 167}, {'value': 12, 'element': 175}, {'value': 4, 'element': 158}, {'value': 3, 'element': 166}]}}]",14,3,0,8,4,4
