assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,ea_index,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,loaned_in,loaned_out,loans_in,loans_out,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
4,2,115,100,100,4,44346,0,0,-3,3,181.3,0,0,4,1.7,1.7,0,Olivier,0.7,2,1,61.3,133,False,136.8,0,0,0,0,526,,2018-11-01T11:31:13Z,77,0,0,0,44346.jpg,2.5,0,0,Giroud,2.0,False,18,a,6,8,306.0,37,88279,132,200433,349,0.1,4.8,Giroud,1
0,3,117,100,100,5,88482,0,0,-6,6,122.8,1,0,4,1.3,1.3,0,Álvaro,0.3,11,5,78.0,134,False,202.6,0,0,0,0,832,,2018-12-13T19:31:16Z,84,0,0,0,88482.jpg,3.1,0,0,Morata,1.6,False,29,a,6,8,465.0,43,312114,168,427845,299,0.0,5.1,Morata,3
0,1,271,None,None,8,85955,0,0,-2,2,275.2,0,0,3,2.6,2.6,0,Jorge Luiz,1.6,14,1,65.7,459,False,329.4,0,0,0,0,1553,,None,48,0,0,0,85955.jpg,2.6,0,0,Frello Filho,6.8,False,5,a,6,8,53.0,47,640139,486,834990,1583,0.3,9.8,Jorginho,3
0,0,0,0,0,0,173879,0,0,-1,1,0.0,0,0,4,0.0,0.0,0,Tammy,0.0,0,0,0.0,496,False,0.0,0,0,0,0,0,Season-long loan to Aston Villa,2018-08-31T19:01:13Z,54,0,0,0,173879.jpg,0.0,0,0,Abraham,0.1,False,19,u,6,8,0.0,0,1141,4,8328,8,0.0,0.0,Abraham,0
0,3,355,None,None,8,109745,0,0,1,-1,0.1,1,0,1,4.1,4.1,0,Kepa,3.1,16,0,33.1,498,False,332.8,0,0,0,0,1710,,None,56,0,0,0,109745.jpg,4.0,0,41,Arrizabalaga,5.8,False,1,a,6,8,0.0,76,344930,3120,240064,2102,0.6,13.6,Kepa,1
2,2,204,100,100,7,91651,0,0,-2,2,310.4,0,0,3,3.4,3.4,0,Mateo,2.4,8,0,70.1,499,False,189.4,0,0,0,0,990,,2018-12-16T13:31:16Z,58,0,0,0,91651.jpg,2.5,0,0,Kovacic,0.7,False,17,a,6,8,199.0,42,57384,228,100906,153,0.4,7.2,Kovacic,1
0,6,291,100,100,5,20066,0,0,0,0,0.0,1,0,1,0.8,0.3,0,Wayne,1.3,23,0,33.4,135,False,333.4,0,0,0,0,1440,,2018-12-16T09:01:18Z,45,0,0,1,20066.jpg,4.0,0,41,Hennessey,5.0,False,13,a,7,31,0.0,64,507314,351,351868,2210,0.3,14.2,Hennessey,0
0,0,0,None,None,0,11554,0,0,-1,1,0.0,0,0,1,-0.5,-1.0,0,Julian,0.0,0,0,0.0,136,False,0.0,0,0,0,0,0,,None,39,0,0,0,11554.jpg,0.0,0,0,Speroni,9.9,False,1,a,7,31,0.0,0,99558,6018,280038,1503,0.0,0.0,Speroni,0
0,2,63,None,None,2,40836,0,0,-3,3,0.0,0,0,1,1.6,1.1,0,Vicente,2.1,2,0,6.0,137,False,59.8,0,0,0,0,270,,None,42,0,0,0,40836.jpg,5.0,0,9,Guaita,0.6,False,31,a,7,31,0.0,15,32880,1682,14450,529,0.5,3.6,Guaita,2
1,0,278,100,100,6,49413,0,0,-2,2,48.1,0,0,2,1.8,1.3,0,James,2.3,20,0,44.1,138,False,268.8,0,0,0,0,1409,,2018-12-09T09:01:17Z,43,0,0,0,49413.jpg,2.8,0,0,Tomkins,2.5,False,5,a,7,31,122.0,45,57363,659,355020,435,0.5,10.5,Tomkins,5
0,0,0,100,100,0,19188,0,0,-1,1,0.0,0,0,2,-0.5,-1.0,0,Scott,0.0,0,0,0.0,139,False,0.0,0,0,0,0,0,,2018-07-05T14:31:07Z,44,0,0,0,19188.jpg,0.0,0,0,Dann,0.0,False,6,a,7,31,0.0,0,553,10,867,5,0.0,0.0,Dann,0
0,1,52,100,100,1,58786,0,0,-1,1,5.0,0,0,2,0.5,0.0,0,Martin,1.0,5,0,9.6,140,False,90.8,0,0,0,0,300,,2018-12-21T15:01:16Z,39,0,0,0,58786.jpg,2.5,0,0,Kelly,5.5,False,34,a,7,31,0.0,10,188115,1742,309979,1295,0.3,2.6,Kelly,0
0,0,119,None,None,1,86417,0,0,-1,1,88.7,1,0,2,1.8,1.3,0,Jeffrey,2.3,12,3,45.5,141,False,194.8,0,0,0,0,720,,None,44,0,0,0,86417.jpg,2.5,0,0,Schlupp,2.1,False,15,a,7,31,170.0,40,270243,287,243513,527,0.5,9.1,Schlupp,1
1,8,309,100,100,7,74230,0,0,-1,1,222.9,1,0,2,2.8,2.3,0,Patrick,3.3,23,1,80.0,142,False,290.8,0,0,0,0,1674,,2018-12-08T17:31:17Z,54,0,0,0,74230.jpg,3.7,0,0,van Aanholt,3.8,False,3,a,7,31,286.0,70,214213,1121,300965,980,0.6,13.0,van Aanholt,3
0,8,373,100,100,7,40784,0,0,-1,1,74.1,0,0,2,2.9,2.4,0,Mamadou,3.4,25,0,46.5,143,False,377.8,0,0,0,0,1710,,2018-11-24T15:01:16Z,49,0,0,0,40784.jpg,3.3,0,0,Sakho,1.7,False,12,a,7,31,13.0,62,76071,509,81060,446,0.7,12.7,Sakho,2
0,0,0,100,100,0,173954,0,0,-1,1,0.0,0,0,2,-0.5,-1.0,0,Jairo,0.0,0,0,0.0,144,False,0.0,0,0,0,0,0,,2018-09-25T23:31:12Z,44,0,0,0,173954.jpg,0.0,0,0,Riedewald,0.0,False,44,a,7,31,0.0,0,591,10,3178,12,0.0,0.0,Riedewald,0
1,11,348,100,100,7,214590,0,0,4,-4,160.3,2,0,2,2.8,2.3,0,Aaron,3.3,23,0,70.2,145,False,433.4,0,0,0,0,1604,,2018-11-24T15:01:16Z,44,0,0,0,214590.jpg,3.6,1,0,Wan-Bissaka,31.4,False,29,a,7,31,107.0,65,1657248,8464,697048,3973,0.7,14.8,Wan-Bissaka,1
0,0,12,None,None,0,19197,0,0,-2,2,0.8,0,0,3,0.1,-0.4,0,Jason,0.6,0,0,0.3,146,False,2.4,0,0,0,0,11,,None,43,0,0,0,19197.jpg,1.0,0,0,Puncheon,0.6,False,42,a,7,31,0.0,5,36724,52,50687,156,0.1,1.2,Puncheon,0
2,5,244,None,None,7,50471,0,0,-2,2,281.8,1,0,3,3.9,3.4,0,James,4.4,24,2,81.2,147,False,298.2,0,0,0,0,1548,,None,48,0,0,0,50471.jpg,3.3,0,0,McArthur,2.8,False,18,a,7,31,233.0,62,194321,2328,126234,2044,0.9,12.9,McArthur,4
0,0,0,0,0,0,44343,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Bakary,0.0,0,0,0.0,148,False,0.0,0,0,0,0,0,Contract ended,2018-08-12T10:04:56Z,50,0,0,0,44343.jpg,0.0,0,0,Sako,0.0,False,None,u,7,31,0.0,0,182,0,1469,0,0.0,0.0,Sako,0
2,5,281,None,None,7,60252,0,0,-2,2,559.6,1,0,3,4.6,4.1,0,Andros,5.1,23,3,127.7,149,False,370.8,0,0,0,0,1670,,None,58,0,0,0,60252.jpg,3.7,0,0,Townsend,2.7,False,10,a,7,31,345.0,70,191399,2286,165813,1657,0.9,12.1,Townsend,1
0,12,334,None,None,7,66975,0,0,-4,4,335.6,1,0,3,4.9,4.4,0,Luka,5.4,25,5,110.7,150,False,500.8,0,0,0,0,1710,,None,61,0,1,0,66975.jpg,4.0,0,0,Milivojevic,3.9,False,4,a,7,31,270.0,76,166401,2080,426550,1768,0.9,12.5,Milivojevic,4
3,3,143,100,100,6,82403,0,0,-3,3,367.6,0,0,4,0.9,0.4,0,Wilfried,1.4,22,3,115.8,151,False,259.4,0,0,0,0,1437,,2018-12-09T09:01:17Z,67,0,0,0,82403.jpg,3.1,0,0,Zaha,11.3,False,11,a,7,31,531.0,50,921161,1204,1978659,1992,0.2,7.5,Zaha,6
0,0,5,0,0,1,54861,0,0,-2,2,50.7,0,0,4,0.0,0.0,0,Christian,0.0,5,0,23.3,152,False,14.2,0,0,0,0,325,Knee injury - Expected back 02 Jan,2018-09-06T10:01:13Z,63,0,0,0,54861.jpg,2.0,0,0,Benteke,0.4,False,17,i,7,31,170.0,8,21130,8,69964,32,0.0,1.3,Benteke,0
0,0,32,100,100,0,143877,0,0,-2,2,38.3,0,0,4,-0.1,-0.6,0,Alexander,0.4,3,0,11.3,153,False,19.2,0,0,0,0,173,,2018-10-19T14:31:16Z,48,0,0,0,143877.jpg,1.0,0,0,Sørloth,0.2,False,9,a,7,31,59.0,12,11662,50,19387,63,0.1,2.5,Sørloth,0
2,0,148,100,100,6,55037,0,0,-3,3,139.4,0,0,3,1.6,1.1,0,Cheikhou,2.1,16,0,46.0,412,False,188.2,0,0,0,0,1034,,2018-12-26T14:01:16Z,47,0,0,0,55037.jpg,2.3,0,0,Kouyaté,0.3,False,8,a,7,31,135.0,37,9777,61,24842,66,0.4,7.9,Kouyaté,2
0,0,6,100,100,0,55494,0,0,-2,2,3.1,0,0,2,-0.5,-1.0,0,Joel,0.0,3,0,3.7,441,False,29.8,0,0,0,0,101,,2018-11-10T16:31:13Z,43,0,0,0,55494.jpg,1.0,0,0,Ward,0.2,False,2,a,7,31,4.0,2,3208,16,17228,19,0.0,0.5,Ward,0
0,0,0,0,0,0,185478,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Jaroslaw,0.0,0,0,0.0,442,False,0.0,0,0,0,0,0,Season-long loan to Caykur Rizespor,2018-07-25T08:16:36Z,40,0,0,0,185478.jpg,0.0,0,0,Jach,0.0,False,33,u,7,31,0.0,0,506,3,2465,5,0.0,0.0,Jach,0
0,0,3,100,100,0,79228,0,0,-3,3,0.1,0,0,2,-0.5,-1.0,0,Pape,0.0,0,0,0.1,443,False,1.0,0,0,0,0,1,,2018-08-24T16:01:12Z,42,0,0,0,79228.jpg,1.0,0,0,Souaré,0.1,False,27,a,7,31,0.0,1,944,6,4903,6,0.0,0.2,Souaré,0
0,0,5,100,100,0,59125,0,0,-1,1,30.6,0,0,4,-0.4,-0.9,0,Connor,0.1,0,0,8.4,444,False,6.0,0,0,0,0,28,,2018-11-02T14:31:13Z,49,0,0,0,59125.jpg,1.0,0,0,Wickham,0.1,False,21,a,7,31,47.0,2,2382,45,8276,17,0.0,0.4,Wickham,0
0,0,0,None,None,0,138009,0,0,-2,2,0.0,0,0,3,-0.5,-1.0,0,Sullay,0.0,0,0,0.0,477,False,0.0,0,0,0,0,0,,None,43,0,0,0,138009.jpg,0.0,0,0,Kaikai,0.2,False,25,a,7,31,0.0,0,10002,33,13148,55,0.0,0.0,Kaikai,0
3,0,134,100,100,4,141020,0,0,-4,4,205.2,0,0,3,2.4,1.9,0,Max,2.9,15,0,65.9,486,False,135.4,0,0,0,0,933,,2018-10-19T14:31:16Z,56,0,0,0,141020.jpg,2.3,0,0,Meyer,0.2,False,7,a,7,31,321.0,37,7425,28,40107,48,0.5,6.6,Meyer,2
1,0,29,None,None,3,80146,0,0,-3,3,96.2,0,0,4,0.1,-0.4,0,Jordan,0.6,6,0,32.1,505,False,45.4,0,0,0,0,663,,None,57,0,0,0,80146.jpg,1.8,0,0,Ayew,0.2,False,14,a,7,31,180.0,22,12077,37,30539,32,0.1,3.9,Ayew,1
0,7,348,None,None,4,111234,0,0,0,0,10.0,2,0,1,1.6,1.6,2,Jordan,1.6,30,0,44.8,154,False,438.0,0,0,0,0,1800,,None,50,0,0,2,111234.jpg,3.6,0,54,Pickford,14.4,False,1,a,8,11,0.0,72,342106,1406,637865,4660,0.3,14.4,Pickford,1
0,0,0,100,100,0,10318,0,0,0,0,0.0,0,0,1,0.0,0.0,0,Maarten,0.0,0,0,0.0,155,False,0.0,0,0,0,0,0,,2018-07-05T14:31:07Z,40,0,0,0,10318.jpg,0.0,0,0,Stekelenburg,3.6,False,22,a,8,11,0.0,0,47811,94,91695,623,0.0,0.0,Stekelenburg,0
0,0,40,None,None,0,12745,-1,1,-5,5,74.7,0,0,2,0.0,0.0,0,Leighton,0.0,5,0,13.0,156,False,39.8,0,0,0,0,284,,None,50,0,0,0,12745.jpg,1.3,0,0,Baines,0.6,False,3,a,8,11,15.0,5,16534,18,80216,84,0.0,1.0,Baines,0
0,2,228,0,0,3,59949,0,0,-3,3,174.6,1,0,2,0.0,0.0,2,Seamus,0.9,23,1,53.4,157,False,259.4,0,0,0,0,1406,,2018-09-10T17:01:14Z,52,1,0,0,59949.jpg,2.5,0,0,Coleman,1.3,False,23,a,8,11,102.0,40,87929,120,178562,594,0.2,7.7,Coleman,1
0,0,-2,100,100,0,7645,0,0,-2,2,0.0,0,0,2,0.0,0.0,0,Phil,0.0,2,0,0.1,158,False,1.2,0,0,0,0,53,,2018-11-02T18:01:13Z,43,0,0,0,7645.jpg,-1.0,1,0,Jagielka,0.5,False,6,a,8,11,0.0,-2,4561,32,82587,53,0.0,-0.5,Jagielka,0
0,0,0,0,0,0,19159,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Ashley,0.0,0,0,0.0,159,False,0.0,0,0,0,0,0,Season-long loan to Stoke,2018-08-03T09:26:19Z,45,0,0,0,19159.jpg,0.0,0,0,Williams,0.1,False,5,u,8,11,0.0,0,151,0,5098,5,0.0,0.0,Williams,0
0,0,61,100,100,0,194164,0,0,-2,2,5.0,0,0,2,0.0,0.0,0,Mason,0.0,9,0,9.9,160,False,92.2,0,0,0,0,407,,2018-08-11T16:01:16Z,43,0,0,0,194164.jpg,1.0,0,0,Holgate,0.1,False,2,a,8,11,2.0,5,14167,7,14963,25,0.0,1.2,Holgate,1
1,0,62,100,100,1,153673,0,0,-3,3,35.1,0,0,2,0.0,0.0,0,Jonjoe,0.0,6,0,11.1,161,False,69.4,0,0,0,0,360,,2018-11-02T18:01:13Z,42,0,0,0,153673.jpg,3.3,0,0,Kenny,0.2,False,43,a,8,11,7.0,13,11229,24,17741,39,0.0,3.1,Kenny,0
2,11,320,100,100,4,106611,0,0,0,0,63.2,2,0,2,1.0,1.0,2,Michael,1.0,25,1,68.9,162,False,406.6,0,0,0,0,1530,,2018-09-23T14:31:13Z,50,0,0,0,106611.jpg,3.8,0,0,Keane,3.9,False,4,a,8,11,217.0,64,329907,476,258746,2478,0.2,12.8,Keane,0
0,0,0,0,0,0,56192,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Cuco,0.0,0,0,0.0,163,False,0.0,0,0,0,0,0,Season-long loan to Stoke,2018-08-17T15:01:12Z,45,0,0,0,56192.jpg,0.0,0,0,Martina,0.0,False,15,u,8,11,0.0,0,278,0,8047,2,0.0,0.0,Martina,0
3,4,198,100,100,5,20467,0,0,-4,4,257.2,1,0,3,2.7,2.7,2,Theo,2.7,26,3,98.7,164,False,285.2,0,0,0,0,1501,,2018-09-16T14:01:13Z,61,0,0,0,20467.jpg,3.5,0,0,Walcott,3.5,False,11,a,8,11,445.0,70,1097902,680,1072385,1237,0.4,11.5,Walcott,0
0,0,0,0,0,0,55452,0,0,-2,2,0.0,0,0,3,0.0,0.0,0,Yannick,0.0,0,0,0.0,165,False,0.0,0,0,0,0,0,Season-long loan to Aston Villa,2018-08-26T07:54:10Z,58,0,0,0,55452.jpg,0.0,0,0,Bolasie,0.1,False,7,u,8,11,0.0,0,692,0,14757,7,0.0,0.0,Bolasie,0
0,0,0,100,100,0,50472,0,0,-1,1,0.0,0,0,3,0.0,0.0,0,James,0.0,0,0,0.0,166,False,0.0,0,0,0,0,0,,2018-07-05T14:31:07Z,44,0,0,0,50472.jpg,0.0,0,0,McCarthy,0.0,False,16,a,8,11,0.0,0,1901,11,2076,18,0.0,0.0,McCarthy,0
1,0,67,100,100,0,42774,0,0,-3,3,66.5,0,0,3,0.1,0.1,0,Morgan,0.1,7,0,13.8,167,False,61.6,0,0,0,0,285,,2018-12-04T15:01:17Z,42,0,0,0,42774.jpg,1.6,0,0,Schneiderlin,1.9,False,18,a,8,11,10.0,11,117408,4041,153859,1746,0.0,2.6,Schneiderlin,1
0,0,224,100,100,4,80801,0,0,-2,2,138.9,0,0,3,1.1,1.1,2,Idrissa,1.1,19,0,47.8,168,False,295.8,0,0,0,0,1422,,2018-12-26T14:01:16Z,48,0,0,0,80801.jpg,1.9,0,0,Gueye,0.3,False,17,a,8,11,43.0,33,7674,19,25415,35,0.2,6.9,Gueye,4
0,0,82,None,None,1,173807,0,0,-4,4,59.2,0,0,3,0.6,0.6,0,Tom,0.6,13,0,16.3,169,False,77.2,0,0,0,0,605,,None,51,0,0,0,173807.jpg,1.7,0,0,Davies,0.1,False,26,a,8,11,26.0,15,3376,14,10863,27,0.1,2.9,Davies,2
1,0,65,75,75,0,219352,0,0,-4,4,112.7,0,0,3,0.5,0.5,0,Ademola,0.7,3,0,22.5,170,False,69.2,0,0,0,0,308,Ankle injury - 75% chance of playing,2018-12-26T18:31:15Z,51,0,0,0,219352.jpg,1.4,0,0,Lookman,0.1,False,31,d,8,11,42.0,15,2712,2,11835,19,0.1,2.9,Lookman,0
0,0,0,0,0,0,109065,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Davy,0.0,0,0,0.0,171,False,0.0,0,0,0,0,0,Transferred to Werder Bremen,2018-07-27T13:20:35Z,60,0,0,0,109065.jpg,0.0,0,0,Klaassen,0.0,False,20,u,8,11,0.0,0,27,0,466,0,0.0,0.0,Klaassen,0
3,12,350,100,100,5,55422,0,0,-2,2,598.6,1,0,3,3.6,3.6,1,Gylfi,3.6,26,8,165.3,172,False,521.2,0,0,0,0,1618,,2018-11-11T17:31:14Z,73,0,2,0,55422.jpg,4.8,0,0,Sigurdsson,6.6,False,10,a,8,11,534.0,97,833521,3696,592885,5881,0.5,13.3,Sigurdsson,3
0,0,0,0,0,0,180151,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Nikola,0.0,0,0,0.0,173,False,0.0,0,0,0,0,0,Season-long loan to CSKA Moscow,2018-08-16T07:11:50Z,50,0,0,0,180151.jpg,0.0,0,0,Vlasic,0.0,False,27,u,8,11,0.0,0,90,0,1464,2,0.0,0.0,Vlasic,0
0,0,0,100,100,0,195855,0,0,-2,2,0.0,0,0,3,0.0,0.0,0,Beni,0.0,0,0,0.0,174,False,0.0,0,0,0,0,0,,2018-10-11T16:31:14Z,43,0,0,0,195855.jpg,0.0,0,0,Baningime,0.1,False,34,a,8,11,0.0,0,2450,30,3535,29,0.0,0.0,Baningime,0
2,2,136,100,100,0,177815,0,0,-2,2,68.6,0,0,4,2.7,2.7,1,Dominic,2.7,17,3,40.6,175,False,141.4,0,0,0,0,654,,2018-09-11T17:01:14Z,53,0,0,0,177815.jpg,2.3,0,0,Calvert-Lewin,1.6,False,29,a,8,11,201.0,42,112254,1525,95371,2009,0.5,7.9,Calvert-Lewin,2
0,0,-2,None,None,0,113688,0,0,-5,5,13.4,0,0,4,0.1,0.1,1,Oumar,0.1,0,0,4.8,176,False,4.0,0,0,0,0,58,,None,50,0,0,0,113688.jpg,1.0,0,0,Niasse,0.3,False,19,a,8,11,33.0,5,10517,52,46028,61,0.0,1.0,Niasse,0
2,0,103,None,None,0,66838,0,0,-5,5,88.9,0,0,4,0.6,0.6,0,Cenk,0.6,10,2,50.9,177,False,134.2,0,0,0,0,609,,None,65,0,0,0,66838.jpg,2.4,0,0,Tosun,1.6,False,14,a,8,11,290.0,33,145219,41,393245,273,0.1,5.1,Tosun,1
2,11,244,100,100,4,212319,0,0,5,-5,168.0,2,0,3,4.7,4.7,2,Richarlison,4.7,25,9,129.4,393,False,445.8,0,0,0,0,1472,,2018-11-11T18:31:15Z,70,0,0,0,212319.jpg,5.3,1,0,de Andrade,30.8,False,30,a,8,11,685.0,95,3168153,8217,2455074,14851,0.7,13.6,Richarlison,2
0,0,0,0,0,0,26901,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Kevin,0.0,0,0,0.0,469,False,0.0,0,0,0,0,0,Season-long loan to Fiorentina,2018-08-05T06:50:01Z,55,0,0,0,26901.jpg,0.0,0,0,Mirallas,0.0,False,8,u,8,11,0.0,0,50,0,1144,1,0.0,0.0,Mirallas,0
0,0,0,0,0,0,108438,0,0,-1,1,0.0,0,0,4,0.0,0.0,0,Sandro,0.0,0,0,0.0,470,False,0.0,0,0,0,0,0,Season-long loan to Real Sociedad,2018-08-31T09:31:13Z,54,0,0,0,108438.jpg,0.0,0,0,Ramírez,0.1,False,9,u,8,11,0.0,0,2287,2,12489,9,0.0,0.0,Sandro,0
2,9,361,None,None,4,101188,0,0,1,-1,602.6,1,0,2,5.0,5.0,2,Lucas,5.0,25,3,124.9,484,False,491.0,0,0,0,0,1519,,None,51,0,0,0,101188.jpg,4.1,0,0,Digne,11.4,False,12,a,8,11,156.0,74,686472,19095,184565,3982,1.0,14.5,Digne,2
0,2,129,100,100,2,164511,0,0,-1,1,37.0,0,0,2,2.0,2.0,1,Yerry,2.0,9,1,23.8,506,False,160.0,0,0,0,0,695,,2018-08-10T15:01:14Z,54,0,0,0,164511.jpg,3.1,0,0,Mina,0.9,False,13,a,8,11,41.0,28,47164,332,112367,582,0.4,5.2,Mina,3
4,4,153,100,100,4,100649,0,0,-1,1,271.1,0,0,3,2.7,2.7,1,Bernard,2.7,11,0,54.5,507,False,167.6,0,0,0,0,897,,2018-08-30T09:01:12Z,59,0,0,0,100649.jpg,2.6,0,0,Anício Caldeira Duarte,0.3,False,20,a,8,11,107.0,44,34525,154,42988,211,0.5,7.5,Bernard,3
1,0,124,100,100,3,120250,0,0,-1,1,78.3,0,0,3,2.0,2.0,2,André Filipe,2.0,16,0,31.4,508,False,119.2,0,0,0,0,998,,2018-12-26T14:01:16Z,54,0,0,0,120250.jpg,2.3,0,0,Tavares Gomes,0.2,False,8,a,8,11,117.0,27,13409,70,24968,113,0.4,5.0,André Gomes,2
1,4,210,100,100,2,103192,0,0,0,0,30.6,0,0,2,1.1,1.1,2,Kurt,1.1,23,0,31.0,526,False,221.0,0,0,0,0,1173,,2018-11-03T23:01:14Z,50,0,0,0,103192.jpg,2.3,0,0,Zouma,0.2,False,5,a,8,11,57.0,37,21012,57,16845,69,0.2,7.4,Zouma,0
0,0,0,None,None,0,171270,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Kieran,0.0,0,0,0.0,528,False,0.0,0,0,0,0,0,,None,45,0,0,0,171270.jpg,0.0,0,0,Dowell,0.0,False,28,a,8,11,0.0,0,707,6,606,4,0.0,0.0,Dowell,0
0,0,0,None,None,0,149468,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Tyias,0.0,0,0,0.0,532,False,0.0,0,0,0,0,0,,None,40,0,0,0,149468.jpg,0.0,0,0,Browning,0.1,False,35,a,8,11,0.0,0,5787,23,3723,40,0.0,0.0,Browning,0
0,0,169,0,100,2,101184,0,0,-3,3,60.7,0,0,2,0.0,2.4,6,Calum,2.4,18,0,49.4,9,False,252.2,0,0,0,0,1056,Ineligible to face his parent club Arsenal on 1/1. - Expected back 12 Jan,2018-12-29T15:31:17Z,42,0,0,0,101184.jpg,1.6,0,0,Chambers,0.9,False,5,n,9,54,180.0,23,22571,128,75014,432,0.6,5.5,Chambers,3
0,0,114,None,None,0,122074,-1,1,-2,2,0.0,0,0,1,-1.0,0.0,0,Marcus,0.0,20,0,19.4,178,False,195.0,0,0,0,0,630,,None,43,0,0,1,122074.jpg,2.1,0,20,Bettinelli,0.4,False,1,a,9,54,0.0,15,36476,13,32263,176,0.0,3.4,Bettinelli,1
0,3,127,100,100,2,82514,0,0,-3,3,15.6,2,0,2,1.6,2.6,7,Tim,2.6,19,0,13.2,180,False,116.4,0,0,0,0,734,,2018-08-10T15:01:13Z,42,0,0,0,82514.jpg,2.0,0,0,Ream,0.1,False,13,a,9,54,0.0,20,2112,273,18355,65,0.6,4.8,Ream,0
0,1,262,100,100,2,72681,0,0,-1,1,100.8,0,0,2,1.4,2.4,6,Denis,2.4,37,0,48.8,181,False,357.6,0,0,0,0,1575,,2018-08-10T13:31:13Z,44,0,0,0,72681.jpg,1.4,0,0,Odoi,0.1,False,4,a,9,54,28.0,26,4510,89,10517,81,0.5,5.9,Odoi,3
1,0,176,100,100,2,76357,0,0,-3,3,260.8,0,0,3,0.9,1.9,3,Tom,1.9,22,0,47.5,182,False,146.8,0,0,0,0,980,,2018-10-27T14:01:14Z,47,0,0,0,76357.jpg,2.0,0,0,Cairney,0.5,False,10,a,9,54,67.0,30,22430,62,150368,85,0.4,6.4,Cairney,0
0,0,81,100,100,0,55038,0,0,-2,2,65.6,0,0,3,-0.9,0.1,0,Kevin,0.1,21,0,15.0,183,False,69.0,0,0,0,0,622,,2018-11-05T23:01:15Z,43,0,0,0,55038.jpg,1.1,1,0,McDonald,0.2,False,6,a,9,54,15.0,11,14734,32,25986,63,0.0,2.6,McDonald,2
4,3,188,100,100,0,184349,0,0,-5,5,300.2,0,0,3,1.3,2.3,4,Ryan,2.3,37,2,85.6,184,False,284.2,0,0,0,0,1268,,2018-12-15T19:31:16Z,60,0,0,0,184349.jpg,3.1,0,0,Sessegnon,2.1,False,3,a,9,54,270.0,56,50193,194,428924,231,0.4,9.3,Sessegnon,0
0,0,48,None,None,0,61916,0,0,-4,4,33.0,0,0,3,-0.9,0.1,0,Stefan,0.1,12,0,9.0,185,False,48.8,0,0,0,0,409,,None,51,0,0,0,61916.jpg,0.9,0,0,Johansen,0.1,False,8,a,9,54,7.0,11,833,4,6831,12,0.0,2.2,Johansen,4
0,0,16,100,100,0,54421,0,0,-2,2,6.9,0,0,3,-0.7,0.3,0,Floyd,0.3,4,0,2.6,186,False,12.2,0,0,0,0,161,,2018-12-04T15:01:17Z,43,0,0,0,54421.jpg,1.0,0,0,Ayité,0.1,False,11,a,9,54,9.0,7,5604,13,10493,35,0.1,1.6,Ayité,0
0,0,7,100,100,0,92259,0,0,-1,1,1.4,0,0,3,-0.7,0.3,0,Neeskens,0.3,1,0,0.9,187,False,5.0,0,0,0,0,27,,2018-08-30T11:01:13Z,44,0,0,0,92259.jpg,1.0,0,0,Kebano,0.0,False,7,a,9,54,2.0,2,1939,5,5544,12,0.1,0.5,Kebano,0
0,0,0,0,0,0,58476,0,0,-1,1,0.0,0,0,3,0.0,0.0,0,Rui Pedro,0.0,0,0,0.0,188,False,0.0,0,0,0,0,0,Season-long loan to Lille,2018-09-02T07:31:14Z,44,0,0,0,58476.jpg,0.0,0,0,da Rocha Fonte,0.1,False,17,u,9,54,0.0,0,5662,2,22264,22,0.0,0.0,Fonte,0
0,2,57,None,None,1,197030,0,0,-1,1,147.5,0,0,4,1.4,2.4,-1,Aboubakar,2.4,15,2,46.4,189,False,118.0,0,0,0,0,659,,None,44,0,1,0,197030.jpg,1.9,0,0,Kamara,10.7,False,47,a,9,54,211.0,23,701510,8244,697291,7063,0.5,5.2,Kamara,2
1,1,187,100,100,0,61739,0,0,-3,3,77.3,0,0,2,-0.4,0.6,1,Maxime,0.6,27,0,41.0,455,False,276.4,0,0,0,0,1080,,2018-12-22T14:01:17Z,42,0,0,0,61739.jpg,1.2,0,0,Le Marchand,0.2,False,20,a,9,54,54.0,16,7802,8,16969,36,0.1,3.8,Le Marchand,1
2,6,292,None,None,2,170271,0,0,-4,4,605.7,1,0,3,0.6,1.6,0,Jean Michael,1.6,36,1,100.5,456,False,328.8,0,0,0,0,1535,,None,51,0,0,0,170271.jpg,2.5,0,0,Seri,1.7,False,24,a,9,54,69.0,51,245034,35,277205,665,0.3,10.0,Seri,4
