assists,games,goals,id,key_passes,npg,npxG,player_name,position,red_cards,shots,team_title,time,xA,xG,xGBuildup,xGChain,yellow_cards
0,9,0,908,1,0,0.14954005926847458,Muhamed Besic,M S,0,4,Sheffield United,236,0.0868392065167427,0.14954005926847458,0.9843139946460724,1.204655960202217,2
0,12,0,914,8,0,0.06191249564290047,Nabil Bentaleb,M S,0,4,Newcastle United,750,0.19530144333839417,0.06191249564290047,1.7631337512284517,1.951648861169815,2
0,3,0,925,0,0,0,Patrick Roberts,S,0,0,Norwich,19,0,0,0,0,0
0,5,0,934,0,0,0,Axel Tuanzebe,D S,0,0,Manchester United,186,0,0,0.17384924739599228,0.17384924739599228,0
0,28,0,935,1,0,1.4697095267474651,Kurt Zouma,D S,0,15,Chelsea,2340,0.12191382795572281,1.4697095267474651,9.392717805691063,9.402101983316243,6
0,2,0,951,0,0,0.11484574526548386,Phil Jones,D,0,2,Manchester United,137,0,0.11484574526548386,0.35416632518172264,0.35416632518172264,0
0,31,0,971,17,0,0.3900795690715313,Harry Winks,M S,0,14,Tottenham,2236,0.8992681000381708,0.3900795690715313,7.140216050669551,7.997803209349513,9
0,18,0,973,1,0,0,Paulo Gazzaniga,GK S,0,0,Tottenham,1612,0.4000612497329712,0,1.8995517455041409,2.299613006412983,1
0,36,0,982,0,0,0,Tim Krul,GK,0,0,Norwich,3240,0,0,3.515048135071993,3.515048135071993,4
3,27,0,985,4,0,1.405400880612433,Mason Holgate,D M S,0,12,Everton,2047,1.1222641915082932,1.405400880612433,5.709236480295658,6.361287424340844,5
0,28,0,987,5,0,0.018379155546426773,Joseph Gomez,D S,0,1,Liverpool,1996,0.16356412321329117,0.018379155546426773,8.29664245992899,8.470328347757459,7
0,24,0,1006,19,0,0.7194659849628806,Luke Shaw,D S,0,11,Manchester United,1735,1.3755584051832557,0.7194659849628806,6.281433146446943,7.2587702898308635,7
0,8,0,1036,0,0,0,Jack Wilshere,M S,0,0,West Ham,197,0,0,0.5077891945838928,0.5077891945838928,0
0,6,0,1040,9,0,0.20923293381929398,Angelino,D S,0,5,Manchester City,417,1.9232049360871315,0.20923293381929398,2.369252860546112,2.7633532881736755,1
0,18,0,1053,6,0,1.9859238490462303,Keinan Davis,F S,0,17,Aston Villa,514,0.18036611936986446,1.9859238490462303,1.3067814223468304,2.638287211768329,0
0,9,0,1217,7,0,0.21781209856271744,Moritz Leitner,M S,0,8,Norwich,689,0.3639685455709696,0.21781209856271744,3.8308897875249386,4.275749620050192,1
0,15,0,1245,19,0,1.099134435877204,Emerson,D M S,0,13,Chelsea,1019,1.687928706407547,1.099134435877204,5.515447676181793,6.990983001887798,3
1,29,0,1257,1,0,0,Alisson,GK,1,0,Liverpool,2545,0.2629152238368988,0,6.568719336763024,6.831634545698762,0
0,12,0,1374,1,0,0,José Reina,GK,0,0,Aston Villa,1080,0.0390281155705452,0,1.709224609658122,1.709224609658122,1
1,17,0,1545,1,0,0.35268707014620304,Emil Krafth,D M S,0,4,Newcastle United,1024,0.7032874822616577,0.35268707014620304,0.7397527452558279,1.7957272976636887,0
0,20,0,1651,0,0,0,Tom Heaton,GK,0,0,Aston Villa,1797,0,0,2.095072572119534,2.095072572119534,0
1,17,0,1652,11,0,0.014243402518332005,Matthew Lowton,D,0,1,Burnley,1530,1.274649852886796,0.014243402518332005,2.13314413651824,3.158141002058983,2
1,22,0,1677,9,0,0.4986919816583395,Nathaniel Chalobah,M S,0,9,Watford,915,1.6161380037665367,0.4986919816583395,1.4136696327477694,2.39655489474535,1
1,15,0,1699,3,0,0.5680257296189666,Shkodran Mustafi,D S,0,11,Arsenal,1208,0.5758728422224522,0.5680257296189666,3.967217229306698,4.499947272241116,2
0,2,0,1701,0,0,0,Borja Bastón,S,0,0,Aston Villa,9,0,0,0,0,0
1,21,0,1719,5,0,0.03594760596752167,Javier Manquillo,D M S,0,1,Newcastle United,1598,0.26278073713183403,0.03594760596752167,2.8394154915586114,3.05905600450933,5
0,5,0,1724,1,0,0.09479810297489166,Isaac Success,S,0,1,Watford,54,0.05467768758535385,0.09479810297489166,0.04497389867901802,0.19444969296455383,1
2,27,0,1725,5,0,0.8253115126863122,Christian Kabasele,D S,2,9,Watford,2261,0.6392174754291773,0.8253115126863122,2.2784006632864475,2.3037340007722378,1
0,1,0,1729,0,0,0.056358423084020615,Georges-Kévin Nkoudou,S,0,1,Tottenham,1,0,0.056358423084020615,0,0.056358423084020615,0
0,4,0,1731,0,0,0,Claudio Bravo,GK S,0,0,Manchester City,347,0,0,0.7041245028376579,0.7041245028376579,0
2,20,0,1734,15,0,1.0145511412993073,Sofiane Boufal,M S,0,18,Southampton,746,2.6982589848339558,1.0145511412993073,3.549865827895701,6.150288098491728,2
0,4,0,1739,0,0,0,Eric Bailly,D S,0,0,Manchester United,142,0,0,0.518024755641818,0.518024755641818,0
0,8,0,1747,0,0,0.1059900475665927,Kevin Long,D S,0,2,Burnley,560,0,0.1059900475665927,0.75757896900177,0.8505858778953552,0
0,8,0,1749,0,0,0.1093563660979271,Rob Holding,D S,0,2,Arsenal,576,0,0.1093563660979271,0.44364161044359207,0.44364161044359207,1
2,20,0,1750,11,0,0.5084081329405308,Ainsley Maitland-Niles,D S,1,4,Arsenal,1372,1.646096371114254,0.5084081329405308,3.5671489369124174,5.156503319740295,4
1,17,0,1760,7,0,0.0992211252450943,Arthur Masuaku,D M S,1,5,West Ham,925,1.252851463854313,0.0992211252450943,2.874283676967025,3.0706395525485277,4
0,7,0,1785,3,0,0.013872342184185982,Nampalys Mendy,M S,0,1,Leicester,295,0.08900724817067385,0.013872342184185982,1.7893308326601982,1.8772770054638386,0
0,27,0,1789,11,0,0.2477536704391241,Lewis Cook,M S,0,9,Bournemouth,1331,0.5486514251679182,0.2477536704391241,2.713585532270372,3.17084557749331,5
7,35,0,1823,72,0,1.2571891993284225,Lucas Digne,D M,0,29,Everton,3044,6.39002903457731,1.2571891993284225,5.13240235671401,8.197329143062234,6
0,1,0,1883,0,0,0.02669377438724041,Ravel Morrison,S,0,1,Sheffield United,11,0,0.02669377438724041,0,0,0
1,27,0,1950,21,0,1.434309933334589,Martín Montoya,D M S,0,8,Brighton,1912,1.942305794917047,1.434309933334589,4.159861935302615,6.852791702374816,5
1,10,0,2132,4,0,0.26380024664103985,Jota,F M S,0,6,Aston Villa,328,0.5682314299046993,0.26380024664103985,0.8490683436393738,1.5586206205189228,0
0,35,0,2190,0,0,0,Vicente Guaita,GK,0,0,Crystal Palace,3150,0,0,1.855646239593625,1.855646239593625,1
3,19,0,2344,13,0,0.24635672383010387,Christian Atsu,M S,0,5,Newcastle United,733,0.7123019937425852,0.24635672383010387,0.7073047198355198,1.5334891080856323,2
0,17,0,2379,17,0,0.5605651829391718,João Cancelo,D M S,0,15,Manchester City,1198,2.9995754016563296,0.5605651829391718,11.609893258661032,14.226698283106089,4
1,19,0,2383,11,0,0.20684734173119068,André Gomes,M S,0,5,Everton,1457,1.1045075934380293,0.20684734173119068,3.942985698580742,5.090313946828246,6
0,38,0,2385,0,0,0,Mat Ryan,GK,0,0,Brighton,3420,0,0,4.3156088422983885,4.3156088422983885,0
0,1,0,2390,0,0,0,Víctor Camarasa,S,0,0,Crystal Palace,3,0,0,0.06537716835737228,0.06537716835737228,0
2,24,0,2446,28,0,0.4700741358101368,Dani Ceballos,M S,0,13,Arsenal,1722,1.5761436689645052,0.4700741358101368,7.352911368012428,8.66311746276915,1
0,3,0,2509,0,0,0,Dimitri Foulquier,M S,0,0,Watford,52,0,0,0,0,0
0,9,0,2673,2,0,0.20235168375074863,Albian Ajeti,S,0,3,West Ham,114,0.03874383121728897,0.20235168375074863,0.032236430794000626,0.27333194203674793,0
0,19,0,2958,20,0,0.47700200229883194,Oleksandr Zinchenko,D M S,1,16,Manchester City,1265,2.09300703369081,0.47700200229883194,9.809206280857325,10.34460017643869,0
2,25,0,3253,13,0,0.4175967816263437,Frederic Guilbert,D M S,0,8,Aston Villa,2045,1.3897641189396381,0.4175967816263437,3.7416747212409973,4.4209832437336445,6
4,25,0,3357,19,0,0.3015670906752348,Djibril Sidibe,D M S,0,12,Everton,1806,2.5648870058357716,0.3015670906752348,5.019268615171313,7.775435114279389,3
0,11,0,3358,1,0,0.5927500072866678,Ibrahim Amadou,D M S,0,6,Norwich,757,0.050286222249269485,0.5927500072866678,1.150982290506363,1.2464548200368881,1
3,19,0,3389,21,0,0.3174633514136076,Benjamin Mendy,D M S,0,10,Manchester City,1508,1.626008034683764,0.3174633514136076,10.008160639554262,10.950178433209658,3
0,8,0,3873,0,0,0.25496493838727474,Ezequiel Schelotto,D M S,0,4,Brighton,362,0,0.25496493838727474,0.24451465532183647,0.4994795899838209,1
0,9,0,4401,0,0,0,Emiliano Martinez,GK S,0,0,Arsenal,771,0,0,0.9078718461096287,0.9078718461096287,2
0,1,0,4441,0,0,0,Matthew James,S,0,0,Leicester,3,0,0,0,0,0
0,1,0,4475,0,0,0,Jed Steer,GK,0,0,Aston Villa,7,0,0,0,0,0
0,2,0,4764,0,0,0,Jean-Philippe Gbamin,M S,0,0,Everton,135,0,0,0,0,0
0,28,0,5043,18,0,0.12204703968018293,Kiko Femenía,D M S,0,5,Watford,2253,1.2010111175477505,0.12204703968018293,2.7829346833750606,3.4853893779218197,5
0,33,0,5061,0,0,0,Kepa,GK,0,0,Chelsea,2970,0,0,5.265830475836992,5.265830475836992,0
4,27,0,5065,31,0,0.3365948097780347,Diego Rico,D M,0,11,Bournemouth,2346,2.582977299578488,0.3365948097780347,3.412198318168521,4.199680837802589,6
0,8,0,5087,0,0,0,Roberto Jiménez,GK S,0,0,West Ham,687,0,0,0.12290309742093086,0.12290309742093086,0
0,2,0,5234,0,0,0,Jesús Vallejo,D S,0,0,Wolverhampton Wanderers,163,0,0,0.05839471146464348,0.05839471146464348,1
0,10,0,5240,16,0,0.5319720692932606,Ondrej Duda,M S,0,10,Norwich,737,1.5336673818528652,0.5319720692932606,1.073986617848277,1.9886046685278416,0
0,14,0,5245,4,0,0.45429241843521595,Bernardo,D M S,0,7,Brighton,678,0.9403805732727051,0.45429241843521595,1.3338909484446049,2.120071643963456,1
1,6,0,5261,1,0,0.07807090878486633,Kevin Danso,D S,1,1,Southampton,272,0.07897821068763733,0.07807090878486633,0.4979414828121662,0.4979414828121662,0
0,10,0,5544,0,0,0,Angus Gunn,GK,0,0,Southampton,900,0,0,0.4860546290874481,0.4860546290874481,0
0,38,0,5552,3,0,0,Nick Pope,GK,0,0,Burnley,3420,0.19970626384019852,0,2.0879282550886273,2.2495608190074563,1
0,2,0,5567,0,0,0.009777018800377846,Nathan Holland,S,0,1,West Ham,24,0,0.009777018800377846,0,0.009777018800377846,0
0,4,0,5573,0,0,0.02132098376750946,Domingos Quina,S,0,1,Watford,9,0,0.02132098376750946,0,0.02132098376750946,0
4,35,0,5584,25,0,0.8149191122502089,Aaron Wan-Bissaka,D M S,0,7,Manchester United,3075,3.4909167559817433,0.8149191122502089,11.521168619394302,14.16557976230979,8
0,2,0,5598,2,0,0,Angel Gomes,S,0,0,Manchester United,17,0.22920328378677368,0,0.16221578419208527,0.252397283911705,0
0,4,0,5602,1,0,0.8971610069274902,Sam Surridge,S,0,2,Bournemouth,20,0.06571190804243088,0.8971610069274902,0,0.48576485365629196,0
1,37,0,5603,2,0,0,Aaron Ramsdale,GK,0,0,Bournemouth,3330,0.5314233936369419,0,1.6359518021345139,2.167375199496746,0
2,28,0,5681,29,0,1.3795277960598469,Giovani Lo Celso,M S,0,18,Tottenham,1477,1.7072918340563774,1.3795277960598469,5.939790461212397,7.932056020945311,6
1,24,0,5759,12,0,0.5298995524644852,Matteo Guendouzi,M S,0,11,Arsenal,1744,1.0633032843470573,0.5298995524644852,5.212480574846268,6.531605005264282,6
0,17,0,6027,2,0,0.04698867071419954,Jairo Riedewald,D M S,0,3,Crystal Palace,747,0.21089744567871094,0.04698867071419954,1.1932365279644728,1.3252621497958899,0
1,24,0,6044,12,0,0.014006257057189941,Charlie Taylor,D S,0,1,Burnley,1938,0.8630979042500257,0.014006257057189941,3.2500421293079853,3.4987694211304188,3
1,19,0,6049,13,0,1.466960359364748,Solly March,F M S,0,20,Brighton,1132,1.1065799426287413,1.466960359364748,2.265023034065962,4.3761317525058985,2
1,33,0,6051,18,0,0.4441342307254672,Dale Stephens,M S,0,19,Brighton,2528,1.2471918780356646,0.4441342307254672,6.239625992253423,7.186789788305759,8
0,35,0,6054,1,0,0,Ederson,GK,1,0,Manchester City,3071,0.07479359209537506,0,8.263405945152044,8.33819955214858,3
0,4,0,6105,2,0,0,Gaëtan Bong,S,0,0,Brighton,53,0.11898884922266006,0,0.03766385931521654,0.15665270946919918,0
0,29,0,6249,1,0,0.7553703747689724,Davinson Sánchez,D S,0,7,Tottenham,2433,0.03628891706466675,0.7553703747689724,7.219507900997996,7.255796818062663,6
0,4,0,6306,1,0,0,Juan Foyth,D S,0,0,Tottenham,67,0.02350112982094288,0,0.0990934669971466,0.0990934669971466,1
0,1,0,6336,1,0,0,Bruno Jordao,S,0,0,Wolverhampton Wanderers,1,0.046125613152980804,0,0,0,0
0,4,0,6410,1,0,0.011818751692771912,Jack Simpson,D S,0,1,Bournemouth,237,0.034685321152210236,0.011818751692771912,0,0.04650407284498215,0
0,3,0,6424,1,0,0.015314771793782711,Ben Johnson,D,0,1,West Ham,270,0.028969408944249153,0.015314771793782711,0.42286722362041473,0.42286722362041473,0
0,38,0,6532,0,0,0,Martin Dubravka,GK,0,0,Newcastle United,3420,0,0,2.5567130697891116,2.5567130697891116,0
0,2,0,6542,0,0,0.3997017852962017,Jürgen Locadia,F S,0,2,Brighton,84,0,0.3997017852962017,0.043615104630589485,0.10170037858188152,0
0,29,0,6817,35,0,1.5917400578036904,Fred,M S,0,40,Manchester United,2147,2.3141325432807207,1.5917400578036904,9.726845286786556,12.03324669599533,8
0,6,0,6837,2,0,0.09263186901807785,Ryan Sessegnon,D M S,0,1,Tottenham,341,0.04794934019446373,0.09263186901807785,0.40152259171009064,0.5256650149822235,0
0,38,0,6849,0,0,0,Rui Patrício,GK,0,0,Wolverhampton Wanderers,3420,0,0,2.7981006279587746,2.7981006279587746,0
1,22,0,6850,7,0,0.23320863209664822,Willy Boly,D,1,5,Wolverhampton Wanderers,1980,1.0245928727090359,0.23320863209664822,3.9249175880104303,4.820769166573882,1
0,38,0,6851,5,0,0,Conor Coady,D,0,0,Wolverhampton Wanderers,3420,0.5321237146854401,0,9.087924178689718,9.533743876963854,5
0,16,0,6856,4,0,0.2878529354929924,Rúben Vinagre,M S,0,5,Wolverhampton Wanderers,625,0.6194777600467205,0.2878529354929924,1.9593652877956629,2.4340996239334345,1
0,7,0,6857,3,0,0.07185499556362629,Morgan Gibbs-White,M S,0,2,Wolverhampton Wanderers,119,0.0708760917186737,0.07185499556362629,0.19279927760362625,0.30642930790781975,0
3,27,0,6891,22,0,0.12722991313785315,Ryan Fredericks,D S,0,3,West Ham,2236,2.988232174888253,0.12722991313785315,5.442850384861231,6.535195041447878,7
0,7,0,6997,0,0,0,Ignacio Pussetto,S,0,0,Watford,48,0,0,0,0,1
0,7,0,7198,0,0,0,Oliver Skipp,M S,0,0,Tottenham,70,0,0,0,0,0
0,2,0,7230,0,0,0,Emile Smith-Rowe,M S,0,0,Arsenal,96,0,0,0,0,0
0,11,0,7280,2,0,0.2561572901904583,Yan Valery,D M S,0,3,Southampton,796,1.143116295337677,0.2561572901904583,2.753902258351445,3.5895417276769876,1
0,4,0,7281,0,0,0.37155982851982117,Diogo Dalot,D S,0,1,Manchester United,65,0,0.37155982851982117,0.018821140751242638,0.3903809692710638,0
0,3,0,7332,0,0,0,Max Kilman,D S,0,0,Wolverhampton Wanderers,183,0,0,0.03503457084298134,0.03503457084298134,0
0,34,0,7382,20,0,1.9053610637784004,Dan Burn,D M S,0,13,Brighton,2879,1.6736760111525655,1.9053610637784004,6.515010974369943,7.785169064067304,5
0,1,0,7438,0,0,0,James Garner,S,0,0,Manchester United,5,0,0,0.03625577688217163,0.03625577688217163,0
0,3,0,7439,0,0,0.07188171148300171,Tahith Chong,S,0,1,Manchester United,29,0,0.07188171148300171,0.014117863029241562,0.08599957451224327,0
0,2,0,7546,0,0,0,Harvey Elliott,S,0,0,Liverpool,5,0,0,0,0,0
0,1,0,7582,0,0,0,Mark Travers,GK,0,0,Bournemouth,90,0,0,0.019804751500487328,0.019804751500487328,0
0,1,0,7602,0,0,0,Kelland Watts,S,0,0,Newcastle United,12,0,0,0,0,0
1,36,0,7688,23,0,0.6508809011429548,Max Aarons,D,0,14,Norwich,3240,3.8951179310679436,0.6508809011429548,7.378263747319579,10.055005643516779,7
0,30,0,7689,3,0,0.8582227928563952,Ben Godfrey,D,1,15,Norwich,2649,0.07431055046617985,0.8582227928563952,6.24615390598774,6.35303333774209,3
0,15,0,7690,0,0,0.43989942595362663,Grant Hanley,D S,0,8,Norwich,1261,0,0.43989942595362663,1.7992970868945122,1.7992970868945122,4
0,16,0,7692,3,0,0.44425373151898384,Tom Trybull,M S,0,11,Norwich,1159,0.1500192228704691,0.44425373151898384,3.333414487540722,3.487555965781212,2
0,24,0,7694,12,0,1.293781565502286,Marco Stiepermann,M S,0,19,Norwich,1201,0.9374048952013254,1.293781565502286,3.412886144593358,5.1587738282978535,6
0,36,0,7702,1,0,0.03304080665111542,Dean Henderson,GK,0,1,Sheffield United,3240,0.021868819370865822,0.03304080665111542,0.29362767189741135,0.29362767189741135,2
1,38,0,7704,13,0,0.3295389236882329,Chris Basham,D,0,6,Sheffield United,3275,1.3122201338410378,0.3295389236882329,4.018944853916764,4.455961814150214,4
1,33,0,7705,16,0,0.8287773206830025,Jack O&#039;Connell,D S,0,14,Sheffield United,2913,3.557616675272584,0.8287773206830025,6.32238280121237,7.513776334933937,4
0,11,0,7713,3,0,0.05767989158630371,Luke Freeman,M S,0,3,Sheffield United,358,0.18556103855371475,0.05767989158630371,0.46212708950042725,0.6818461455404758,2
0,13,0,7714,7,0,0.1952103190124035,Ben Osborn,M S,0,3,Sheffield United,586,0.8878793343901634,0.1952103190124035,1.5885962843894958,2.333208814263344,0
0,2,0,7715,0,0,0,Simon Moore,GK,0,0,Sheffield United,180,0,0,0.02943248488008976,0.02943248488008976,0
0,6,0,7725,1,0,0.15865358710289001,Jonathan Kodjia,S,0,2,Aston Villa,96,0.08237358927726746,0.15865358710289001,0.0869247317314148,0.32795190811157227,1
0,10,0,7727,2,0,0.0532289519906044,Henri Lansbury,M S,0,2,Aston Villa,186,0.06579376012086868,0.0532289519906044,0.3610353469848633,0.46182457357645035,0
1,13,0,7753,12,0,0.2678811280056834,James Justin,D M S,0,7,Leicester,1005,1.0798512436449528,0.2678811280056834,3.3317901119589806,4.534260921180248,1
2,19,0,7823,10,0,0.5616067871451378,Jack Stacey,D S,0,5,Bournemouth,1553,2.4069025814533234,0.5616067871451378,3.120716246776283,5.17683971952647,2
0,6,0,7988,4,0,0.028427353128790855,Billy Gilmour,M S,0,1,Chelsea,190,0.18802570179104805,0.028427353128790855,1.7381222993135452,1.9261479154229164,0
1,17,0,7990,2,0,0.2578011816367507,Christoph Zimmermann,D S,0,6,Norwich,1424,0.0752719771116972,0.2578011816367507,2.70889225974679,2.7542931009083986,3
0,19,0,8020,14,0,1.0576834194362164,Steven Alzate,D M S,0,13,Brighton,1175,0.815260611474514,1.0576834194362164,1.8680188860744238,3.4897163584828377,1
0,12,0,8021,1,0,0.8264870662242174,Adam Idah,F S,0,6,Norwich,197,0.01502138003706932,0.8264870662242174,0.014084350317716599,0.8555927984416485,0
0,2,0,8022,0,0,0,Michael McGovern,GK S,0,0,Norwich,159,0,0,0.1004980057477951,0.1004980057477951,0
0,29,0,8040,12,0,0.13154466729611158,Marvelous Nakamba,M S,0,7,Aston Villa,1836,0.5477455304935575,0.13154466729611158,4.297248950228095,4.796764561906457,5
0,13,0,8045,2,0,0.603948175907135,Eric Garcia,D S,0,2,Manchester City,780,0.2226095087826252,0.603948175907135,4.964900881052017,4.964900881052017,1
0,2,0,8046,0,0,0,Kieron Freeman,S,0,0,Sheffield United,5,0,0,0.023521866649389267,0.023521866649389267,0
0,2,0,8061,0,0,0.42813047766685486,Leon Clarke,S,0,1,Sheffield United,29,0,0.42813047766685486,0.05996185913681984,0.4880923330783844,0
0,14,0,8066,5,0,1.0485072992742062,Arnaut Danjuma Groeneveld,M S,0,13,Bournemouth,614,0.16391022875905037,1.0485072992742062,0.2690830584615469,1.2045335508883,0
2,24,0,8067,25,0,0.8192670866847038,Reece James,D M S,0,18,Chelsea,1512,3.181412562727928,0.8192670866847038,6.2092578522861,7.329804062843323,1
0,1,0,8080,0,0,0,Akin Famewo,S,0,0,Norwich,1,0,0,0,0,0
0,5,0,8082,0,0,0,David Martin,GK S,0,0,West Ham,436,0,0,0.16211920976638794,0.16211920976638794,1
0,8,0,8090,1,0,0.03567546233534813,Lloyd Kelly,D S,0,1,Bournemouth,634,0.13822238147258759,0.03567546233534813,0.5158373937010765,0.6540597751736641,2
0,2,0,8145,0,0,0,Troy Parrott,S,0,0,Tottenham,3,0,0,0,0,0
1,11,0,8150,6,0,0.3270713575184345,Anthony Gordon,M S,0,6,Everton,438,0.33994974941015244,0.3270713575184345,0.3289348930120468,0.8956372104585171,0
0,6,0,8204,2,0,0.23352845385670662,Neco Williams,D S,0,7,Liverpool,235,0.04667234420776367,0.23352845385670662,0.7279277592897415,0.9303017407655716,1
0,4,0,8214,4,0,0,Tyrick Mitchell,D S,0,0,Crystal Palace,186,0.18981103971600533,0,0.45418719947338104,0.5058544538915157,1
0,2,0,8216,2,0,0,Brandon Pierrick,S,0,0,Crystal Palace,10,0.09551873803138733,0,0,0.09551873803138733,0
0,6,0,8222,1,0,0.053468216210603714,Japhet Tanganga,D M,0,3,Tottenham,528,0.029117818921804428,0.053468216210603714,0.70845702663064,0.7489598095417023,1
2,9,0,8224,3,0,0.29587083868682384,William Smallbone,M S,0,6,Southampton,401,0.1721709854900837,0.29587083868682384,0.6332465205341578,1.0596644468605518,0
1,9,0,8226,7,0,0.0712007051333785,Tariq Lamptey,D M S,0,2,"Brighton,Chelsea",624,1.1490467488765717,0.0712007051333785,0.5959806255996227,1.1776017993688583,2
0,5,0,8235,0,0,0.014036504551768303,Jeremy Ngakia,D,0,1,West Ham,442,0,0.014036504551768303,0.8779283137992024,0.8919648202136159,0
0,10,0,8239,1,0,0.838236603885889,Takumi Minamino,F S,0,8,Liverpool,233,0.01614287868142128,0.838236603885889,0.43118904158473015,1.2121320106089115,0
0,4,0,8254,0,0,0.03281444311141968,Indiana Vassilev,S,0,1,Aston Villa,35,0,0.03281444311141968,0,0.03281444311141968,0
0,7,0,8257,2,0,0.019950563088059425,Gedson Fernandes,S,0,1,Tottenham,51,0.09191018715500832,0.019950563088059425,0.15609947219491005,0.2679602224379778,0
0,3,0,8272,0,0,0.04292362555861473,João Pedro,S,0,1,Watford,14,0,0.04292362555861473,0,0.04292362555861473,0
0,6,0,8286,2,0,0,Jack Robinson,D,0,0,Sheffield United,507,0.148165974766016,0,0.9445101413875818,1.0926761142909527,0
0,10,0,8323,3,0,0.31804419681429863,Josh Brownhill,M S,0,6,Burnley,808,0.12225658446550369,0.31804419681429863,1.8908511400222778,2.098623789846897,2
0,9,0,8379,5,0,0.5874678632244468,Alexis Mac Allister,F M S,0,7,Brighton,357,0.20335131417959929,0.5874678632244468,0.5007040575146675,1.172587945125997,0
0,2,0,8380,0,0,0,Pablo Marí,D,0,0,Arsenal,113,0,0,0.5135994404554367,0.5135994404554367,0
0,1,0,8383,0,0,0.016682621091604233,Faustino Anjorin,S,0,1,Chelsea,19,0,0.016682621091604233,0,0.016682621091604233,0
0,1,0,8384,0,0,0,Armando Broja,S,0,0,Chelsea,4,0,0,0.020872782915830612,0.020872782915830612,0
0,5,0,8455,0,0,0.10646000504493713,Josh Martin,S,0,1,Norwich,25,0,0.10646000504493713,0,0.10646000504493713,0
0,1,0,8456,0,0,0.07578611373901367,Nathan Tella,S,0,1,Southampton,1,0,0.07578611373901367,0,0.07578611373901367,0
0,5,0,8472,2,0,0.06403877586126328,Richairo Zivkovic,S,0,1,Sheffield United,95,0.13802517391741276,0.06403877586126328,0.2056465670466423,0.2056465670466423,0
0,4,0,8476,0,0,0,Jarrad Branthwaite,D S,0,0,Everton,296,0,0,1.471693016588688,1.471693016588688,0
0,1,0,8480,0,0,0,Max Thompson,S,0,0,Burnley,1,0,0,0,0,0
0,1,0,8493,1,0,0.013284161686897278,Jake Vokins,D,0,1,Southampton,90,0.09659572690725327,0.013284161686897278,0.4885772168636322,0.5018613934516907,0
0,1,0,8496,0,0,0.07760051637887955,Tommy Doyle,S,0,1,Manchester City,13,0,0.07760051637887955,0,0.07760051637887955,0
0,1,0,8518,0,0,0,Jordan Thomas,S,0,0,Norwich,1,0,0,0,0,0
1,3,0,8562,9,0,0,Luke Thomas,M,0,0,Leicester,270,0.6299818009138107,0,1.2677359282970428,1.3788530230522156,0
0,2,0,8563,0,0,0.10060279257595539,George Hirst,S,0,3,Leicester,5,0,0.10060279257595539,0,0.021223096176981926,0
