first_name,second_name,goals_scored,assists,total_points,minutes,goals_conceded,creativity,influence,threat,bonus,bps,ict_index,clean_sheets,red_cards,yellow_cards,selected_by_percent,now_cost,element_type
Gabriel,Osho,2,0,41,1846,47,37.9,448.6,103.0,1,286,59.0,2,0,3,0.1,44,DEF
Aribim,Pepple,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,FWD
Dion,Pereira,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,44,MID
Dan,Potts,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,39,DEF
Glen,Rea,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,44,MID
James,Shea,0,0,1,14,0,0.0,11.0,0.0,0,8,1.1,0,0,0,0.1,42,GK
Joe,Taylor,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,45,FWD
Elliot,Thorpe,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Jack,Walton,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,GK
Louie,Watson,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,44,MID
Cauley,Woodrow,1,1,33,406,11,127.1,127.0,103.0,3,118,35.8,0,0,2,0.6,43,FWD
Teden,Mengi,1,0,42,2467,59,83.0,579.6,95.0,1,345,76.0,1,0,3,1.5,39,DEF
Ryan,Giles,0,0,11,498,14,108.7,83.2,38.0,0,81,23.1,0,0,0,0.1,42,DEF
Tom,Lockyer,1,1,23,1169,23,39.2,286.2,80.0,1,162,40.6,0,0,4,0.1,42,DEF
Pelly Ruddock,Mpanzu,0,0,35,1085,29,102.3,108.8,70.0,0,107,28.0,1,0,1,0.0,46,MID
Tahith,Chong,4,2,78,1972,51,206.3,303.6,310.0,3,222,81.6,0,0,4,0.2,44,MID
Issa,Kaboré,0,3,34,1727,39,253.0,326.6,62.0,3,236,64.0,0,0,7,1.9,40,DEF
Thomas,Kaminski,0,0,86,3405,85,10.0,1116.6,0.0,3,642,112.2,2,0,3,0.7,45,GK
Ross,Barkley,5,5,101,2616,66,622.8,687.4,379.0,4,498,168.7,2,0,6,0.9,45,MID
Jacob,Brown,2,1,39,1013,26,116.4,162.6,249.0,3,115,52.0,1,0,4,0.1,49,FWD
Aidan,Francis-Clarke,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
Tim,Krul,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,44,GK
Joseph,Johnson,0,0,0,75,5,0.9,1.0,0.0,0,5,0.2,0,0,1,0.0,40,DEF
Andros,Townsend,1,4,61,1197,27,293.6,221.4,148.0,3,208,65.9,3,0,1,0.1,50,MID
Jayden,Luker,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Zack,Nelson,0,0,2,4,1,0.1,2.0,0.0,0,6,0.2,0,0,0,0.0,45,MID
Daiki,Hashioka,0,0,4,592,21,51.9,101.4,8.0,0,72,16.2,0,0,0,0.0,40,DEF
Axel,Piesold,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Dominic,Dos Santos Martins,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Christian,Chigozie,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
Taylan,Harris,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,FWD
Manuel,Akanji,2,0,112,2512,23,298.7,536.4,137.0,8,560,97.4,11,1,2,5.6,50,DEF
Nathan,Aké,2,3,99,2039,20,197.7,447.2,249.0,6,483,89.7,6,0,0,5.2,50,DEF
Julián,Álvarez,11,11,158,2644,24,1005.2,737.0,992.0,17,662,273.3,12,0,2,15.4,64,FWD
Bernardo,Veiga de Carvalho e Silva,6,9,141,2576,26,959.5,747.4,570.0,20,604,228.0,10,0,8,2.9,62,MID
Oscar,Bobb,1,2,30,294,5,147.1,105.4,107.0,2,112,36.0,1,0,0,0.1,44,MID
João,Cancelo,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,1.0,58,DEF
Scott,Carson,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,38,GK
Shea,Charles,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Kevin,De Bruyne,4,10,98,1219,8,901.1,527.6,406.0,11,415,183.6,7,0,2,16.6,106,MID
Rúben,Gato Alves Dias,0,0,88,2557,28,208.5,578.4,225.0,3,513,101.5,9,0,0,7.2,55,DEF
Ederson,Santana de Moraes,0,0,112,2785,27,10.0,551.8,0.0,5,569,56.0,11,0,5,13.1,55,GK
Phil,Foden,19,8,230,2860,27,1157.8,1154.8,1172.0,31,866,348.8,14,0,2,43.3,85,MID
Jack,Grealish,3,1,50,998,13,384.1,240.4,295.0,6,199,91.9,3,0,6,1.5,72,MID
Erling,Haaland,27,8,217,2553,25,367.2,1094.6,1581.0,29,792,303.3,11,0,1,73.6,143,FWD
Mateo,Kovačić,1,0,59,1539,14,365.9,265.0,129.0,2,316,76.0,9,0,4,0.3,46,MID
Aymeric,Laporte,0,0,1,11,0,0.1,11.4,17.0,0,4,2.9,0,0,0,0.1,49,DEF
Rico,Lewis,2,0,52,804,9,195.9,148.0,114.0,2,215,45.8,4,0,1,0.4,42,DEF
Riyad,Mahrez,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,75,MID
Stefan,Ortega Moreno,0,0,22,632,7,0.0,171.2,0.0,2,114,17.3,1,0,0,2.3,36,GK
Máximo,Perrone,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,44,MID
Rodrigo,Hernandez,8,10,159,2931,26,894.8,1043.8,484.0,19,737,242.3,14,1,8,6.1,56,MID
Sergio,Gómez,0,1,9,48,2,23.0,22.6,10.0,0,24,5.6,0,0,0,1.0,38,DEF
Zack,Steffen,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,39,GK
John,Stones,1,0,53,1061,9,128.4,188.4,70.0,3,239,38.7,5,0,2,3.1,53,DEF
Kyle,Walker,0,5,123,2766,29,534.1,465.4,126.0,13,633,112.6,10,0,2,15.1,55,DEF
Matheus Luiz,Nunes,0,2,32,831,13,221.3,146.0,150.0,1,118,51.8,2,1,0,0.1,47,MID
Joško,Gvardiol,4,2,123,2327,23,362.2,544.4,389.0,12,549,129.7,9,0,3,18.1,52,DEF
Jérémy,Doku,3,10,98,1585,19,640.2,524.2,875.0,13,391,203.9,1,0,3,1.9,64,MID
Mahamadou,Susoho,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Micah,Hamilton,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Jacob,Wright,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Mason,Mount,1,0,23,509,13,107.6,105.8,64.0,0,93,27.9,1,0,2,0.8,68,MID
Alex,Telles,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,DEF
Amad,Diallo,1,1,23,385,6,123.8,117.0,114.0,3,68,35.2,1,0,1,0.1,44,MID
Antony Matheus,dos Santos,1,1,47,1311,26,327.7,247.8,347.0,0,184,91.8,3,0,5,0.6,68,MID
Bruno,Borges Fernandes,10,9,166,3118,52,1663.0,1101.6,748.0,24,729,351.3,7,0,9,14.6,85,MID
Brandon,Williams,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,40,DEF
Eric,Bailly,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,40,DEF
Carlos Henrique,Casimiro,1,3,58,1981,34,247.9,628.4,323.0,0,323,119.9,5,0,7,1.9,53,MID
Diogo,Dalot Teixeira,2,3,111,3174,55,590.8,738.6,212.0,13,662,154.4,8,1,4,7.4,52,DEF
Christian,Eriksen,1,2,48,1134,27,400.5,255.4,93.0,4,248,75.0,2,0,1,0.4,58,MID
Álvaro,Fernández Carreras,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,40,DEF
Frederico,Rodrigues de Paula Santos,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,50,MID
Alejandro,Garnacho,7,7,131,2564,39,616.8,527.2,1103.0,7,372,224.3,8,0,4,9.8,50,MID
Hannibal,Mejbri,1,0,11,131,1,29.8,48.2,13.0,0,34,9.0,1,0,1,0.1,43,MID
Tom,Heaton,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,39,GK
Victor,Lindelöf,1,1,62,1328,16,125.9,263.8,105.0,7,291,49.6,5,0,2,0.2,45,DEF
Harry,Maguire,2,4,73,1650,29,90.9,493.4,192.0,6,351,77.7,4,0,3,1.3,43,DEF
Kobbie,Mainoo,3,1,77,1927,31,256.7,413.4,134.0,8,327,80.6,7,0,3,0.9,44,MID
Tyrell,Malacia,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,43,DEF
Anthony,Martial,1,1,25,439,6,85.0,67.2,97.0,2,73,24.5,1,0,0,0.3,64,FWD
Lisandro,Martínez,0,1,15,643,12,45.7,144.4,4.0,0,134,19.4,1,0,3,2.1,47,DEF
Scott,McTominay,7,1,98,1891,30,179.5,539.4,492.0,5,307,121.3,7,0,2,0.8,45,MID
Facundo,Pellistri Rebollo,0,1,13,164,2,19.3,47.0,66.0,0,36,13.3,0,0,0,0.1,42,MID
Raphaël,Varane,1,0,44,1370,23,35.3,356.2,85.0,2,273,47.7,3,0,2,2.1,49,DEF
Marcus,Rashford,7,3,108,2264,37,358.6,453.2,672.0,0,330,148.3,7,0,2,9.5,84,MID
Jadon,Sancho,0,0,3,76,1,14.8,9.8,12.0,0,11,3.6,0,0,0,0.4,67,MID
Luke,Shaw,0,1,31,960,13,199.3,197.2,29.0,0,195,42.6,4,0,6,2.7,52,DEF
Shola,Shoretire,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2,44,FWD
Donny,van de Beek,0,0,1,2,0,10.3,0.0,6.0,0,3,1.6,0,0,0,0.0,47,MID
Aaron,Wan-Bissaka,0,2,47,1778,34,196.5,397.8,60.0,5,323,65.5,3,0,4,2.0,44,DEF
André,Onana,0,0,133,3420,58,33.2,1167.8,0.0,10,741,120.2,9,0,5,15.5,50,GK
Rasmus,Højlund,10,2,112,2156,35,345.8,480.6,648.0,14,362,147.0,6,0,2,5.6,71,FWD
Omari,Forson,0,1,7,67,2,23.6,24.2,4.0,0,23,5.2,0,0,0,0.0,44,MID
Radek,Vítek,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,GK
Daniel,Gore,0,0,1,1,0,0.0,3.0,0.0,0,5,0.3,0,0,0,0.0,45,MID
Altay,Bayindir,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,39,GK
Jonny,Evans,0,1,49,1389,24,81.2,330.8,21.0,3,293,43.6,4,0,2,0.6,40,DEF
Sofyan,Amrabat,0,0,26,929,15,102.5,159.0,6.0,0,125,27.0,2,0,6,0.1,50,MID
Joe,Hugill,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,FWD
Willy,Kambwala,0,0,5,325,10,2.4,53.8,0.0,0,48,5.5,0,0,1,0.1,39,DEF
Rhys,Bennett,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
Toby,Collyer,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Habeeb,Ogunneye,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
Dermot,Mee,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,GK
Harry,Amass,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
Ethan,Wheatley,0,0,3,13,0,0.0,2.0,0.0,0,6,0.2,0,0,0,0.0,45,FWD
Louis,Jackson,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
Lewis,Hall,1,0,38,773,12,69.1,194.8,85.0,3,171,34.9,2,0,2,0.6,42,DEF
Miguel,Almirón Rejala,3,1,77,1930,40,369.7,299.8,434.0,4,277,110.1,5,0,2,2.7,60,MID
Elliot,Anderson,0,2,42,1018,14,223.7,187.4,201.0,3,144,61.1,5,0,3,1.8,42,MID
Harrison,Ashby,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
Sven,Botman,2,2,51,1375,29,62.9,386.8,104.0,4,298,55.5,3,0,2,4.3,45,DEF
Bruno,Guimarães Rodriguez Moura,7,9,153,3264,60,948.7,968.4,489.0,15,691,241.0,10,0,8,3.3,58,MID
Dan,Burn,2,2,97,2725,45,153.8,656.4,286.0,4,493,109.7,8,0,4,12.7,47,DEF
Karl,Darlow,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,GK
Martin,Dubravka,0,0,75,1984,42,10.0,661.0,0.0,3,426,67.2,4,0,1,8.7,43,GK
Ryan,Fraser,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,49,MID
Mark,Gillespie,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,39,GK
Anthony,Gordon,11,16,183,2896,48,843.7,822.6,905.0,14,594,256.7,12,1,10,20.6,64,MID
Isaac,Hayden,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,44,MID
Jeff,Hendrick,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,44,MID
Alexander,Isak,21,4,172,2253,41,362.5,877.4,1054.0,23,645,229.3,7,0,1,41.0,84,FWD
Joelinton Cássio,Apolinário de Lira,2,1,45,1276,23,314.9,295.2,206.0,3,209,81.6,3,0,6,0.4,58,MID
Emil,Krafth,0,0,33,909,15,145.4,164.2,28.0,1,187,33.8,3,0,2,0.1,44,DEF
Garang,Kuol,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Jamaal,Lascelles,1,0,46,1077,15,35.4,233.0,69.0,3,212,33.8,5,0,4,1.9,37,DEF
Jamal,Lewis,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
Sean,Longstaff,6,3,110,2742,50,357.1,550.0,479.0,3,418,138.8,10,0,7,0.4,48,MID
Javier,Manquillo Gaitán,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
Jacob,Murphy,3,8,82,1184,21,453.4,377.8,270.0,4,312,110.0,5,0,1,0.2,48,MID
Nick,Pope,0,0,57,1345,16,0.0,323.0,4.0,1,279,32.7,6,0,1,4.8,53,GK
Matt,Ritchie,1,0,17,120,5,9.1,70.0,106.0,0,49,18.5,0,0,1,0.2,43,MID
Allan,Saint-Maximin,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,60,MID
Fabian,Schär,4,3,123,3055,58,166.7,826.6,278.0,12,629,127.4,9,0,5,7.3,56,DEF
Matt,Targett,0,0,2,77,4,11.9,9.2,0.0,0,15,2.2,0,0,1,0.1,42,DEF
Sandro,Tonali,1,0,16,437,5,105.0,81.8,50.0,0,86,23.8,1,0,2,1.0,52,MID
Kieran,Trippier,1,10,111,2235,43,1028.5,719.0,102.0,20,589,185.2,6,0,5,21.2,66,DEF
Kell,Watts,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
Joe,Willock,1,0,18,415,9,92.5,89.8,106.0,0,60,28.8,1,0,0,0.1,53,MID
Callum,Wilson,9,1,69,981,15,110.3,366.2,563.0,4,246,103.2,6,0,3,3.0,78,FWD
Loris,Karius,0,0,1,90,4,0.0,31.8,0.0,0,17,3.2,0,0,0,0.2,39,GK
Paul,Dummett,0,0,5,18,1,1.1,5.2,4.0,0,10,0.5,0,0,0,0.3,39,DEF
Harvey,Barnes,5,3,64,788,10,181.5,279.2,334.0,3,205,79.5,2,0,2,1.2,62,MID
Tino,Livramento,1,0,45,1302,27,193.9,292.0,96.0,4,253,58.4,2,0,1,1.1,40,DEF
Alex,Murphy,0,0,2,11,0,1.0,2.6,0.0,0,6,0.3,0,0,0,0.4,39,DEF
Lewis,Miley,1,3,44,1203,29,192.8,237.4,136.0,1,232,56.7,1,0,1,0.1,45,MID
Amadou,Diallo,0,0,1,1,0,0.0,0.0,0.0,0,3,0.0,0,0,0,0.0,45,MID
Ben,Parkinson,0,0,1,24,1,0.0,2.0,0.0,0,2,0.2,0,0,0,0.0,45,FWD
Michael,Ndiweni,0,0,1,1,0,0.0,0.2,0.0,0,3,0.0,0,0,0,0.0,44,FWD
Joe,White,0,0,3,12,0,1.1,0.8,0.0,0,9,0.1,0,0,1,0.0,45,MID
Travis,Hernes,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Nuno,Varela Tavares,0,0,11,454,9,48.8,61.8,28.0,0,69,13.8,1,0,2,0.2,40,DEF
Matt,Turner,0,0,41,1530,28,0.0,379.6,0.0,0,278,37.9,2,0,2,8.6,37,GK
Callum,Hudson-Odoi,8,2,109,1846,41,514.2,489.0,444.0,14,371,145.0,2,0,0,0.8,47,MID
Anthony,Elanga,5,9,119,2424,47,441.6,536.4,618.0,5,386,159.2,2,0,1,1.1,49,MID
Brandon,Aguilera Zamora,0,0,1,4,0,1.6,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Harry,Arter,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,43,MID
Serge,Aurier,0,2,27,831,15,84.8,187.6,45.0,3,137,31.8,1,0,2,0.6,45,DEF
Taiwo,Awoniyi,6,3,67,1036,21,134.4,303.2,308.0,5,247,74.2,3,0,2,1.3,63,FWD
Giulian,Biancone,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,39,DEF
Willy,Boly,2,1,58,1437,26,100.5,480.0,200.0,7,275,78.1,3,1,1,0.5,45,DEF
Josh,Bowler,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Steve,Cook,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,DEF
Danilo,dos Santos de Oliveira,2,2,65,1787,42,277.6,368.0,137.0,4,302,78.1,1,0,4,0.1,53,MID
Emmanuel,Dennis,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,48,FWD
Mohamed,Dräger,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
Felipe Augusto,de Almeida Monteiro,0,0,7,372,10,23.2,61.2,18.0,0,59,10.3,1,0,4,0.0,44,DEF
Remo,Freuler,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,49,MID
Morgan,Gibbs-White,5,12,142,3156,59,1155.2,703.2,495.0,13,563,235.6,5,0,9,2.1,57,MID
Wayne,Hennessey,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2,39,GK
Ethan,Horvath,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,43,GK
Cheikhou,Kouyaté,0,0,12,206,6,14.3,36.0,25.0,0,32,7.1,0,0,2,0.0,48,MID
Richie,Laryea,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,DEF
Orel,Mangala,1,0,40,1562,31,108.7,208.0,44.0,0,186,36.0,3,0,6,0.0,50,MID
Loïc,Mbe Soh,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
Scott,McKenna,0,0,12,416,6,32.4,89.0,17.0,1,64,13.8,1,0,0,0.1,44,DEF
Alex,Mighten,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,44,MID
Moussa,Niakhaté,1,0,29,1456,36,51.7,316.6,55.0,1,238,42.3,1,1,3,0.1,45,DEF
Lewis,O'Brien,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,49,MID
Braian,Ojeda Rodríguez,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Jonathan,Panzo,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,40,DEF
Omar,Richards,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,44,DEF
Gustavo Henrique,Furtado Scarpa,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Jonjo,Shelvey,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,48,MID
Sam,Surridge,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,45,FWD
Harry,Toffolo,1,3,52,1452,29,268.4,355.0,171.0,3,263,79.3,2,0,3,0.1,44,DEF
Hwang,Ui-jo,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2,44,FWD
Neco,Williams,0,1,39,1630,33,195.2,393.4,139.0,2,224,72.8,1,0,4,0.2,43,DEF
Chris,Wood,14,1,131,1801,34,281.1,598.2,795.0,22,456,167.4,2,0,0,1.7,47,FWD
Joe,Worrall,0,0,13,438,9,22.1,90.0,18.0,3,74,13.0,1,1,0,0.1,43,DEF
Ryan,Yates,1,1,59,1979,38,133.8,330.4,258.0,1,235,72.1,1,0,6,0.0,48,MID
Olu,Aina,1,1,45,1690,39,181.7,312.0,49.0,2,289,54.4,2,0,3,0.3,45,DEF
George,Shelvey,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,39,GK
Josh,Powell,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2,39,DEF
Gonzalo,Montiel,0,2,28,796,11,118.3,170.6,32.0,4,152,31.9,1,0,5,0.1,44,DEF
Murillo,Santiago Costa dos Santos,0,2,58,2790,56,115.0,678.4,164.0,1,451,95.8,3,0,5,0.3,45,DEF
Odysseas,Vlachodimos,0,0,12,450,12,10.0,101.8,0.0,0,79,11.2,1,0,0,0.1,45,GK
Andrew,Omobamidele,0,0,11,782,15,25.1,148.6,16.0,0,94,18.9,0,0,2,0.0,45,DEF
Nicolás,Domínguez,2,2,67,1489,27,176.2,340.4,187.0,6,276,70.6,6,0,4,0.0,50,MID
Ibrahim,Sangaré,0,0,25,1031,16,112.9,168.8,43.0,0,89,32.5,4,0,6,0.0,49,MID
Divock,Origi,0,1,25,594,6,107.8,50.4,99.0,0,59,25.0,2,0,1,0.1,50,FWD
Jamie,McDonnell,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Detlef Esapa,Osong,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,FWD
Joe,Gardner,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,FWD
Giovanni,Reyna,0,1,13,228,3,102.7,55.0,55.0,0,44,21.4,0,0,0,0.0,46,MID
Matz,Sels,0,0,34,1440,27,10.0,293.2,0.0,1,206,30.3,1,0,1,0.2,45,GK
Rodrigo,Duarte Ribeiro,0,0,4,14,0,1.3,1.2,6.0,0,9,0.9,0,0,0,0.0,45,FWD
Auston,Trusty,0,0,28,2568,81,107.3,517.4,106.0,0,349,73.4,1,0,4,1.8,39,DEF
Cameron,Archer,4,3,82,1829,50,309.3,266.0,353.0,9,241,92.8,2,0,2,3.4,42,FWD
Mason,Holgate,0,0,1,711,27,22.7,117.8,19.0,0,69,15.9,0,1,3,0.4,40,DEF
James,McAtee,3,4,77,1815,65,394.4,333.8,333.0,0,259,106.0,2,0,2,0.4,44,MID
Anel,Ahmedhodžić,2,0,31,2649,89,96.7,568.4,228.0,4,325,89.6,1,1,9,0.2,43,DEF
Jordan,Amissah,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.3,39,GK
George,Baldock,0,2,21,968,21,102.6,173.6,21.0,2,117,29.6,0,0,4,4.0,38,DEF
Chris,Basham,0,0,8,316,6,27.4,69.2,14.0,0,35,11.1,0,0,1,0.3,39,DEF
Jayden,Bogle,3,3,63,2787,79,183.5,514.4,339.0,0,354,103.7,3,0,9,0.1,45,DEF
Rhian,Brewster,0,0,11,338,8,28.3,21.0,85.0,0,14,13.3,0,1,0,0.0,49,FWD
Ismaila,Coulibaly,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,44,MID
Adam,Davies,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2,40,GK
John,Egan,0,0,1,482,17,1.4,91.2,38.0,0,54,13.1,0,0,2,0.1,42,DEF
John,Fleck,0,0,3,89,5,26.0,5.4,2.0,0,13,3.3,0,0,1,0.0,49,MID
Wes,Foderingham,0,0,70,2648,79,10.0,966.0,0.0,7,531,97.7,1,0,2,0.3,44,GK
Daniel,Jebbison,0,0,1,20,0,0.1,0.0,4.0,0,3,0.4,0,0,0,0.0,48,FWD
Max,Lowe,0,1,13,498,12,31.9,102.2,18.0,0,47,15.2,0,0,1,0.0,43,DEF
Oliver,McBurnie,6,3,66,1279,43,195.9,377.4,501.0,9,225,107.5,1,2,3,0.1,54,FWD
Iliman,Ndiaye,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,55,FWD
Rhys,Norrington-Davies,0,0,2,109,6,11.7,8.2,2.0,0,12,2.0,0,0,1,0.1,39,DEF
Oliver,Norwood,1,0,42,1429,47,275.3,311.2,82.0,3,232,66.8,0,0,8,0.0,48,MID
Ben,Osborn,0,2,38,1359,40,212.2,191.4,26.0,0,182,42.8,0,0,3,0.0,48,MID
William,Osula,0,1,25,778,23,24.9,27.0,200.0,0,27,24.4,0,0,4,0.8,42,FWD
Jack,Robinson,1,1,33,2883,83,162.1,602.8,190.0,1,375,95.7,1,0,10,0.1,43,DEF
Anis,Slimane,0,0,14,409,14,46.7,41.6,72.0,0,23,16.1,1,0,2,0.0,47,MID
Yasser,Larouci,0,0,10,527,11,27.8,80.8,39.0,0,63,14.8,0,0,1,0.0,43,DEF
Bénie,Traoré,0,0,11,383,13,56.7,25.8,31.0,0,14,11.2,0,0,0,0.0,51,FWD
Vini,de Souza Costa,1,1,73,2664,80,101.8,558.4,152.0,4,357,81.1,1,0,3,0.0,50,MID
Femi,Seriki,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,39,DEF
Louie,Marsh,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,FWD
Andre,Brooks,0,0,26,932,29,51.9,88.6,76.0,0,82,21.8,1,0,1,0.0,44,MID
Antwoine,Hackford,0,0,2,11,1,0.3,0.0,0.0,0,5,0.0,0,0,0,0.1,44,FWD
Gustavo,Hamer,4,7,108,2908,83,929.8,581.2,294.0,5,462,180.4,2,0,9,0.2,49,MID
Tom,Davies,0,0,7,214,11,18.1,26.4,48.0,0,11,9.4,0,0,2,0.0,50,MID
Luke,Thomas,0,0,7,916,29,53.9,127.8,64.0,0,80,24.7,0,0,3,0.0,40,DEF
Ryan,Oné,0,0,1,7,2,0.3,0.0,0.0,0,3,0.0,0,0,0,0.0,44,MID
Jili,Buyabu,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
