first_name,second_name,goals_scored,assists,total_points,minutes,goals_conceded,creativity,influence,threat,bonus,bps,ict_index,clean_sheets,red_cards,yellow_cards,selected_by_percent,now_cost,element_type
Ederson,Santana de Moraes,0,4,111,2320,26,43.0,567.0,0.0,9,400,60.9,10,0,4,5.7,53,GK
Phil,Foden,7,3,105,1771,24,749.0,448.0,449.0,10,454,164.2,6,0,2,4.6,91,MID
Jack,Grealish,1,1,38,710,10,321.4,157.2,234.0,4,187,71.3,2,0,3,0.2,64,MID
Joško,Gvardiol,5,0,153,3278,41,501.7,847.0,497.0,15,623,185.0,13,0,2,38.6,65,DEF
Erling,Haaland,22,3,181,2736,38,359.4,946.0,1511.0,26,795,281.8,10,0,2,24.0,149,FWD
Julián,Álvarez,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,70,FWD
João,Cavaco Cancelo,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2,53,DEF
Mateo,Kovačić,6,3,109,2194,29,579.3,606.4,204.0,13,542,139.1,10,1,5,1.2,54,MID
Rico,Lewis,1,2,66,1888,27,218.6,293.8,139.0,1,285,65.0,5,1,3,3.5,43,DEF
Matheus Luiz,Nunes,1,7,81,1670,19,422.4,370.4,206.0,6,373,99.9,9,0,4,0.2,49,MID
James,McAtee,3,0,31,340,6,64.6,113.0,136.0,0,102,30.7,0,0,1,0.1,46,MID
Stefan,Ortega Moreno,0,0,35,1099,18,0.0,292.6,0.0,0,144,29.4,3,0,1,0.7,52,GK
Rodrigo 'Rodri',Hernandez,0,0,3,72,1,17.5,12.2,0.0,0,21,3.0,0,0,0,0.8,62,MID
Rúben,Gato Alves Dias,0,0,90,2269,21,173.8,478.2,150.0,7,410,80.2,11,0,4,5.5,55,DEF
John,Stones,2,0,29,544,11,49.8,155.6,70.0,2,92,27.4,1,0,1,1.0,53,DEF
Kyle,Walker,0,0,13,966,21,147.7,157.4,29.0,0,63,33.5,0,0,3,2.5,51,DEF
Sávio 'Savinho',Moreira de Oliveira,1,11,106,1760,25,682.9,415.2,671.0,15,442,177.3,8,0,3,1.9,60,MID
Nico,O'Reilly,2,0,31,525,3,76.2,133.4,112.0,4,118,32.2,3,0,0,0.2,49,MID
Ilkay,Gündogan,1,7,97,2218,28,781.3,387.0,273.0,5,460,144.2,10,0,1,0.5,63,MID
Issa,Kaboré,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,DEF
Jacob,Wright,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Jahmai,Simpson-Pusey,0,0,1,95,2,2.2,19.6,2.0,0,7,2.4,0,0,1,0.0,40,DEF
Josh,Wilson-Esbrand,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
Divin,Mubama,0,0,1,27,0,0.1,0.2,5.0,0,2,0.5,0,0,0,0.1,45,FWD
Max,Alleyne,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
Spike,Brits,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,GK
Abdukodir,Khusanov,0,0,14,503,6,33.9,102.0,4.0,0,78,14.1,2,0,1,0.3,50,DEF
Vitor,de Oliveira Nunes dos Reis,0,0,1,1,0,0.0,3.2,0.0,0,4,0.3,0,0,0,0.0,45,DEF
Pep,Guardiola,0,0,113,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,29.2,15,AM
Omar,Marmoush,7,1,73,1174,12,246.7,318.0,410.0,12,326,97.3,8,0,0,22.6,74,FWD
Nico,González,1,1,31,760,7,78.7,137.2,62.0,0,123,27.5,6,0,3,0.0,60,MID
Claudio,Echeverri,0,0,1,5,0,0.4,2.2,0.0,0,2,0.3,0,0,0,0.0,58,MID
Amad,Diallo,8,8,129,1898,30,687.2,634.0,615.0,17,569,193.8,7,0,5,4.1,53,MID
Antony Matheus,dos Santos,0,0,8,135,2,50.7,35.0,74.0,0,37,15.8,0,0,0,0.2,57,MID
Bruno,Borges Fernandes,8,12,174,3017,47,1407.7,1017.8,587.0,28,810,300.8,10,2,3,13.7,84,MID
Altay,Bayindir,0,0,8,360,10,0.0,80.0,0.0,0,22,7.9,1,0,0,0.1,43,GK
Carlos Henrique,Casimiro,1,0,48,1489,20,348.2,433.2,265.0,3,300,104.8,6,0,5,0.4,46,MID
Diogo,Dalot Teixeira,0,4,95,2812,45,434.2,493.2,258.0,9,352,118.2,8,0,5,4.7,50,DEF
Christian,Eriksen,1,2,45,1052,16,474.3,235.8,79.0,0,228,78.9,4,0,4,0.2,52,MID
Jonny,Evans,0,0,15,312,2,5.3,66.6,23.0,3,71,9.5,1,0,1,0.1,44,DEF
Alejandro,Garnacho,6,4,106,2188,36,532.2,454.0,904.0,7,370,188.3,5,0,3,4.7,59,MID
Hannibal,Mejbri,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Tom,Heaton,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2,39,GK
Rasmus,Højlund,4,1,78,1998,31,254.7,187.0,432.0,8,246,86.3,6,0,2,1.0,69,FWD
Victor,Lindelöf,0,0,27,695,9,48.5,125.4,8.0,0,100,18.3,2,0,1,0.1,43,DEF
Harry,Maguire,1,0,48,1751,27,101.2,409.4,233.0,3,217,74.5,3,0,7,0.8,49,DEF
Kobbie,Mainoo,0,0,42,1646,27,250.8,196.6,137.0,0,229,58.8,5,0,5,1.7,52,MID
Tyrell,Malacia,0,0,2,99,1,13.9,5.2,0.0,0,2,1.7,0,0,1,0.0,44,DEF
Lisandro,Martínez,2,1,68,1751,27,153.9,426.6,158.0,5,293,73.8,6,0,7,2.2,43,DEF
Scott,McTominay,0,0,2,17,1,0.3,3.2,5.0,0,4,0.9,0,0,0,0.1,49,MID
Mason,Mount,1,0,25,613,11,140.0,104.0,218.0,0,74,45.6,3,0,3,0.2,63,MID
André,Onana,0,0,120,3060,44,13.0,733.0,0.0,8,443,74.7,9,0,0,5.0,49,GK
Facundo,Pellistri Rebollo,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,50,MID
Luke,Shaw,0,0,5,346,5,68.2,48.2,11.0,0,38,12.7,0,0,1,0.2,49,DEF
Joshua,Zirkzee,3,2,64,1385,24,212.0,222.6,351.0,6,216,78.0,3,0,2,1.5,65,FWD
Leny,Yoro,0,0,22,1160,24,55.8,207.4,54.0,0,90,31.8,1,0,5,0.2,43,DEF
Matthijs,de Ligt,2,0,68,2119,36,88.7,518.4,303.0,3,312,91.5,4,0,3,2.9,48,DEF
Noussair,Mazraoui,0,1,88,2836,43,332.7,619.4,123.0,5,410,107.5,7,0,3,7.3,42,DEF
Toby,Collyer,0,0,6,174,2,29.9,40.4,8.0,0,40,7.9,0,0,0,0.0,45,MID
Ethan,Wheatley,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,1.0,45,FWD
Manuel,Ugarte,1,2,49,1777,33,195.9,313.6,113.0,1,318,62.1,4,0,11,0.1,49,MID
Ayden,Heaven,0,0,10,169,1,12.9,43.4,10.0,2,47,6.6,1,0,1,0.1,40,DEF
Jack,Fletcher,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Harry,Amass,0,0,4,345,9,26.5,40.0,15.0,0,1,8.2,0,0,0,0.1,40,DEF
Jayce,Fitzgerald,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Godwill,Kukonki,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
Ruben Filipe,Marques Diogo Amorim,0,0,86,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,1.4,8,AM
Elyh,Harrison,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,GK
Patrick,Dorgu,0,0,18,840,12,175.3,106.4,112.0,1,108,39.4,2,1,3,0.2,45,DEF
Chido,Obi-Martin,0,0,7,160,5,5.1,8.2,46.0,0,21,5.4,0,0,1,0.2,45,FWD
Tyler,Fredricson,0,0,2,166,5,4.9,37.4,2.0,0,16,4.4,0,0,0,0.0,40,DEF
Jack,Moorhouse,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Sékou,Koné,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Hubert,Graczyk,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,GK
Dermot,Mee,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,GK
Alex,Murphy,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.5,40,DEF
Miguel,Almirón Rejala,0,0,10,150,3,40.9,15.2,57.0,0,36,11.3,0,0,0,0.3,54,MID
Harvey,Barnes,9,5,130,1746,23,407.1,522.2,701.0,13,442,163.1,6,0,0,4.2,59,MID
Sven,Botman,0,0,18,412,4,28.4,110.4,96.0,0,95,23.6,2,0,1,0.0,44,DEF
Bruno,Guimarães Rodriguez Moura,5,6,135,3273,44,796.0,723.0,454.0,10,661,197.5,13,0,7,3.0,62,MID
Dan,Burn,1,1,115,3330,45,123.6,736.6,297.0,9,476,115.8,13,0,11,12.6,46,DEF
Martin,Dúbravka,0,0,44,900,12,0.0,220.2,0.0,2,160,22.0,5,0,0,1.3,40,GK
Anthony,Gordon,6,6,124,2428,33,777.3,537.0,655.0,9,476,196.8,10,0,2,8.0,74,MID
Lewis,Hall,0,7,102,2188,31,561.2,561.6,128.0,11,443,125.3,8,0,3,4.4,47,DEF
Isaac,Hayden,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,44,MID
Alexander,Isak,23,6,211,2758,41,573.1,1043.0,1320.0,36,848,292.7,12,0,1,49.4,94,FWD
Jacob,Murphy,8,13,159,2356,31,625.2,713.4,519.0,11,601,185.6,11,0,4,14.3,52,MID
Joelinton Cássio,Apolinário de Lira,4,4,99,2394,32,389.3,469.8,465.0,11,374,132.7,10,0,10,1.1,60,MID
Lloyd,Kelly,0,1,12,299,6,29.0,80.6,20.0,0,40,12.6,0,0,2,0.1,42,DEF
Emil,Krafth,0,0,17,334,2,19.7,59.2,13.0,0,55,9.3,1,0,2,0.1,43,DEF
Garang,Kuol,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,44,MID
Jamaal,Lascelles,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,DEF
Jamal,Lewis,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,40,DEF
Tino,Livramento,0,1,105,2835,40,406.2,567.4,127.0,6,476,110.1,10,0,1,8.9,46,DEF
Sean,Longstaff,0,1,34,783,11,78.4,117.2,76.0,0,131,27.3,2,0,2,0.3,44,MID
Lewis,Miley,1,0,21,304,4,33.5,87.4,45.0,1,88,16.7,0,0,0,0.0,50,MID
Odysseas,Vlachodimos,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,42,GK
Nick,Pope,0,0,102,2520,35,10.0,666.0,0.0,2,384,67.4,8,0,2,6.1,50,GK
John,Ruddy,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.3,39,GK
Fabian,Schär,4,2,118,2935,42,111.5,743.2,346.0,4,440,119.6,11,1,9,5.0,55,DEF
Matt,Targett,0,0,2,20,0,5.6,5.0,0.0,0,7,1.0,0,0,0,0.3,39,DEF
Sandro,Tonali,4,2,106,2625,34,496.3,539.4,299.0,10,536,133.5,11,0,5,0.9,55,MID
Kieran,Trippier,0,3,72,1299,18,406.8,319.4,33.0,8,287,76.1,6,0,1,4.4,56,DEF
Joe,White,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,45,MID
Joe,Willock,0,2,46,1065,16,273.8,172.8,197.0,0,139,63.9,4,0,4,0.1,47,MID
Callum,Wilson,0,0,19,355,7,42.2,13.0,71.0,0,42,12.1,0,0,1,0.2,69,FWD
Miodrag,Pivaš,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,40,DEF
William,Osula,1,0,19,124,3,25.1,42.4,37.0,1,59,10.5,0,0,0,0.2,49,FWD
Eddie,Howe,0,0,97,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,2.8,15,AM
Sean,Neave,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,FWD
Álex,Moreno Lopera,0,1,34,952,16,134.5,200.8,29.0,1,126,36.4,3,0,2,0.4,42,DEF
Ola,Aina,2,1,128,2996,39,282.3,578.2,80.0,15,483,94.1,12,0,5,13.0,53,DEF
Elliot,Anderson,2,6,107,2726,37,605.2,638.8,308.0,8,526,155.6,13,0,10,0.3,50,MID
Taiwo,Awoniyi,1,0,32,398,10,40.9,67.0,118.0,0,89,21.9,1,0,0,0.3,55,FWD
Willy,Boly,0,0,6,146,1,0.4,51.0,17.0,0,26,6.8,0,0,1,0.1,42,DEF
Josh,Bowler,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Carlos Miguel,dos Santos Pereira,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,41,GK
Eric,da Silva Moreira,0,0,2,28,0,0.3,5.2,0.0,0,9,0.6,0,0,0,0.1,43,MID
Danilo,dos Santos de Oliveira,0,0,11,270,4,5.0,34.6,0.0,0,43,3.9,1,0,0,0.0,47,MID
Emmanuel,Dennis,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2,49,FWD
Nicolás,Domínguez,0,1,54,1954,27,247.2,410.2,237.0,0,292,89.4,7,0,9,0.0,48,MID
Anthony,Elanga,6,11,153,2496,35,785.4,627.0,582.0,15,535,199.8,12,0,1,9.4,55,MID
Morgan,Gibbs-White,7,11,154,2806,34,793.7,680.4,632.0,18,594,210.6,13,1,9,7.4,65,MID
Callum,Hudson-Odoi,5,3,103,2190,23,663.9,445.6,405.0,7,454,151.0,11,0,2,1.2,51,MID
Alex,Mighten,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Murillo,Santiago Costa dos Santos,2,0,130,3188,44,211.2,927.2,201.0,18,541,134.0,12,0,6,4.1,47,DEF
Neco,Williams,1,3,109,2588,31,305.3,628.4,244.0,8,435,118.0,10,0,7,4.0,45,DEF
Omar,Richards,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,DEF
Lewis,O'Brien,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,50,MID
Andrew,Omobamidele,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,42,DEF
Jonathan,Panzo,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
Ibrahim,Sangaré,0,1,20,584,6,80.3,130.6,21.0,0,107,23.2,2,0,3,1.2,43,MID
Matz,Sels,0,1,150,3420,46,20.2,942.2,0.0,11,521,96.7,13,0,4,19.9,52,GK
Harry,Toffolo,0,0,4,135,2,4.1,40.2,6.0,0,18,5.1,0,0,1,0.1,42,DEF
Hwang,Ui-jo,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.8,45,FWD
Chris,Wood,20,3,200,2958,37,320.0,838.4,900.0,41,744,205.6,15,0,1,30.8,72,FWD
Joe,Worrall,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,DEF
Ryan,Yates,2,2,67,1901,27,241.1,344.4,265.0,3,306,85.4,6,0,10,0.1,48,MID
Nikola,Milenković,5,2,145,3330,45,107.9,805.2,361.0,2,499,127.2,13,0,4,18.0,52,DEF
João Pedro,Ferreira Silva,3,2,52,835,16,182.9,221.8,239.0,0,212,64.6,1,0,5,0.1,59,MID
Ramón,Sosa,1,0,25,280,5,103.0,87.4,104.0,0,101,29.2,1,0,1,0.1,55,MID
Felipe,Rodrigues da Silva,0,0,36,891,14,10.8,205.2,22.0,2,125,24.0,3,0,5,0.1,45,DEF
Zach,Abbott,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
Wayne,Hennessey,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,GK
Nuno Herlander,Simões Espírito Santo,0,0,78,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,5.0,11,AM
Aaron,Ramsdale,0,0,97,2700,66,0.1,980.6,0.0,11,315,98.3,3,0,2,1.3,44,GK
Cameron,Archer,2,0,57,1421,34,102.5,125.2,376.0,4,145,60.0,2,0,0,1.1,48,FWD
Lesley,Ugochukwu,1,1,47,1652,39,211.9,265.0,84.0,3,209,55.9,1,0,7,0.3,44,MID
Ryan,Fraser,0,0,7,303,12,26.8,35.8,13.0,0,31,6.7,0,1,0,0.0,48,MID
Samuel,Amo-Ameyaw,0,0,1,26,0,16.1,4.0,6.0,0,1,2.6,0,0,1,0.1,44,MID
Joe,Aribo,3,0,72,2007,56,293.0,386.2,242.0,7,394,92.3,1,0,1,0.1,49,MID
Adam,Armstrong,2,3,45,1246,35,143.7,154.4,262.0,2,145,56.0,2,0,4,0.5,51,FWD
Gavin,Bazunu,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,43,GK
Jan,Bednarek,2,0,60,2531,57,78.3,770.6,71.0,3,283,91.9,3,0,7,1.9,40,DEF
Armel,Bella-Kotchap,0,0,2,329,13,2.3,64.6,4.0,0,7,7.0,0,0,0,0.4,39,DEF
James,Bree,0,1,23,1070,31,159.4,187.4,43.0,0,95,39.0,1,0,0,0.3,39,DEF
Shea,Charles,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Samuel,Edozie,0,0,1,64,0,19.0,9.8,22.0,0,6,5.1,0,0,1,0.0,49,MID
Ronnie,Edwards,0,0,1,12,1,0.1,5.0,0.0,0,-1,0.5,0,0,0,0.2,39,DEF
Taylor,Harwood-Bellis,1,0,55,2824,65,218.3,727.0,252.0,2,268,119.9,3,0,9,4.1,39,DEF
Kamaldeen,Sulemana,1,2,53,1394,36,182.4,187.2,290.0,2,163,65.7,3,0,2,0.0,50,MID
Adam,Lallana,0,2,17,352,8,82.4,81.2,21.0,1,74,18.4,0,0,4,0.0,50,MID
Juan,Larios López,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,39,DEF
Mateusz,Lis,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,40,GK
Joe,Lumley,0,0,8,270,7,0.0,102.2,0.0,0,22,10.2,0,0,0,0.4,40,GK
Ryan,Manning,0,2,34,1458,35,498.3,307.4,71.0,0,162,87.6,1,0,2,0.1,43,DEF
Sékou,Mara,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,50,FWD
Alex,McCarthy,0,0,12,450,13,0.0,166.4,0.0,0,32,16.7,0,0,0,0.1,42,GK
Paul,Onuachu,4,1,51,1038,26,127.3,219.8,479.0,4,151,81.7,1,0,4,0.3,49,FWD
Will,Smallbone,1,0,26,679,22,163.3,112.6,64.0,0,119,33.9,0,0,1,0.0,50,MID
Jack,Stephens,1,0,31,1389,31,71.6,291.8,51.0,2,112,41.5,2,2,2,0.3,40,DEF
Ross,Stewart,1,0,20,382,9,15.4,54.4,96.0,3,59,16.3,1,0,1,1.7,44,FWD
Sugawara,Yukinari,1,1,43,1548,46,291.3,315.4,137.0,0,116,74.2,2,0,4,0.1,42,DEF
Charlie,Taylor,0,0,6,353,12,27.8,102.0,4.0,0,26,13.5,0,0,1,3.0,39,DEF
Kyle,Walker-Peters,0,3,54,2918,77,406.8,503.8,237.0,3,240,114.4,2,0,5,0.3,42,DEF
Nathan,Wood-Gordon,0,0,14,771,20,20.3,137.8,16.0,2,54,17.6,1,0,2,1.0,39,DEF
Maxwel,Cornet,0,0,1,71,4,3.5,11.6,7.0,0,12,2.2,0,0,1,0.0,47,MID
Flynn,Downes,1,0,48,2149,49,292.2,297.6,118.0,0,312,71.0,4,0,12,0.0,47,MID
Ben,Brereton Díaz,0,0,13,446,10,63.6,21.8,81.0,0,43,16.8,0,0,1,0.1,48,MID
Tyler,Dibling,2,2,68,1863,50,344.5,261.0,264.0,4,247,87.0,3,0,6,1.4,43,MID
Mateus Gonçalo,Espanha Fernandes,2,4,95,2911,66,649.5,553.4,372.0,8,513,157.8,5,0,8,0.1,50,MID
Joseph,O'Brien-Whitmarsh,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Welington Damascena,Santos,0,0,14,478,10,58.4,120.2,11.0,0,53,19.0,1,0,1,0.0,40,DEF
Joachim,Kayi-Sanda,0,0,2,12,1,0.3,3.2,2.0,0,3,0.6,0,0,0,0.0,40,DEF
Albert,Grønbæk,0,0,6,141,3,11.4,15.8,9.0,0,13,3.7,0,0,0,0.0,49,MID
Simon,Rusk,0,0,38,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,5,AM
Jay,Robinson,0,0,5,134,2,34.4,21.8,29.0,0,19,8.6,0,0,0,0.0,44,FWD
Jayden,Moore,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
Dominic,Solanke-Mitchell,9,5,108,2199,43,199.8,505.8,729.0,7,404,142.1,4,0,0,4.7,73,FWD
Ashley,Phillips,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.1,40,DEF
Brandon,Austin,0,0,1,90,2,0.0,20.0,0.0,0,7,2.0,0,0,0,0.4,40,GK
Rodrigo,Bentancur,2,0,49,1640,26,208.5,324.6,165.0,1,293,70.2,3,0,9,0.1,49,MID
Lucas,Bergvall,0,2,44,1200,25,218.7,237.2,97.0,0,216,55.0,3,0,3,0.8,44,MID
Yves,Bissouma,2,0,50,1396,28,133.8,283.8,59.0,4,258,48.0,3,0,7,0.2,48,MID
Bryan,Gil Salvatierra,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,50,MID
Ben,Davies,0,0,28,1329,26,42.1,343.6,49.0,0,154,43.7,3,0,5,0.2,43,DEF
Alfie,Devine,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Radu,Drăgușin,0,0,24,1250,29,58.1,256.4,47.0,0,96,36.2,2,0,1,0.1,43,DEF
Emerson,Leite de Souza Junior,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,DEF
Fraser,Forster,0,0,19,630,15,0.0,221.0,0.0,0,64,22.2,1,0,0,0.3,43,GK
Archie,Gray,0,0,45,1750,41,71.4,254.6,15.0,0,253,34.3,2,0,1,0.2,46,MID
Pierre-Emile,Højbjerg,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,50,MID
Brennan,Johnson,11,6,137,2171,38,295.0,559.6,761.0,13,461,161.0,2,0,5,2.3,62,MID
Dejan,Kulusevski,7,4,117,2386,41,843.8,613.6,733.0,9,426,218.7,6,0,3,2.2,62,MID
Giovani,Lo Celso,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,49,MID
James,Maddison,9,8,133,1799,32,702.3,683.4,495.0,15,592,187.8,6,0,6,3.8,74,MID
Pedro,Porro,2,6,98,2606,47,932.9,778.4,200.0,6,456,191.2,6,0,5,16.5,52,DEF
Sergio,Reguilón,0,0,2,194,3,25.2,33.4,13.0,0,20,7.2,0,0,2,0.2,41,DEF
Richarlison,de Andrade,4,1,35,497,9,57.1,180.8,243.0,0,138,47.4,1,0,2,0.4,68,FWD
Cristian,Romero,1,1,49,1416,22,113.1,343.2,232.0,3,245,69.0,3,0,3,3.5,49,DEF
Pape Matar,Sarr,3,2,71,1901,38,257.2,398.4,220.0,4,365,87.2,2,0,6,0.2,47,MID
Dane,Scarlett,0,1,6,31,1,11.0,24.4,17.0,0,20,5.2,0,0,0,0.7,44,FWD
Manor,Solomon,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,54,MID
Son,Heung-min,7,10,129,2106,35,734.9,629.6,707.0,12,543,207.2,4,0,1,4.1,97,MID
Djed,Spence,1,2,51,1790,39,226.6,433.0,100.0,6,216,76.1,3,1,2,0.7,44,DEF
Destiny,Udogie,0,1,43,1923,35,256.5,354.8,132.0,0,233,74.5,2,0,2,1.5,48,DEF
Micky,van de Ven,0,2,32,1014,17,39.4,212.0,57.0,2,139,30.9,2,0,4,2.4,45,DEF
Alejo,Véliz,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,50,FWD
Guglielmo,Vicario,0,0,66,2160,37,0.0,587.8,0.0,2,293,58.5,4,0,1,1.8,48,GK
Timo,Werner,0,3,34,504,12,148.0,114.6,113.0,2,120,37.1,1,0,0,0.1,62,MID
Alfie,Whiteman,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,1.7,39,GK
Will,Lankshear,0,0,3,10,0,0.0,0.0,0.0,0,7,0.0,0,0,0,1.0,45,FWD
Mikey,Moore,0,2,19,359,5,45.2,33.2,34.0,0,51,11.0,0,0,0,0.2,45,MID
Wilson,Odobert,1,0,34,843,20,108.6,101.2,156.0,3,92,36.7,1,0,0,0.0,53,MID
Callum,Olusesi,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Malachi,Hardy,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
Luca,Williams-Barnett,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Alfie,Dorrington,0,0,1,13,0,0.2,1.0,0.0,0,4,0.1,0,0,0,0.0,40,DEF
Maeson,King,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
Antonín,Kinsky,0,0,17,540,11,10.1,208.2,0.0,0,86,21.7,1,0,0,0.1,41,GK
Min-Hyeok,Yang,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Damola,Ajayi,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,45,MID
Ange,Postecoglou,0,0,58,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,1.3,11,AM
Dante,Cassanova,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,40,DEF
Kevin,Danso,0,0,16,842,18,34.4,242.0,72.0,0,104,34.9,1,0,0,0.0,44,DEF
Mathys,Tel,2,2,42,908,20,208.3,183.8,236.0,2,151,62.3,2,0,2,0.1,58,MID
Evan,Ferguson,1,0,28,385,9,68.5,80.0,104.0,2,97,25.0,1,0,0,0.3,55,FWD
Aaron,Wan-Bissaka,2,6,118,3154,59,531.5,807.4,188.0,15,496,152.7,6,0,1,6.4,45,DEF
Edson,Álvarez Velázquez,0,1,40,1769,31,213.9,281.8,51.0,0,221,54.7,3,1,7,0.1,50,MID
Michail,Antonio,1,4,42,834,18,139.5,72.0,194.0,3,111,39.5,4,0,1,0.8,52,FWD
Alphonse,Areola,0,0,69,2259,41,0.0,619.8,0.0,1,261,62.1,4,0,0,7.2,42,GK
Jarrod,Bowen,13,11,193,2974,50,737.8,903.0,1081.0,21,678,271.9,8,0,1,18.0,79,MID
Vladimír,Coufal,0,0,27,1056,21,142.0,204.0,70.0,1,89,41.3,2,0,5,0.4,41,DEF
Aaron,Cresswell,0,0,36,818,8,152.3,148.4,14.0,3,159,31.4,3,0,3,1.7,39,DEF
