assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,ea_index,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,loaned_in,loaned_out,loans_in,loans_out,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,3,175,100,100,2,11554,0,0,0,0,0.0,1,0,1,0.5,0.5,0,Julian,0.0,14,0,21.3,116,False,213.6,0,0,0,0,990,,2018-04-14T13:31:19Z,40,0,0,0,11554.jpg,3.3,0,30,Speroni,2.9,False,1,a,6,31,0.0,36,295029,0,238874,0,0.0,9.0,Speroni,0
0,9,512,100,100,9,49413,0,0,-1,1,22.4,2,0,2,5.8,5.7,5,James,5.2,32,3,104.7,117,False,712.6,0,0,0,0,2386,,2018-04-07T13:01:18Z,44,0,0,0,49413.jpg,3.5,0,0,Tomkins,4.4,False,5,a,6,31,309.0,99,374009,0,195084,0,1.2,22.5,Tomkins,8
0,0,211,0,0,1,19188,0,0,-4,4,62.3,0,0,2,0.0,0.0,0,Scott,0.0,26,1,67.0,118,False,342.2,0,0,0,0,1434,Knee injury - Unknown return date,2017-12-31T12:31:16Z,46,0,0,0,19188.jpg,1.9,0,0,Dann,0.3,False,6,i,6,31,268.0,32,39567,0,88280,0,0.0,7.0,Dann,4
1,0,276,75,75,4,55494,0,0,-3,3,163.5,0,0,2,2.8,2.3,0,Joel,2.6,25,0,56.3,119,False,340.6,0,0,0,0,1613,Knock - 75% chance of playing,2018-05-05T12:31:19Z,47,1,0,0,55494.jpg,2.2,0,0,Ward,0.2,False,2,d,6,31,58.0,41,11680,0,32636,0,0.6,8.7,Ward,4
0,1,185,100,100,4,58786,0,0,-4,4,25.7,0,0,2,0.8,0.7,0,Martin,0.2,21,0,33.3,120,False,222.6,0,0,0,0,1193,,2018-02-04T15:31:20Z,41,1,0,0,58786.jpg,2.3,0,0,Kelly,0.6,False,34,a,6,31,84.0,34,94855,0,78685,0,0.0,8.3,Kelly,1
0,0,19,100,100,0,7906,0,0,-3,3,0.3,0,0,2,0.5,0.5,0,Damien,0.0,5,0,4.0,121,False,40.0,0,0,0,0,95,,2017-12-31T12:01:16Z,42,0,0,0,7906.jpg,0.5,0,0,Delaney,0.2,False,27,a,6,31,0.0,1,4854,0,25091,0,0.0,0.2,Delaney,0
0,0,3,100,100,0,79228,0,0,0,0,1.1,0,0,2,0.5,0.7,1,Pape,0.2,0,0,0.1,122,False,0.2,0,0,0,0,8,,2017-07-12T10:31:11Z,45,0,0,0,79228.jpg,1.0,0,0,Souaré,0.0,False,23,a,6,31,0.0,1,1663,0,1671,0,0.0,0.2,Souaré,0
2,0,281,100,100,3,86417,0,0,-3,3,189.7,0,0,2,1.8,1.5,0,Jeffrey,1.0,30,0,68.6,123,False,339.6,0,0,0,0,1742,,2018-03-17T16:31:18Z,47,0,0,0,86417.jpg,2.1,0,0,Schlupp,0.2,False,15,a,6,31,155.0,50,29404,0,38510,0,0.2,10.6,Schlupp,3
1,7,448,100,100,6,74230,0,0,-3,3,303.8,3,0,2,7.5,9.7,18,Patrick,9.2,38,5,116.3,124,False,537.0,0,0,0,0,2182,,2017-10-28T15:31:15Z,52,0,0,0,74230.jpg,3.4,0,0,van Aanholt,3.1,False,3,a,6,31,319.0,95,185165,0,203354,0,1.8,18.3,van Aanholt,7
0,0,38,75,75,0,19197,0,0,-6,6,93.9,0,0,3,0.4,0.4,0,Jason,0.0,14,0,25.1,125,False,46.4,0,0,0,0,574,Lack of match fitness - 75% chance of playing,2017-12-31T14:31:16Z,44,0,0,0,19197.jpg,1.1,0,0,Puncheon,0.3,False,42,d,6,31,112.0,11,12938,0,66619,0,0.0,2.5,Puncheon,5
7,8,404,100,100,10,82403,0,0,1,-1,716.9,2,0,3,9.3,9.5,10,Wilfried,9.0,31,9,251.0,126,False,668.0,0,0,0,0,2549,,2018-03-31T11:31:19Z,71,0,0,0,82403.jpg,4.7,0,0,Zaha,10.6,False,11,a,6,31,1125.0,136,1081802,0,1596184,0,1.3,19.2,Zaha,5
2,9,416,100,100,7,50471,0,0,-1,1,333.0,2,0,3,7.8,6.7,2,James,6.2,35,5,138.9,127,False,490.6,0,0,0,0,2425,,2018-01-02T20:01:18Z,44,0,0,0,50471.jpg,3.1,0,0,McArthur,4.7,False,18,a,6,31,566.0,101,423066,0,388652,0,1.4,23.0,McArthur,5
0,0,23,100,100,0,75773,0,0,-3,3,32.0,0,0,3,0.8,0.9,1,Chung-yong,0.4,3,0,4.6,128,False,4.4,0,0,0,0,131,,2017-12-12T20:01:14Z,42,0,0,0,75773.jpg,1.1,0,0,Lee,0.3,False,14,a,6,31,10.0,8,50264,0,46981,0,0.1,1.9,Lee Chung-yong,0
4,3,415,100,100,8,27341,0,0,-2,2,754.0,0,0,3,2.8,2.9,3,Yohan,2.4,36,0,153.5,129,False,431.2,0,0,0,0,2374,,2018-02-23T23:31:19Z,53,0,0,0,27341.jpg,2.4,0,0,Cabaye,0.2,False,7,a,6,31,348.0,73,20201,0,35186,0,0.5,13.8,Cabaye,7
0,1,115,0,0,1,44343,0,0,-2,2,103.1,0,0,3,0.0,0.0,0,Bakary,0.0,10,3,46.9,130,False,143.2,0,0,0,0,466,Ankle injury - Unknown return date,2018-01-30T22:31:16Z,48,0,0,0,44343.jpg,2.3,0,0,Sako,0.1,False,26,i,6,31,227.0,36,20378,0,21948,0,0.0,7.5,Sako,0
9,7,552,100,100,9,60252,0,0,-4,4,1012.1,0,0,3,3.0,3.7,6,Andros,3.2,48,2,222.8,131,False,626.0,0,0,0,0,3120,,2018-01-20T14:01:19Z,56,0,0,0,60252.jpg,3.4,0,0,Townsend,1.4,False,10,a,6,31,587.0,121,155725,0,208062,0,0.6,21.6,Townsend,3
2,21,630,100,100,8,66975,0,0,2,-2,379.0,2,0,3,4.5,4.3,3,Luka,3.8,52,10,168.6,132,False,873.8,0,0,0,0,3079,,2017-12-13T10:01:14Z,52,0,1,0,66975.jpg,4.0,0,0,Milivojevic,13.5,False,4,a,6,31,432.0,144,1150971,0,437158,0,0.7,27.7,Milivojevic,8
0,0,0,0,0,0,59125,0,0,-1,1,0.0,0,0,4,0.0,0.0,0,Connor,0.0,0,0,0.0,133,False,0.0,0,0,0,0,0,Groin Injury - Unknown return date,2017-07-12T10:31:11Z,54,0,0,0,59125.jpg,0.0,0,0,Wickham,0.0,False,21,i,6,31,0.0,0,1221,0,2233,0,0.0,0.0,Wickham,0
7,5,174,100,100,6,54861,0,0,-5,5,406.7,0,0,4,2.5,2.3,1,Christian,1.8,36,3,157.5,134,False,325.2,0,0,0,0,2234,,2018-04-14T13:31:19Z,75,0,1,0,54861.jpg,2.7,0,0,Benteke,2.5,False,17,a,6,31,845.0,84,199121,0,528298,0,0.2,11.2,Benteke,6
2,18,405,100,100,6,40784,0,0,-4,4,30.7,4,0,2,6.3,6.7,8,Mamadou,6.2,23,1,53.6,221,False,426.2,0,0,0,0,1597,,2018-03-10T17:01:18Z,46,0,0,0,40784.jpg,4.3,0,0,Sakho,1.0,False,12,a,6,31,77.0,81,189872,0,147501,0,1.3,17.6,Sakho,1
0,3,279,100,100,2,201084,0,0,-1,1,103.7,0,0,2,0.5,0.5,0,Timothy,0.0,29,0,47.4,269,False,326.6,0,0,0,0,1592,,2018-02-24T20:31:18Z,44,0,0,0,201084.jpg,1.9,0,0,Fosu-Mensah,1.0,False,24,a,6,31,43.0,39,70806,0,109449,0,0.0,8.9,Fosu-Mensah,2
0,0,100,100,100,2,173954,0,0,-4,4,21.5,0,0,2,0.8,0.7,0,Jairo,0.2,6,0,10.6,482,False,74.4,0,0,0,0,435,,2017-08-19T17:01:14Z,46,0,0,0,173954.jpg,1.9,0,0,Riedewald,0.1,False,44,a,6,31,12.0,23,1648,0,16791,0,0.0,5.0,Riedewald,0
0,0,0,None,None,0,218112,0,0,-2,2,0.0,0,0,3,0.5,0.5,0,Jason,0.0,0,0,0.0,491,False,0.0,0,0,0,0,0,,None,43,0,0,0,218112.jpg,0.0,0,0,Lokilo,0.1,False,28,a,6,31,0.0,0,14312,0,16358,0,0.0,0.0,Lokilo,0
0,0,3,0,0,0,94926,0,0,0,0,1.1,0,0,4,0.0,0.0,0,Olayinka Fredrick Oladotun,0.0,1,0,0.2,505,False,0.4,0,0,0,0,16,Transferred to Southend,2018-02-01T09:31:18Z,45,0,0,0,94926.jpg,1.0,0,0,Ladapo,1.0,False,19,u,6,31,0.0,1,208610,0,162768,0,0.0,0.2,Ladapo,0
0,0,5,0,0,0,138009,0,0,-2,2,0.3,0,0,3,0.0,0.0,0,Sullay,0.0,0,0,0.6,515,False,5.2,0,0,0,0,13,Season-long loan to Charlton,2018-01-29T09:33:18Z,43,0,0,0,138009.jpg,1.0,0,0,Kaikai,0.1,False,25,u,6,31,0.0,1,13274,0,12189,0,0.0,0.2,Kaikai,0
0,0,0,0,0,0,204216,0,0,0,0,0.0,0,0,4,0.0,0.0,0,Keshi,0.0,0,0,0.0,528,False,0.0,0,0,0,0,0,Transferred to Swindon Town,2017-09-04T11:31:15Z,45,0,0,0,204216.jpg,0.0,0,0,Anderson,0.3,False,31,u,6,31,0.0,0,59883,0,52610,0,0.0,0.0,Anderson,0
0,0,3,None,None,0,221245,0,0,-1,1,0.5,0,0,3,0.5,0.5,0,Levi,0.0,0,0,2.3,544,False,4.2,0,0,0,0,25,,None,44,0,0,0,221245.jpg,1.0,0,0,Lumeka,0.0,False,32,a,6,31,18.0,1,840,0,754,0,0.0,0.2,Lumeka,0
0,0,0,0,0,0,49438,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Jordon,0.0,0,0,0.0,552,False,0.0,0,0,0,0,0,One-year loan to Vancouver Whitecaps,2018-03-04T09:03:27Z,45,0,0,0,49438.jpg,0.0,0,0,Mutch,0.0,False,22,u,6,31,0.0,0,701,0,680,0,0.0,0.0,Mutch,0
0,0,0,None,None,0,199806,0,0,0,0,0.0,0,0,1,0.5,0.5,0,Dion,0.0,0,0,0.0,555,False,0.0,0,0,0,0,0,,None,40,0,0,0,199806.jpg,0.0,0,0,Henry,0.1,False,30,a,6,31,0.0,0,7535,0,3817,0,0.0,0.0,Henry,0
0,0,116,None,None,2,214590,0,0,0,0,60.0,0,0,3,0.5,1.1,3,Aaron,0.6,10,0,26.8,579,False,207.2,0,0,0,0,627,,None,45,0,0,0,214590.jpg,2.1,0,0,Wan-Bissaka,0.0,False,29,a,6,31,2.0,15,1066,0,664,0,0.1,3.3,Wan-Bissaka,1
0,0,0,None,None,0,185478,0,0,-3,3,0.0,0,0,2,0.5,0.5,0,Jaroslaw,0.0,0,0,0.0,605,False,0.0,0,0,0,0,0,,None,42,0,0,0,185478.jpg,0.0,0,0,Jach,0.0,False,33,a,6,31,0.0,0,383,0,296,0,0.0,0.0,Jach,0
0,0,0,None,None,0,163776,0,0,-2,2,0.0,0,0,3,0.5,0.5,0,Erdal,0.0,0,0,0.0,606,False,0.0,0,0,0,0,0,,None,48,0,0,0,163776.jpg,0.0,0,0,Rakip,0.0,False,31,a,6,31,0.0,0,230,0,189,0,0.0,0.0,Rakip,0
0,0,25,100,100,0,143877,0,0,-1,1,74.0,0,0,4,0.5,0.5,0,Alexander,0.0,9,0,22.5,620,False,48.6,0,0,0,0,360,,2018-04-14T13:31:19Z,54,0,0,0,143877.jpg,2.0,0,0,Sørloth,0.1,False,9,a,6,31,102.0,8,15424,0,11698,0,0.0,1.5,Sørloth,0
0,0,0,None,None,0,209043,0,0,0,0,0.0,0,0,3,0.5,0.5,0,Nya,0.0,0,0,0.0,630,False,0.0,0,0,0,0,0,,None,45,0,0,0,209043.jpg,0.0,0,0,Kirby,0.0,False,36,a,6,31,0.0,0,83,0,53,0,0.0,0.0,Kirby,0
0,0,0,None,None,0,51917,0,0,0,0,0.0,0,0,1,0.5,0.5,0,Diego,0.0,0,0,0.0,633,False,0.0,0,0,0,0,0,,None,40,0,0,0,51917.jpg,0.0,0,0,Cavalieri,0.0,False,16,a,6,31,0.0,0,1126,0,431,0,0.0,0.0,Cavalieri,0
0,0,0,None,None,0,432705,0,0,0,0,0.0,0,0,4,0.5,0.5,0,James,0.0,0,0,0.0,638,False,0.0,0,0,0,0,0,,None,45,0,0,0,432705.jpg,0.0,0,0,Daly,0.1,False,37,a,6,31,0.0,0,6213,0,2811,0,0.0,0.0,Daly,0
3,3,226,100,50,4,20467,0,0,-9,9,234.9,1,0,3,2.0,1.7,1,Theo,3.4,17,3,95.9,15,False,316.6,0,0,0,0,1214,,2018-05-13T14:01:20Z,66,0,0,0,20467.jpg,3.1,0,0,Walcott,2.1,False,11,a,7,11,406.0,62,606058,0,640298,0,0.5,9.4,Walcott,2
0,16,724,100,100,10,111234,0,0,-1,1,30.1,3,0,1,4.8,4.0,1,Jordan,4.0,58,0,90.7,135,False,873.6,0,0,0,0,3420,,2017-08-29T08:31:13Z,49,0,0,1,111234.jpg,3.8,0,121,Pickford,8.3,False,1,a,7,11,4.0,145,478694,0,562219,0,0.8,29.6,Pickford,0
0,0,0,None,None,0,78315,0,0,-3,3,0.0,0,0,1,0.0,0.0,0,Joel,0.0,0,0,0.0,136,False,0.0,0,0,0,0,0,,None,42,0,0,0,78315.jpg,0.0,0,0,Robles,0.2,False,33,a,7,11,0.0,0,2067,0,9648,0,0.0,0.0,Robles,0
0,0,0,0,0,0,10318,0,0,-3,3,0.0,0,0,1,0.0,0.0,0,Maarten,0.0,0,0,0.0,137,False,0.0,0,0,0,0,0,Groin Injury - Unknown return date,2018-01-02T15:31:16Z,42,0,0,0,10318.jpg,0.0,0,0,Stekelenburg,0.3,False,22,i,7,11,0.0,0,2763,0,23309,0,0.0,0.0,Stekelenburg,0
3,10,381,100,100,5,12745,0,0,-3,3,373.5,3,0,2,6.0,5.0,1,Leighton,5.0,34,2,88.2,138,False,407.4,0,0,0,0,1909,,2018-04-28T13:01:18Z,57,0,0,0,12745.jpg,3.7,0,0,Baines,4.0,False,3,a,7,11,102.0,82,175183,0,496323,0,0.9,14.4,Baines,1
1,0,198,100,100,4,59949,0,0,-1,1,113.7,0,0,2,4.0,3.4,1,Seamus,3.4,12,0,41.2,139,False,227.6,0,0,0,0,1035,,2018-02-10T18:01:19Z,64,0,0,0,59949.jpg,3.3,0,0,Coleman,0.5,False,23,a,7,11,69.0,39,36888,0,33289,0,0.5,6.1,Coleman,0
0,5,415,100,100,6,7645,0,0,-3,3,24.1,1,0,2,4.3,3.6,1,Phil,3.6,39,0,66.2,140,False,529.2,0,0,0,0,2063,,2018-02-19T11:01:19Z,47,0,0,0,7645.jpg,2.4,0,0,Jagielka,2.7,False,6,a,7,11,108.0,60,131786,0,363271,0,0.8,12.8,Jagielka,2
0,0,0,0,0,0,114093,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Matthew,0.0,0,0,0.0,141,False,0.0,0,0,0,0,0,Season-long loan to Leeds United,2017-07-21T08:14:55Z,40,0,0,0,114093.jpg,0.0,0,0,Pennington,0.1,False,38,u,7,11,0.0,0,1510,0,5229,0,0.0,0.0,Pennington,0
0,0,14,100,100,0,121221,0,0,-1,1,0.9,0,0,2,0.8,0.6,0,Ramiro,0.6,2,0,3.6,142,False,29.2,0,0,0,0,119,,2017-07-12T10:31:11Z,49,0,0,0,121221.jpg,0.8,0,0,Funes Mori,0.0,False,25,a,7,11,6.0,3,1030,0,1452,0,0.1,0.6,Funes Mori,1
0,3,332,100,100,5,19159,0,0,-3,3,39.0,1,0,2,0.0,0.0,0,Ashley,0.0,31,1,68.9,143,False,518.0,0,0,0,0,1830,,2018-03-03T15:31:17Z,52,0,0,0,19159.jpg,2.3,1,0,Williams,2.1,False,5,a,7,11,132.0,56,142108,0,295389,0,0.0,10.8,Williams,3
0,0,214,75,75,4,194164,0,0,-5,5,93.9,0,0,2,0.0,0.0,0,Mason,0.0,14,0,48.5,144,False,285.8,0,0,0,0,1183,Ankle injury - 75% chance of playing,2018-05-13T14:01:20Z,40,0,0,0,194164.jpg,2.5,0,0,Holgate,1.0,False,30,d,7,11,105.0,37,202229,0,222151,0,0.0,9.3,Holgate,3
2,2,309,100,100,5,153673,0,0,-6,6,184.5,1,0,2,0.0,0.0,0,Jonjoe,0.0,31,0,59.5,145,False,362.4,0,0,0,0,1589,,2017-10-22T12:31:15Z,39,0,0,0,153673.jpg,2.6,0,0,Kenny,2.1,False,43,a,7,11,47.0,50,511498,0,411676,0,0.0,12.8,Kenny,2
1,11,513,100,100,7,106611,0,0,-2,2,58.4,0,0,2,4.5,3.8,1,Michael,3.8,46,0,88.7,146,False,703.4,0,0,0,0,2559,,2018-01-04T12:01:17Z,53,0,0,0,106611.jpg,2.7,0,0,Keane,5.1,False,4,a,7,11,124.0,81,195609,0,583740,0,0.7,15.3,Keane,3
1,0,80,100,100,3,55452,0,0,-1,1,109.0,0,0,3,1.0,1.0,1,Yannick,1.0,14,1,40.8,147,False,98.6,0,0,0,0,848,,2017-12-23T12:31:17Z,64,0,0,0,55452.jpg,2.2,0,0,Bolasie,0.2,False,7,a,7,11,204.0,35,19075,0,18921,0,0.2,5.5,Bolasie,0
0,0,19,0,0,0,26901,0,0,-5,5,20.2,0,0,3,0.0,0.0,0,Kevin,0.0,8,0,7.9,148,False,16.4,0,0,0,0,135,Season-long loan to Olympiakos,2018-01-08T09:47:21Z,60,0,0,0,26901.jpg,1.0,0,0,Mirallas,0.8,False,11,u,7,11,42.0,5,8931,0,118144,0,0.0,0.8,Mirallas,1
0,0,41,0,0,0,50472,0,0,-1,1,19.3,0,0,3,0.0,0.0,0,James,0.0,6,0,5.8,150,False,33.8,0,0,0,0,204,Leg injury - Unknown return date,2018-01-20T18:01:16Z,49,0,0,0,50472.jpg,1.5,0,0,McCarthy,0.0,False,16,i,7,11,4.0,6,804,0,2384,0,0.0,1.2,McCarthy,0
0,0,10,0,0,0,87447,0,0,-3,3,11.5,0,0,3,0.0,0.0,0,Muhamed,0.0,0,0,3.0,152,False,18.2,0,0,0,0,46,Season-long loan to Middlesbrough,2018-02-01T10:30:12Z,42,0,0,0,87447.jpg,1.0,0,0,Besic,0.1,False,21,u,7,11,0.0,2,11749,0,15674,0,0.0,0.5,Besic,0
0,1,344,100,100,6,42774,0,0,-3,3,159.2,0,0,3,2.0,2.0,2,Morgan,2.0,38,0,57.2,154,False,361.2,0,0,0,0,2124,,2018-04-28T13:01:18Z,47,0,0,0,42774.jpg,1.7,1,0,Schneiderlin,0.5,False,2,a,7,11,52.0,52,23053,0,59501,0,0.4,11.1,Schneiderlin,4
2,7,552,100,100,9,80801,0,0,-2,2,303.6,1,0,3,6.5,5.6,2,Idrissa,5.6,45,2,104.6,155,False,577.0,0,0,0,0,2749,,2018-03-22T11:01:17Z,48,0,0,0,80801.jpg,2.6,1,0,Gueye,0.9,False,17,a,7,11,166.0,87,43461,0,70280,0,1.2,18.1,Gueye,6
2,3,223,100,100,6,173807,0,0,-4,4,207.2,0,0,3,2.8,2.6,2,Tom,2.6,24,2,65.8,156,False,242.8,0,0,0,0,1892,,2018-03-17T16:31:18Z,51,0,0,0,173807.jpg,2.0,0,0,Davies,0.4,False,26,a,7,11,218.0,66,42268,0,73039,0,0.5,12.9,Davies,7
1,0,30,0,0,0,219352,0,0,-4,4,20.5,0,0,3,0.0,0.0,0,Ademola,0.0,6,0,7.5,157,False,12.0,0,0,0,0,153,Season-long loan to RB Leipzig,2018-02-01T10:01:32Z,51,0,0,0,219352.jpg,1.4,0,0,Lookman,0.1,False,31,u,7,11,43.0,10,2254,0,9434,0,0.0,2.0,Lookman,0
0,0,18,100,100,0,109065,0,0,-6,6,33.7,0,0,3,0.3,0.4,1,Davy,0.4,6,0,8.3,158,False,23.0,0,0,0,0,248,,2017-09-09T13:01:15Z,69,0,0,0,109065.jpg,1.0,0,0,Klaassen,0.4,False,20,a,7,11,28.0,7,6310,0,83628,0,0.1,1.0,Klaassen,0
8,3,255,0,0,6,177815,0,0,-1,1,322.6,1,0,4,0.0,0.0,0,Dominic,0.2,28,4,130.2,159,False,354.0,0,0,0,0,1871,Back injury - Unknown return date,2018-04-27T09:31:17Z,49,0,0,0,177815.jpg,2.8,0,0,Calvert-Lewin,3.5,False,29,i,7,11,630.0,88,1297077,0,1203014,0,0.0,18.0,Calvert-Lewin,4
0,0,21,0,0,1,108438,0,0,-5,5,28.3,0,0,4,0.0,0.0,0,Sandro,0.0,7,0,9.8,160,False,8.8,0,0,0,0,275,Season-long to loan to Sevilla,2018-02-01T10:02:14Z,70,0,0,0,108438.jpg,1.3,0,0,Ramírez,0.4,False,9,u,7,11,67.0,10,7759,0,74983,0,0.0,1.4,Sandro,0
3,20,480,0,0,7,13017,0,0,-4,4,573.7,2,0,4,0.0,0.0,0,Wayne,1.2,33,10,162.4,161,False,585.0,0,0,0,0,2265,Knee injury - Unknown return date,2018-05-05T16:31:19Z,71,0,3,0,13017.jpg,3.6,0,0,Rooney,9.3,False,10,i,7,11,467.0,113,1941174,0,2392029,0,0.2,15.9,Rooney,5
4,8,396,0,0,6,55422,0,0,-5,5,614.9,1,0,3,0.0,0.0,0,Gylfi,0.0,40,4,154.0,359,False,485.6,0,0,0,0,2257,Knee injury - Unknown return date,2018-03-11T09:31:18Z,80,0,0,0,55422.jpg,3.6,0,0,Sigurdsson,1.9,False,18,i,7,11,437.0,96,194845,0,435206,0,0.0,12.0,Sigurdsson,2
2,0,367,100,100,5,56192,0,0,-4,4,238.8,0,0,2,0.0,0.0,0,Cuco,0.0,30,0,74.9,464,False,468.8,0,0,0,0,1830,,2017-11-02T21:31:16Z,41,0,0,0,56192.jpg,2.6,0,0,Martina,1.1,False,15,a,7,11,39.0,55,243641,0,214640,0,0.0,13.4,Martina,2
0,0,118,0,0,2,57112,0,0,0,0,19.9,0,0,2,0.0,0.0,0,Eliaquim,0.0,7,0,16.8,502,False,113.8,0,0,0,0,617,Knee injury - Unknown return date,2018-02-10T16:31:19Z,50,0,0,0,57112.jpg,2.0,0,0,Mangala,0.1,False,13,i,7,11,32.0,22,31017,0,30596,0,0.0,4.4,Mangala,0
0,0,80,None,None,1,180151,0,0,-2,2,159.1,0,0,3,1.3,1.0,0,Nikola,1.0,12,0,33.6,539,False,91.8,0,0,0,0,572,,None,53,0,0,0,180151.jpg,1.5,0,0,Vlasic,0.0,False,27,a,7,11,85.0,18,2750,0,2619,0,0.2,3.4,Vlasic,0
3,14,248,100,100,0,113688,0,0,-4,4,159.2,3,0,4,0.8,2.0,7,Oumar,2.0,23,8,115.2,548,False,370.6,0,0,0,0,1076,,2017-11-22T15:31:15Z,46,0,0,0,113688.jpg,3.8,0,0,Niasse,5.0,False,19,a,7,11,634.0,83,1143458,0,901711,0,0.4,18.0,Niasse,2
0,0,20,None,None,0,195855,0,0,0,0,3.8,0,0,3,0.0,0.0,0,Beni,0.0,2,0,1.3,563,False,9.4,0,0,0,0,192,,None,45,0,0,0,195855.jpg,0.9,0,0,Baningime,0.0,False,54,a,7,11,0.0,7,690,0,546,0,0.0,1.6,Baningime,1
0,9,192,None,None,4,66838,0,0,-8,8,226.4,2,0,4,3.3,3.0,2,Cenk,3.0,13,5,75.6,592,False,232.4,0,0,0,0,984,,None,67,0,0,0,66838.jpg,3.9,0,0,Tosun,2.1,False,14,a,7,11,304.0,55,344999,0,225748,0,0.4,8.2,Tosun,0
0,0,0,None,None,0,80183,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Luke,0.0,0,0,0.0,629,False,0.0,0,0,0,0,0,,None,40,0,0,0,80183.jpg,0.0,0,0,Garbutt,0.0,False,36,a,7,11,0.0,0,1272,0,649,0,0.0,0.0,Garbutt,0
0,0,0,100,100,0,168977,0,0,-1,1,0.0,0,0,1,-1.0,-1.0,0,Joel,0.0,0,0,0.0,162,False,0.0,0,0,0,0,0,,2017-07-17T06:31:12Z,39,0,0,0,168977.jpg,0.0,0,0,Coleman,3.8,False,13,a,8,38,0.0,0,219180,0,115228,0,0.0,0.0,Coleman,0
1,11,701,None,None,10,57513,0,0,1,-1,30.0,2,0,1,3.3,3.0,3,Jonas,4.0,58,0,87.8,163,False,846.8,0,0,0,0,3420,,None,46,1,0,2,57513.jpg,3.6,0,103,Lössl,6.8,False,1,a,8,38,0.0,135,647566,0,487928,0,0.9,29.3,Lössl,1
2,15,692,100,100,9,85368,0,0,1,-1,107.1,4,0,2,3.3,2.8,2,Christopher,3.8,53,0,119.1,164,False,928.0,0,0,0,0,3264,,2018-02-11T12:01:19Z,46,0,0,0,85368.jpg,2.8,1,0,Schindler,3.2,False,26,a,8,38,149.0,102,535633,0,440034,0,0.8,22.2,Schindler,6
0,0,321,100,100,7,54284,0,0,-1,1,125.5,0,0,2,0.8,0.8,2,Chris,1.8,26,0,43.0,165,False,266.0,0,0,0,0,1585,,2018-05-08T12:31:17Z,44,0,0,0,54284.jpg,2.6,0,0,Löwe,1.1,False,15,a,8,38,39.0,60,277852,0,280031,0,0.4,13.6,Löwe,1
1,2,311,100,100,5,104545,0,0,-3,3,251.6,0,0,2,0.8,0.4,0,Tommy,1.4,31,0,62.8,166,False,322.0,0,0,0,0,1902,,2018-02-09T14:01:21Z,47,0,0,0,104545.jpg,2.1,0,0,Smith,0.2,False,2,a,8,38,50.0,50,17176,0,35878,0,0.3,10.6,Smith,7
0,0,1,25,25,0,87856,0,0,-3,3,0.1,0,0,2,-0.3,-0.3,0,Michael,0.0,1,0,0.4,167,False,4.0,0,0,0,0,32,Achilles injury - 25% chance of playing,2018-03-09T13:31:18Z,42,0,0,0,87856.jpg,0.5,0,0,Hefele,0.1,False,44,d,8,38,0.0,1,2768,0,9208,0,0.0,0.2,Hefele,1
0,0,35,0,0,0,18006,0,0,0,0,1.7,0,0,2,0.0,0.0,0,Martin,0.0,7,0,4.7,168,False,44.0,0,0,0,0,179,Transferred to Middlesbrough,2018-01-07T20:01:19Z,40,0,0,0,18006.jpg,0.7,0,0,Cranie,0.2,False,14,u,8,38,2.0,2,24179,0,25562,0,0.0,0.5,Cranie,0
0,0,0,100,100,0,192301,0,0,-1,1,0.0,0,0,2,-1.0,-1.0,0,Jon Gorenc,0.0,0,0,0.0,169,False,0.0,0,0,0,0,0,,2017-07-17T06:31:12Z,39,0,0,0,192301.jpg,0.0,0,0,Stankovic,0.2,False,27,a,8,38,0.0,0,19333,0,13291,0,0.0,0.0,Stankovic,0
0,0,0,0,0,0,7638,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Mark,0.0,0,0,0.0,170,False,0.0,0,0,0,0,0,Retired,2017-08-10T10:00:26Z,40,0,0,0,7638.jpg,0.0,0,0,Hudson,0.1,False,5,u,8,38,0.0,0,1301,0,18838,0,0.0,0.0,Hudson,0
3,9,623,None,None,10,48760,0,0,0,0,123.6,2,0,2,4.3,3.4,1,Mathias,4.4,58,0,106.2,171,False,768.6,0,0,0,0,3420,,None,45,0,0,0,48760.jpg,2.8,0,0,Jorgensen,6.6,False,25,a,8,38,169.0,107,834036,0,668140,0,1.0,23.8,Zanka,6
3,8,576,100,100,10,74471,0,0,-3,3,848.8,2,0,3,1.5,1.4,2,Aaron,2.4,52,4,195.2,172,False,753.2,0,0,0,0,3066,,2018-03-27T18:01:18Z,52,0,0,0,74471.jpg,3.1,0,0,Mooy,4.7,False,10,a,8,38,350.0,113,1033789,0,967635,0,0.5,21.7,Mooy,4
