code,event,finished,finished_provisional,id,kickoff_time,minutes,provisional_start_time,pulse_id,started,stats,team_a,team_a_difficulty,team_a_score,team_h,team_h_difficulty,team_h_score
2128322,4.0,True,True,35,2020-10-04T15:30:00Z,90,False,58932,True,"[{'identifier': 'goals_scored', 'a': [{'value': 2, 'element': 388}, {'value': 2, 'element': 390}, {'value': 1, 'element': 389}, {'value': 1, 'element': 405}], 'h': [{'value': 1, 'element': 302}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 388}, {'value': 1, 'element': 389}, {'value': 1, 'element': 390}, {'value': 1, 'element': 395}, {'value': 1, 'element': 396}], 'h': [{'value': 1, 'element': 303}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 387}], 'h': [{'value': 1, 'element': 300}, {'value': 1, 'element': 310}]}, {'identifier': 'red_cards', 'a': [], 'h': [{'value': 1, 'element': 303}]}, {'identifier': 'saves', 'a': [{'value': 1, 'element': 383}], 'h': [{'value': 2, 'element': 291}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 388}, {'value': 3, 'element': 390}, {'value': 1, 'element': 389}], 'h': []}, {'identifier': 'bps', 'a': [{'value': 64, 'element': 388}, {'value': 64, 'element': 390}, {'value': 41, 'element': 389}, {'value': 30, 'element': 405}, {'value': 28, 'element': 396}, {'value': 18, 'element': 385}, {'value': 15, 'element': 391}, {'value': 13, 'element': 395}, {'value': 13, 'element': 542}, {'value': 11, 'element': 383}, {'value': 11, 'element': 398}, {'value': 5, 'element': 387}, {'value': 5, 'element': 394}, {'value': -2, 'element': 392}], 'h': [{'value': 21, 'element': 302}, {'value': 13, 'element': 313}, {'value': 11, 'element': 291}, {'value': 8, 'element': 310}, {'value': 7, 'element': 298}, {'value': 7, 'element': 300}, {'value': 7, 'element': 315}, {'value': 6, 'element': 295}, {'value': 6, 'element': 299}, {'value': 6, 'element': 309}, {'value': 4, 'element': 306}, {'value': 4, 'element': 495}, {'value': 3, 'element': 296}]}]",17,4,6.0,13,3,1.0
2128317,4.0,True,True,30,2020-10-04T18:15:00Z,90,False,58927,True,"[{'identifier': 'goals_scored', 'a': [{'value': 2, 'element': 254}], 'h': [{'value': 3, 'element': 514}, {'value': 2, 'element': 37}, {'value': 1, 'element': 38}, {'value': 1, 'element': 106}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 249}], 'h': [{'value': 3, 'element': 37}, {'value': 1, 'element': 38}, {'value': 1, 'element': 40}, {'value': 1, 'element': 514}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 250}], 'h': [{'value': 1, 'element': 44}, {'value': 1, 'element': 52}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 4, 'element': 245}], 'h': [{'value': 6, 'element': 12}]}, {'identifier': 'bonus', 'a': [{'value': 1, 'element': 254}], 'h': [{'value': 3, 'element': 37}, {'value': 2, 'element': 514}]}, {'identifier': 'bps', 'a': [{'value': 54, 'element': 254}, {'value': 20, 'element': 249}, {'value': 17, 'element': 259}, {'value': 14, 'element': 245}, {'value': 13, 'element': 250}, {'value': 13, 'element': 255}, {'value': 12, 'element': 243}, {'value': 12, 'element': 253}, {'value': 11, 'element': 260}, {'value': 6, 'element': 241}, {'value': 6, 'element': 261}, {'value': 5, 'element': 258}, {'value': 5, 'element': 468}, {'value': 4, 'element': 263}], 'h': [{'value': 90, 'element': 37}, {'value': 77, 'element': 514}, {'value': 46, 'element': 38}, {'value': 30, 'element': 40}, {'value': 24, 'element': 106}, {'value': 22, 'element': 12}, {'value': 16, 'element': 41}, {'value': 14, 'element': 496}, {'value': 11, 'element': 42}, {'value': 10, 'element': 46}, {'value': 4, 'element': 29}, {'value': 4, 'element': 52}, {'value': 2, 'element': 540}, {'value': -1, 'element': 44}]}]",11,2,2.0,2,4,7.0
2128328,5.0,False,False,41,2020-10-17T11:30:00Z,0,False,58938,False,[],11,3,,7,4,
2128326,5.0,False,False,39,2020-10-17T14:00:00Z,0,False,58936,False,[],16,4,,5,3,
2128330,5.0,False,False,43,2020-10-17T14:00:00Z,0,False,58940,False,[],2,4,,9,2,
2128332,5.0,False,False,45,2020-10-17T14:00:00Z,0,False,58942,False,[],13,3,,14,4,
2128333,5.0,False,False,46,2020-10-17T14:00:00Z,0,False,58943,False,[],8,4,,15,2,
2128335,5.0,False,False,48,2020-10-17T14:00:00Z,0,False,58945,False,[],4,2,,18,3,
2128331,5.0,False,False,44,2020-10-17T16:30:00Z,0,False,58941,False,[],1,5,,12,3,
2128327,5.0,False,False,40,2020-10-18T13:00:00Z,0,False,58937,False,[],3,2,,6,2,
2128334,5.0,False,False,47,2020-10-18T15:30:00Z,0,False,58944,False,[],19,4,,17,2,
2128329,5.0,False,False,42,2020-10-19T19:00:00Z,0,False,58939,False,[],20,2,,10,3,
2128344,6.0,False,False,57,2020-10-24T11:30:00Z,0,False,58954,False,[],12,2,,19,4,
2128336,6.0,False,False,49,2020-10-24T14:00:00Z,0,False,58946,False,[],9,4,,1,3,
2128337,6.0,False,False,50,2020-10-24T14:00:00Z,0,False,58947,False,[],10,2,,2,2,
2128338,6.0,False,False,51,2020-10-24T14:00:00Z,0,False,58948,False,[],18,2,,3,2,
2128340,6.0,False,False,53,2020-10-24T14:00:00Z,0,False,58950,False,[],6,2,,8,2,
2128341,6.0,False,False,54,2020-10-24T14:00:00Z,0,False,58951,False,[],15,5,,11,3,
2128342,6.0,False,False,55,2020-10-24T16:30:00Z,0,False,58952,False,[],5,4,,13,3,
2128343,6.0,False,False,56,2020-10-25T14:00:00Z,0,False,58953,False,[],7,2,,16,2,
2128345,6.0,False,False,58,2020-10-25T16:30:00Z,0,False,58955,False,[],14,3,,20,2,
2128339,6.0,False,False,52,2020-10-26T20:00:00Z,0,False,58949,False,[],17,3,,4,3,
2128353,7.0,False,False,66,2020-10-31T12:30:00Z,0,False,58963,False,[],12,4,,15,4,
2128346,7.0,False,False,59,2020-10-31T15:00:00Z,0,False,58956,False,[],16,2,,2,3,
2128347,7.0,False,False,60,2020-10-31T15:00:00Z,0,False,58957,False,[],5,3,,4,3,
2128348,7.0,False,False,61,2020-10-31T15:00:00Z,0,False,58958,False,[],18,2,,8,2,
2128354,7.0,False,False,67,2020-10-31T15:00:00Z,0,False,58964,False,[],3,4,,17,2,
2128355,7.0,False,False,68,2020-10-31T15:00:00Z,0,False,58965,False,[],6,3,,20,2,
2128350,7.0,False,False,63,2020-10-31T17:30:00Z,0,False,58960,False,[],19,5,,11,2,
2128352,7.0,False,False,65,2020-11-01T14:00:00Z,0,False,58962,False,[],7,3,,14,2,
2128351,7.0,False,False,64,2020-11-01T16:30:00Z,0,False,58961,False,[],1,4,,13,3,
2128349,7.0,False,False,62,2020-11-02T20:00:00Z,0,False,58959,False,[],9,2,,10,3,
2128356,8.0,False,False,69,2020-11-07T15:00:00Z,0,False,58966,False,[],2,4,,1,2,
2128357,8.0,False,False,70,2020-11-07T15:00:00Z,0,False,58967,False,[],4,2,,3,3,
2128358,8.0,False,False,71,2020-11-07T15:00:00Z,0,False,58968,False,[],15,4,,5,3,
2128359,8.0,False,False,72,2020-11-07T15:00:00Z,0,False,58969,False,[],10,2,,6,2,
2128360,8.0,False,False,73,2020-11-07T15:00:00Z,0,False,58970,False,[],13,3,,7,4,
2128361,8.0,False,False,74,2020-11-07T15:00:00Z,0,False,58971,False,[],20,4,,9,3,
2128362,8.0,False,False,75,2020-11-07T15:00:00Z,0,False,58972,False,[],11,5,,12,4,
2128363,8.0,False,False,76,2020-11-07T15:00:00Z,0,False,58973,False,[],14,2,,16,2,
2128364,8.0,False,False,77,2020-11-07T15:00:00Z,0,False,58974,False,[],17,2,,18,3,
2128365,8.0,False,False,78,2020-11-07T15:00:00Z,0,False,58975,False,[],8,2,,19,2,
2128366,9.0,False,False,79,2020-11-21T15:00:00Z,0,False,58976,False,[],3,2,,2,2,
2128367,9.0,False,False,80,2020-11-21T15:00:00Z,0,False,58977,False,[],6,3,,4,2,
2128368,9.0,False,False,81,2020-11-21T15:00:00Z,0,False,58978,False,[],7,2,,8,2,
2128369,9.0,False,False,82,2020-11-21T15:00:00Z,0,False,58979,False,[],1,2,,10,3,
2128370,9.0,False,False,83,2020-11-21T15:00:00Z,0,False,58980,False,[],9,5,,11,3,
2128371,9.0,False,False,84,2020-11-21T15:00:00Z,0,False,58981,False,[],18,4,,13,2,
2128372,9.0,False,False,85,2020-11-21T15:00:00Z,0,False,58982,False,[],5,3,,14,3,
2128373,9.0,False,False,86,2020-11-21T15:00:00Z,0,False,58983,False,[],19,4,,15,2,
2128374,9.0,False,False,87,2020-11-21T15:00:00Z,0,False,58984,False,[],12,4,,17,4,
2128375,9.0,False,False,88,2020-11-21T15:00:00Z,0,False,58985,False,[],16,3,,20,3,
2128376,10.0,False,False,89,2020-11-28T15:00:00Z,0,False,58986,False,[],20,4,,1,3,
2128377,10.0,False,False,90,2020-11-28T15:00:00Z,0,False,58987,False,[],11,2,,3,4,
2128378,10.0,False,False,91,2020-11-28T15:00:00Z,0,False,58988,False,[],17,4,,5,3,
2128379,10.0,False,False,92,2020-11-28T15:00:00Z,0,False,58989,False,[],14,2,,6,2,
2128380,10.0,False,False,93,2020-11-28T15:00:00Z,0,False,58990,False,[],10,3,,7,2,
2128381,10.0,False,False,94,2020-11-28T15:00:00Z,0,False,58991,False,[],8,4,,9,2,
2128382,10.0,False,False,95,2020-11-28T15:00:00Z,0,False,58992,False,[],4,5,,12,3,
2128383,10.0,False,False,96,2020-11-28T15:00:00Z,0,False,58993,False,[],13,2,,16,4,
2128384,10.0,False,False,97,2020-11-28T15:00:00Z,0,False,58994,False,[],15,2,,18,3,
2128385,10.0,False,False,98,2020-11-28T15:00:00Z,0,False,58995,False,[],2,2,,19,2,
2128386,11.0,False,False,99,2020-12-05T15:00:00Z,0,False,58996,False,[],14,2,,2,2,
2128387,11.0,False,False,100,2020-12-05T15:00:00Z,0,False,58997,False,[],16,2,,3,3,
2128388,11.0,False,False,101,2020-12-05T15:00:00Z,0,False,58998,False,[],7,3,,4,2,
2128389,11.0,False,False,102,2020-12-05T15:00:00Z,0,False,58999,False,[],10,4,,5,2,
2128390,11.0,False,False,103,2020-12-05T15:00:00Z,0,False,59000,False,[],20,5,,11,3,
2128391,11.0,False,False,104,2020-12-05T15:00:00Z,0,False,59001,False,[],8,5,,12,2,
2128392,11.0,False,False,105,2020-12-05T15:00:00Z,0,False,59002,False,[],9,4,,15,3,
2128393,11.0,False,False,106,2020-12-05T15:00:00Z,0,False,59003,False,[],1,4,,17,3,
2128394,11.0,False,False,107,2020-12-05T15:00:00Z,0,False,59004,False,[],6,2,,18,2,
2128395,11.0,False,False,108,2020-12-05T15:00:00Z,0,False,59005,False,[],13,2,,19,4,
2128397,12.0,False,False,110,2020-12-12T15:00:00Z,0,False,59007,False,[],17,2,,6,3,
2128398,12.0,False,False,111,2020-12-12T15:00:00Z,0,False,59008,False,[],5,3,,7,3,
2128399,12.0,False,False,112,2020-12-12T15:00:00Z,0,False,59009,False,[],11,2,,8,4,
2128400,12.0,False,False,113,2020-12-12T15:00:00Z,0,False,59010,False,[],19,2,,10,2,
2128402,12.0,False,False,115,2020-12-12T15:00:00Z,0,False,59012,False,[],12,4,,13,4,
2128403,12.0,False,False,116,2020-12-12T15:00:00Z,0,False,59013,False,[],18,3,,14,2,
2128404,12.0,False,False,117,2020-12-12T15:00:00Z,0,False,59014,False,[],15,2,,16,3,
2128405,12.0,False,False,118,2020-12-12T15:00:00Z,0,False,59015,False,[],2,3,,20,2,
2128396,12.0,False,False,109,2020-12-13T15:00:00Z,0,False,59006,False,[],4,4,,1,3,
2128401,12.0,False,False,114,2020-12-13T15:00:00Z,0,False,59011,False,[],3,4,,9,2,
2128406,13.0,False,False,119,2020-12-15T19:45:00Z,0,False,59016,False,[],16,4,,1,3,
2128407,13.0,False,False,120,2020-12-15T19:45:00Z,0,False,59017,False,[],4,2,,2,3,
2128408,13.0,False,False,121,2020-12-15T19:45:00Z,0,False,59018,False,[],3,2,,8,2,
2128409,13.0,False,False,122,2020-12-15T19:45:00Z,0,False,59019,False,[],14,2,,10,2,
2128410,13.0,False,False,123,2020-12-15T19:45:00Z,0,False,59020,False,[],7,4,,9,2,
2128411,13.0,False,False,124,2020-12-15T19:45:00Z,0,False,59021,False,[],13,4,,15,4,
2128412,13.0,False,False,125,2020-12-15T19:45:00Z,0,False,59022,False,[],6,2,,19,2,
2128413,13.0,False,False,126,2020-12-15T19:45:00Z,0,False,59023,False,[],5,3,,20,3,
2128414,13.0,False,False,127,2020-12-16T20:00:00Z,0,False,59024,False,[],17,5,,11,3,
2128415,13.0,False,False,128,2020-12-16T20:00:00Z,0,False,59025,False,[],18,5,,12,2,
2128416,14.0,False,False,129,2020-12-19T15:00:00Z,0,False,59026,False,[],15,2,,3,3,
2128417,14.0,False,False,130,2020-12-19T15:00:00Z,0,False,59027,False,[],20,3,,4,3,
2128418,14.0,False,False,131,2020-12-19T15:00:00Z,0,False,59028,False,[],19,4,,5,2,
2128419,14.0,False,False,132,2020-12-19T15:00:00Z,0,False,59029,False,[],11,2,,6,4,
2128420,14.0,False,False,133,2020-12-19T15:00:00Z,0,False,59030,False,[],1,3,,7,3,
2128421,14.0,False,False,134,2020-12-19T15:00:00Z,0,False,59031,False,[],10,4,,13,2,
2128422,14.0,False,False,135,2020-12-19T15:00:00Z,0,False,59032,False,[],8,3,,14,2,
2128423,14.0,False,False,136,2020-12-19T15:00:00Z,0,False,59033,False,[],12,2,,16,4,
2128424,14.0,False,False,137,2020-12-19T15:00:00Z,0,False,59034,False,[],9,4,,17,3,
2128425,14.0,False,False,138,2020-12-19T15:00:00Z,0,False,59035,False,[],2,2,,18,2,
2128426,15.0,False,False,139,2020-12-26T15:00:00Z,0,False,59036,False,[],5,4,,1,3,
2128427,15.0,False,False,140,2020-12-26T15:00:00Z,0,False,59037,False,[],6,2,,2,2,
2128428,15.0,False,False,141,2020-12-26T15:00:00Z,0,False,59038,False,[],16,2,,8,3,
2128429,15.0,False,False,142,2020-12-26T15:00:00Z,0,False,59039,False,[],4,2,,10,3,
2128430,15.0,False,False,143,2020-12-26T15:00:00Z,0,False,59040,False,[],13,4,,9,4,
2128431,15.0,False,False,144,2020-12-26T15:00:00Z,0,False,59041,False,[],18,5,,11,2,
2128432,15.0,False,False,145,2020-12-26T15:00:00Z,0,False,59042,False,[],14,5,,12,2,
2128433,15.0,False,False,146,2020-12-26T15:00:00Z,0,False,59043,False,[],7,4,,15,2,
2128434,15.0,False,False,147,2020-12-26T15:00:00Z,0,False,59044,False,[],3,2,,19,2,
2128435,15.0,False,False,148,2020-12-26T15:00:00Z,0,False,59045,False,[],17,3,,20,3,
2128436,16.0,False,False,149,2020-12-28T15:00:00Z,0,False,59046,False,[],1,2,,3,3,
2128437,16.0,False,False,150,2020-12-28T15:00:00Z,0,False,59047,False,[],15,3,,4,3,
2128438,16.0,False,False,151,2020-12-28T15:00:00Z,0,False,59048,False,[],2,4,,5,2,
2128439,16.0,False,False,152,2020-12-28T15:00:00Z,0,False,59049,False,[],9,2,,6,3,
2128440,16.0,False,False,153,2020-12-28T15:00:00Z,0,False,59050,False,[],12,3,,7,4,
2128441,16.0,False,False,154,2020-12-28T15:00:00Z,0,False,59051,False,[],20,4,,13,3,
2128442,16.0,False,False,155,2020-12-28T15:00:00Z,0,False,59052,False,[],11,3,,14,4,
2128443,16.0,False,False,156,2020-12-28T15:00:00Z,0,False,59053,False,[],19,2,,16,2,
2128444,16.0,False,False,157,2020-12-28T15:00:00Z,0,False,59054,False,[],8,4,,17,2,
2128445,16.0,False,False,158,2020-12-28T15:00:00Z,0,False,59055,False,[],10,2,,18,2,
2128446,17.0,False,False,159,2021-01-02T15:00:00Z,0,False,59056,False,[],20,2,,3,3,
2128447,17.0,False,False,160,2021-01-02T15:00:00Z,0,False,59057,False,[],8,3,,4,2,
2128448,17.0,False,False,161,2021-01-02T15:00:00Z,0,False,59058,False,[],12,4,,5,4,
2128449,17.0,False,False,162,2021-01-02T15:00:00Z,0,False,59059,False,[],15,2,,6,3,
2128450,17.0,False,False,163,2021-01-02T15:00:00Z,0,False,59060,False,[],19,3,,7,2,
2128451,17.0,False,False,164,2021-01-02T15:00:00Z,0,False,59061,False,[],2,4,,13,2,
2128452,17.0,False,False,165,2021-01-02T15:00:00Z,0,False,59062,False,[],9,3,,14,3,
2128453,17.0,False,False,166,2021-01-02T15:00:00Z,0,False,59063,False,[],11,2,,16,4,
2128454,17.0,False,False,167,2021-01-02T15:00:00Z,0,False,59064,False,[],10,4,,17,2,
2128455,17.0,False,False,168,2021-01-02T15:00:00Z,0,False,59065,False,[],1,2,,18,3,
2128456,18.0,False,False,169,2021-01-12T19:45:00Z,0,False,59066,False,[],6,4,,1,2,
2128457,18.0,False,False,170,2021-01-12T19:45:00Z,0,False,59067,False,[],17,2,,2,3,
2128458,18.0,False,False,171,2021-01-12T19:45:00Z,0,False,59068,False,[],13,2,,8,4,
2128459,18.0,False,False,172,2021-01-12T19:45:00Z,0,False,59069,False,[],16,2,,10,3,
2128460,18.0,False,False,173,2021-01-12T19:45:00Z,0,False,59070,False,[],5,4,,9,3,
2128461,18.0,False,False,174,2021-01-12T19:45:00Z,0,False,59071,False,[],14,4,,15,2,
2128462,18.0,False,False,175,2021-01-12T19:45:00Z,0,False,59072,False,[],18,2,,19,2,
2128463,18.0,False,False,176,2021-01-12T19:45:00Z,0,False,59073,False,[],7,3,,20,2,
2128464,18.0,False,False,177,2021-01-13T20:00:00Z,0,False,59074,False,[],4,5,,11,3,
2128465,18.0,False,False,178,2021-01-13T20:00:00Z,0,False,59075,False,[],3,5,,12,2,
2128466,19.0,False,False,179,2021-01-16T15:00:00Z,0,False,59076,False,[],14,4,,1,2,
2128467,19.0,False,False,180,2021-01-16T15:00:00Z,0,False,59077,False,[],7,2,,2,2,
2128468,19.0,False,False,181,2021-01-16T15:00:00Z,0,False,59078,False,[],5,2,,8,3,
2128469,19.0,False,False,182,2021-01-16T15:00:00Z,0,False,59079,False,[],3,2,,10,2,
2128470,19.0,False,False,183,2021-01-16T15:00:00Z,0,False,59080,False,[],16,4,,9,3,
2128471,19.0,False,False,184,2021-01-16T15:00:00Z,0,False,59081,False,[],13,5,,11,4,
2128472,19.0,False,False,185,2021-01-16T15:00:00Z,0,False,59082,False,[],6,5,,12,2,
2128473,19.0,False,False,186,2021-01-16T15:00:00Z,0,False,59083,False,[],17,4,,15,3,
2128474,19.0,False,False,187,2021-01-16T15:00:00Z,0,False,59084,False,[],4,2,,19,3,
2128475,19.0,False,False,188,2021-01-16T15:00:00Z,0,False,59085,False,[],18,3,,20,2,
2128476,20.0,False,False,189,2021-01-26T19:45:00Z,0,False,59086,False,[],8,2,,3,2,
2128477,20.0,False,False,190,2021-01-26T19:45:00Z,0,False,59087,False,[],2,3,,4,2,
2128478,20.0,False,False,191,2021-01-26T19:45:00Z,0,False,59088,False,[],9,3,,7,3,
2128479,20.0,False,False,192,2021-01-26T20:00:00Z,0,False,59089,False,[],15,4,,13,3,
2128480,20.0,False,False,193,2021-01-26T20:00:00Z,0,False,59090,False,[],12,2,,18,4,
2128481,20.0,False,False,194,2021-01-27T19:45:00Z,0,False,59091,False,[],20,4,,5,3,
2128483,20.0,False,False,196,2021-01-27T19:45:00Z,0,False,59093,False,[],10,3,,14,2,
2128484,20.0,False,False,197,2021-01-27T19:45:00Z,0,False,59094,False,[],1,2,,16,3,
2128485,20.0,False,False,198,2021-01-27T19:45:00Z,0,False,59095,False,[],11,4,,17,4,
2128482,20.0,False,False,195,2021-01-27T20:00:00Z,0,False,59092,False,[],19,2,,6,2,
2128486,21.0,False,False,199,2021-01-30T15:00:00Z,0,False,59096,False,[],13,4,,1,4,
2128487,21.0,False,False,200,2021-01-30T15:00:00Z,0,False,59097,False,[],17,2,,3,3,
2128488,21.0,False,False,201,2021-01-30T15:00:00Z,0,False,59098,False,[],4,4,,5,3,
2128489,21.0,False,False,202,2021-01-30T15:00:00Z,0,False,59099,False,[],20,2,,6,3,
2128490,21.0,False,False,203,2021-01-30T15:00:00Z,0,False,59100,False,[],14,3,,7,2,
2128491,21.0,False,False,204,2021-01-30T15:00:00Z,0,False,59101,False,[],10,4,,9,2,
2128492,21.0,False,False,205,2021-01-30T15:00:00Z,0,False,59102,False,[],15,5,,12,3,
2128493,21.0,False,False,206,2021-01-30T15:00:00Z,0,False,59103,False,[],2,2,,16,2,
2128494,21.0,False,False,207,2021-01-30T15:00:00Z,0,False,59104,False,[],8,2,,18,2,
2128495,21.0,False,False,208,2021-01-30T15:00:00Z,0,False,59105,False,[],11,2,,19,4,
2128496,22.0,False,False,209,2021-02-02T19:45:00Z,0,False,59106,False,[],19,2,,2,2,
2128497,22.0,False,False,210,2021-02-02T19:45:00Z,0,False,59107,False,[],12,3,,4,4,
2128498,22.0,False,False,211,2021-02-02T19:45:00Z,0,False,59108,False,[],9,2,,8,3,
2128499,22.0,False,False,212,2021-02-02T19:45:00Z,0,False,59109,False,[],7,2,,10,2,
2128501,22.0,False,False,214,2021-02-02T19:45:00Z,0,False,59111,False,[],18,4,,15,2,
2128502,22.0,False,False,215,2021-02-02T19:45:00Z,0,False,59112,False,[],1,3,,20,3,
2128500,22.0,False,False,213,2021-02-02T20:00:00Z,0,False,59110,False,[],16,4,,13,3,
2128504,22.0,False,False,217,2021-02-03T19:45:00Z,0,False,59114,False,[],6,3,,14,2,
2128505,22.0,False,False,218,2021-02-03T19:45:00Z,0,False,59115,False,[],5,4,,17,3,
2128503,22.0,False,False,216,2021-02-03T20:00:00Z,0,False,59113,False,[],3,5,,11,2,
2128506,23.0,False,False,219,2021-02-06T15:00:00Z,0,False,59116,False,[],1,2,,2,3,
2128507,23.0,False,False,220,2021-02-06T15:00:00Z,0,False,59117,False,[],3,3,,4,2,
2128508,23.0,False,False,221,2021-02-06T15:00:00Z,0,False,59118,False,[],19,2,,8,2,
2128509,23.0,False,False,222,2021-02-06T15:00:00Z,0,False,59119,False,[],6,2,,10,2,
2128510,23.0,False,False,223,2021-02-06T15:00:00Z,0,False,59120,False,[],12,5,,11,4,
2128511,23.0,False,False,224,2021-02-06T15:00:00Z,0,False,59121,False,[],7,4,,13,2,
2128512,23.0,False,False,225,2021-02-06T15:00:00Z,0,False,59122,False,[],16,3,,14,3,
2128513,23.0,False,False,226,2021-02-06T15:00:00Z,0,False,59123,False,[],5,4,,15,3,
2128514,23.0,False,False,227,2021-02-06T15:00:00Z,0,False,59124,False,[],18,4,,17,2,
2128515,23.0,False,False,228,2021-02-06T15:00:00Z,0,False,59125,False,[],9,3,,20,3,
2128516,24.0,False,False,229,2021-02-13T15:00:00Z,0,False,59126,False,[],10,4,,1,2,
2128517,24.0,False,False,230,2021-02-13T15:00:00Z,0,False,59127,False,[],2,2,,3,2,
2128518,24.0,False,False,231,2021-02-13T15:00:00Z,0,False,59128,False,[],14,4,,5,2,
2128519,24.0,False,False,232,2021-02-13T15:00:00Z,0,False,59129,False,[],4,2,,6,3,
2128520,24.0,False,False,233,2021-02-13T15:00:00Z,0,False,59130,False,[],8,3,,7,2,
2128521,24.0,False,False,234,2021-02-13T15:00:00Z,0,False,59131,False,[],11,4,,9,4,
2128522,24.0,False,False,235,2021-02-13T15:00:00Z,0,False,59132,False,[],17,5,,12,3,
2128523,24.0,False,False,236,2021-02-13T15:00:00Z,0,False,59133,False,[],20,2,,16,3,
2128524,24.0,False,False,237,2021-02-13T15:00:00Z,0,False,59134,False,[],13,2,,18,4,
2128525,24.0,False,False,238,2021-02-13T15:00:00Z,0,False,59135,False,[],15,2,,19,3,
2128526,25.0,False,False,239,2021-02-20T15:00:00Z,0,False,59136,False,[],12,4,,1,4,
2128527,25.0,False,False,240,2021-02-20T15:00:00Z,0,False,59137,False,[],9,2,,2,3,
2128528,25.0,False,False,241,2021-02-20T15:00:00Z,0,False,59138,False,[],6,2,,3,2,
2128529,25.0,False,False,242,2021-02-20T15:00:00Z,0,False,59139,False,[],18,3,,4,2,
2128530,25.0,False,False,243,2021-02-20T15:00:00Z,0,False,59140,False,[],15,2,,8,3,
2128531,25.0,False,False,244,2021-02-20T15:00:00Z,0,False,59141,False,[],7,5,,11,2,
2128532,25.0,False,False,245,2021-02-20T15:00:00Z,0,False,59142,False,[],14,4,,13,2,
2128533,25.0,False,False,246,2021-02-20T15:00:00Z,0,False,59143,False,[],5,2,,16,3,
2128534,25.0,False,False,247,2021-02-20T15:00:00Z,0,False,59144,False,[],17,2,,19,3,
2128535,25.0,False,False,248,2021-02-20T15:00:00Z,0,False,59145,False,[],10,3,,20,2,
2128536,26.0,False,False,249,2021-02-27T15:00:00Z,0,False,59146,False,[],13,4,,5,4,
2128537,26.0,False,False,250,2021-02-27T15:00:00Z,0,False,59147,False,[],8,2,,6,2,
2128538,26.0,False,False,251,2021-02-27T15:00:00Z,0,False,59148,False,[],16,3,,7,3,
2128539,26.0,False,False,252,2021-02-27T15:00:00Z,0,False,59149,False,[],2,2,,10,2,
2128540,26.0,False,False,253,2021-02-27T15:00:00Z,0,False,59150,False,[],1,4,,9,3,
2128541,26.0,False,False,254,2021-02-27T15:00:00Z,0,False,59151,False,[],19,5,,12,2,
2128542,26.0,False,False,255,2021-02-27T15:00:00Z,0,False,59152,False,[],20,3,,14,3,
2128543,26.0,False,False,256,2021-02-27T15:00:00Z,0,False,59153,False,[],11,4,,15,4,
2128544,26.0,False,False,257,2021-02-27T15:00:00Z,0,False,59154,False,[],4,4,,17,3,
2128545,26.0,False,False,258,2021-02-27T15:00:00Z,0,False,59155,False,[],3,2,,18,2,
2128546,27.0,False,False,259,2021-03-06T15:00:00Z,0,False,59156,False,[],20,2,,2,3,
2128547,27.0,False,False,260,2021-03-06T15:00:00Z,0,False,59157,False,[],9,2,,3,3,
2128548,27.0,False,False,261,2021-03-06T15:00:00Z,0,False,59158,False,[],1,3,,4,3,
2128549,27.0,False,False,262,2021-03-06T15:00:00Z,0,False,59159,False,[],7,4,,5,2,
2128550,27.0,False,False,263,2021-03-06T15:00:00Z,0,False,59160,False,[],8,5,,11,2,
2128551,27.0,False,False,264,2021-03-06T15:00:00Z,0,False,59161,False,[],13,5,,12,4,
2128552,27.0,False,False,265,2021-03-06T15:00:00Z,0,False,59162,False,[],16,4,,15,3,
2128553,27.0,False,False,266,2021-03-06T15:00:00Z,0,False,59163,False,[],6,4,,17,2,
2128554,27.0,False,False,267,2021-03-06T15:00:00Z,0,False,59164,False,[],14,2,,18,2,
2128555,27.0,False,False,268,2021-03-06T15:00:00Z,0,False,59165,False,[],10,2,,19,2,
2128556,28.0,False,False,269,2021-03-13T15:00:00Z,0,False,59166,False,[],17,4,,1,3,
2128557,28.0,False,False,270,2021-03-13T15:00:00Z,0,False,59167,False,[],18,2,,6,2,
2128558,28.0,False,False,271,2021-03-13T15:00:00Z,0,False,59168,False,[],4,3,,7,3,
2128559,28.0,False,False,272,2021-03-13T15:00:00Z,0,False,59169,False,[],12,2,,8,4,
2128560,28.0,False,False,273,2021-03-13T15:00:00Z,0,False,59170,False,[],5,2,,10,3,
2128561,28.0,False,False,274,2021-03-13T15:00:00Z,0,False,59171,False,[],15,4,,9,3,
2128562,28.0,False,False,275,2021-03-13T15:00:00Z,0,False,59172,False,[],19,4,,13,2,
