assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,0,0,0,0,0,153682,None,,0,0,-4,4,0.0,698,290,None,,0,3,0.0,0.0,0,Harry,0.0,0,0,0.0,705,290,257,False,0.0,702,290,0,Joined Cardiff City on loan until the end of the season on 16/10. - Expected back 01 Jul,2020-10-16T21:30:11.702823Z,51,0,0,None,0,,153682.jpg,0.0,0,0,Wilson,0.0,False,None,u,11,14,0.0,696,290,0,502,0,6183,0,0.0,0.0,Harry Wilson,0
8,26,761,100,100,10,169187,2,,0,0,3,-3,1238.8,3,1,1,,4,2,6.5,5.5,5,Trent,5.0,40,2,255.7,14,1,259,True,789.6,24,4,3029,,2020-11-08T18:30:19.053913Z,78,0,0,None,0,,169187.jpg,4.4,0,0,Alexander-Arnold,27.1,False,None,a,11,14,529.0,63,1,160,2272992,0,3840385,0,0.6,20.5,Alexander-Arnold,2
0,0,94,100,0,0,171287,None,,0,0,-3,3,18.1,395,147,None,,0,2,0.0,0.0,0,Joseph,0.0,14,0,12.5,411,152,260,False,106.8,369,142,589,,2020-11-12T11:30:20.318274Z,52,0,0,None,0,,171287.jpg,1.4,0,0,Gomez,1.0,False,None,a,11,14,0.0,698,246,10,109938,0,379548,0,0.0,1.9,Gomez,0
0,0,78,100,0,2,175592,None,,0,0,-3,3,100.5,269,155,None,,0,3,0.0,0.0,0,Naby,0.0,8,0,29.0,357,161,261,False,70.6,402,174,517,,2021-05-12T13:30:24.612655Z,52,0,0,None,0,,175592.jpg,1.5,0,0,Keita,0.2,False,None,a,11,14,119.0,265,133,15,17380,0,81802,0,0.0,2.9,Keita,1
2,0,226,100,100,5,206915,None,,0,0,-1,1,233.4,178,113,None,,0,3,1.9,0.5,0,Curtis,0.0,14,1,74.8,219,108,263,False,224.6,276,116,1169,,2021-04-10T22:00:29.115973Z,44,0,0,None,0,,206915.jpg,2.1,0,0,Jones,0.6,False,None,a,11,14,289.0,139,81,50,239769,0,241067,0,0.0,11.4,Jones,2
0,0,51,None,None,1,215136,None,,0,0,-2,2,47.8,344,117,None,,0,2,0.7,0.5,0,Neco,0.0,1,0,12.2,412,153,264,False,42.0,423,158,247,,None,38,0,0,None,0,,215136.jpg,1.8,0,0,Williams,4.1,False,None,a,11,14,34.0,367,134,11,618136,0,627244,0,0.0,2.9,Neco Williams,1
0,0,0,0,0,0,444884,None,,0,0,-2,2,0.0,580,222,None,,0,3,0.0,0.0,0,Harvey,0.0,0,0,0.0,603,225,265,False,0.0,595,222,0,Joined Blackburn Rovers on loan until the end of the season on 16/10. - Expected back 01 Jul,2020-10-16T21:30:11.725544Z,43,0,0,None,0,,444884.jpg,0.0,0,0,Elliott,0.1,False,None,u,11,14,0.0,561,213,0,12394,0,20770,0,0.0,0.0,Elliott,0
0,9,228,100,50,4,194634,None,,0,0,4,-4,188.3,201,122,None,,0,3,1.4,0.8,1,Diogo,1.0,15,9,125.7,93,55,468,False,387.4,191,74,1106,,2021-05-16T15:30:25.435101Z,69,0,0,None,0,,194634.jpg,4.5,0,0,Jota,5.7,False,None,a,11,14,680.0,50,28,86,4153092,0,4026791,0,0.1,12.5,Jota,2
0,1,331,100,100,8,61558,None,,0,0,-5,5,460.3,68,49,None,,0,3,4.3,3.5,3,Thiago,3.0,18,1,101.9,142,81,531,False,378.8,194,76,1851,,2020-09-28T21:00:20.374299Z,55,0,0,None,0,,61558.jpg,2.3,0,0,Alcántara do Nascimento,1.2,False,None,a,11,14,178.0,205,103,55,428156,0,420510,0,0.5,10.0,Thiago,4
0,0,41,100,100,1,200720,None,,0,0,0,0,0.0,616,66,None,,1,1,0.5,0.5,0,Caoimhin,0.0,1,0,5.8,447,30,560,False,57.8,413,30,180,,2021-03-05T23:30:23.493391Z,45,0,0,None,0,,200720.jpg,5.0,0,6,Kelleher,0.1,False,None,a,11,14,0.0,602,62,10,32711,0,32079,0,0.0,2.2,Kelleher,0
1,1,325,100,100,7,197464,None,,0,0,2,-2,90.6,286,80,None,,1,2,5.5,6.5,6,Nathaniel,6.0,11,1,60.1,261,86,589,False,376.4,195,77,1455,,2021-04-19T22:00:20.536217Z,42,0,0,None,0,,197464.jpg,4.0,0,0,Phillips,4.7,False,None,a,11,14,132.0,256,76,68,660325,0,289181,0,1.4,16.2,Phillips,2
0,1,135,100,100,3,219937,None,,0,0,0,0,29.8,371,133,None,,0,2,3.7,6.5,6,Rhys,6.0,6,0,20.4,385,136,594,False,111.6,364,139,659,,2020-11-18T11:00:17.124630Z,40,0,0,None,0,,219937.jpg,3.1,0,0,Williams,0.3,False,None,a,11,14,62.0,337,116,28,75154,0,54373,0,1.5,7.0,Rhys Williams,0
0,0,0,None,None,0,233489,None,,0,0,0,0,0.0,625,249,None,,0,3,0.5,0.5,0,Leighton,0.0,0,0,0.0,640,251,601,False,0.0,635,250,0,,None,45,0,0,None,0,,233489.jpg,0.0,0,0,Clarkson,0.0,False,None,a,11,14,0.0,611,244,0,641,0,608,0,0.0,0.0,Clarkson,0
0,0,0,None,None,0,243343,None,,0,0,0,0,0.0,626,250,None,,0,3,0.5,0.5,0,Jake,0.0,0,0,0.0,641,252,607,False,0.0,636,251,0,,None,45,0,0,None,0,,243343.jpg,0.0,0,0,Cain,0.0,False,None,a,11,14,0.0,612,245,0,639,0,563,0,0.0,0.0,Cain,0
0,1,150,100,0,3,438277,None,,0,0,0,0,17.2,398,150,None,,0,2,0.0,0.0,0,Ozan,0.0,9,0,16.7,399,145,652,False,131.0,351,137,801,,2021-05-12T13:30:25.302797Z,50,0,0,None,0,,438277.jpg,2.9,0,0,Kabak,0.4,False,None,a,11,14,19.0,390,148,26,142380,0,115769,0,0.0,5.2,Kabak,3
0,0,0,100,0,0,152898,None,,0,0,-3,3,0.0,666,239,None,,0,2,0.0,0.0,0,Ben,0.0,0,0,0.0,677,238,653,False,0.0,674,238,0,,2021-05-12T13:30:25.326477Z,47,0,0,None,0,,152898.jpg,0.0,0,0,Davies,0.0,False,None,a,11,14,0.0,658,235,0,4479,0,3836,0,0.0,0.0,Davies,0
0,0,0,None,None,0,433019,None,,0,0,0,0,0.0,528,35,None,,0,1,0.5,0.5,0,Liam,0.0,0,0,0.0,558,61,677,False,0.0,549,61,0,,None,40,0,0,None,0,,433019.jpg,0.0,0,0,Hughes,0.0,False,None,a,11,14,0.0,505,31,0,363,0,264,0,0.0,0.0,Hughes,0
0,0,0,None,None,0,490138,None,,0,0,0,0,0.0,545,39,None,,0,1,0.5,0.5,0,Jakub,0.0,0,0,0.0,575,65,678,False,0.0,566,65,0,,None,40,0,0,None,0,,490138.jpg,0.0,0,0,Ojrzynski,0.0,False,None,a,11,14,0.0,522,35,0,434,0,310,0,0.0,0.0,Ojrzynski,0
0,0,0,None,None,0,182436,None,,0,0,0,0,0.0,613,240,None,,0,3,0.5,0.5,0,Ben,0.0,0,0,0.0,629,242,696,False,0.0,623,240,0,,None,45,0,0,None,0,,182436.jpg,0.0,0,0,Woodburn,0.0,False,None,a,11,14,0.0,599,235,0,142,0,51,0,0.0,0.0,Woodburn,0
0,0,0,None,None,0,480818,None,,0,0,0,0,0.0,543,218,None,,0,2,0.5,0.5,0,Billy,0.0,0,0,0.0,573,218,697,False,0.0,564,218,0,,None,40,0,0,None,0,,480818.jpg,0.0,0,0,Koumetio,0.0,False,None,a,11,14,0.0,520,208,0,115,0,40,0,0.0,0.0,Koumetio,0
2,8,303,100,100,7,27789,None,,0,0,-1,1,220.8,184,40,None,,2,2,2.2,16.0,15,Fernando,15.0,10,0,57.6,264,87,266,False,248.6,266,103,1182,,2021-02-10T21:30:20.765037Z,54,0,0,None,0,,27789.jpg,3.1,0,0,Luiz Rosa,0.7,False,None,a,12,43,106.0,277,87,65,73976,0,121640,0,2.8,12.0,Fernandinho,6
0,0,0,0,0,0,33148,None,,0,0,0,0,0.0,605,61,None,,0,1,0.0,0.0,0,Claudio,0.0,0,0,0.0,625,78,267,False,0.0,619,78,0,Contract expired,2020-08-18T13:59:17.226190Z,45,0,0,None,0,,33148.jpg,0.0,0,0,Bravo,0.0,False,None,u,12,43,0.0,591,57,0,451,0,1844,0,0.0,0.0,Bravo,0
1,3,155,100,100,4,37572,None,,0,0,-2,2,102.2,266,41,None,,0,4,3.8,11.0,10,Sergio,10.0,4,4,62.2,256,38,268,False,200.6,287,31,554,,2021-05-14T22:00:21.902094Z,103,0,1,1,0,,37572.jpg,3.2,0,0,Agüero,1.6,False,None,a,12,43,326.0,118,38,38,406215,0,574721,0,1.0,3.7,Agüero,0
0,0,0,0,0,0,57410,None,,0,0,-1,1,0.0,690,246,None,,0,2,0.0,0.0,0,Nicolás,0.0,0,0,0.0,699,245,269,False,0.0,696,245,0,Joined Benfica on a permanent deal on 29/9,2020-09-24T23:30:12.376512Z,49,0,0,None,0,,57410.jpg,0.0,0,0,Otamendi,0.2,False,None,u,12,43,0.0,686,243,0,5379,0,44609,0,0.0,0.0,Otamendi,0
1,7,410,100,100,9,58621,None,,0,0,1,-1,200.9,192,44,None,,2,2,1.2,7.0,6,Kyle,6.0,20,1,62.1,257,85,270,False,332.2,222,86,1944,,2021-05-18T22:00:22.705420Z,61,0,0,None,0,,58621.jpg,3.8,0,0,Walker,4.9,False,None,a,12,43,88.0,300,98,91,1028369,0,1157940,0,1.0,14.9,Walker,1
4,22,620,100,100,12,59859,6,,0,0,0,0,688.4,30,24,4,,6,3,4.2,1.0,0,Ilkay,0.0,16,13,215.7,26,17,271,False,754.6,34,12,2025,,2021-05-18T22:00:22.727081Z,55,0,1,5,0,,59859.jpg,5.6,0,0,Gündogan,17.1,False,None,a,12,43,712.0,47,27,157,4302689,0,3051539,0,0.0,28.5,Gündogan,1
12,19,566,100,100,12,61366,1,,0,0,3,-3,1170.1,4,3,1,,3,3,1.0,14.0,13,Kevin,13.0,17,6,284.7,8,6,272,False,760.8,31,10,1995,,2021-05-08T21:30:21.721412Z,118,0,1,3,0,,61366.jpg,5.6,0,0,De Bruyne,11.9,False,None,a,12,43,914.0,28,14,141,5387239,0,6461517,0,1.1,11.9,De Bruyne,1
0,11,531,100,100,14,97299,None,,0,0,1,-1,79.8,307,93,None,,2,2,1.2,7.0,6,John,6.0,12,4,79.0,207,60,273,False,520.0,116,43,1933,,2021-04-21T22:00:21.903318Z,51,0,0,None,0,,97299.jpg,5.8,1,0,Stones,9.7,False,None,a,12,43,192.0,196,49,128,2788702,0,2135003,0,1.2,25.1,Stones,0
1,8,222,100,100,5,102826,None,,0,0,-1,1,117.1,248,64,None,,3,2,4.8,1.0,0,Benjamin,0.0,10,2,38.4,328,117,274,False,179.8,305,117,951,,2020-10-17T22:30:19.749260Z,59,0,0,None,0,,102826.jpg,4.8,0,0,Mendy,1.7,False,None,a,12,43,89.0,295,96,63,239378,0,274033,0,0.0,10.7,Mendy,2
8,15,505,None,None,11,103025,3,,0,0,-4,4,693.6,29,23,3,,4,3,2.2,7.0,6,Riyad,6.0,22,9,219.1,25,16,275,False,606.0,67,21,1945,,None,81,0,0,2,0,,103025.jpg,5.4,0,0,Mahrez,6.4,False,None,a,12,43,893.0,30,16,145,2524433,0,2242060,0,0.7,17.9,Mahrez,0
9,10,458,100,100,14,103955,None,,0,0,-6,6,584.1,45,33,2,,1,3,3.8,6.0,5,Raheem,5.0,23,10,260.3,13,9,276,False,663.4,60,18,2534,,2021-05-18T22:00:22.750853Z,109,0,1,6,0,,103955.jpg,5.0,0,0,Sterling,4.3,False,None,a,12,43,1366.0,8,3,154,2471153,0,2456429,0,0.5,14.1,Sterling,4
4,18,610,100,0,14,121145,None,,0,0,3,-3,673.0,32,7,None,,3,2,0.0,0.0,0,João Pedro Cavaco,0.0,21,2,163.7,57,6,277,False,569.8,90,33,2298,,2021-05-18T22:00:22.774129Z,58,0,0,None,0,,121145.jpg,4.9,1,0,Cancelo,10.6,False,None,a,12,43,394.0,96,7,138,3025558,0,2345577,0,0.0,23.8,Cancelo,5
1,3,696,100,100,19,121160,None,,0,0,1,-1,10.0,424,10,None,,2,1,3.8,13.0,12,Ederson,12.0,28,0,59.6,263,17,278,False,586.0,78,17,3240,,2021-01-01T14:30:20.473224Z,61,0,0,None,1,,121160.jpg,4.4,0,66,Santana de Moraes,9.4,False,None,a,12,43,0.0,712,80,160,1106268,0,869307,0,2.0,26.2,Ederson,3
0,1,150,100,100,3,126184,None,,0,0,-1,1,46.9,345,118,None,,0,2,3.0,1.0,0,Nathan,0.0,13,1,24.7,368,128,279,False,156.0,329,126,797,,2021-01-03T19:00:22.353740Z,54,0,0,None,0,,126184.jpg,2.9,0,0,Aké,2.4,False,None,a,12,43,44.0,361,132,29,271383,0,631492,0,0.0,5.4,Aké,4
0,4,286,100,100,7,146941,None,,0,0,0,0,78.0,308,94,None,,0,2,2.8,1.0,0,Aymeric,0.0,10,0,39.6,325,114,280,False,233.4,272,106,1343,,2021-04-10T14:00:26.008367Z,60,0,0,None,0,,146941.jpg,3.6,0,0,Laporte,2.3,False,None,a,12,43,85.0,305,101,58,204996,0,407135,0,0.0,9.7,Laporte,1
7,9,413,100,100,11,165809,5,,0,0,-1,1,476.2,64,47,None,,2,3,1.8,1.0,0,Bernardo Mota,0.0,18,2,134.1,82,49,281,False,399.6,187,73,2063,,2020-09-08T22:30:12.089513Z,74,0,0,None,0,,165809.jpg,3.6,0,0,Veiga de Carvalho e Silva,1.1,False,None,a,12,43,463.0,75,43,94,271176,0,265872,0,0.0,12.7,Bernardo Silva,5
5,16,453,100,100,11,205651,None,,0,0,-4,4,467.5,67,6,None,,1,4,3.2,7.0,6,Gabriel Fernando,6.0,17,9,190.0,41,13,282,False,501.0,130,17,2056,,2020-12-25T12:30:19.809330Z,91,0,0,None,0,,205651.jpg,4.0,0,0,de Jesus,2.5,False,None,a,12,43,931.0,23,14,115,1066742,0,1048709,0,0.7,12.6,Jesus,2
0,5,353,100,100,8,206325,4,,0,0,0,0,295.7,137,28,5,,1,2,1.8,7.0,6,Oleksandr,6.0,14,0,70.3,232,73,283,False,272.0,253,97,1473,,2020-12-14T19:00:18.566129Z,55,0,0,None,0,,206325.jpg,3.5,0,0,Zinchenko,0.6,False,None,a,12,43,134.0,255,75,69,93522,0,86808,0,1.1,12.5,Zinchenko,0
8,17,479,None,None,6,209244,2,,0,0,-4,4,545.8,48,36,None,,5,3,3.8,7.0,6,Phil,6.0,16,9,186.0,43,27,284,False,580.8,82,26,1607,,None,61,0,0,None,0,,209244.jpg,4.8,0,0,Foden,9.8,False,None,a,12,43,734.0,43,23,135,2954662,0,2552215,0,1.0,22.1,Foden,0
0,0,0,100,100,0,220394,None,,0,0,-1,1,0.0,593,227,None,,0,3,1.0,1.0,0,Tommy,0.0,0,0,0.0,613,230,285,False,0.0,605,227,0,,2021-01-03T19:00:22.393930Z,44,0,0,None,0,,220394.jpg,0.0,0,0,Doyle,0.1,False,None,a,12,43,0.0,575,218,0,7422,0,11287,0,0.0,0.0,Doyle,0
2,5,531,100,100,13,220566,None,,0,0,-2,2,546.3,47,35,None,,0,3,3.5,2.0,1,Rodrigo,1.0,27,2,152.4,69,41,286,False,640.6,62,19,2747,,2021-02-10T21:30:20.850255Z,53,0,0,4,0,,220566.jpg,2.7,0,0,Hernandez,0.4,False,None,a,12,43,335.0,115,66,91,60581,0,76856,0,0.2,17.2,Rodrigo,6
4,4,265,100,100,7,224444,7,,0,0,0,0,276.4,146,97,None,,1,3,9.0,2.0,1,Ferran,1.0,13,7,117.0,107,63,287,False,352.2,211,86,1297,,2021-01-03T19:00:22.407569Z,70,0,0,None,0,,224444.jpg,4.0,0,0,Torres,3.6,False,None,a,12,43,543.0,60,34,95,534680,0,344667,0,0.1,13.6,Torres,1
0,0,64,100,100,0,432656,None,,0,0,-3,3,26.4,380,138,None,,0,2,1.5,1.0,0,Eric,0.0,12,0,9.8,422,157,288,False,67.6,405,154,380,,2020-12-09T23:30:20.029734Z,47,0,0,None,0,,432656.jpg,1.0,0,0,Garcia,0.2,False,None,a,12,43,5.0,429,163,6,13209,0,26712,0,0.0,1.3,Garcia,0
0,0,0,100,100,0,449926,None,,0,0,0,0,0.0,638,260,None,,0,3,1.0,1.0,0,Adrián,0.0,0,0,0.0,653,262,537,False,0.0,649,261,0,,2021-01-12T14:30:26.354201Z,45,0,0,None,0,,449926.jpg,0.0,0,0,Bernabé,0.0,False,None,a,12,43,0.0,628,258,0,1505,0,1574,0,0.0,0.0,Bernabé,0
0,0,8,None,None,0,164484,None,,0,0,-1,1,0.0,589,58,None,,0,1,1.0,1.0,0,Zack,0.0,1,0,1.0,490,40,538,False,9.6,476,40,90,,None,44,0,0,None,0,,164484.jpg,2.0,0,1,Steffen,0.1,False,None,a,12,43,0.0,571,54,2,26049,0,24110,0,0.0,0.5,Steffen,0
0,0,0,None,None,0,463034,None,,0,0,-3,3,0.3,473,69,None,,0,4,1.0,1.0,0,Liam,0.0,4,0,0.2,506,69,539,False,0.0,571,67,39,,None,42,0,0,None,0,,463034.jpg,1.0,0,0,Delap,0.9,False,None,a,12,43,4.0,430,66,1,306104,0,268454,0,0.0,0.2,Delap,0
0,0,0,100,100,0,244851,None,,0,0,-1,1,0.0,598,232,None,,0,3,1.0,1.0,0,Cole,0.0,0,0,0.0,618,235,552,False,0.0,610,232,0,,2021-01-06T11:00:24.427425Z,44,0,0,None,0,,244851.jpg,0.0,0,0,Palmer,0.0,False,None,a,12,43,0.0,581,224,0,2129,0,2047,0,0.0,0.0,Palmer,0
1,12,656,100,100,17,171314,None,,0,0,4,-4,91.0,285,79,None,,1,2,1.5,6.0,5,Rúben Santos,5.0,21,1,96.3,155,37,556,False,651.6,61,21,2843,,2021-02-10T21:30:21.731195Z,59,1,0,None,0,,171314.jpg,4.4,0,0,Gato Alves Dias,19.9,False,None,a,12,43,218.0,179,38,142,3169721,0,1715366,0,0.8,24.1,Dias,4
0,0,0,None,None,0,432720,None,,0,0,0,0,0.0,527,34,None,,0,1,1.0,1.0,0,James,0.0,0,0,0.0,557,60,595,False,0.0,548,60,0,,None,40,0,0,None,0,,432720.jpg,0.0,0,0,Trafford,0.1,False,None,a,12,43,0.0,504,30,0,13327,0,11077,0,0.0,0.0,Trafford,0
0,1,27,100,100,0,17601,None,,0,0,-1,1,0.0,486,12,None,,0,1,2.8,1.0,0,Scott,0.0,3,0,3.7,454,32,608,False,37.4,429,32,90,,2021-01-06T11:00:24.515426Z,39,0,0,None,1,,17601.jpg,7.0,0,2,Carson,0.4,False,None,a,12,43,0.0,459,7,7,43762,0,15725,0,0.0,1.8,Carson,0
0,0,0,None,None,0,219265,None,,0,0,0,0,0.0,619,243,None,,0,3,1.0,1.0,0,Felix,0.0,0,0,0.0,634,245,609,False,0.0,629,244,0,,None,45,0,0,None,0,,219265.jpg,0.0,0,0,Nmecha,0.0,False,None,a,12,43,0.0,605,238,0,394,0,362,0,0.0,0.0,Nmecha,0
0,0,0,None,None,0,439510,None,,0,0,0,0,0.0,531,209,None,,0,2,1.0,1.0,0,Luke,0.0,0,0,0.0,561,209,622,False,0.0,552,209,0,,None,40,0,0,None,0,,439510.jpg,0.0,0,0,Mbete,0.0,False,None,a,12,43,0.0,508,199,0,1982,0,1698,0,0.0,0.0,Mbete,0
0,0,0,0,0,0,245719,None,,0,0,0,0,0.0,523,205,None,,0,2,0.0,0.0,0,Taylor,0.0,0,0,0.0,553,205,623,False,0.0,544,205,0,Joined Blackburn Rovers on loan until the end of the season,2021-02-01T16:00:26.908167Z,40,0,0,None,0,,245719.jpg,0.0,0,0,Harwood-Bellis,0.0,False,None,u,12,43,0.0,500,195,0,421,0,563,0,0.0,0.0,Harwood-Bellis,0
0,0,0,None,None,0,219291,None,,0,0,0,0,0.0,620,244,None,,0,3,1.0,1.0,0,Claudio,0.0,0,0,0.0,635,246,659,False,0.0,630,245,0,,None,45,0,0,None,0,,219291.jpg,0.0,0,0,Gomes,0.0,False,None,a,12,43,0.0,606,239,0,511,0,358,0,0.0,0.0,Gomes,0
0,0,0,0,0,0,42899,None,,0,0,-1,1,0.0,687,71,None,,0,1,0.0,0.0,0,Sergio,0.0,0,0,0.0,696,80,289,False,0.0,693,80,0,Not included in Manchester United's 25-man Premier League squad,2020-09-18T11:00:13.071653Z,49,0,0,None,0,,42899.jpg,0.0,0,0,Romero,0.1,False,None,u,13,1,0.0,683,70,0,509,0,8247,0,0.0,0.0,Romero,0
3,3,126,100,100,1,43670,4,,0,0,-2,2,132.8,235,142,4,,0,3,0.9,10.5,10,Juan,10.0,6,1,32.7,350,158,290,False,108.4,368,158,507,,2021-02-26T16:00:20.696980Z,58,0,0,5,0,,43670.jpg,3.6,0,0,Mata,0.1,False,None,a,13,1,86.0,301,150,32,12462,0,17999,0,1.7,5.5,Mata,0
0,4,416,100,100,9,51940,None,,0,0,-2,2,0.0,703,77,None,,1,1,1.3,0.5,0,David,0.0,32,0,46.4,300,20,291,False,464.2,157,20,2295,,2021-03-04T13:00:26.233611Z,53,0,0,None,0,,51940.jpg,3.5,0,59,de Gea,3.3,False,None,a,13,1,0.0,702,75,91,428055,0,554811,0,0.0,17.2,de Gea,0
0,0,0,0,0,0,55909,None,,0,0,-1,1,0.0,689,245,None,,0,2,0.0,0.0,0,Chris,0.0,0,0,0.0,698,244,292,False,0.0,695,244,0,Joined Roma on a permanent deal on 5/10,2020-10-05T20:30:12.521425Z,49,0,0,None,0,,55909.jpg,0.0,0,0,Smalling,0.1,False,None,u,13,1,0.0,685,242,0,1911,0,12302,0,0.0,0.0,Smalling,0
0,0,1,0,0,0,58498,None,,0,0,-4,4,0.1,482,71,None,,0,4,0.0,0.0,0,Odion,0.0,1,0,0.2,512,71,293,False,0.0,712,92,9,Loan ended,2021-01-27T16:44:57.597898Z,61,0,0,None,0,,58498.jpg,1.0,0,0,Ighalo,0.2,False,None,u,13,1,2.0,450,71,1,7620,0,24422,0,0.0,0.2,Ighalo,0
0,0,0,0,0,0,58893,None,,0,0,-2,2,0.0,676,242,None,,0,2,0.0,0.0,0,Marcos,0.0,0,0,0.0,686,241,294,False,0.0,683,241,0,Joined Boca Juniors on a permanent deal on 2/2,2020-11-20T14:30:28.947231Z,48,0,0,None,0,,58893.jpg,0.0,0,0,Rojo,0.0,False,None,u,13,1,0.0,669,239,0,1048,0,4671,0,0.0,0.0,Rojo,0
1,0,223,100,100,4,62398,None,,0,0,-3,3,149.0,222,133,None,,0,3,1.3,2.5,2,Nemanja,2.0,18,0,44.7,306,140,295,False,218.4,280,118,1101,,2021-01-15T18:00:24.365586Z,47,0,0,None,0,,62398.jpg,1.8,0,0,Matic,0.2,False,None,a,13,1,80.0,311,155,36,17251,0,29295,0,0.4,7.7,Matic,2
6,11,355,100,100,5,74208,None,,0,0,-4,4,376.0,97,69,3,,1,3,2.5,0.5,0,Paul,0.0,26,3,122.5,97,58,296,False,451.4,163,62,1892,,2021-04-09T09:00:29.773323Z,76,0,0,3,0,,74208.jpg,3.5,0,0,Pogba,1.9,False,None,a,13,1,401.0,93,54,92,489815,0,518791,0,0.0,12.1,Pogba,3
0,0,0,0,0,0,76359,None,,0,0,-2,2,0.0,678,243,None,,0,2,0.0,0.0,0,Phil,0.0,0,0,0.0,687,242,297,False,0.0,684,242,0,Not included in Manchester United's 25-man Premier League squad,2020-09-18T09:30:16.753619Z,48,0,0,None,0,,76359.jpg,0.0,0,0,Jones,0.0,False,None,u,13,1,0.0,671,240,0,538,0,4778,0,0.0,0.0,Jones,0
2,8,632,100,0,13,95658,None,,0,0,0,0,133.6,234,59,None,,1,2,0.0,0.0,0,Harry,0.0,36,2,126.3,92,17,298,False,701.4,46,10,3047,,2021-05-12T09:00:25.411489Z,55,0,0,None,0,,95658.jpg,3.6,0,0,Maguire,4.3,False,None,a,13,1,428.0,86,4,124,830414,0,848747,0,0.0,22.5,Maguire,11
0,1,404,100,75,12,101582,None,,0,0,-2,2,395.6,87,60,5,,0,3,1.7,0.4,0,Frederico,0.0,25,1,108.0,122,71,299,False,482.6,145,53,2389,,2021-05-19T09:30:20.996658Z,53,0,0,None,0,,101582.jpg,2.3,0,0,Rodrigues de Paula Santos,0.2,False,None,a,13,1,200.0,188,99,69,34222,0,36775,0,0.0,13.0,Fred,5
5,22,640,100,100,10,106760,1,,0,0,5,-5,1085.9,7,3,None,,3,2,2.7,0.5,0,Luke,0.0,33,1,192.8,39,3,300,False,596.0,70,25,2653,,2021-04-09T09:00:29.794914Z,55,1,0,None,0,,106760.jpg,3.9,0,0,Shaw,17.3,False,None,a,13,1,243.0,164,29,124,2095769,0,846587,0,0.0,22.5,Shaw,8
14,36,870,None,None,13,141746,2,,0,0,8,-8,1414.9,1,1,1,,9,3,5.7,0.5,0,Bruno Miguel,0.0,36,18,396.2,1,1,302,True,1292.6,2,1,3101,,None,113,0,1,1,0,,141746.jpg,6.6,0,0,Borges Fernandes,48.7,False,None,a,13,1,1253.0,11,4,244,6424737,0,4058471,0,0.0,21.6,Fernandes,6
7,3,238,100,25,4,148225,None,,0,0,-4,4,265.4,156,21,None,,2,4,0.1,0.1,0,Anthony,0.0,23,4,126.8,91,21,303,False,297.6,232,25,1477,,2021-03-31T21:00:20.770938Z,86,0,0,4,0,,148225.jpg,3.4,1,0,Martial,3.2,False,None,a,13,1,709.0,48,21,75,1137115,0,1747811,0,0.0,8.7,Martial,0
0,0,0,0,0,0,156689,None,,0,0,-2,2,0.0,684,284,None,,0,3,0.0,0.0,0,Andreas,0.0,0,0,0.0,693,284,304,False,0.0,690,284,0,Joined Lazio on loan until the end of the season on 2/10. - Expected back 01 Jul,2020-10-07T10:30:13.243805Z,48,0,0,None,0,,156689.jpg,0.0,0,0,Pereira,0.0,False,None,u,13,1,0.0,678,282,0,967,0,5568,0,0.0,0.0,Pereira,0
0,1,218,None,None,4,172649,None,,0,0,-3,3,0.0,700,75,None,,0,1,2.7,2.5,2,Dean,2.0,12,0,27.5,361,22,305,False,275.4,246,22,1125,,None,52,0,0,None,0,,172649.jpg,3.4,0,40,Henderson,2.1,False,None,a,13,1,0.0,699,73,44,119227,0,182553,0,0.4,8.5,Henderson,3
11,9,535,100,100,12,176297,None,,0,0,1,-1,682.1,31,25,2,,3,3,3.9,0.5,0,Marcus,0.0,39,11,260.3,12,8,306,False,793.2,23,8,2917,,2021-04-23T13:30:19.821497Z,96,0,0,2,0,,176297.jpg,4.7,0,0,Rashford,10.2,False,None,a,13,1,1127.0,14,5,174,3131786,0,2780899,0,0.0,18.1,Rashford,4
0,0,59,100,100,0,180804,None,,0,0,-4,4,6.0,436,165,None,,0,2,1.1,2.5,2,Axel,2.0,8,0,10.0,419,156,307,False,95.0,381,149,402,,2020-09-11T11:00:09.121147Z,41,1,0,None,0,,180804.jpg,0.8,0,0,Tuanzebe,0.1,False,None,a,13,1,0.0,528,214,7,22803,0,20416,0,0.5,1.7,Tuanzebe,2
