code,event,finished,finished_provisional,id,kickoff_time,minutes,provisional_start_time,started,stats,team_a,team_a_difficulty,team_a_score,team_h,team_h_difficulty,team_h_score
1060005,40,True,True,304,2020-06-24T19:15:00Z,90,False,True,"[{'identifier': 'goals_scored', 'a': [], 'h': [{'value': 1, 'element': 182}, {'value': 1, 'element': 191}, {'value': 1, 'element': 192}, {'value': 1, 'element': 197}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 1, 'element': 181}, {'value': 1, 'element': 183}, {'value': 1, 'element': 191}, {'value': 1, 'element': 197}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [], 'h': []}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 3, 'element': 132}], 'h': []}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 197}, {'value': 2, 'element': 182}, {'value': 1, 'element': 192}]}, {'identifier': 'bps', 'a': [{'value': 17, 'element': 125}, {'value': 17, 'element': 126}, {'value': 16, 'element': 132}, {'value': 15, 'element': 503}, {'value': 12, 'element': 123}, {'value': 12, 'element': 136}, {'value': 11, 'element': 135}, {'value': 11, 'element': 139}, {'value': 8, 'element': 157}, {'value': 4, 'element': 133}, {'value': 4, 'element': 134}, {'value': 4, 'element': 138}, {'value': 3, 'element': 539}, {'value': 2, 'element': 468}, {'value': 2, 'element': 580}], 'h': [{'value': 50, 'element': 197}, {'value': 39, 'element': 182}, {'value': 37, 'element': 192}, {'value': 34, 'element': 191}, {'value': 31, 'element': 181}, {'value': 30, 'element': 183}, {'value': 29, 'element': 184}, {'value': 19, 'element': 189}, {'value': 11, 'element': 198}, {'value': 7, 'element': 193}, {'value': 6, 'element': 199}, {'value': 5, 'element': 590}, {'value': 4, 'element': 575}, {'value': 3, 'element': 187}, {'value': 3, 'element': 196}, {'value': 3, 'element': 550}]}]",7,5,0.0,10,3,4.0
1060002,40,True,True,301,2020-06-25T17:00:00Z,90,False,True,"[{'identifier': 'goals_scored', 'a': [], 'h': [{'value': 1, 'element': 451}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 1, 'element': 97}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [], 'h': [{'value': 1, 'element': 97}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 3, 'element': 366}], 'h': [{'value': 3, 'element': 93}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 93}, {'value': 2, 'element': 83}, {'value': 1, 'element': 85}]}, {'identifier': 'bps', 'a': [{'value': 16, 'element': 366}, {'value': 13, 'element': 357}, {'value': 11, 'element': 439}, {'value': 7, 'element': 373}, {'value': 6, 'element': 355}, {'value': 6, 'element': 362}, {'value': 6, 'element': 525}, {'value': 4, 'element': 358}, {'value': 4, 'element': 368}, {'value': 3, 'element': 354}, {'value': 3, 'element': 364}, {'value': 3, 'element': 374}, {'value': 2, 'element': 370}, {'value': 2, 'element': 371}, {'value': 2, 'element': 512}], 'h': [{'value': 30, 'element': 93}, {'value': 28, 'element': 83}, {'value': 26, 'element': 85}, {'value': 25, 'element': 87}, {'value': 24, 'element': 84}, {'value': 23, 'element': 451}, {'value': 21, 'element': 97}, {'value': 14, 'element': 101}, {'value': 9, 'element': 102}, {'value': 5, 'element': 620}, {'value': 1, 'element': 92}, {'value': 1, 'element': 447}]}]",18,3,0.0,5,2,1.0
1060009,40,True,True,308,2020-06-25T17:00:00Z,90,False,True,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 13}, {'value': 1, 'element': 490}], 'h': []}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 12}], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 1}, {'value': 1, 'element': 541}], 'h': []}, {'identifier': 'red_cards', 'a': [], 'h': [{'value': 1, 'element': 308}]}, {'identifier': 'saves', 'a': [{'value': 3, 'element': 427}], 'h': [{'value': 3, 'element': 318}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 515}, {'value': 2, 'element': 10}, {'value': 1, 'element': 427}], 'h': []}, {'identifier': 'bps', 'a': [{'value': 28, 'element': 515}, {'value': 27, 'element': 10}, {'value': 26, 'element': 427}, {'value': 25, 'element': 13}, {'value': 21, 'element': 2}, {'value': 20, 'element': 1}, {'value': 18, 'element': 490}, {'value': 12, 'element': 469}, {'value': 10, 'element': 12}, {'value': 10, 'element': 18}, {'value': 6, 'element': 541}, {'value': 5, 'element': 11}, {'value': 5, 'element': 488}, {'value': 4, 'element': 4}, {'value': 3, 'element': 3}], 'h': [{'value': 23, 'element': 325}, {'value': 17, 'element': 321}, {'value': 14, 'element': 307}, {'value': 13, 'element': 305}, {'value': 11, 'element': 318}, {'value': 11, 'element': 323}, {'value': 9, 'element': 320}, {'value': 5, 'element': 337}, {'value': 4, 'element': 314}, {'value': 4, 'element': 315}, {'value': 3, 'element': 304}, {'value': 3, 'element': 328}, {'value': 2, 'element': 306}, {'value': 2, 'element': 313}]}]",1,2,2.0,16,3,0.0
1060003,40,True,True,302,2020-06-25T19:15:00Z,90,False,True,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 215}], 'h': [{'value': 1, 'element': 113}, {'value': 1, 'element': 431}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 217}], 'h': [{'value': 1, 'element': 460}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 215}], 'h': [{'value': 1, 'element': 103}]}, {'identifier': 'red_cards', 'a': [{'value': 1, 'element': 221}], 'h': []}, {'identifier': 'saves', 'a': [{'value': 5, 'element': 212}], 'h': [{'value': 1, 'element': 111}]}, {'identifier': 'bonus', 'a': [{'value': 2, 'element': 215}, {'value': 1, 'element': 217}], 'h': [{'value': 3, 'element': 113}]}, {'identifier': 'bps', 'a': [{'value': 29, 'element': 215}, {'value': 28, 'element': 217}, {'value': 20, 'element': 212}, {'value': 16, 'element': 203}, {'value': 15, 'element': 202}, {'value': 14, 'element': 222}, {'value': 13, 'element': 443}, {'value': 8, 'element': 214}, {'value': 4, 'element': 204}, {'value': 4, 'element': 208}, {'value': 4, 'element': 221}, {'value': 3, 'element': 211}, {'value': 2, 'element': 218}, {'value': 2, 'element': 219}, {'value': 1, 'element': 206}], 'h': [{'value': 35, 'element': 113}, {'value': 25, 'element': 108}, {'value': 23, 'element': 431}, {'value': 14, 'element': 104}, {'value': 13, 'element': 111}, {'value': 12, 'element': 105}, {'value': 12, 'element': 119}, {'value': 6, 'element': 103}, {'value': 6, 'element': 117}, {'value': 5, 'element': 463}, {'value': 3, 'element': 533}, {'value': 2, 'element': 114}, {'value': 2, 'element': 432}, {'value': 2, 'element': 460}, {'value': 1, 'element': 110}]}]",11,4,1.0,6,4,2.0
1060014,41,True,True,312,2020-06-27T11:30:00Z,90,False,True,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 420}], 'h': []}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 402}], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 414}], 'h': [{'value': 1, 'element': 445}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 1, 'element': 411}], 'h': [{'value': 1, 'element': 27}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 402}, {'value': 2, 'element': 420}, {'value': 1, 'element': 403}], 'h': []}, {'identifier': 'bps', 'a': [{'value': 34, 'element': 402}, {'value': 28, 'element': 420}, {'value': 24, 'element': 403}, {'value': 23, 'element': 405}, {'value': 22, 'element': 407}, {'value': 22, 'element': 411}, {'value': 21, 'element': 401}, {'value': 18, 'element': 415}, {'value': 9, 'element': 414}, {'value': 5, 'element': 409}, {'value': 3, 'element': 417}, {'value': 3, 'element': 528}, {'value': -2, 'element': 410}], 'h': [{'value': 14, 'element': 24}, {'value': 14, 'element': 29}, {'value': 13, 'element': 470}, {'value': 10, 'element': 445}, {'value': 9, 'element': 27}, {'value': 8, 'element': 491}, {'value': 7, 'element': 25}, {'value': 7, 'element': 28}, {'value': 6, 'element': 31}, {'value': 6, 'element': 613}, {'value': 4, 'element': 452}, {'value': 3, 'element': 22}, {'value': 3, 'element': 34}, {'value': 2, 'element': 309}, {'value': 1, 'element': 30}, {'value': 1, 'element': 465}]}]",20,2,1.0,2,4,0.0
1060020,41,True,True,319,2020-06-28T15:30:00Z,90,False,True,"[{'identifier': 'goals_scored', 'a': [{'value': 2, 'element': 313}, {'value': 1, 'element': 321}], 'h': []}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 437}, {'value': 1, 'element': 584}], 'h': [{'value': 1, 'element': 353}]}, {'identifier': 'own_goals', 'a': [{'value': 1, 'element': 307}], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [], 'h': [{'value': 1, 'element': 358}, {'value': 1, 'element': 368}, {'value': 1, 'element': 439}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [], 'h': [{'value': 4, 'element': 366}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 313}, {'value': 2, 'element': 321}, {'value': 1, 'element': 328}], 'h': []}, {'identifier': 'bps', 'a': [{'value': 63, 'element': 313}, {'value': 36, 'element': 321}, {'value': 19, 'element': 328}, {'value': 17, 'element': 584}, {'value': 15, 'element': 337}, {'value': 13, 'element': 305}, {'value': 13, 'element': 320}, {'value': 12, 'element': 304}, {'value': 10, 'element': 437}, {'value': 7, 'element': 318}, {'value': 6, 'element': 307}, {'value': 5, 'element': 315}, {'value': 2, 'element': 323}], 'h': [{'value': 17, 'element': 373}, {'value': 16, 'element': 366}, {'value': 14, 'element': 358}, {'value': 9, 'element': 353}, {'value': 8, 'element': 370}, {'value': 6, 'element': 355}, {'value': 5, 'element': 439}, {'value': 5, 'element': 525}, {'value': 4, 'element': 357}, {'value': 4, 'element': 362}, {'value': 4, 'element': 369}, {'value': 3, 'element': 604}, {'value': 2, 'element': 368}, {'value': 2, 'element': 512}, {'value': 2, 'element': 592}]}]",16,3,3.0,18,3,1.0
1060016,41,True,True,315,2020-06-29T19:00:00Z,90,False,True,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 83}], 'h': []}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 101}], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 84}], 'h': [{'value': 1, 'element': 157}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 4, 'element': 93}], 'h': [{'value': 3, 'element': 131}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 83}, {'value': 2, 'element': 93}, {'value': 1, 'element': 87}], 'h': []}, {'identifier': 'bps', 'a': [{'value': 38, 'element': 83}, {'value': 28, 'element': 93}, {'value': 26, 'element': 87}, {'value': 25, 'element': 84}, {'value': 23, 'element': 101}, {'value': 22, 'element': 86}, {'value': 19, 'element': 447}, {'value': 13, 'element': 620}, {'value': 12, 'element': 97}, {'value': 6, 'element': 88}, {'value': 5, 'element': 92}, {'value': 4, 'element': 102}], 'h': [{'value': 17, 'element': 126}, {'value': 15, 'element': 131}, {'value': 12, 'element': 123}, {'value': 12, 'element': 127}, {'value': 10, 'element': 133}, {'value': 10, 'element': 134}, {'value': 9, 'element': 138}, {'value': 9, 'element': 503}, {'value': 7, 'element': 135}, {'value': 6, 'element': 136}, {'value': 6, 'element': 468}, {'value': 3, 'element': 139}, {'value': -1, 'element': 157}]}]",5,3,1.0,7,3,0.0
1060015,41,True,True,314,2020-06-30T19:15:00Z,90,False,True,"[{'identifier': 'goals_scored', 'a': [{'value': 2, 'element': 618}, {'value': 1, 'element': 234}], 'h': []}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 122}, {'value': 1, 'element': 234}, {'value': 1, 'element': 238}], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 226}], 'h': []}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 2, 'element': 235}], 'h': [{'value': 3, 'element': 47}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 234}, {'value': 2, 'element': 618}, {'value': 1, 'element': 122}], 'h': []}, {'identifier': 'bps', 'a': [{'value': 56, 'element': 234}, {'value': 49, 'element': 618}, {'value': 38, 'element': 122}, {'value': 29, 'element': 160}, {'value': 25, 'element': 225}, {'value': 23, 'element': 235}, {'value': 21, 'element': 238}, {'value': 18, 'element': 226}, {'value': 15, 'element': 247}, {'value': 7, 'element': 233}, {'value': 6, 'element': 549}, {'value': 5, 'element': 246}, {'value': 4, 'element': 248}, {'value': 3, 'element': 624}, {'value': 2, 'element': 239}, {'value': 2, 'element': 243}], 'h': [{'value': 22, 'element': 53}, {'value': 15, 'element': 37}, {'value': 15, 'element': 42}, {'value': 15, 'element': 47}, {'value': 12, 'element': 57}, {'value': 10, 'element': 38}, {'value': 8, 'element': 627}, {'value': 5, 'element': 475}, {'value': 4, 'element': 39}, {'value': 4, 'element': 54}, {'value': 4, 'element': 534}, {'value': 3, 'element': 55}, {'value': 2, 'element': 502}, {'value': 2, 'element': 516}, {'value': -2, 'element': 421}]}]",12,2,3.0,4,4,0.0
1060013,41,True,True,311,2020-07-01T17:00:00Z,90,False,True,"[{'identifier': 'goals_scored', 'a': [], 'h': [{'value': 2, 'element': 11}, {'value': 1, 'element': 18}, {'value': 1, 'element': 486}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 1, 'element': 11}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 282}, {'value': 1, 'element': 285}, {'value': 1, 'element': 286}, {'value': 1, 'element': 602}], 'h': [{'value': 1, 'element': 427}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 4, 'element': 280}], 'h': [{'value': 2, 'element': 427}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 11}, {'value': 2, 'element': 18}, {'value': 1, 'element': 2}]}, {'identifier': 'bps', 'a': [{'value': 18, 'element': 289}, {'value': 13, 'element': 280}, {'value': 12, 'element': 273}, {'value': 12, 'element': 287}, {'value': 10, 'element': 276}, {'value': 8, 'element': 274}, {'value': 7, 'element': 602}, {'value': 6, 'element': 286}, {'value': 5, 'element': 283}, {'value': 5, 'element': 284}, {'value': 4, 'element': 290}, {'value': 3, 'element': 278}, {'value': 3, 'element': 538}, {'value': 1, 'element': 282}, {'value': 1, 'element': 434}, {'value': -1, 'element': 285}], 'h': [{'value': 72, 'element': 11}, {'value': 30, 'element': 18}, {'value': 27, 'element': 2}, {'value': 25, 'element': 3}, {'value': 23, 'element': 106}, {'value': 23, 'element': 469}, {'value': 22, 'element': 486}, {'value': 22, 'element': 515}, {'value': 20, 'element': 427}, {'value': 5, 'element': 1}, {'value': 4, 'element': 13}, {'value': 4, 'element': 489}, {'value': 3, 'element': 10}, {'value': 2, 'element': 490}, {'value': 1, 'element': 488}, {'value': -5, 'element': 12}]}]",14,4,0.0,1,2,4.0
1060012,41,True,True,313,2020-07-01T17:00:00Z,90,False,True,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 266}, {'value': 1, 'element': 270}, {'value': 1, 'element': 554}, {'value': 1, 'element': 614}], 'h': [{'value': 1, 'element': 81}]}, {'identifier': 'assists', 'a': [{'value': 3, 'element': 500}, {'value': 1, 'element': 269}], 'h': [{'value': 1, 'element': 59}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [], 'h': [{'value': 1, 'element': 59}, {'value': 1, 'element': 64}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [], 'h': [{'value': 3, 'element': 494}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 500}, {'value': 2, 'element': 269}, {'value': 2, 'element': 554}], 'h': []}, {'identifier': 'bps', 'a': [{'value': 42, 'element': 500}, {'value': 28, 'element': 269}, {'value': 28, 'element': 554}, {'value': 24, 'element': 270}, {'value': 23, 'element': 266}, {'value': 21, 'element': 256}, {'value': 21, 'element': 614}, {'value': 16, 'element': 612}, {'value': 15, 'element': 254}, {'value': 10, 'element': 258}, {'value': 8, 'element': 253}, {'value': 8, 'element': 466}, {'value': 7, 'element': 262}, {'value': 7, 'element': 519}, {'value': 1, 'element': 520}, {'value': -1, 'element': 271}], 'h': [{'value': 26, 'element': 81}, {'value': 18, 'element': 59}, {'value': 15, 'element': 63}, {'value': 15, 'element': 494}, {'value': 13, 'element': 82}, {'value': 11, 'element': 58}, {'value': 8, 'element': 76}, {'value': 7, 'element': 64}, {'value': 7, 'element': 79}, {'value': 4, 'element': 61}, {'value': 3, 'element': 77}, {'value': 3, 'element': 476}, {'value': 3, 'element': 492}, {'value': 3, 'element': 505}, {'value': 1, 'element': 69}]}]",13,2,4.0,3,2,1.0
1060017,41,True,True,316,2020-07-01T17:00:00Z,90,False,True,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 167}], 'h': [{'value': 1, 'element': 150}, {'value': 1, 'element': 151}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 1, 'element': 141}, {'value': 1, 'element': 561}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 176}], 'h': [{'value': 1, 'element': 148}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [], 'h': [{'value': 2, 'element': 148}]}, {'identifier': 'bonus', 'a': [{'value': 2, 'element': 167}], 'h': [{'value': 3, 'element': 151}, {'value': 1, 'element': 561}]}, {'identifier': 'bps', 'a': [{'value': 25, 'element': 167}, {'value': 19, 'element': 161}, {'value': 15, 'element': 164}, {'value': 15, 'element': 448}, {'value': 13, 'element': 166}, {'value': 13, 'element': 171}, {'value': 12, 'element': 162}, {'value': 11, 'element': 174}, {'value': 9, 'element': 433}, {'value': 8, 'element': 168}, {'value': 8, 'element': 176}, {'value': 3, 'element': 175}, {'value': 3, 'element': 265}, {'value': 2, 'element': 172}, {'value': 2, 'element': 517}], 'h': [{'value': 27, 'element': 151}, {'value': 21, 'element': 561}, {'value': 19, 'element': 150}, {'value': 16, 'element': 141}, {'value': 13, 'element': 143}, {'value': 13, 'element': 144}, {'value': 12, 'element': 422}, {'value': 12, 'element': 478}, {'value': 10, 'element': 17}, {'value': 10, 'element': 148}, {'value': 6, 'element': 154}, {'value': 3, 'element': 142}, {'value': 3, 'element': 147}, {'value': 3, 'element': 152}]}]",9,4,1.0,8,3,2.0
1060021,41,True,True,320,2020-07-01T19:15:00Z,90,False,True,"[{'identifier': 'goals_scored', 'a': [{'value': 2, 'element': 113}], 'h': [{'value': 1, 'element': 389}, {'value': 1, 'element': 392}, {'value': 1, 'element': 616}]}, {'identifier': 'assists', 'a': [{'value': 2, 'element': 431}], 'h': [{'value': 2, 'element': 626}, {'value': 1, 'element': 389}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 113}], 'h': [{'value': 1, 'element': 391}, {'value': 1, 'element': 395}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 1, 'element': 111}], 'h': [{'value': 4, 'element': 388}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 113}], 'h': [{'value': 2, 'element': 389}, {'value': 1, 'element': 626}]}, {'identifier': 'bps', 'a': [{'value': 44, 'element': 113}, {'value': 23, 'element': 103}, {'value': 16, 'element': 104}, {'value': 16, 'element': 108}, {'value': 16, 'element': 119}, {'value': 16, 'element': 432}, {'value': 15, 'element': 105}, {'value': 15, 'element': 431}, {'value': 10, 'element': 463}, {'value': 9, 'element': 111}, {'value': 6, 'element': 117}, {'value': 4, 'element': 460}, {'value': 1, 'element': 110}, {'value': 1, 'element': 115}], 'h': [{'value': 31, 'element': 389}, {'value': 29, 'element': 626}, {'value': 28, 'element': 616}, {'value': 22, 'element': 392}, {'value': 16, 'element': 388}, {'value': 13, 'element': 380}, {'value': 13, 'element': 399}, {'value': 12, 'element': 395}, {'value': 11, 'element': 377}, {'value': 9, 'element': 376}, {'value': 7, 'element': 381}, {'value': 3, 'element': 382}]}]",6,2,2.0,19,4,3.0
1060019,41,True,True,318,2020-07-02T17:00:00Z,90,False,True,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 338}], 'h': [{'value': 1, 'element': 70}, {'value': 1, 'element': 501}, {'value': 1, 'element': 621}]}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 342}], 'h': [{'value': 1, 'element': 291}, {'value': 1, 'element': 423}, {'value': 1, 'element': 621}]}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [], 'h': [{'value': 1, 'element': 302}, {'value': 1, 'element': 501}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 2, 'element': 340}], 'h': [{'value': 1, 'element': 471}]}, {'identifier': 'bonus', 'a': [{'value': 1, 'element': 338}, {'value': 1, 'element': 342}], 'h': [{'value': 3, 'element': 621}, {'value': 2, 'element': 70}]}, {'identifier': 'bps', 'a': [{'value': 24, 'element': 338}, {'value': 24, 'element': 342}, {'value': 17, 'element': 336}, {'value': 15, 'element': 340}, {'value': 14, 'element': 329}, {'value': 13, 'element': 349}, {'value': 12, 'element': 350}, {'value': 12, 'element': 523}, {'value': 11, 'element': 333}, {'value': 6, 'element': 615}, {'value': 5, 'element': 345}, {'value': 3, 'element': 330}, {'value': 3, 'element': 344}, {'value': 3, 'element': 346}, {'value': 3, 'element': 442}], 'h': [{'value': 43, 'element': 621}, {'value': 28, 'element': 70}, {'value': 23, 'element': 501}, {'value': 22, 'element': 423}, {'value': 19, 'element': 291}, {'value': 18, 'element': 295}, {'value': 15, 'element': 472}, {'value': 13, 'element': 302}, {'value': 13, 'element': 471}, {'value': 10, 'element': 611}, {'value': 8, 'element': 294}, {'value': 3, 'element': 292}, {'value': 1, 'element': 303}]}]",17,3,1.0,15,3,3.0
1060018,41,True,True,317,2020-07-02T19:15:00Z,90,False,True,"[{'identifier': 'goals_scored', 'a': [], 'h': [{'value': 1, 'element': 214}, {'value': 1, 'element': 215}, {'value': 1, 'element': 220}]}, {'identifier': 'assists', 'a': [], 'h': [{'value': 2, 'element': 214}, {'value': 1, 'element': 215}, {'value': 1, 'element': 220}]}, {'identifier': 'own_goals', 'a': [{'value': 1, 'element': 193}], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 184}, {'value': 1, 'element': 198}], 'h': [{'value': 1, 'element': 203}, {'value': 1, 'element': 204}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 2, 'element': 189}], 'h': [{'value': 3, 'element': 212}]}, {'identifier': 'bonus', 'a': [], 'h': [{'value': 3, 'element': 215}, {'value': 2, 'element': 214}, {'value': 1, 'element': 220}]}, {'identifier': 'bps', 'a': [{'value': 17, 'element': 198}, {'value': 16, 'element': 183}, {'value': 16, 'element': 197}, {'value': 13, 'element': 182}, {'value': 12, 'element': 189}, {'value': 11, 'element': 181}, {'value': 11, 'element': 199}, {'value': 7, 'element': 187}, {'value': 6, 'element': 191}, {'value': 5, 'element': 575}, {'value': 4, 'element': 188}, {'value': 3, 'element': 192}, {'value': 2, 'element': 196}, {'value': 2, 'element': 590}, {'value': 1, 'element': 184}, {'value': -4, 'element': 193}], 'h': [{'value': 42, 'element': 215}, {'value': 40, 'element': 214}, {'value': 36, 'element': 220}, {'value': 32, 'element': 212}, {'value': 28, 'element': 202}, {'value': 26, 'element': 544}, {'value': 25, 'element': 204}, {'value': 21, 'element': 203}, {'value': 18, 'element': 443}, {'value': 13, 'element': 222}, {'value': 8, 'element': 217}, {'value': 4, 'element': 208}, {'value': 3, 'element': 518}, {'value': 1, 'element': 218}, {'value': -3, 'element': 211}]}]",10,4,0.0,11,4,4.0
1060028,42,True,True,327,2020-07-04T11:30:00Z,90,False,True,"[{'identifier': 'goals_scored', 'a': [{'value': 1, 'element': 421}], 'h': []}, {'identifier': 'assists', 'a': [{'value': 1, 'element': 516}], 'h': []}, {'identifier': 'own_goals', 'a': [], 'h': []}, {'identifier': 'penalties_saved', 'a': [], 'h': []}, {'identifier': 'penalties_missed', 'a': [], 'h': []}, {'identifier': 'yellow_cards', 'a': [{'value': 1, 'element': 49}, {'value': 1, 'element': 586}], 'h': [{'value': 1, 'element': 276}, {'value': 1, 'element': 287}]}, {'identifier': 'red_cards', 'a': [], 'h': []}, {'identifier': 'saves', 'a': [{'value': 1, 'element': 47}], 'h': [{'value': 1, 'element': 280}]}, {'identifier': 'bonus', 'a': [{'value': 3, 'element': 421}, {'value': 2, 'element': 42}, {'value': 1, 'element': 47}], 'h': []}, {'identifier': 'bps', 'a': [{'value': 29, 'element': 421}, {'value': 28, 'element': 42}, {'value': 26, 'element': 47}, {'value': 25, 'element': 493}, {'value': 25, 'element': 516}, {'value': 22, 'element': 586}, {'value': 21, 'element': 475}, {'value': 11, 'element': 53}, {'value': 9, 'element': 54}, {'value': 5, 'element': 534}, {'value': 3, 'element': 37}, {'value': 3, 'element': 39}, {'value': 3, 'element': 57}, {'value': 3, 'element': 627}, {'value': 2, 'element': 502}], 'h': [{'value': 19, 'element': 273}, {'value': 19, 'element': 289}, {'value': 17, 'element': 274}, {'value': 17, 'element': 283}, {'value': 14, 'element': 276}, {'value': 13, 'element': 280}, {'value': 13, 'element': 286}, {'value': 13, 'element': 601}, {'value': 12, 'element': 272}, {'value': 9, 'element': 284}, {'value': 3, 'element': 434}, {'value': 2, 'element': 282}, {'value': 1, 'element': 278}, {'value': -2, 'element': 287}]}]",4,2,1.0,14,2,0.0
