id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
5245,Bernardo,3,73,0,0,0,0.30253636837005615,0,1,0,0,M S,Brighton,0,0,0.39993149042129517,0.09739510715007782
5261,Kevin Danso,6,272,0,0.07807090878486633,1,0.07897821068763733,1,1,0,1,D S,Southampton,0,0.07807090878486633,0.4979414828121662,0.4979414828121662
5544,Angus Gunn,10,900,0,0,0,0,0,0,0,0,GK,Southampton,0,0,0.4860546290874481,0.4860546290874481
5552,Nick Pope,17,1530,0,0,0,0.19970626384019852,0,3,0,0,GK,Burnley,0,0,1.8244818905368447,1.6628493266180158
5553,Declan Rice,17,1530,0,0.2757501807063818,0,0.18807076755911112,10,5,3,0,M,West Ham,0,0.2757501807063818,2.726978102698922,2.3495997730642557
5567,Nathan Holland,2,24,0,0.009777018800377846,0,0,1,0,0,0,S,West Ham,0,0.009777018800377846,0.009777018800377846,0
5573,Domingos Quina,3,8,0,0.02132098376750946,0,0,1,0,0,0,S,Watford,0,0.02132098376750946,0.02132098376750946,0
5584,Aaron Wan-Bissaka,15,1342,0,0.39695440977811813,0,0.5378963574767113,3,8,4,0,D M,Manchester United,0,0.39695440977811813,4.184182561933994,3.4880795180797577
5598,Angel Gomes,1,8,0,0,0,0,0,0,0,0,S,Manchester United,0,0,0.023194000124931335,0.023194000124931335
5603,Aaron Ramsdale,17,1530,0,0,1,0.49542611837387085,0,1,0,0,GK,Bournemouth,0,0,1.622153915464878,1.1267277896404266
5609,Yves Bissouma,6,225,0,0.07433448173105717,0,0.02468714490532875,4,1,0,0,M S,Brighton,0,0.07433448173105717,0.7120766062289476,0.6304198130965233
5681,Giovani Lo Celso,8,146,0,0.12507230043411255,0,0.11281842365860939,3,4,0,0,M S,Tottenham,0,0.12507230043411255,1.067797215655446,0.9701091442257166
5759,Matteo Guendouzi,16,1319,0,0.5129651911556721,1,1.0633032843470573,10,12,4,0,M S,Arsenal,0,0.5129651911556721,5.243181273341179,3.9240568429231644
6027,Jairo Riedewald,2,90,0,0,0,0,0,0,0,0,D S,Crystal Palace,0,0,0,0
6033,Aaron Mooy,11,724,0,0.53532899543643,1,1.0625902973115444,9,10,0,1,F M S,Brighton,0,0.53532899543643,2.948477402329445,1.8962972275912762
6034,Philip Billing,16,1322,0,0.6288955388590693,1,0.6593032851815224,17,5,6,0,M,Bournemouth,0,0.6288955388590693,2.538247258402407,2.0100261913612485
6042,Jan Bednarek,17,1529,0,0.11468950659036636,0,0.12154563516378403,2,1,1,0,D,Southampton,0,0.11468950659036636,1.8601453080773354,1.8601453080773354
6044,Charlie Taylor,5,289,0,0,0,0.11763320863246918,0,2,0,0,D S,Burnley,0,0,1.3206548541784286,1.3206548541784286
6049,Solly March,8,596,0,0.34314872696995735,1,0.9336359575390816,7,8,1,0,F M S,Brighton,0,0.34314872696995735,2.55438956618309,1.4366543665528297
6051,Dale Stephens,16,1419,0,0.25370487943291664,1,0.4056759551167488,11,10,5,0,M,Brighton,0,0.25370487943291664,4.427311267703772,4.096609927713871
6054,Ederson,16,1440,0,0,0,0,0,0,3,0,GK,Manchester City,0,0,2.909367423504591,2.909367423504591
6055,Phil Foden,8,133,0,0.24294726736843586,1,0.32298959605395794,5,6,0,0,M S,Manchester City,0,0.24294726736843586,1.0175870768725872,0.7463791370391846
6062,Isaac Hayden,14,1212,0,0.22797748818993568,1,2.1758913546800613,9,7,2,1,M,Newcastle United,0,0.22797748818993568,3.3522017672657967,1.2926605371758342
6105,Gaëtan Bong,4,53,0,0,0,0.11898884922266006,0,2,0,0,S,Brighton,0,0,0.15665270946919918,0.03766385931521654
6249,Davinson Sánchez,13,1130,0,0.5543398894369602,0,0.03628891706466675,3,1,3,0,D,Tottenham,0,0.5543398894369602,3.835436211898923,3.799147294834256
6306,Juan Foyth,3,19,0,0,0,0.02350112982094288,0,1,1,0,S,Tottenham,0,0,0.0990934669971466,0.0990934669971466
6382,Pedro Neto,10,164,0,0.5702594015747309,2,1.0328752249479294,4,3,1,0,M S,Wolverhampton Wanderers,0,0.5702594015747309,2.813818024471402,1.9707221109420061
6410,Jack Simpson,1,56,0,0,0,0,0,0,0,0,S,Bournemouth,0,0,0,0
6418,Hamza Choudhury,9,333,0,0.1314941830933094,1,0.08810355141758919,3,3,1,0,M S,Leicester,0,0.1314941830933094,1.2229777127504349,1.1559907831251621
6456,Callum Hudson-Odoi,10,286,0,0.8846851326525211,3,1.1544599160552025,10,10,1,0,F M S,Chelsea,0,0.8846851326525211,2.0430887416005135,0.42120533622801304
6492,Reiss Nelson,5,152,0,0.3481733649969101,0,0.05305315554141998,4,3,1,0,M S,Arsenal,0,0.3481733649969101,0.5596851855516434,0.19625121355056763
6504,Michael Obafemi,6,179,0,0.05248481407761574,0,0.1425466537475586,1,2,0,0,F S,Southampton,0,0.05248481407761574,0.33156299591064453,0.1365315206348896
6521,Yerry Mina,15,1350,0,1.1314630582928658,0,0.21693363040685654,16,3,1,0,D,Everton,0,1.1314630582928658,2.1957787685096264,2.013595063239336
6532,Martin Dubravka,17,1530,0,0,0,0,0,0,0,0,GK,Newcastle United,0,0,1.3249699724838138,1.3249699724838138
6542,Jürgen Locadia,2,84,0,0.3997017852962017,0,0,2,0,0,0,F S,Brighton,0,0.3997017852962017,0.10170037858188152,0.043615104630589485
6630,Joe Willock,13,491,0,0.5997669138014317,0,0.4007529728114605,6,7,0,0,M S,Arsenal,0,0.5997669138014317,2.894039463251829,2.255377370864153
6665,Curtis Jones,1,11,0,0.07962951809167862,0,0,1,0,0,0,S,Liverpool,0,0.07962951809167862,0.27296319603919983,0.1933336704969406
6817,Fred,13,953,0,0.6705259224399924,0,1.0982479900121689,19,16,3,0,M S,Manchester United,0,0.6705259224399924,3.806119877845049,2.7802563700824976
6837,Ryan Sessegnon,2,13,0,0,0,0,0,0,0,0,S,Tottenham,0,0,0,0
6842,Alireza Jahanbakhsh,1,21,0,0,0,0,0,0,0,0,S,Brighton,0,0,0.04864523187279701,0.04864523187279701
6849,Rui Patrício,17,1530,0,0,0,0,0,0,0,0,GK,Wolverhampton Wanderers,0,0,0.7777457945048809,0.7777457945048809
6850,Willy Boly,8,720,0,0,1,0.9117432646453381,0,5,0,1,D,Wolverhampton Wanderers,0,0,2.480518026277423,1.6273601818829775
6851,Conor Coady,17,1530,0,0,0,0.09683773666620255,0,2,2,0,D,Wolverhampton Wanderers,0,0,3.9349375013262033,3.8380997497588396
6856,Rúben Vinagre,6,190,0,0.033274199813604355,0,0.048923056572675705,1,1,1,0,M S,Wolverhampton Wanderers,0,0.033274199813604355,0.7364833615720272,0.7032091617584229
6857,Morgan Gibbs-White,3,115,0,0.07185499556362629,0,0.0708760917186737,2,3,0,0,M S,Wolverhampton Wanderers,0,0.07185499556362629,0.30642930790781975,0.19279927760362625
6859,Kortney Hause,1,90,0,0.011989278718829155,0,0,1,0,1,0,D,Aston Villa,0,0.011989278718829155,0.09040014445781708,0.09040014445781708
6891,Ryan Fredericks,16,1357,0,0,1,0.8183324541896582,0,13,5,0,D S,West Ham,0,0,3.1643490083515644,2.772438008338213
6893,Stuart Armstrong,11,344,0,0.3982399571686983,0,0,5,0,1,0,M S,Southampton,0,0.3982399571686983,1.2939693052321672,0.9124149717390537
7078,Sean Longstaff,10,711,0,0.3159913681447506,1,0.712906526401639,11,11,1,1,M S,Newcastle United,0,0.3159913681447506,1.0593764781951904,0.7405816130340099
7152,Björn Engels,13,1135,0,0.20441625453531742,0,0,3,0,1,0,D S,Aston Villa,0,0.20441625453531742,3.1760263750329614,3.1760263750329614
7198,Oliver Skipp,3,9,0,0,0,0,0,0,0,0,S,Tottenham,0,0,0,0
7230,Emile Smith-Rowe,1,28,0,0,0,0,0,0,0,0,S,Arsenal,0,0,0,0
7280,Yan Valery,8,567,0,0.2103286013007164,0,1.143116295337677,2,2,1,0,D M S,Southampton,0,0.2103286013007164,3.1445697639137506,2.35475897975266
7281,Diogo Dalot,1,62,0,0,0,0,0,0,0,0,D,Manchester United,0,0,0.018821140751242638,0.018821140751242638
7322,Bukayo Saka,8,408,0,0.6451331526041031,1,0.9808761700987816,4,6,1,0,F M S,Arsenal,0,0.6451331526041031,3.0289717614650726,1.9771579056978226
7332,Max Kilman,1,90,0,0,0,0,0,0,0,0,D,Wolverhampton Wanderers,0,0,0,0
7382,Dan Burn,17,1530,0,1.1414661407470703,0,1.4851793590933084,10,15,2,0,D M,Brighton,0,1.1414661407470703,4.891975112259388,3.8595186956226826
7420,Miguel Almirón,16,1360,0,2.583868073299527,1,0.43478151969611645,25,11,2,0,F M,Newcastle United,0,2.583868073299527,4.07425706833601,1.325477261096239
7438,James Garner,1,5,0,0,0,0,0,0,0,0,S,Manchester United,0,0,0.03625577688217163,0.03625577688217163
7439,Tahith Chong,2,20,0,0,0,0,0,0,0,0,S,Manchester United,0,0,0.014117863029241562,0.014117863029241562
7688,Max Aarons,15,1350,0,0.3855912033468485,0,2.2596384044736624,9,10,4,0,D,Norwich,0,0.3855912033468485,5.728219773620367,4.470071967691183
7689,Ben Godfrey,17,1491,0,0.20915539655834436,0,0,7,0,1,0,D,Norwich,0,0.20915539655834436,5.02354533597827,4.98430996760726
7690,Grant Hanley,3,270,0,0.13126046396791935,0,0,2,0,0,0,D,Norwich,0,0.13126046396791935,0.46258555352687836,0.46258555352687836
7691,Jamal Lewis,13,1069,0,0.09051253646612167,0,0.5635909419506788,4,7,1,0,D S,Norwich,0,0.09051253646612167,2.2726372871547937,1.7504600826650858
7692,Tom Trybull,11,869,0,0.3640235401690006,0,0.13667749240994453,10,2,1,0,M S,Norwich,0,0.3640235401690006,2.6695189494639635,2.528719201683998
7694,Marco Stiepermann,13,853,0,1.0072332937270403,0,0.8179611507803202,16,10,3,0,M S,Norwich,0,1.0072332937270403,4.25113321095705,2.8172281216830015
7700,Che Adams,12,492,0,2.568230677396059,0,0.8260581213980913,13,6,0,0,F S,Southampton,0,2.568230677396059,2.6492239832878113,0.3458316996693611
7702,Dean Henderson,16,1440,0,0.03304080665111542,0,0,1,0,2,0,GK,Sheffield United,0,0.03304080665111542,0.14474402368068695,0.14474402368068695
7703,John Egan,16,1432,0,0.12164545059204102,0,0,4,0,2,0,D,Sheffield United,0,0.12164545059204102,2.3910032771527767,2.3910032771527767
7704,Chris Basham,17,1483,0,0.22099622525274754,0,0.8408953342586756,3,4,3,0,D,Sheffield United,0,0.22099622525274754,2.6148010585457087,2.3938048388808966
7705,Jack O&#039;Connell,17,1530,0,0.4976018723100424,1,1.5173074509948492,9,7,3,0,D,Sheffield United,0,0.4976018723100424,4.5953647354617715,4.501361061818898
7710,Oliver Norwood,17,1424,0,0.41956436913460493,0,1.546457527205348,11,23,4,0,M,Sheffield United,0,0.41956436913460493,4.571192044764757,4.280639726668596
7711,David McGoldrick,14,1000,0,6.014917803928256,2,0.9776390455663204,30,9,1,0,F S,Sheffield United,0,6.014917803928256,6.961143806576729,1.3070293813943863
7713,Luke Freeman,8,268,0,0.034158024936914444,0,0.18556103855371475,2,3,2,0,M S,Sheffield United,0,0.034158024936914444,0.6583242788910866,0.438605222851038
7714,Ben Osborn,3,10,0,0,0,0.12719765305519104,0,1,0,0,S,Sheffield United,0,0,0.12719765305519104,0
7715,Simon Moore,1,90,0,0,0,0,0,0,0,0,GK,Sheffield United,0,0,0,0
7725,Jonathan Kodjia,3,35,0,0,0,0,0,0,0,0,S,Aston Villa,0,0,0,0
7726,Ezri Konsa Ngoyo,6,463,0,0.3895278871059418,1,0.04861287586390972,1,2,0,0,D S,Aston Villa,0,0.3895278871059418,0.978993371129036,0.9679074138402939
7727,Henri Lansbury,6,97,0,0.01823347806930542,0,0.06579376012086868,1,2,0,0,M S,Aston Villa,0,0.01823347806930542,0.06579376012086868,0
7753,James Justin,2,15,0,0,1,0.4769205152988434,0,2,0,0,S,Leicester,0,0,0.4769205152988434,0
7823,Jack Stacey,6,531,0,0.14904503896832466,0,0.09246913343667984,2,1,2,0,D,Bournemouth,0,0.14904503896832466,1.457179769873619,1.2156656309962273
7988,Billy Gilmour,2,6,0,0,0,0.04068966954946518,0,1,0,0,S,Chelsea,0,0,0.04068966954946518,0
7990,Christoph Zimmermann,6,485,0,0.05552321672439575,1,0.0452493317425251,1,1,1,0,D,Norwich,0,0.05552321672439575,0.9502660073339939,0.9502660073339939
8020,Steven Alzate,11,750,0,0.7943799458444118,0,0.5531864985823631,8,10,1,0,D M S,Brighton,0,0.7943799458444118,2.1255670934915543,0.9309251476079226
8022,Michael McGovern,2,159,0,0,0,0,0,0,0,0,GK S,Norwich,0,0,0.1004980057477951,0.1004980057477951
8040,Marvelous Nakamba,11,936,0,0.05642265733331442,0,0.3999963775277138,4,8,2,0,M,Aston Villa,0,0.05642265733331442,3.5137622952461243,3.187164396047592
8045,Eric Garcia,2,27,0,0,0,0,0,0,0,0,S,Manchester City,0,0,0.7128305435180664,0.7128305435180664
8061,Leon Clarke,1,12,0,0.42813047766685486,0,0,1,0,0,0,S,Sheffield United,0,0.42813047766685486,0.4880923330783844,0.05996185913681984
8066,Arnaut Danjuma Groeneveld,9,396,0,0.6087043602019548,0,0.08650514110922813,10,2,0,0,M S,Bournemouth,0,0.6087043602019548,0.8041467927396297,0.22330260463058949
8067,Reece James,8,411,0,0.09959863685071468,1,0.6807671785354614,3,3,0,0,D S,Chelsea,0,0.09959863685071468,1.5729346722364426,1.4147294014692307
8082,David Martin,4,360,0,0,0,0,0,0,1,0,GK,West Ham,0,0,0.16211920976638794,0.16211920976638794
8089,Kieran Tierney,5,301,0,0.06785999052226543,0,0.3187371604144573,2,4,1,0,D M S,Arsenal,0,0.06785999052226543,0.46237437054514885,0.1853741519153118
8145,Troy Parrott,1,2,0,0,0,0,0,0,0,0,S,Tottenham,0,0,0,0
